Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large
2022,sc01,02-26 00:00:00+01:00,3.06327007710408e-05,0.00024999511175317137,0.0
2022,sc01,02-26 01:00:00+01:00,3.06327007710408e-05,0.00023965846495386305,0.0
2022,sc01,02-26 02:00:00+01:00,3.06327007710408e-05,0.00023373615200495955,0.0
2022,sc01,02-26 03:00:00+01:00,3.06327007710408e-05,0.00023019894910370964,0.0
2022,sc01,02-26 04:00:00+01:00,3.06327007710408e-05,0.000250594361781041,0.0
2022,sc01,02-26 05:00:00+01:00,3.06327007710408e-05,0.0002997376442215259,0.0
2022,sc01,02-26 06:00:00+01:00,3.06327007710408e-05,0.00035948011652640877,0.0
2022,sc01,02-26 07:00:00+01:00,3.06327007710408e-05,0.00040852790766963113,0.0
2022,sc01,02-26 08:00:00+01:00,3.06327007710408e-05,0.0004309980676187848,0.0
2022,sc01,02-26 09:00:00+01:00,3.06327007710408e-05,0.00038543471986833566,0.0
2022,sc01,02-26 10:00:00+01:00,3.06327007710408e-05,0.0003304497123520715,0.0
2022,sc01,02-26 11:00:00+01:00,3.06327007710408e-05,0.00030867291725327254,0.0
2022,sc01,02-26 12:00:00+01:00,3.06327007710408e-05,0.0003036686366250466,0.0
2022,sc01,02-26 13:00:00+01:00,3.06327007710408e-05,0.00027866457142257416,0.0
2022,sc01,02-26 14:00:00+01:00,3.06327007710408e-05,0.00025782207070122986,0.0
2022,sc01,02-26 15:00:00+01:00,3.06327007710408e-05,0.00024769355618110573,0.0
2022,sc01,02-26 16:00:00+01:00,3.06327007710408e-05,0.00027087071138216724,0.0
2022,sc01,02-26 17:00:00+01:00,3.06327007710408e-05,0.0003158688725156197,0.0
2022,sc01,02-26 18:00:00+01:00,3.06327007710408e-05,0.000360551977310074,0.0
2022,sc01,02-26 19:00:00+01:00,3.06327007710408e-05,0.00037795170555131747,0.0
2022,sc01,02-26 20:00:00+01:00,3.06327007710408e-05,0.0003617521753807252,0.0
2022,sc01,02-26 21:00:00+01:00,3.06327007710408e-05,0.0003248404067058088,0.0
2022,sc01,02-26 22:00:00+01:00,3.06327007710408e-05,0.0002795226290459602,0.0
2022,sc01,02-26 23:00:00+01:00,3.06327007710408e-05,0.0002426874610788687,0.0
2022,sc01,02-27 00:00:00+01:00,3.06327007710408e-05,0.00022678007379810095,0.0
2022,sc01,02-27 01:00:00+01:00,3.06327007710408e-05,0.0002241820301391933,0.0
2022,sc01,02-27 02:00:00+01:00,3.06327007710408e-05,0.0002238449935575218,0.0
2022,sc01,02-27 03:00:00+01:00,3.06327007710408e-05,0.0002215572930277214,0.0
2022,sc01,02-27 04:00:00+01:00,3.06327007710408e-05,0.00024241650127025568,0.0
2022,sc01,02-27 05:00:00+01:00,3.06327007710408e-05,0.00028965422789686547,0.0
2022,sc01,02-27 06:00:00+01:00,3.06327007710408e-05,0.00034549513655627434,0.0
2022,sc01,02-27 07:00:00+01:00,3.06327007710408e-05,0.0003900586109144437,0.0
2022,sc01,02-27 08:00:00+01:00,3.06327007710408e-05,0.0004093980194716908,0.0
2022,sc01,02-27 09:00:00+01:00,3.06327007710408e-05,0.000372572505239707,0.0
2022,sc01,02-27 10:00:00+01:00,3.06327007710408e-05,0.00032208092398152316,0.0
2022,sc01,02-27 11:00:00+01:00,3.06327007710408e-05,0.0003057568139329668,0.0
2022,sc01,02-27 12:00:00+01:00,3.06327007710408e-05,0.0003015004846702963,0.0
2022,sc01,02-27 13:00:00+01:00,3.06327007710408e-05,0.00027677943775761147,0.0
2022,sc01,02-27 14:00:00+01:00,3.06327007710408e-05,0.00025520728404658516,0.0
2022,sc01,02-27 15:00:00+01:00,3.06327007710408e-05,0.00024367296821294413,0.0
2022,sc01,02-27 16:00:00+01:00,3.06327007710408e-05,0.00026827436459123,0.0
2022,sc01,02-27 17:00:00+01:00,3.06327007710408e-05,0.00031799469388206427,0.0
2022,sc01,02-27 18:00:00+01:00,3.06327007710408e-05,0.00036896918441310054,0.0
2022,sc01,02-27 19:00:00+01:00,3.06327007710408e-05,0.00039184134711286696,0.0
2022,sc01,02-27 20:00:00+01:00,3.06327007710408e-05,0.0003774184621298067,0.0
2022,sc01,02-27 21:00:00+01:00,3.06327007710408e-05,0.000341253397975999,0.0
2022,sc01,02-27 22:00:00+01:00,3.06327007710408e-05,0.00029654010293538654,0.0
2022,sc01,02-27 23:00:00+01:00,3.06327007710408e-05,0.00025651173759636654,0.0
2022,sc01,02-28 00:00:00+01:00,3.06327007710408e-05,0.00023506142056812352,0.0
2022,sc01,02-28 01:00:00+01:00,3.06327007710408e-05,0.00022637637216204226,0.0
2022,sc01,02-28 02:00:00+01:00,3.06327007710408e-05,0.0002217383126288007,0.0
2022,sc01,02-28 03:00:00+01:00,3.06327007710408e-05,0.00021610632159335083,0.0
2022,sc01,02-28 04:00:00+01:00,3.06327007710408e-05,0.0002357534116708751,0.0
2022,sc01,02-28 05:00:00+01:00,3.06327007710408e-05,0.0002870546345583801,0.0
2022,sc01,02-28 06:00:00+01:00,3.06327007710408e-05,0.0003467792421957692,0.0
2022,sc01,02-28 07:00:00+01:00,3.06327007710408e-05,0.0003931335312991878,0.0
2022,sc01,02-28 08:00:00+01:00,3.06327007710408e-05,0.000412053436461719,0.0
2022,sc01,02-28 09:00:00+01:00,3.06327007710408e-05,0.0003700233016758076,0.0
2022,sc01,02-28 10:00:00+01:00,3.06327007710408e-05,0.00031484735673264623,0.0
2022,sc01,02-28 11:00:00+01:00,3.06327007710408e-05,0.00029861209831407576,0.0
2022,sc01,02-28 12:00:00+01:00,3.06327007710408e-05,0.00029647510851736175,0.0
2022,sc01,02-28 13:00:00+01:00,3.06327007710408e-05,0.00027229580771032184,0.0
2022,sc01,02-28 14:00:00+01:00,3.06327007710408e-05,0.0002536570950988134,0.0
2022,sc01,02-28 15:00:00+01:00,3.06327007710408e-05,0.0002450390750257854,0.0
2022,sc01,02-28 16:00:00+01:00,3.06327007710408e-05,0.0002690638768717489,0.0
2022,sc01,02-28 17:00:00+01:00,3.06327007710408e-05,0.00031508650330430905,0.0
2022,sc01,02-28 18:00:00+01:00,3.06327007710408e-05,0.00036606867282761566,0.0
2022,sc01,02-28 19:00:00+01:00,3.06327007710408e-05,0.00038520573364003626,0.0
2022,sc01,02-28 20:00:00+01:00,3.06327007710408e-05,0.00037002283366405664,0.0
2022,sc01,02-28 21:00:00+01:00,3.06327007710408e-05,0.0003325407042623321,0.0
2022,sc01,02-28 22:00:00+01:00,3.06327007710408e-05,0.0002913197694906421,0.0
2022,sc01,02-28 23:00:00+01:00,3.06327007710408e-05,0.00025427881785258517,0.0
2022,sc01,03-01 00:00:00+01:00,3.06327007710408e-05,0.00023482844291150865,0.0
2022,sc01,03-01 01:00:00+01:00,3.06327007710408e-05,0.00022512919558375177,0.0
2022,sc01,03-01 02:00:00+01:00,3.06327007710408e-05,0.0002151139032724598,0.0
2022,sc01,03-01 03:00:00+01:00,3.06327007710408e-05,0.00019967865106745858,0.0
2022,sc01,03-01 04:00:00+01:00,3.06327007710408e-05,0.0002105266325129579,0.0
2022,sc01,03-01 05:00:00+01:00,3.06327007710408e-05,0.0002505783584079443,0.0
2022,sc01,03-01 06:00:00+01:00,3.06327007710408e-05,0.00030365358665585934,0.0
2022,sc01,03-01 07:00:00+01:00,3.06327007710408e-05,0.0003605944338850597,0.0
2022,sc01,03-01 08:00:00+01:00,3.06327007710408e-05,0.0003945665155872931,0.0
2022,sc01,03-01 09:00:00+01:00,3.06327007710408e-05,0.0003639539755550039,0.0
2022,sc01,03-01 10:00:00+01:00,3.06327007710408e-05,0.0003134135648597563,0.0
2022,sc01,03-01 11:00:00+01:00,3.06327007710408e-05,0.00029626818725602354,0.0
2022,sc01,03-01 12:00:00+01:00,3.06327007710408e-05,0.0002944340312232493,0.0
2022,sc01,03-01 13:00:00+01:00,3.06327007710408e-05,0.000274063144267818,0.0
2022,sc01,03-01 14:00:00+01:00,3.06327007710408e-05,0.0002543345448479999,0.0
2022,sc01,03-01 15:00:00+01:00,3.06327007710408e-05,0.0002414019773160093,0.0
2022,sc01,03-01 16:00:00+01:00,3.06327007710408e-05,0.00025724956934159685,0.0
2022,sc01,03-01 17:00:00+01:00,3.06327007710408e-05,0.0002976227630768165,0.0
2022,sc01,03-01 18:00:00+01:00,3.06327007710408e-05,0.00034085421540746007,0.0
2022,sc01,03-01 19:00:00+01:00,3.06327007710408e-05,0.00036094394159400537,0.0
2022,sc01,03-01 20:00:00+01:00,3.06327007710408e-05,0.0003427161020077857,0.0
2022,sc01,03-01 21:00:00+01:00,3.06327007710408e-05,0.00030456672955478235,0.0
2022,sc01,03-01 22:00:00+01:00,3.06327007710408e-05,0.0002582709266001734,0.0
2022,sc01,03-01 23:00:00+01:00,3.06327007710408e-05,0.00023094612075554672,0.0
2022,sc01,03-02 00:00:00+01:00,3.06327007710408e-05,0.00021238412153253195,0.0
2022,sc01,03-02 01:00:00+01:00,3.06327007710408e-05,0.00020203704409398965,0.0
2022,sc01,03-02 02:00:00+01:00,3.06327007710408e-05,0.00019695958246447042,0.0
2022,sc01,03-02 03:00:00+01:00,3.06327007710408e-05,0.00019379693023678017,0.0
2022,sc01,03-02 04:00:00+01:00,3.06327007710408e-05,0.0002152037805151894,0.0
2022,sc01,03-02 05:00:00+01:00,3.06327007710408e-05,0.0002678383798095886,0.0
2022,sc01,03-02 06:00:00+01:00,3.06327007710408e-05,0.00033041529978774067,0.0
2022,sc01,03-02 07:00:00+01:00,3.06327007710408e-05,0.0003790505892100044,0.0
2022,sc01,03-02 08:00:00+01:00,3.06327007710408e-05,0.00039756495482510417,0.0
2022,sc01,03-02 09:00:00+01:00,3.06327007710408e-05,0.00035703877630868195,0.0
2022,sc01,03-02 10:00:00+01:00,3.06327007710408e-05,0.00029640669132340334,0.0
2022,sc01,03-02 11:00:00+01:00,3.06327007710408e-05,0.000278553284008361,0.0
2022,sc01,03-02 12:00:00+01:00,3.06327007710408e-05,0.00027558169975348725,0.0
2022,sc01,03-02 13:00:00+01:00,3.06327007710408e-05,0.0002537345382901311,0.0
2022,sc01,03-02 14:00:00+01:00,3.06327007710408e-05,0.000235680328312082,0.0
2022,sc01,03-02 15:00:00+01:00,3.06327007710408e-05,0.00022537760996995567,0.0
2022,sc01,03-02 16:00:00+01:00,3.06327007710408e-05,0.00024855692428585297,0.0
2022,sc01,03-02 17:00:00+01:00,3.06327007710408e-05,0.0002958952636470339,0.0
2022,sc01,03-02 18:00:00+01:00,3.06327007710408e-05,0.0003431485353617031,0.0
2022,sc01,03-02 19:00:00+01:00,3.06327007710408e-05,0.00035791167916889244,0.0
2022,sc01,03-02 20:00:00+01:00,3.06327007710408e-05,0.0003354601080683357,0.0
2022,sc01,03-02 21:00:00+01:00,3.06327007710408e-05,0.00029855996141174584,0.0
2022,sc01,03-02 22:00:00+01:00,3.06327007710408e-05,0.00025761449463976353,0.0
2022,sc01,03-02 23:00:00+01:00,3.06327007710408e-05,0.00022252131267104443,0.0
2022,sc01,03-03 00:00:00+01:00,3.06327007710408e-05,0.00020066808553015873,0.0
2022,sc01,03-03 01:00:00+01:00,3.06327007710408e-05,0.00019172626763460531,0.0
2022,sc01,03-03 02:00:00+01:00,3.06327007710408e-05,0.0001868750185086246,0.0
2022,sc01,03-03 03:00:00+01:00,3.06327007710408e-05,0.00018560204049366684,0.0
2022,sc01,03-03 04:00:00+01:00,3.06327007710408e-05,0.00020626398896716216,0.0
2022,sc01,03-03 05:00:00+01:00,3.06327007710408e-05,0.00025324384019774656,0.0
2022,sc01,03-03 06:00:00+01:00,3.06327007710408e-05,0.0003041030241803726,0.0
2022,sc01,03-03 07:00:00+01:00,3.06327007710408e-05,0.0003422873579632008,0.0
2022,sc01,03-03 08:00:00+01:00,3.06327007710408e-05,0.0003543764678671461,0.0
2022,sc01,03-03 09:00:00+01:00,3.06327007710408e-05,0.0003162925563713505,0.0
2022,sc01,03-03 10:00:00+01:00,3.06327007710408e-05,0.00026786923556151057,0.0
2022,sc01,03-03 11:00:00+01:00,3.06327007710408e-05,0.000256675372258671,0.0
2022,sc01,03-03 12:00:00+01:00,3.06327007710408e-05,0.0002567372585919827,0.0
2022,sc01,03-03 13:00:00+01:00,3.06327007710408e-05,0.0002340202900292677,0.0
2022,sc01,03-03 14:00:00+01:00,3.06327007710408e-05,0.00021503840580357143,0.0
2022,sc01,03-03 15:00:00+01:00,3.06327007710408e-05,0.00020828900513966277,0.0
2022,sc01,03-03 16:00:00+01:00,3.06327007710408e-05,0.000230005947607511,0.0
2022,sc01,03-03 17:00:00+01:00,3.06327007710408e-05,0.00026945116538370123,0.0
2022,sc01,03-03 18:00:00+01:00,3.06327007710408e-05,0.00031579315062130886,0.0
2022,sc01,03-03 19:00:00+01:00,3.06327007710408e-05,0.00033201665458475665,0.0
2022,sc01,03-03 20:00:00+01:00,3.06327007710408e-05,0.0003128580042165762,0.0
2022,sc01,03-03 21:00:00+01:00,3.06327007710408e-05,0.0002774554322363968,0.0
2022,sc01,03-03 22:00:00+01:00,3.06327007710408e-05,0.00022997757518307296,0.0
2022,sc01,03-03 23:00:00+01:00,3.06327007710408e-05,0.00019512358226007512,0.0
2022,sc01,03-04 00:00:00+01:00,3.06327007710408e-05,0.00017661771025739704,0.0
2022,sc01,03-04 01:00:00+01:00,3.06327007710408e-05,0.00016881380988358535,0.0
2022,sc01,03-04 02:00:00+01:00,3.06327007710408e-05,0.00016287719766085371,0.0
2022,sc01,03-04 03:00:00+01:00,3.06327007710408e-05,0.00015476528986492735,0.0
2022,sc01,03-04 04:00:00+01:00,3.06327007710408e-05,0.00017202948075026162,0.0
2022,sc01,03-04 05:00:00+01:00,3.06327007710408e-05,0.00021958147411793913,0.0
2022,sc01,03-04 06:00:00+01:00,3.06327007710408e-05,0.00027872827141549767,0.0
2022,sc01,03-04 07:00:00+01:00,3.06327007710408e-05,0.0003299820531039458,0.0
2022,sc01,03-04 08:00:00+01:00,3.06327007710408e-05,0.0003623399269629258,0.0
2022,sc01,03-04 09:00:00+01:00,3.06327007710408e-05,0.0003344237150993429,0.0
2022,sc01,03-04 10:00:00+01:00,3.06327007710408e-05,0.0002850788663870492,0.0
2022,sc01,03-04 11:00:00+01:00,3.06327007710408e-05,0.0002720483874864087,0.0
2022,sc01,03-04 12:00:00+01:00,3.06327007710408e-05,0.0002773429196428872,0.0
2022,sc01,03-04 13:00:00+01:00,3.06327007710408e-05,0.0002568375706794303,0.0
2022,sc01,03-04 14:00:00+01:00,3.06327007710408e-05,0.00023153209073995242,0.0
2022,sc01,03-04 15:00:00+01:00,3.06327007710408e-05,0.00020884288027737401,0.0
2022,sc01,03-04 16:00:00+01:00,3.06327007710408e-05,0.0002231229609923152,0.0
2022,sc01,03-04 17:00:00+01:00,3.06327007710408e-05,0.0002703369506451802,0.0
2022,sc01,03-04 18:00:00+01:00,3.06327007710408e-05,0.0003241766899936345,0.0
2022,sc01,03-04 19:00:00+01:00,3.06327007710408e-05,0.0003384683720693863,0.0
2022,sc01,03-04 20:00:00+01:00,3.06327007710408e-05,0.0003180329950025592,0.0
2022,sc01,03-04 21:00:00+01:00,3.06327007710408e-05,0.00028260219865247,0.0
2022,sc01,03-04 22:00:00+01:00,3.06327007710408e-05,0.0002347499507521811,0.0
2022,sc01,03-04 23:00:00+01:00,3.06327007710408e-05,0.00019959891110035548,0.0
2022,sc01,03-05 00:00:00+01:00,3.06327007710408e-05,0.00017939706598938575,0.0
2022,sc01,03-05 01:00:00+01:00,3.06327007710408e-05,0.00016760816945583424,0.0
2022,sc01,03-05 02:00:00+01:00,3.06327007710408e-05,0.00016015661892995986,0.0
2022,sc01,03-05 03:00:00+01:00,3.06327007710408e-05,0.00015294956118982463,0.0
2022,sc01,03-05 04:00:00+01:00,3.06327007710408e-05,0.00017185436398366803,0.0
2022,sc01,03-05 05:00:00+01:00,3.06327007710408e-05,0.00022021073550581322,0.0
2022,sc01,03-05 06:00:00+01:00,3.06327007710408e-05,0.00028041914933658413,0.0
2022,sc01,03-05 07:00:00+01:00,3.06327007710408e-05,0.00032855428009050347,0.0
2022,sc01,03-05 08:00:00+01:00,3.06327007710408e-05,0.00035175058669404606,0.0
2022,sc01,03-05 09:00:00+01:00,3.06327007710408e-05,0.00031995204377057877,0.0
2022,sc01,03-05 10:00:00+01:00,3.06327007710408e-05,0.00028501340049597734,0.0
2022,sc01,03-05 11:00:00+01:00,3.06327007710408e-05,0.0002847389583692684,0.0
2022,sc01,03-05 12:00:00+01:00,3.06327007710408e-05,0.0002931999011099215,0.0
2022,sc01,03-05 13:00:00+01:00,3.06327007710408e-05,0.0002754024781542443,0.0
2022,sc01,03-05 14:00:00+01:00,3.06327007710408e-05,0.0002572147319081775,0.0
2022,sc01,03-05 15:00:00+01:00,3.06327007710408e-05,0.0002427805776081953,0.0
2022,sc01,03-05 16:00:00+01:00,3.06327007710408e-05,0.0002608518584990052,0.0
2022,sc01,03-05 17:00:00+01:00,3.06327007710408e-05,0.00030366714419267986,0.0
2022,sc01,03-05 18:00:00+01:00,3.06327007710408e-05,0.00034629177190072057,0.0
2022,sc01,03-05 19:00:00+01:00,3.06327007710408e-05,0.00035204141131137785,0.0
2022,sc01,03-05 20:00:00+01:00,3.06327007710408e-05,0.0003290032141077909,0.0
2022,sc01,03-05 21:00:00+01:00,3.06327007710408e-05,0.00029534085837517335,0.0
2022,sc01,03-05 22:00:00+01:00,3.06327007710408e-05,0.0002493084188849668,0.0
2022,sc01,03-05 23:00:00+01:00,3.06327007710408e-05,0.00020921726358934278,0.0
2022,sc01,03-06 00:00:00+01:00,3.06327007710408e-05,0.00018485949861929437,0.0
2022,sc01,03-06 01:00:00+01:00,3.06327007710408e-05,0.00017311173162427038,0.0
2022,sc01,03-06 02:00:00+01:00,3.06327007710408e-05,0.00016791545130322006,0.0
2022,sc01,03-06 03:00:00+01:00,3.06327007710408e-05,0.00016344350843032653,0.0
2022,sc01,03-06 04:00:00+01:00,3.06327007710408e-05,0.00018325087635957284,0.0
2022,sc01,03-06 05:00:00+01:00,3.06327007710408e-05,0.00023050143316074594,0.0
2022,sc01,03-06 06:00:00+01:00,3.06327007710408e-05,0.00028692898762344856,0.0
2022,sc01,03-06 07:00:00+01:00,3.06327007710408e-05,0.00033088430965549454,0.0
2022,sc01,03-06 08:00:00+01:00,3.06327007710408e-05,0.00034661810621457433,0.0
2022,sc01,03-06 09:00:00+01:00,3.06327007710408e-05,0.0003029124766186192,0.0
2022,sc01,03-06 10:00:00+01:00,3.06327007710408e-05,0.00026802485429532297,0.0
2022,sc01,03-06 11:00:00+01:00,3.06327007710408e-05,0.0002686362862309566,0.0
2022,sc01,03-06 12:00:00+01:00,3.06327007710408e-05,0.0002826569597043608,0.0
2022,sc01,03-06 13:00:00+01:00,3.06327007710408e-05,0.0002693211638026564,0.0
2022,sc01,03-06 14:00:00+01:00,3.06327007710408e-05,0.0002568732629169863,0.0
2022,sc01,03-06 15:00:00+01:00,3.06327007710408e-05,0.000249730234694118,0.0
2022,sc01,03-06 16:00:00+01:00,3.06327007710408e-05,0.00027194750957531936,0.0
2022,sc01,03-06 17:00:00+01:00,3.06327007710408e-05,0.0003135398070922602,0.0
2022,sc01,03-06 18:00:00+01:00,3.06327007710408e-05,0.0003539567435691452,0.0
2022,sc01,03-06 19:00:00+01:00,3.06327007710408e-05,0.0003563404446349045,0.0
2022,sc01,03-06 20:00:00+01:00,3.06327007710408e-05,0.000330235500127103,0.0
2022,sc01,03-06 21:00:00+01:00,3.06327007710408e-05,0.0002917107950442472,0.0
2022,sc01,03-06 22:00:00+01:00,3.06327007710408e-05,0.00024429663988690737,0.0
2022,sc01,03-06 23:00:00+01:00,3.06327007710408e-05,0.00020839841350283995,0.0
2022,sc01,03-07 00:00:00+01:00,3.06327007710408e-05,0.00018661265756424671,0.0
2022,sc01,03-07 01:00:00+01:00,3.06327007710408e-05,0.00017824665331217128,0.0
2022,sc01,03-07 02:00:00+01:00,3.06327007710408e-05,0.00017712676811765563,0.0
2022,sc01,03-07 03:00:00+01:00,3.06327007710408e-05,0.0001739069915339837,0.0
2022,sc01,03-07 04:00:00+01:00,3.06327007710408e-05,0.0001932824991560212,0.0
2022,sc01,03-07 05:00:00+01:00,3.06327007710408e-05,0.0002413923080494425,0.0
2022,sc01,03-07 06:00:00+01:00,3.06327007710408e-05,0.0002993446935966013,0.0
2022,sc01,03-07 07:00:00+01:00,3.06327007710408e-05,0.00034956040192037855,0.0
2022,sc01,03-07 08:00:00+01:00,3.06327007710408e-05,0.00037288070291848353,0.0
2022,sc01,03-07 09:00:00+01:00,3.06327007710408e-05,0.000337691939625912,0.0
2022,sc01,03-07 10:00:00+01:00,3.06327007710408e-05,0.0002994535127399279,0.0
2022,sc01,03-07 11:00:00+01:00,3.06327007710408e-05,0.0002911771748609511,0.0
2022,sc01,03-07 12:00:00+01:00,3.06327007710408e-05,0.0002965311159594782,0.0
2022,sc01,03-07 13:00:00+01:00,3.06327007710408e-05,0.0002789168311429053,0.0
2022,sc01,03-07 14:00:00+01:00,3.06327007710408e-05,0.000264483991158126,0.0
2022,sc01,03-07 15:00:00+01:00,3.06327007710408e-05,0.00025570186325743125,0.0
2022,sc01,03-07 16:00:00+01:00,3.06327007710408e-05,0.0002752666988073081,0.0
2022,sc01,03-07 17:00:00+01:00,3.06327007710408e-05,0.00031028743466280506,0.0
2022,sc01,03-07 18:00:00+01:00,3.06327007710408e-05,0.00034943126477508384,0.0
2022,sc01,03-07 19:00:00+01:00,3.06327007710408e-05,0.0003613698238279719,0.0
2022,sc01,03-07 20:00:00+01:00,3.06327007710408e-05,0.00034707115979943314,0.0
2022,sc01,03-07 21:00:00+01:00,3.06327007710408e-05,0.0003082644827064423,0.0
2022,sc01,03-07 22:00:00+01:00,3.06327007710408e-05,0.0002610276959166243,0.0
2022,sc01,03-07 23:00:00+01:00,3.06327007710408e-05,0.00021651761386124168,0.0
2022,sc01,03-08 00:00:00+01:00,3.06327007710408e-05,0.00019072777554931467,0.0
2022,sc01,03-08 01:00:00+01:00,3.06327007710408e-05,0.00018006994146405983,0.0
2022,sc01,03-08 02:00:00+01:00,3.06327007710408e-05,0.00018024106712138848,0.0
2022,sc01,03-08 03:00:00+01:00,3.06327007710408e-05,0.0001763632177616671,0.0
2022,sc01,03-08 04:00:00+01:00,3.06327007710408e-05,0.00019641507794617346,0.0
2022,sc01,03-08 05:00:00+01:00,3.06327007710408e-05,0.0002445889410352592,0.0
2022,sc01,03-08 06:00:00+01:00,3.06327007710408e-05,0.0003038033991664378,0.0
2022,sc01,03-08 07:00:00+01:00,3.06327007710408e-05,0.00034983076624414846,0.0
2022,sc01,03-08 08:00:00+01:00,3.06327007710408e-05,0.0003665905909485873,0.0
2022,sc01,03-08 09:00:00+01:00,3.06327007710408e-05,0.0003264642801362539,0.0
2022,sc01,03-08 10:00:00+01:00,3.06327007710408e-05,0.0002889653032956128,0.0
2022,sc01,03-08 11:00:00+01:00,3.06327007710408e-05,0.00027830555582486065,0.0
2022,sc01,03-08 12:00:00+01:00,3.06327007710408e-05,0.00028506423965374424,0.0
2022,sc01,03-08 13:00:00+01:00,3.06327007710408e-05,0.00026957974683722763,0.0
2022,sc01,03-08 14:00:00+01:00,3.06327007710408e-05,0.00025726694440367026,0.0
2022,sc01,03-08 15:00:00+01:00,3.06327007710408e-05,0.00025169703732716474,0.0
2022,sc01,03-08 16:00:00+01:00,3.06327007710408e-05,0.00027715572906723335,0.0
2022,sc01,03-08 17:00:00+01:00,3.06327007710408e-05,0.00032307676989600935,0.0
2022,sc01,03-08 18:00:00+01:00,3.06327007710408e-05,0.00036884728554542124,0.0
2022,sc01,03-08 19:00:00+01:00,3.06327007710408e-05,0.00038052145254857347,0.0
2022,sc01,03-08 20:00:00+01:00,3.06327007710408e-05,0.00036293345743289524,0.0
2022,sc01,03-08 21:00:00+01:00,3.06327007710408e-05,0.00033001827830355247,0.0
2022,sc01,03-08 22:00:00+01:00,3.06327007710408e-05,0.0002850294690680685,0.0
2022,sc01,03-08 23:00:00+01:00,3.06327007710408e-05,0.00024833590035699987,0.0
2022,sc01,03-09 00:00:00+01:00,3.06327007710408e-05,0.00022479222240194059,0.0
2022,sc01,03-09 01:00:00+01:00,3.06327007710408e-05,0.00020990946986737457,0.0
2022,sc01,03-09 02:00:00+01:00,3.06327007710408e-05,0.00019977078891274198,0.0
2022,sc01,03-09 03:00:00+01:00,3.06327007710408e-05,0.00019103965295196577,0.0
2022,sc01,03-09 04:00:00+01:00,3.06327007710408e-05,0.00020665180698681114,0.0
2022,sc01,03-09 05:00:00+01:00,3.06327007710408e-05,0.0002553430495126352,0.0
2022,sc01,03-09 06:00:00+01:00,3.06327007710408e-05,0.00031221430135312307,0.0
2022,sc01,03-09 07:00:00+01:00,3.06327007710408e-05,0.00035899636046771524,0.0
2022,sc01,03-09 08:00:00+01:00,3.06327007710408e-05,0.0003812392189348314,0.0
2022,sc01,03-09 09:00:00+01:00,3.06327007710408e-05,0.00034540559205997463,0.0
2022,sc01,03-09 10:00:00+01:00,3.06327007710408e-05,0.00031737278012636223,0.0
2022,sc01,03-09 11:00:00+01:00,3.06327007710408e-05,0.0003034700529476907,0.0
2022,sc01,03-09 12:00:00+01:00,3.06327007710408e-05,0.0003040850857812074,0.0
2022,sc01,03-09 13:00:00+01:00,3.06327007710408e-05,0.00028244743088192526,0.0
2022,sc01,03-09 14:00:00+01:00,3.06327007710408e-05,0.00026544287295356833,0.0
2022,sc01,03-09 15:00:00+01:00,3.06327007710408e-05,0.00025849034031086244,0.0
2022,sc01,03-09 16:00:00+01:00,3.06327007710408e-05,0.0002834466943988685,0.0
2022,sc01,03-09 17:00:00+01:00,3.06327007710408e-05,0.0003245835147090999,0.0
2022,sc01,03-09 18:00:00+01:00,3.06327007710408e-05,0.0003623552535460575,0.0
2022,sc01,03-09 19:00:00+01:00,3.06327007710408e-05,0.00036974155122891357,0.0
2022,sc01,03-09 20:00:00+01:00,3.06327007710408e-05,0.0003485788671678386,0.0
2022,sc01,03-09 21:00:00+01:00,3.06327007710408e-05,0.00031298476567363787,0.0
2022,sc01,03-09 22:00:00+01:00,3.06327007710408e-05,0.00027017059581707387,0.0
2022,sc01,03-09 23:00:00+01:00,3.06327007710408e-05,0.00023181101566603586,0.0
2022,sc01,03-10 00:00:00+01:00,3.06327007710408e-05,0.00020873400380254522,0.0
2022,sc01,03-10 01:00:00+01:00,3.06327007710408e-05,0.00019498002884446453,0.0
2022,sc01,03-10 02:00:00+01:00,3.06327007710408e-05,0.00018453973120919454,0.0
2022,sc01,03-10 03:00:00+01:00,3.06327007710408e-05,0.00017571719625386528,0.0
2022,sc01,03-10 04:00:00+01:00,3.06327007710408e-05,0.00019150300839501647,0.0
2022,sc01,03-10 05:00:00+01:00,3.06327007710408e-05,0.000237430882864699,0.0
2022,sc01,03-10 06:00:00+01:00,3.06327007710408e-05,0.0002964768541424328,0.0
2022,sc01,03-10 07:00:00+01:00,3.06327007710408e-05,0.0003434979081344601,0.0
2022,sc01,03-10 08:00:00+01:00,3.06327007710408e-05,0.00036503747375635594,0.0
2022,sc01,03-10 09:00:00+01:00,3.06327007710408e-05,0.00032774325353703644,0.0
2022,sc01,03-10 10:00:00+01:00,3.06327007710408e-05,0.00029166148037459825,0.0
2022,sc01,03-10 11:00:00+01:00,3.06327007710408e-05,0.0002833424992798876,0.0
2022,sc01,03-10 12:00:00+01:00,3.06327007710408e-05,0.0002873065686271391,0.0
2022,sc01,03-10 13:00:00+01:00,3.06327007710408e-05,0.00026993648751452286,0.0
2022,sc01,03-10 14:00:00+01:00,3.06327007710408e-05,0.00025457182617793193,0.0
