Period,Scenario,LoadLevel,Centrale_C_Cap_CTag,Diesel_Bel_Air,Gas_Turbines,Boutoute,Secondary_Plants,Kounoune_Power,Tobene_Power,ICS,Contour_Global,KPS_KarPowerShip,Aggreko_Boutoute,CES_Sendou,Solar_CICAD,Solar_DIASS,Manantali,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Malicounda,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,PV_Kahone,PV_Sakal,Malicounda_Power,Centrale_Kahone_Solaire,Centrale_Kael_Solaire,Felou_Gouina
2022,sc01,03-08 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.825913576,7.524357772,,40.6843355,15.20620866,39.25751888,9.814379746,9.650806722,12.5701305,6.542919815,,20.95021749,18.67648052,1.412387718
2022,sc01,03-08 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.911764648,8.222709614,,29.30813129,16.53460734,42.90109371,10.72527346,10.54651887,13.68791519,7.150182288,,22.81319199,20.36101476,1.412387718
2022,sc01,03-08 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.934570704,8.280417731,,21.26082505,16.5351249,43.20217954,10.80054491,10.6205358,13.6367086,7.200363259,,22.72784767,20.33846033,1.412387718
2022,sc01,03-08 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.89480936,7.912981512,,18.13607316,15.73562664,41.285121,10.32128028,10.14925891,12.95800859,6.880853503,,21.59668099,19.36580039,1.412387718
2022,sc01,03-08 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.790450756,6.994390965,,20.02277793,13.79830702,36.49247466,9.12311869,8.971066686,11.35402915,6.082079112,,18.92338191,17.01591036,1.412387718
2022,sc01,03-08 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.619465033,5.47892565,,28.90313184,10.65913957,28.58569909,7.146424793,7.027317692,8.768080637,4.764283184,,14.61346773,13.20280146,1.412387718
2022,sc01,03-08 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.386150717,3.398924415,,39.35409338,6.426206875,17.73351872,4.433379691,4.359490017,5.292303408,2.955586454,,8.82050568,8.046294119,1.412387718
2022,sc01,03-08 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.127642275,1.074430339,,55.74504694,1.867751368,5.605723518,1.401430883,1.378073698,1.559484857,0.934287253,,2.599141429,2.452794633,1.412387718
2022,sc01,03-08 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,61.3393077,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.412387718
2022,sc01,03-08 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,56.75919191,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.412387718
2022,sc01,03-08 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,51.02334597,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.412387718
2022,sc01,03-08 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,50.06846921,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.412387718
2022,sc01,03-09 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,54.06248823,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,61.71138037,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,69.42941877,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,75.11916721,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,80.2030628,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,79.32391765,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,80.92745207,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,80.6475744,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.017432902,0.192639171,,74.12148562,0.48539974,1.005073936,0.251268485,0.247080676,0.376061191,0.167512323,,0.626768652,0.54694501,1.37316429
2022,sc01,03-09 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.205373912,2.061322763,,57.57906886,4.454816377,10.75472748,2.688681876,2.643870504,3.459832285,1.79245458,,5.766387141,5.335533154,1.37316429
2022,sc01,03-09 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.463643547,4.406446793,,21.43204433,9.148128991,22.99015722,5.747539321,5.651746982,7.415564935,3.831692871,,12.35927489,11.16867349,1.37316429
2022,sc01,03-09 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.678211524,6.24474302,,18.4357069,12.73676965,32.58126798,8.145317018,8.009561711,10.50084859,5.430211332,,17.50141432,15.6259934,1.37316429
2022,sc01,03-09 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.828062838,7.489509876,,14.12229807,15.15233145,39.07570377,9.768925968,9.606110507,12.53055174,6.512617297,,20.8842529,18.64264887,1.37316429
2022,sc01,03-09 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.911645245,8.145207893,,12.06108133,16.45664445,42.49673691,10.62418425,10.44711449,13.6066464,7.082789486,,22.67774399,20.2214592,1.37316429
2022,sc01,03-09 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.931705022,8.193437381,,10.64852226,16.44698746,42.74836902,10.68709228,10.50897405,13.61622597,7.124728172,,22.69370995,20.22427851,1.37316429
2022,sc01,03-09 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.89063024,7.804534859,,9.887913523,15.59106203,40.71931238,10.17982812,10.01016429,12.91004771,6.786552065,,21.51674619,19.21778692,1.37316429
2022,sc01,03-09 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.786032828,6.8778596,,12.70644632,13.65087689,35.88448493,8.971121257,8.821602543,11.27978747,5.98074749,,18.79964579,16.85239071,1.37316429
2022,sc01,03-09 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.61552472,5.428187113,,27.42801187,10.68024611,28.32097629,7.080244092,6.962240003,8.732945039,4.720162717,,14.5549084,13.23240415,1.37316429
2022,sc01,03-09 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.383643244,3.359894771,,48.48798353,6.47331787,17.52988579,4.38247146,4.309430256,5.29053875,2.921647633,,8.817564584,8.044884467,1.37316429
2022,sc01,03-09 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.127284064,1.059097265,,70.32832,1.878191024,5.525724869,1.381431221,1.358407363,1.549810751,0.920954145,,2.583017918,2.438698112,1.37316429
2022,sc01,03-09 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,80.56855012,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,79.86062424,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,72.4553903,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-09 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,74.55611918,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.37316429
2022,sc01,03-10 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,77.24953019,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,83.27183916,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,91.42451112,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,97.2459667,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,102.0796187,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,105.1747365,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,102.7183984,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,101.5988877,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.017313498,0.197936051,,95.73462727,0.507743381,1.032709833,0.258177459,0.253874501,0.398087902,0.172118306,,0.663479837,0.566680139,1.333275867
2022,sc01,03-10 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.206209736,2.100073623,,80.57513547,4.56066463,10.95690588,2.739226477,2.693572695,3.662862472,1.826150981,,6.104770786,5.486365927,1.333275867
2022,sc01,03-10 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.464598775,4.433488761,,56.95345994,9.248284036,23.13124575,5.782811452,5.686431245,7.449629134,3.855207626,,12.41604856,11.21237271,1.333275867
2022,sc01,03-10 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.682151838,6.31778421,,46.1962793,12.86137645,32.96235246,8.240588137,8.103244977,10.49101693,5.493725411,,17.48502821,15.72748835,1.333275867
2022,sc01,03-10 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.832003152,7.572308478,,37.29616932,15.27043715,39.50769647,9.876924145,9.712308714,12.47379908,6.584616081,,20.78966514,18.66238399,1.333275867
2022,sc01,03-10 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.916660189,8.253375763,,29.17971683,16.54084336,43.06109101,10.76527278,10.58585154,13.50845579,7.176848504,,22.51409299,20.27220668,1.333275867
2022,sc01,03-10 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.938391614,8.335895582,,24.94203961,16.62792042,43.4916292,10.87290733,10.69169217,13.52865482,7.248604868,,22.54775804,20.30321903,1.333275867
2022,sc01,03-10 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.898033253,7.950338457,,23.35167589,15.8079973,41.4800268,10.37000673,10.19717325,12.94244179,6.913337802,,21.57073632,19.32773978,1.333275867
2022,sc01,03-10 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.793555245,7.045965852,,26.59167153,13.95582336,36.76156103,9.190390282,9.037217084,11.35402915,6.12692684,,18.92338191,17.03846479,1.333275867
2022,sc01,03-10 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.621375488,5.528270271,,39.42653231,10.7939588,28.84314929,7.210787342,7.090607532,8.775107756,4.80719155,,14.62517959,13.22394624,1.333275867
2022,sc01,03-10 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.388061172,3.46527481,,58.90931097,6.60227979,18.07969469,4.519923684,4.44459161,5.325264696,3.013282449,,8.875441159,8.142150461,1.333275867
2022,sc01,03-10 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.128955712,1.093108812,,84.06537468,1.91275423,5.703176418,1.425794108,1.402030869,1.564904878,0.950529403,,2.608174797,2.458433242,1.333275867
2022,sc01,03-10 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,97.57523455,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,100.8284009,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,96.75865028,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-10 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,105.4249801,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.333275867
2022,sc01,03-11 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,111.8457032,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,115.1647231,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,114.9013088,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,116.1360632,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,116.6859405,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,117.8976462,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,119.692156,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,124.2195889,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.017432902,0.204069281,,124.1998329,0.524027724,1.064709293,0.266177324,0.261741034,0.411858536,0.177451549,,0.686430893,0.586415269,1.286605204
2022,sc01,03-11 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.21050826,2.128230724,,118.9216692,4.632214755,11.10381249,2.77595313,2.729687237,3.726894342,1.850635416,,6.21149057,5.56248714,1.286605204
2022,sc01,03-11 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.469494316,4.488966612,,92.53085109,9.329011465,23.42069541,5.855173867,5.757587619,7.559069432,3.903449235,,12.59844905,11.34628966,1.286605204
2022,sc01,03-11 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.683704083,6.342038346,,80.19318477,12.98123681,33.08889578,8.272223966,8.134353543,10.52363159,5.514815964,,17.53938598,15.77682617,1.286605204
2022,sc01,03-11 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.833435993,7.602695843,,69.94307661,15.39953792,39.66623925,9.916559839,9.751283813,12.52755813,6.611039877,,20.87926354,18.75683068,1.286605204
2022,sc01,03-11 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.919048258,8.300768902,,63.20954909,16.70741076,43.30835956,10.82708992,10.64663839,13.62861008,7.218059929,,22.71435014,20.40330432,1.286605204
2022,sc01,03-11 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.939705052,8.366004164,,57.49345922,16.70964512,43.64871745,10.91217939,10.7303097,13.63128858,7.274786244,,22.7188143,20.42585876,1.286605204
2022,sc01,03-11 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.898510866,7.97961069,,53.64102538,15.87309681,41.6327515,10.4081879,10.23471807,12.90141349,6.938791918,,21.50235582,19.38130656,1.286605204
2022,sc01,03-11 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.792838824,7.056559612,,57.35187404,13.92011141,36.81683282,9.20420823,9.050804733,11.30127848,6.136138806,,18.83546414,17.02295862,1.286605204
2022,sc01,03-11 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.621256085,5.563396951,,67.19039739,10.81656753,29.02641892,7.25660475,7.135661317,8.751347899,4.837736489,,14.58557983,13.28738058,1.286605204
2022,sc01,03-11 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.38591191,3.44687512,,81.38513438,6.533178611,17.98369631,4.49592409,4.420992009,5.243712294,2.997282719,,8.73952049,8.08717403,1.286605204
2022,sc01,03-11 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.129672133,1.093387595,,98.96474487,1.906013272,5.704630939,1.426157739,1.402388439,1.507395939,0.950771823,,2.512326566,2.45702359,1.286605204
2022,sc01,03-11 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,108.0360741,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,113.5611886,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,123.870565,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-11 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,122.9848345,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.286605204
2022,sc01,03-12 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,122.2637379,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,119.3332541,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,116.4686238,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,113.0804576,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,110.9698507,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,108.2105861,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,106.0835158,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,102.1685211,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.017552305,0.204626847,,92.70865573,0.51401727,1.067618335,0.266904584,0.262456174,0.416837392,0.177936389,,0.694728987,0.58077666,1.247994023
2022,sc01,03-12 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.211463488,2.114570348,,70.90124605,4.523867056,11.03254097,2.758135249,2.71216632,3.651077078,1.838756828,,6.085128464,5.437028104,1.247994023
2022,sc01,03-12 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.469255509,4.392786418,,42.44921117,9.121165148,22.9188857,5.72972144,5.634226066,7.37724665,3.819814284,,12.29541108,11.00938281,1.247994023
2022,sc01,03-12 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.673077177,6.218258618,,38.08970484,12.80345972,32.4430885,8.110772147,7.975592587,10.46158495,5.407181418,,17.43597492,15.68378913,1.247994023
2022,sc01,03-12 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.80728664,7.454940763,,36.91421862,15.23313464,38.89534318,9.72383582,9.561771862,12.50278989,6.482557198,,20.83798315,18.72440869,1.247994023
2022,sc01,03-12 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.88370484,8.126808204,,34.66531921,16.49436354,42.40073853,10.60018466,10.42351489,13.61197188,7.066789757,,22.6866198,20.38215954,1.247994023
2022,sc01,03-12 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.879764527,8.113147828,,26.99667099,16.38126939,42.329467,10.58236678,10.40599397,13.57626907,7.054911169,,22.62711512,20.32013485,1.247994023
2022,sc01,03-12 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.840003182,7.650646548,,19.30497402,15.44394748,39.91641684,9.979104238,9.812785805,12.82988183,6.652736143,,21.38313638,19.21637727,1.247994023
2022,sc01,03-12 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.741137136,6.51822931,,18.4357069,13.04674027,34.00815298,8.502038268,8.360337605,11.07694635,5.668025498,,18.46157726,16.28430092,1.247994023
2022,sc01,03-12 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.605136621,4.921359309,,22.16960431,9.695156782,25.67665731,6.419164344,6.312178254,8.321181038,4.279442886,,13.86863506,11.90733119,1.247994023
2022,sc01,03-12 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.378031283,3.065499743,,29.46288718,5.496282356,15.99391173,3.998477943,3.931836633,4.83910146,2.665651956,,8.0651691,7.258298602,1.247994023
2022,sc01,03-12 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.124298978,0.989401472,,42.02116297,1.415917573,5.162094646,1.290523665,1.269014934,1.347694405,0.860349108,,2.246157341,2.124345697,1.247994023
2022,sc01,03-12 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,52.04407631,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,59.6699197,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,74.74380186,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-12 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,82.93927863,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.247994023
2022,sc01,03-13 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,88.45780779,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,90.27536632,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,89.14268492,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,88.29646655,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,89.44890402,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,90.20622008,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,90.84829238,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,90.06792758,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,1.21650291
2022,sc01,03-13 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.016835885,0.18288176,,88.35902744,0.469216387,0.954165705,0.238541427,0.234565736,0.408455267,0.159027618,,0.680758779,0.500426491,1.21650291
2022,sc01,03-13 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.207881385,1.958451773,,74.61209472,4.281040941,10.21800927,2.554502324,2.511927278,3.634564923,1.703001545,,6.057608205,5.102940559,1.21650291
2022,sc01,03-13 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.466748037,4.353199208,,46.68030304,8.896857742,22.71234373,5.678085948,5.583451166,7.432864884,3.785390623,,12.38810814,10.89942995,1.21650291
2022,sc01,03-13 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.680957803,6.233870476,,41.89933386,12.70721798,32.52454167,8.131135439,7.995616492,10.50078557,5.420756947,,17.50130928,15.6288127,1.21650291
2022,sc01,03-13 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.823167297,7.456613462,,35.33702562,15.09773472,38.9040703,9.726017602,9.56391728,12.59533989,6.484011719,,20.99223316,18.7004446,1.21650291
2022,sc01,03-13 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.909495983,8.154686521,,31.44837231,16.45228934,42.54619062,10.63654768,10.45927186,13.69579313,7.091031771,,22.82632188,20.37370163,1.21650291
2022,sc01,03-13 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.927406498,8.17921944,,24.09252855,16.46078496,42.67418845,10.66854714,10.49073799,13.64480712,7.112364745,,22.7413452,20.30039972,1.21650291
2022,sc01,03-13 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.876301827,7.771638444,,23.97728481,15.54949277,40.54767891,10.13691975,9.967971063,12.96859654,6.757946487,,21.61432757,19.27558265,1.21650291
2022,sc01,03-13 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.783764163,6.885107962,,33.11446763,13.57772357,35.92230247,8.980575642,8.830899356,11.34750622,5.987050414,,18.91251036,16.94965671,1.21650291
2022,sc01,03-13 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.61588293,5.415084304,,46.16335251,10.5844588,28.25261381,7.063153471,6.945434226,8.776903926,4.70876897,,14.62817321,13.1957532,1.21650291
2022,sc01,03-13 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.380658158,3.323374176,,63.00540302,6.392262216,17.33934356,4.3348359,4.262588623,5.292618526,2.889890593,,8.821030876,8.035016902,1.21650291
