Period,Scenario,LoadLevel,Senegal
2022,sc01,01-05 08:00:00+01:00,0.008988829662180106
2022,sc01,01-05 09:00:00+01:00,0.007510999153080831
2022,sc01,01-05 10:00:00+01:00,0.005801472452985279
2022,sc01,01-05 11:00:00+01:00,0.004910954564913616
2022,sc01,01-05 12:00:00+01:00,0.004633277467549097
2022,sc01,01-05 13:00:00+01:00,0.003346646057900202
2022,sc01,01-05 14:00:00+01:00,0.0029108859575085046
2022,sc01,01-05 15:00:00+01:00,0.002655234825182279
2022,sc01,01-05 16:00:00+01:00,0.004323736827602033
2022,sc01,01-05 17:00:00+01:00,0.006445380616552342
2022,sc01,01-05 18:00:00+01:00,0.008719520605383184
2022,sc01,01-05 19:00:00+01:00,0.009055787341141533
2022,sc01,01-05 20:00:00+01:00,0.008200781582125762
2022,sc01,01-05 21:00:00+01:00,0.006744009543710492
2022,sc01,01-05 22:00:00+01:00,0.004398701294981703
2022,sc01,01-05 23:00:00+01:00,0.003726586893402238
2022,sc01,01-06 00:00:00+01:00,0.0034882048632858464
2022,sc01,01-06 01:00:00+01:00,0.0032872535079317574
2022,sc01,01-06 02:00:00+01:00,0.003190820240903824
2022,sc01,01-06 03:00:00+01:00,0.003094386973875903
2022,sc01,01-06 04:00:00+01:00,0.0034882048632858464
2022,sc01,01-06 05:00:00+01:00,0.004277615458578091
2022,sc01,01-06 06:00:00+01:00,0.005891852484739319
2022,sc01,01-06 07:00:00+01:00,0.007674725191466696
2022,sc01,01-06 08:00:00+01:00,0.008254718883888646
2022,sc01,01-06 09:00:00+01:00,0.006133648127460646
2022,sc01,01-06 10:00:00+01:00,0.0038138033036603696
2022,sc01,01-06 11:00:00+01:00,0.0028420309201515987
2022,sc01,01-06 12:00:00+01:00,0.002535052004462346
2022,sc01,01-06 13:00:00+01:00,0.0017486300608363149
2022,sc01,01-06 14:00:00+01:00,0.0016127466373439105
2022,sc01,01-06 15:00:00+01:00,0.0016827676529121039
2022,sc01,01-06 16:00:00+01:00,0.0022077918172322603
2022,sc01,01-06 17:00:00+01:00,0.004343531738867764
2022,sc01,01-06 18:00:00+01:00,0.0067399044446543
2022,sc01,01-06 19:00:00+01:00,0.008062244139212752
2022,sc01,01-06 20:00:00+01:00,0.006998218371669009
2022,sc01,01-06 21:00:00+01:00,0.005163673385133671
2022,sc01,01-06 22:00:00+01:00,0.003829133879780544
2022,sc01,01-06 23:00:00+01:00,0.0037416134887543646
2022,sc01,01-07 00:00:00+01:00,0.003500762091169079
2022,sc01,01-07 01:00:00+01:00,0.003299810735814992
2022,sc01,01-07 02:00:00+01:00,0.003203377468787057
2022,sc01,01-07 03:00:00+01:00,0.0031069442017591375
2022,sc01,01-07 04:00:00+01:00,0.003500762091169079
2022,sc01,01-07 05:00:00+01:00,0.004289457917011486
2022,sc01,01-07 06:00:00+01:00,0.005130270124420798
2022,sc01,01-07 07:00:00+01:00,0.007023819979066813
2022,sc01,01-07 08:00:00+01:00,0.0079435961178402
2022,sc01,01-07 09:00:00+01:00,0.0063389258190708845
2022,sc01,01-07 10:00:00+01:00,0.0033719263637455583
2022,sc01,01-07 11:00:00+01:00,0.0023905730029040524
2022,sc01,01-07 12:00:00+01:00,0.00204707309955797
2022,sc01,01-07 13:00:00+01:00,0.0017063133804338802
2022,sc01,01-07 14:00:00+01:00,0.0015679658647669832
2022,sc01,01-07 15:00:00+01:00,0.001641532085681034
2022,sc01,01-07 16:00:00+01:00,0.0020142480688281014
2022,sc01,01-07 17:00:00+01:00,0.0038708234028563566
2022,sc01,01-07 18:00:00+01:00,0.007031857387194424
2022,sc01,01-07 19:00:00+01:00,0.008148314092522799
2022,sc01,01-07 20:00:00+01:00,0.007195683651299138
2022,sc01,01-07 21:00:00+01:00,0.005477274907562712
2022,sc01,01-07 22:00:00+01:00,0.00384097633821394
2022,sc01,01-07 23:00:00+01:00,0.0037534559471877654
2022,sc01,01-08 00:00:00+01:00,0.003514633950858009
2022,sc01,01-08 01:00:00+01:00,0.0033136825955039245
2022,sc01,01-08 02:00:00+01:00,0.0032172493284759905
2022,sc01,01-08 03:00:00+01:00,0.003120816061448068
2022,sc01,01-08 04:00:00+01:00,0.003514633950858009
2022,sc01,01-08 05:00:00+01:00,0.004352572161883726
2022,sc01,01-08 06:00:00+01:00,0.006334460958764908
2022,sc01,01-08 07:00:00+01:00,0.008755366706745775
2022,sc01,01-08 08:00:00+01:00,0.009837466336558695
2022,sc01,01-08 09:00:00+01:00,0.007545933921483178
2022,sc01,01-08 10:00:00+01:00,0.004455407562700648
2022,sc01,01-08 11:00:00+01:00,0.00300273044299124
2022,sc01,01-08 12:00:00+01:00,0.0024489749906532253
2022,sc01,01-08 13:00:00+01:00,0.0016770252544575902
2022,sc01,01-08 14:00:00+01:00,0.0015753384163396
2022,sc01,01-08 15:00:00+01:00,0.00165592293381196
2022,sc01,01-08 16:00:00+01:00,0.0020168649175693744
2022,sc01,01-08 17:00:00+01:00,0.0042820066773438465
2022,sc01,01-08 18:00:00+01:00,0.00730727874216552
2022,sc01,01-08 19:00:00+01:00,0.00864290116337891
2022,sc01,01-08 20:00:00+01:00,0.00810214334978959
2022,sc01,01-08 21:00:00+01:00,0.006557598235946065
2022,sc01,01-08 22:00:00+01:00,0.0040834970225441065
2022,sc01,01-08 23:00:00+01:00,0.0037665382073241304
2022,sc01,01-09 00:00:00+01:00,0.00352587273512478
2022,sc01,01-09 01:00:00+01:00,0.0033249213797706947
2022,sc01,01-09 02:00:00+01:00,0.003228488112742762
2022,sc01,01-09 03:00:00+01:00,0.003132054845714841
2022,sc01,01-09 04:00:00+01:00,0.00352587273512478
2022,sc01,01-09 05:00:00+01:00,0.004313139239039437
2022,sc01,01-09 06:00:00+01:00,0.006016948222471552
2022,sc01,01-09 07:00:00+01:00,0.007775063848611853
2022,sc01,01-09 08:00:00+01:00,0.008363231160717492
2022,sc01,01-09 09:00:00+01:00,0.006160692412048539
2022,sc01,01-09 10:00:00+01:00,0.003450939914519031
2022,sc01,01-09 11:00:00+01:00,0.002337554053814228
2022,sc01,01-09 12:00:00+01:00,0.0020659497713567793
2022,sc01,01-09 13:00:00+01:00,0.0017306329297360982
2022,sc01,01-09 14:00:00+01:00,0.0015949671001407662
2022,sc01,01-09 15:00:00+01:00,0.0016689296206588338
2022,sc01,01-09 16:00:00+01:00,0.0020382984890931545
2022,sc01,01-09 17:00:00+01:00,0.003925600988193439
2022,sc01,01-09 18:00:00+01:00,0.00691238133555143
2022,sc01,01-09 19:00:00+01:00,0.008433659999760807
2022,sc01,01-09 20:00:00+01:00,0.00774972606865371
2022,sc01,01-09 21:00:00+01:00,0.006044739367850107
2022,sc01,01-09 22:00:00+01:00,0.003864657660241893
2022,sc01,01-09 23:00:00+01:00,0.0037771372692157134
2022,sc01,01-10 00:00:00+01:00,0.003533025111372013
2022,sc01,01-10 01:00:00+01:00,0.003332073756017927
2022,sc01,01-10 02:00:00+01:00,0.003235640488989997
2022,sc01,01-10 03:00:00+01:00,0.003139207221962076
2022,sc01,01-10 04:00:00+01:00,0.003533025111372013
2022,sc01,01-10 05:00:00+01:00,0.004319884495173633
2022,sc01,01-10 06:00:00+01:00,0.005945490248245704
2022,sc01,01-10 07:00:00+01:00,0.0076733423763092196
2022,sc01,01-10 08:00:00+01:00,0.00808912270010339
2022,sc01,01-10 09:00:00+01:00,0.005656548258531384
2022,sc01,01-10 10:00:00+01:00,0.003139517077237566
2022,sc01,01-10 11:00:00+01:00,0.0023292276722062205
2022,sc01,01-10 12:00:00+01:00,0.0020559334437907813
2022,sc01,01-10 13:00:00+01:00,0.0017193569481361664
2022,sc01,01-10 14:00:00+01:00,0.0015863724339775021
2022,sc01,01-10 15:00:00+01:00,0.0016639114194661353
2022,sc01,01-10 16:00:00+01:00,0.0020109051597771376
2022,sc01,01-10 17:00:00+01:00,0.004637803623091346
2022,sc01,01-10 18:00:00+01:00,0.007802905181043583
2022,sc01,01-10 19:00:00+01:00,0.009393355857325857
2022,sc01,01-10 20:00:00+01:00,0.008596749162730021
2022,sc01,01-10 21:00:00+01:00,0.006798039035861371
2022,sc01,01-10 22:00:00+01:00,0.004416639535434748
2022,sc01,01-10 23:00:00+01:00,0.0037838825253499074
2022,sc01,01-11 00:00:00+01:00,0.0035382448073829867
2022,sc01,01-11 01:00:00+01:00,0.0033372934520288985
2022,sc01,01-11 02:00:00+01:00,0.0032408601850009693
2022,sc01,01-11 03:00:00+01:00,0.003144426917973043
2022,sc01,01-11 04:00:00+01:00,0.0035382448073829867
2022,sc01,01-11 05:00:00+01:00,0.004522677381152229
2022,sc01,01-11 06:00:00+01:00,0.006306360934924243
2022,sc01,01-11 07:00:00+01:00,0.007989149167693166
2022,sc01,01-11 08:00:00+01:00,0.00849383662342505
2022,sc01,01-11 09:00:00+01:00,0.006270522354941065
2022,sc01,01-11 10:00:00+01:00,0.003680111446874127
2022,sc01,01-11 11:00:00+01:00,0.002494184686211688
2022,sc01,01-11 12:00:00+01:00,0.0022026049911106522
2022,sc01,01-11 13:00:00+01:00,0.001667448747294672
2022,sc01,01-11 14:00:00+01:00,0.0016203245513182335
2022,sc01,01-11 15:00:00+01:00,0.0017030436366132118
2022,sc01,01-11 16:00:00+01:00,0.002323491278244008
2022,sc01,01-11 17:00:00+01:00,0.0048977381524202505
2022,sc01,01-11 18:00:00+01:00,0.007825653094977101
2022,sc01,01-11 19:00:00+01:00,0.00922590661916712
2022,sc01,01-11 20:00:00+01:00,0.008500744140274805
2022,sc01,01-11 21:00:00+01:00,0.006872224032195409
2022,sc01,01-11 22:00:00+01:00,0.004741970073143126
2022,sc01,01-11 23:00:00+01:00,0.0037888051112597654
2022,sc01,01-12 00:00:00+01:00,0.0035420462637057192
2022,sc01,01-12 01:00:00+01:00,0.003341094908351635
2022,sc01,01-12 02:00:00+01:00,0.003244661641323703
2022,sc01,01-12 03:00:00+01:00,0.0031482283742957783
2022,sc01,01-12 04:00:00+01:00,0.0035420462637057192
2022,sc01,01-12 05:00:00+01:00,0.004691220783110206
2022,sc01,01-12 06:00:00+01:00,0.00630827614975123
2022,sc01,01-12 07:00:00+01:00,0.008160919155703081
2022,sc01,01-12 08:00:00+01:00,0.008869144043941039
2022,sc01,01-12 09:00:00+01:00,0.006623541701484046
2022,sc01,01-12 10:00:00+01:00,0.004043753396317538
2022,sc01,01-12 11:00:00+01:00,0.0029204123369527186
2022,sc01,01-12 12:00:00+01:00,0.0024831627697107558
2022,sc01,01-12 13:00:00+01:00,0.001747558834254139
2022,sc01,01-12 14:00:00+01:00,0.0015088212970311174
2022,sc01,01-12 15:00:00+01:00,0.0016680273589430694
2022,sc01,01-12 16:00:00+01:00,0.0022517666119804517
2022,sc01,01-12 17:00:00+01:00,0.00474988428640596
2022,sc01,01-12 18:00:00+01:00,0.007566145632997512
2022,sc01,01-12 19:00:00+01:00,0.00883328371268784
2022,sc01,01-12 20:00:00+01:00,0.008071899457300342
2022,sc01,01-12 21:00:00+01:00,0.006399805471327814
2022,sc01,01-12 22:00:00+01:00,0.004078760272591563
2022,sc01,01-12 23:00:00+01:00,0.0037923901850441238
2022,sc01,01-13 00:00:00+01:00,0.0035454065598717723
2022,sc01,01-13 01:00:00+01:00,0.0033444552045176893
2022,sc01,01-13 02:00:00+01:00,0.0032480219374897566
2022,sc01,01-13 03:00:00+01:00,0.003151588670461834
2022,sc01,01-13 04:00:00+01:00,0.0035454065598717723
2022,sc01,01-13 05:00:00+01:00,0.005156786214505022
2022,sc01,01-13 06:00:00+01:00,0.007003229475785009
2022,sc01,01-13 07:00:00+01:00,0.008805018436271276
2022,sc01,01-13 08:00:00+01:00,0.009528650482189411
2022,sc01,01-13 09:00:00+01:00,0.007404720822078404
2022,sc01,01-13 10:00:00+01:00,0.004636099000381705
2022,sc01,01-13 11:00:00+01:00,0.0033559678374176366
2022,sc01,01-13 12:00:00+01:00,0.002755735079100597
2022,sc01,01-13 13:00:00+01:00,0.001845695155731114
2022,sc01,01-13 14:00:00+01:00,0.001530458043818753
2022,sc01,01-13 15:00:00+01:00,0.001681092443344631
2022,sc01,01-13 16:00:00+01:00,0.0023570298372383434
2022,sc01,01-13 17:00:00+01:00,0.0049741436226949445
2022,sc01,01-13 18:00:00+01:00,0.007986786332078923
2022,sc01,01-13 19:00:00+01:00,0.009212883294728698
2022,sc01,01-13 20:00:00+01:00,0.008197742175722141
2022,sc01,01-13 21:00:00+01:00,0.006446737353126911
2022,sc01,01-13 22:00:00+01:00,0.0043878240628893025
2022,sc01,01-13 23:00:00+01:00,0.0037955592099308574
2022,sc01,01-14 00:00:00+01:00,0.00354995100335381
2022,sc01,01-14 01:00:00+01:00,0.003348999647999723
2022,sc01,01-14 02:00:00+01:00,0.003252566380971791
2022,sc01,01-14 03:00:00+01:00,0.0031561331139438693
2022,sc01,01-14 04:00:00+01:00,0.00354995100335381
2022,sc01,01-14 05:00:00+01:00,0.0048559320055463675
2022,sc01,01-14 06:00:00+01:00,0.0065400546168374015
2022,sc01,01-14 07:00:00+01:00,0.008326078016184017
2022,sc01,01-14 08:00:00+01:00,0.00893824603931851
2022,sc01,01-14 09:00:00+01:00,0.006789030015956976
2022,sc01,01-14 10:00:00+01:00,0.004075431007997052
2022,sc01,01-14 11:00:00+01:00,0.002852494462286829
2022,sc01,01-14 12:00:00+01:00,0.00225401455965718
2022,sc01,01-14 13:00:00+01:00,0.0017570340651753117
2022,sc01,01-14 14:00:00+01:00,0.0016254730848205801
2022,sc01,01-14 15:00:00+01:00,0.001695425087386027
2022,sc01,01-14 16:00:00+01:00,0.0023109720078937704
2022,sc01,01-14 17:00:00+01:00,0.0049139476498101025
2022,sc01,01-14 18:00:00+01:00,0.007827707819976352
2022,sc01,01-14 19:00:00+01:00,0.009157799932716763
2022,sc01,01-14 20:00:00+01:00,0.008178666270854645
2022,sc01,01-14 21:00:00+01:00,0.006357120241797184
2022,sc01,01-14 22:00:00+01:00,0.0042187799864174475
2022,sc01,01-14 23:00:00+01:00,0.003799844979333097
2022,sc01,01-15 00:00:00+01:00,0.003554629812855327
2022,sc01,01-15 01:00:00+01:00,0.0033536784575012453
2022,sc01,01-15 02:00:00+01:00,0.003257245190473311
2022,sc01,01-15 03:00:00+01:00,0.003160811923445391
2022,sc01,01-15 04:00:00+01:00,0.003554629812855327
2022,sc01,01-15 05:00:00+01:00,0.004350253250433194
2022,sc01,01-15 06:00:00+01:00,0.006108198328197404
2022,sc01,01-15 07:00:00+01:00,0.007874246071439708
2022,sc01,01-15 08:00:00+01:00,0.008610815716890251
2022,sc01,01-15 09:00:00+01:00,0.006576751094734647
2022,sc01,01-15 10:00:00+01:00,0.004241918763451957
2022,sc01,01-15 11:00:00+01:00,0.002899589821228443
2022,sc01,01-15 12:00:00+01:00,0.00232144608958377
2022,sc01,01-15 13:00:00+01:00,0.001724664062322009
2022,sc01,01-15 14:00:00+01:00,0.0016178020646124994
2022,sc01,01-15 15:00:00+01:00,0.001686061713502114
2022,sc01,01-15 16:00:00+01:00,0.0020419009342825334
2022,sc01,01-15 17:00:00+01:00,0.003948359432796114
2022,sc01,01-15 18:00:00+01:00,0.006615617787333645
2022,sc01,01-15 19:00:00+01:00,0.0076678111377998116
2022,sc01,01-15 20:00:00+01:00,0.006703165030155621
2022,sc01,01-15 21:00:00+01:00,0.004961915032281499
2022,sc01,01-15 22:00:00+01:00,0.003891777857538353
2022,sc01,01-15 23:00:00+01:00,0.0038042574665121793
2022,sc01,01-16 00:00:00+01:00,0.0035593210363353317
2022,sc01,01-16 01:00:00+01:00,0.0033583696809812444
2022,sc01,01-16 02:00:00+01:00,0.003261936413953312
2022,sc01,01-16 03:00:00+01:00,0.003165503146925388
2022,sc01,01-16 04:00:00+01:00,0.0035593210363353317
2022,sc01,01-16 05:00:00+01:00,0.0043446836308779005
2022,sc01,01-16 06:00:00+01:00,0.005349918950579864
2022,sc01,01-16 07:00:00+01:00,0.007079204227798152
2022,sc01,01-16 08:00:00+01:00,0.0076497092226336825
2022,sc01,01-16 09:00:00+01:00,0.005339623182278748
2022,sc01,01-16 10:00:00+01:00,0.003180760384635585
2022,sc01,01-16 11:00:00+01:00,0.0023530024884346286
2022,sc01,01-16 12:00:00+01:00,0.002071335085995283
2022,sc01,01-16 13:00:00+01:00,0.0017311351002994638
2022,sc01,01-16 14:00:00+01:00,0.0015822658548741283
2022,sc01,01-16 15:00:00+01:00,0.0016488157397924232
2022,sc01,01-16 16:00:00+01:00,0.002016338164737879
2022,sc01,01-16 17:00:00+01:00,0.00320651619742418
2022,sc01,01-16 18:00:00+01:00,0.005963484350633315
2022,sc01,01-16 19:00:00+01:00,0.0072968864146513756
2022,sc01,01-16 20:00:00+01:00,0.006527180555404937
2022,sc01,01-16 21:00:00+01:00,0.004872669940224908
2022,sc01,01-16 22:00:00+01:00,0.003896202052080357
2022,sc01,01-16 23:00:00+01:00,0.0038086816610541775
2022,sc01,01-17 00:00:00+01:00,0.0035638818047426207
2022,sc01,01-17 01:00:00+01:00,0.0033629304493885386
2022,sc01,01-17 02:00:00+01:00,0.003266497182360602
2022,sc01,01-17 03:00:00+01:00,0.003170063915332682
2022,sc01,01-17 04:00:00+01:00,0.0035638818047426207
2022,sc01,01-17 05:00:00+01:00,0.004348984795975002
2022,sc01,01-17 06:00:00+01:00,0.005717717571218289
2022,sc01,01-17 07:00:00+01:00,0.007477907054381824
2022,sc01,01-17 08:00:00+01:00,0.008047478671436112
2022,sc01,01-17 09:00:00+01:00,0.005797298347336767
2022,sc01,01-17 10:00:00+01:00,0.003151138288403139
2022,sc01,01-17 11:00:00+01:00,0.002319757468661023
2022,sc01,01-17 12:00:00+01:00,0.0020391969996151667
2022,sc01,01-17 13:00:00+01:00,0.0016904243168366232
2022,sc01,01-17 14:00:00+01:00,0.001538477467127198
2022,sc01,01-17 15:00:00+01:00,0.001604437855910897
2022,sc01,01-17 16:00:00+01:00,0.0019894167325783837
2022,sc01,01-17 17:00:00+01:00,0.0031585114690011722
2022,sc01,01-17 18:00:00+01:00,0.006102931231643334
2022,sc01,01-17 19:00:00+01:00,0.007799026090760824
2022,sc01,01-17 20:00:00+01:00,0.007221969914371808
2022,sc01,01-17 21:00:00+01:00,0.005584598855807767
2022,sc01,01-17 22:00:00+01:00,0.0039005032171774575
2022,sc01,01-17 23:00:00+01:00,0.0038129828261512797
2022,sc01,01-18 00:00:00+01:00,0.003569007959206746
2022,sc01,01-18 01:00:00+01:00,0.00336805660385266
2022,sc01,01-18 02:00:00+01:00,0.0032716233368247265
2022,sc01,01-18 03:00:00+01:00,0.0031751900697968055
2022,sc01,01-18 04:00:00+01:00,0.003569007959206746
2022,sc01,01-18 05:00:00+01:00,0.004353819164812539
2022,sc01,01-18 06:00:00+01:00,0.005958762106674051
2022,sc01,01-18 07:00:00+01:00,0.007680976017307744
2022,sc01,01-18 08:00:00+01:00,0.00817776826965687
2022,sc01,01-18 09:00:00+01:00,0.005870472549691616
2022,sc01,01-18 10:00:00+01:00,0.0031717254371460813
2022,sc01,01-18 11:00:00+01:00,0.00233344757049567
2022,sc01,01-18 12:00:00+01:00,0.0020500490962988035
2022,sc01,01-18 13:00:00+01:00,0.0017013594219700747
2022,sc01,01-18 14:00:00+01:00,0.0015553495269951664
2022,sc01,01-18 15:00:00+01:00,0.0016218818104514854
2022,sc01,01-18 16:00:00+01:00,0.0019969396173098704
2022,sc01,01-18 17:00:00+01:00,0.0036138010273513454
2022,sc01,01-18 18:00:00+01:00,0.00671982333792029
2022,sc01,01-18 19:00:00+01:00,0.008284679461832326
2022,sc01,01-18 20:00:00+01:00,0.007590916274955711
2022,sc01,01-18 21:00:00+01:00,0.005805518768811888
2022,sc01,01-18 22:00:00+01:00,0.0039053375860149944
2022,sc01,01-18 23:00:00+01:00,0.0038178171949888135
2022,sc01,01-19 00:00:00+01:00,0.0035749942905533945
2022,sc01,01-19 01:00:00+01:00,0.00337404293519931
2022,sc01,01-19 02:00:00+01:00,0.0032776096681713775
2022,sc01,01-19 03:00:00+01:00,0.0031811764011434574
2022,sc01,01-19 04:00:00+01:00,0.0035749942905533945
2022,sc01,01-19 05:00:00+01:00,0.004359464748439789
2022,sc01,01-19 06:00:00+01:00,0.005594810167788297
2022,sc01,01-19 07:00:00+01:00,0.007468434886966378
2022,sc01,01-19 08:00:00+01:00,0.008103691851684568
2022,sc01,01-19 09:00:00+01:00,0.005873480458258757
2022,sc01,01-19 10:00:00+01:00,0.0031990311721751758
2022,sc01,01-19 11:00:00+01:00,0.0023785914787192285
2022,sc01,01-19 12:00:00+01:00,0.002085795279110225
2022,sc01,01-19 13:00:00+01:00,0.001740786474945643
2022,sc01,01-19 14:00:00+01:00,0.001595114746649061
2022,sc01,01-19 15:00:00+01:00,0.0016644229713543668
2022,sc01,01-19 16:00:00+01:00,0.00202864618224332
2022,sc01,01-19 17:00:00+01:00,0.0036414680934556297
2022,sc01,01-19 18:00:00+01:00,0.006586184724259955
2022,sc01,01-19 19:00:00+01:00,0.007988998302224723
2022,sc01,01-19 20:00:00+01:00,0.00726951262878608
2022,sc01,01-19 21:00:00+01:00,0.00554103536412577
2022,sc01,01-19 22:00:00+01:00,0.0039109831696422445
2022,sc01,01-19 23:00:00+01:00,0.003823462778616066
2022,sc01,01-20 00:00:00+01:00,0.00357886615790332
2022,sc01,01-20 01:00:00+01:00,0.0033779148025492333
2022,sc01,01-20 02:00:00+01:00,0.0032814815355213024
