Period,Scenario,LoadLevel,Manantali
2022,sc01,01-12 19:00:00+01:00,0.003783781496756211
2022,sc01,01-12 20:00:00+01:00,0.0037928747506321184
2022,sc01,01-12 21:00:00+01:00,0.0038019680045080252
2022,sc01,01-12 22:00:00+01:00,0.003811061258383932
2022,sc01,01-12 23:00:00+01:00,0.003820154512259839
2022,sc01,01-13 00:00:00+01:00,0.003829201691683792
2022,sc01,01-13 01:00:00+01:00,0.0038382488711077444
2022,sc01,01-13 02:00:00+01:00,0.003847296050531697
2022,sc01,01-13 03:00:00+01:00,0.0038563432299556495
2022,sc01,01-13 04:00:00+01:00,0.003865390409379602
2022,sc01,01-13 05:00:00+01:00,0.0038744375888035546
2022,sc01,01-13 06:00:00+01:00,0.0038834847682275076
2022,sc01,01-13 07:00:00+01:00,0.00389253194765146
2022,sc01,01-13 08:00:00+01:00,0.0039015791270754128
2022,sc01,01-13 09:00:00+01:00,0.003910626306499365
2022,sc01,01-13 10:00:00+01:00,0.003919673485923318
2022,sc01,01-13 11:00:00+01:00,0.0039287206653472705
2022,sc01,01-13 12:00:00+01:00,0.0039377678447712235
2022,sc01,01-13 13:00:00+01:00,0.003946815024195176
2022,sc01,01-13 14:00:00+01:00,0.003955862203619129
2022,sc01,01-13 15:00:00+01:00,0.003964909383043082
2022,sc01,01-13 16:00:00+01:00,0.003973956562467034
2022,sc01,01-13 17:00:00+01:00,0.003983003741890987
2022,sc01,01-13 18:00:00+01:00,0.003992050921314939
2022,sc01,01-13 19:00:00+01:00,0.004001098100738892
2022,sc01,01-13 20:00:00+01:00,0.004010145280162844
2022,sc01,01-13 21:00:00+01:00,0.004019192459586797
2022,sc01,01-13 22:00:00+01:00,0.00402823963901075
2022,sc01,01-13 23:00:00+01:00,0.004037286818434702
2022,sc01,01-14 00:00:00+01:00,0.004046267650535721
2022,sc01,01-14 01:00:00+01:00,0.0040552484826367405
2022,sc01,01-14 02:00:00+01:00,0.004064229314737759
2022,sc01,01-14 03:00:00+01:00,0.004073210146838778
2022,sc01,01-14 04:00:00+01:00,0.004082190978939797
2022,sc01,01-14 05:00:00+01:00,0.004091171811040816
2022,sc01,01-14 06:00:00+01:00,0.004100152643141835
2022,sc01,01-14 07:00:00+01:00,0.004109133475242854
2022,sc01,01-14 08:00:00+01:00,0.0041181143073438726
2022,sc01,01-14 09:00:00+01:00,0.004127095139444892
2022,sc01,01-14 10:00:00+01:00,0.004136075971545911
2022,sc01,01-14 11:00:00+01:00,0.00414505680364693
2022,sc01,01-14 12:00:00+01:00,0.004154037635747948
2022,sc01,01-14 13:00:00+01:00,0.004163018467848968
2022,sc01,01-14 14:00:00+01:00,0.004171999299949987
2022,sc01,01-14 15:00:00+01:00,0.0041809801320510055
2022,sc01,01-14 16:00:00+01:00,0.004189960964152024
2022,sc01,01-14 17:00:00+01:00,0.004198941796253043
2022,sc01,01-14 18:00:00+01:00,0.004207922628354063
2022,sc01,01-14 19:00:00+01:00,0.004216903460455081
2022,sc01,01-14 20:00:00+01:00,0.0042258842925561
2022,sc01,01-14 21:00:00+01:00,0.004234865124657119
2022,sc01,01-14 22:00:00+01:00,0.004243845956758138
2022,sc01,01-14 23:00:00+01:00,0.004252826788859157
2022,sc01,01-15 00:00:00+01:00,0.0042617615465082226
2022,sc01,01-15 01:00:00+01:00,0.004270696304157288
2022,sc01,01-15 02:00:00+01:00,0.004279631061806354
2022,sc01,01-15 03:00:00+01:00,0.00428856581945542
2022,sc01,01-15 04:00:00+01:00,0.004297500577104485
2022,sc01,01-15 05:00:00+01:00,0.00430643533475355
2022,sc01,01-15 06:00:00+01:00,0.004315370092402616
2022,sc01,01-15 07:00:00+01:00,0.004324304850051682
2022,sc01,01-15 08:00:00+01:00,0.004333239607700747
2022,sc01,01-15 09:00:00+01:00,0.004342174365349813
2022,sc01,01-15 10:00:00+01:00,0.004351109122998878
2022,sc01,01-15 11:00:00+01:00,0.004360043880647944
2022,sc01,01-15 12:00:00+01:00,0.00436897863829701
2022,sc01,01-15 13:00:00+01:00,0.004377913395946075
2022,sc01,01-15 14:00:00+01:00,0.0043868481535951406
2022,sc01,01-15 15:00:00+01:00,0.004395782911244206
2022,sc01,01-15 16:00:00+01:00,0.004404717668893272
2022,sc01,01-15 17:00:00+01:00,0.004413652426542338
2022,sc01,01-15 18:00:00+01:00,0.004422587184191403
2022,sc01,01-15 19:00:00+01:00,0.004431521941840468
2022,sc01,01-15 20:00:00+01:00,0.004440456699489535
2022,sc01,01-15 21:00:00+01:00,0.0044493914571386
2022,sc01,01-15 22:00:00+01:00,0.004458326214787665
2022,sc01,01-15 23:00:00+01:00,0.004467260972436731
2022,sc01,01-16 00:00:00+01:00,0.004476123854052869
2022,sc01,01-16 01:00:00+01:00,0.004484986735669006
2022,sc01,01-16 02:00:00+01:00,0.004493849617285143
2022,sc01,01-16 03:00:00+01:00,0.00450271249890128
2022,sc01,01-16 04:00:00+01:00,0.004511575380517418
2022,sc01,01-16 05:00:00+01:00,0.004520438262133555
2022,sc01,01-16 06:00:00+01:00,0.004529301143749693
