Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,CES_Sendou,Centrale_C_Cap_CTag,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Contour_Global,Diesel_Bel_Air,Felou_Gouina,Gas_Turbines,ICS,KPS_KarPowerShip,Kounoune_Power,Malicounda_Power,Manantali,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Secondary_Plants,Solar_CICAD,Solar_DIASS,Tobene_Power
2022,sc01,08-27 14:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.17222340379897683,0.01509596421,0.01418900449,0.0,0.1495231651816944,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.002752997452417552,0.027581227475886774,0.005679870406,0.01487510624,0.008513402696,0.03722555319,0.006204258867,0.009306388323,0.009151281824,0.013176499999999997,0.0006681816360000001,0.007134897683000001,0.10925
2022,sc01,08-27 15:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.16076726067335428,0.011967946230000002,0.010633008860000001,0.0,0.0,0.07844270447,0.0,0.001784568169,0.1446662707608633,0.053959999999999994,0.010031197855900783,0.023438649703437432,0.013420957550000001,0.01373627502,0.006379805316,0.03230054545,0.005383424244,0.008075136385,0.007940550755000001,0.013176499999999997,0.0006114650029999999,0.006190937868,0.10925
2022,sc01,08-27 16:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.01045116058,0.008961835866,0.0,0.14913963501527222,0.07844270447,0.003722733086790407,0.001784568169,0.0,0.053959999999999994,0.018717457412993826,0.028815772455394364,0.01866290172,0.01154432632,0.00537710152,0.02709336066,0.004515560111,0.006773340183000001,0.00666045116,0.013176499999999997,0.000567046924,0.005192894117,0.10925
2022,sc01,08-27 17:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.1731777793087498,0.005418702627,0.005261884067999999,0.0684,0.15903332404713483,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.05755388001377613,0.01504754073,0.007908663035000001,0.003157130441,0.01648117623,0.002746862706,0.004120294068,0.004051622489,0.013176499999999997,0.00040119555,0.003158892105,0.10925
2022,sc01,08-27 18:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.002540193063,0.0029688267430000004,0.06671785744290727,0.0,0.07844270447,0.029673802282499998,0.001784568169,0.16654212340931857,0.053959999999999994,0.0209,0.09287330954167376,0.01411242003,0.003443040923,0.001781296046,0.009111118868,0.001518519812,0.0022777797230000003,0.002239816721,0.013176499999999997,0.00025862784500000003,0.0017462977799999999,0.10925
2022,sc01,08-27 19:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.000917683509,0.000720095943,0.06034998537004128,0.1632578648816918,0.07844270447,0.029673802282499998,0.001784568169,0.0,0.053959999999999994,0.0209,0.11278386327259195,0.007214258585,0.0009547802399999999,0.00043205756600000003,0.00285376999,0.000475628332,0.0007134425,0.000701551789,0.013176499999999997,6.3283822e-05,0.000546972581,0.10925
2022,sc01,08-27 20:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.0,0.0,0.0684,0.15341926771860578,0.07844270447,0.0019233131256247724,0.001784568169,0.0,0.053959999999999994,0.0209,0.10096047171666936,0.004300238116,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-27 21:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.15152884137704925,0.0,0.0,0.0684,0.0,0.07844270447,0.0,0.001784568169,0.1421589385872287,0.053959999999999994,0.0209,0.07145436755808314,0.004566945074000001,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-27 22:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.172407470795384,0.0,0.0,0.0,0.1263908743573145,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.043276575543731516,0.002311460304,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-27 23:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.13868393625035827,0.0,0.0,0.0,0.11002989891679718,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.023436124586909593,0.00012182910399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 00:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.10992309703156913,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.10233948994975035,0.053959999999999994,0.0209,0.018846318944222396,5.5975534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 01:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.09541683247093913,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.0993876365071024,0.053959999999999994,0.0209,0.01563199709433971,0.002024997275,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 02:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.0,0.0,0.0684,0.0,0.07844270447,0.015007840100104017,0.001784568169,0.09810823292453724,0.053959999999999994,0.0209,0.013344684408149222,0.007964989282,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 03:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.07419166724843325,0.0,0.0,0.0,0.09671341800914965,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.01145415235711228,0.01101071689,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 04:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0998036834912522,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.10275763541088753,0.053959999999999994,0.0209,0.01739323856346303,0.01063535154,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 05:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.1509622036633321,0.0,0.0,0.0,0.11840574136552336,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.04288229410906077,0.01162974045,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 06:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.0,0.0,0.0,0.0,0.07844270447,0.024467324357107172,0.001784568169,0.14291812874900203,0.053959999999999994,0.0209,0.08047525608690684,0.012179617759999999,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 07:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.17448128438661853,0.0,0.0,0.0684,0.0,0.07844270447,0.0,0.001784568169,0.15898456388985424,0.053959999999999994,0.0209,0.1209344991503355,0.0043134088300000005,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 08:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.00022977329,0.000255875387,0.06689918710383956,0.16654045630414774,0.07844270447,0.029673802282499998,0.001784568169,0.0,0.053959999999999994,0.0209,0.12348823093641004,8.8902319e-05,0.0006307217590000001,0.00015352523200000003,0.000127997839,2.1332973000000003e-05,3.199946e-05,3.1466135e-05,0.013176499999999997,0.0,2.4532919000000002e-05,0.10925
2022,sc01,08-28 09:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.001663389464,0.001853363412,0.0684,0.15833448346569765,0.07844270447,0.011878397005414177,0.001784568169,0.0,0.053959999999999994,0.0209,0.09817489496188914,0.000796828196,0.002960834933,0.001112018047,0.001607245586,0.00026787426399999995,0.000401811398,0.00039511454,0.013176499999999997,0.0,0.000308055403,0.10925
2022,sc01,08-28 10:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.17298922209403722,0.003729939425,0.004842357673999999,0.0684,0.0,0.07844270447,0.0,0.001784568169,0.15014167057159503,0.053959999999999994,0.0209,0.056819015086876146,0.00275926458,0.0059307840479999995,0.0029054146040000004,0.00717369704,0.001195616174,0.001793424265,0.001763533855,0.013176499999999997,7.0209221e-05,0.0013749585970000001,0.10925
2022,sc01,08-28 11:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.007232924864,0.007304265444000001,0.056298919413777904,0.15401725271190764,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.04713961068010142,0.01010852298,0.008481127228,0.004382559266,0.01358813417,0.00226468903,0.003397033553,0.0033404163169999997,0.013176499999999997,0.000124537785,0.0026043923790000003,0.10925
2022,sc01,08-28 12:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.008666541038,0.009241922779,0.044069752115176795,0.0,0.07844270447,0.0,0.001784568169,0.15988576911201563,0.053959999999999994,0.0209,0.05347524478856719,0.01585753964,0.009685095828,0.0055451536680000005,0.021468728370000002,0.003578121396,0.005367182105999999,0.005277729056,0.013176499999999997,0.000211344084,0.004114839596999999,0.10925
2022,sc01,08-28 13:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.1694492618967679,0.01148443556,0.01483399744,0.0,0.0,0.07844270447,0.029673802282499998,0.001784568169,0.1555175363057953,0.053959999999999994,0.0209,0.03920570082096857,0.01432644414,0.009409663161999999,0.008900398463,0.02273707059,0.003789511765,0.005684267662,0.005589529851,0.013176499999999997,0.000213254539,0.0043579385210000005,0.10925
