Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-04 07:00:00+01:00,7.105427357601002e-15,-13.270400838503576,-30.949489462588307,-21.77640518670329,-42.48868766549291,54.60843060558724
2022,sc01,01-04 08:00:00+01:00,7.105427357601002e-15,14.51536371639935,-30.949489462588307,-21.77640518670329,-42.48868766549291,55.89257521558722
2022,sc01,01-04 09:00:00+01:00,7.105427357601002e-15,-39.277249404797715,-30.949489462588307,-21.77640518670329,-15.098629299492913,50.584777475587224
2022,sc01,01-04 10:00:00+01:00,7.105427357601002e-15,-98.35591636903905,-30.949489462588307,-21.77640518670329,28.501965873507082,32.90967931558723
2022,sc01,01-04 11:00:00+01:00,7.105427357601002e-15,-117.55482484429342,-30.949489462588307,-21.77640518670329,65.93122515750707,26.26176142558723
2022,sc01,01-04 12:00:00+01:00,7.105427357601002e-15,-109.2002834427642,-30.949489462588307,-21.77640518670329,90.15379195150709,13.100925485587226
2022,sc01,01-04 13:00:00+01:00,7.105427357601002e-15,-127.68376500847319,-30.949489462588307,-21.77640518670329,100.29240266750708,0.881795585587227
2022,sc01,01-04 14:00:00+01:00,7.105427357601002e-15,-135.89419843674528,-30.949489462588307,-21.77640518670329,96.91055392350708,-12.493064464412772
2022,sc01,01-04 15:00:00+01:00,7.105427357601002e-15,-135.10863529932988,-30.949489462588307,-21.77640518670329,89.9395387415071,-24.40597526441277
2022,sc01,01-04 16:00:00+01:00,7.105427357601002e-15,-87.89156537754712,-30.949489462588307,-21.77640518670329,70.50220449350707,-31.19877100441277
2022,sc01,01-04 17:00:00+01:00,7.105427357601002e-15,-4.645919152700515,-30.949489462588307,-21.77640518670329,39.83812743450708,-36.11473999641277
2022,sc01,01-04 18:00:00+01:00,7.105427357601002e-15,80.56662421898483,-30.949489462588307,-21.77640518670329,-3.838366621492902,-36.33534945641277
2022,sc01,01-04 19:00:00+01:00,7.105427357601002e-15,105.22477649500348,-30.949489462588307,-21.77640518670329,-38.852244488492914,-35.36071662141277
2022,sc01,01-04 20:00:00+01:00,7.105427357601002e-15,67.19414063316873,-30.949489462588307,-21.77640518670329,-42.48868766549291,-34.06010861541277
2022,sc01,01-04 21:00:00+01:00,7.105427357601002e-15,12.160663797502309,-30.949489462588307,-21.77640518670329,-42.48868766549291,-31.475355994412773
2022,sc01,01-04 22:00:00+01:00,7.105427357601002e-15,-70.0213067359341,-30.949489462588307,-21.77640518670329,-42.48868766549291,-21.40305247441277
2022,sc01,01-04 23:00:00+01:00,7.105427357601002e-15,-131.2700424350702,-30.949489462588307,-21.77640518670329,-42.48868766549291,-13.925379614412773
2022,sc01,01-05 00:00:00+01:00,7.105427357601002e-15,-169.76926248565115,-30.949489462588307,-22.027196694703292,-42.48868766549291,-6.055878004412769
2022,sc01,01-05 01:00:00+01:00,7.105427357601002e-15,-193.97000843696856,-30.949489462588307,-22.027196694703292,-42.48868766549291,4.5004492555872275
2022,sc01,01-05 02:00:00+01:00,7.105427357601002e-15,-207.31218657237827,-30.949489462588307,-22.027196694703292,-42.48868766549291,11.023245355587228
2022,sc01,01-05 03:00:00+01:00,7.105427357601002e-15,-219.78839025778797,-30.949489462588307,-22.027196694703292,-42.48868766549291,16.680067005587226
2022,sc01,01-05 04:00:00+01:00,7.105427357601002e-15,-198.32666307565114,-30.949489462588307,-22.027196694703292,-42.48868766549291,22.50152258558723
2022,sc01,01-05 05:00:00+01:00,7.105427357601002e-15,-129.26049634638065,-30.949489462588307,-22.027196694703292,-42.48868766549291,21.98127938558722
