Period,Scenario,LoadLevel,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Felou_Gouina,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Solar_CICAD,Solar_DIASS
2022,sc01,04-02 13:00:00+01:00,8.764276135613205e-06,9.649480050904342e-06,4.972069355932816e-07,0.00011805383557964914,7.142803828110529e-06,5.789688031358903e-06,1.8536476001250582e-05,3.089412667555345e-06,4.634119010516369e-06,4.556883680817738e-06,3.835396194256041e-07,3.5528245604440035e-06
2022,sc01,04-02 14:00:00+01:00,8.69638506974858e-06,9.56390829546392e-06,4.972069355932816e-07,0.00011356519878894056,7.104264789072715e-06,5.738344976462055e-06,1.8645709652640778e-05,3.1076182762564277e-06,4.661427427445408e-06,4.583736954539559e-06,3.920194025842361e-07,3.57376101083799e-06
2022,sc01,04-02 15:00:00+01:00,8.211942050197427e-06,9.003919188959087e-06,4.972069355932816e-07,0.0001211770666988833,6.722228529937321e-06,5.402351513375453e-06,1.7777777041295707e-05,2.9629628408961995e-06,4.444444272568395e-06,4.370370187005684e-06,3.72476913871595e-07,3.4074072599900603e-06
2022,sc01,04-02 16:00:00+01:00,7.142945459873658e-06,7.792624422163147e-06,4.972069355932816e-07,0.00013799735955390965,5.833537871731853e-06,4.675574653297888e-06,1.5578856109540656e-05,2.5964760192091235e-06,3.894714038201111e-06,3.829802126129453e-06,3.2661785627116786e-07,2.9859474161315177e-06
2022,sc01,04-02 17:00:00+01:00,5.521614788215601e-06,5.9668078426634865e-06,4.972069355932816e-07,0.0001477971019302997,4.483785320188763e-06,3.5800847060062406e-06,1.2107125655997392e-05,2.0178542769519125e-06,3.02678142277455e-06,2.976335056810253e-06,2.5375994924259817e-07,2.3205324135560973e-06
2022,sc01,04-02 18:00:00+01:00,3.357155599436104e-06,3.561602750270809e-06,4.972069355932816e-07,0.00013732540794078257,2.6914778562874954e-06,2.1369616503257456e-06,7.42373278325741e-06,1.2372887972095681e-06,1.8559332003039904e-06,1.8250009750678153e-06,1.5643737974911915e-07,1.4228821139339607e-06
2022,sc01,04-02 19:00:00+01:00,9.907492618626456e-07,1.0062183707020903e-06,4.972069355932816e-07,0.00012670319678574559,7.74279175506493e-07,6.03731022502884e-07,2.2897510866965502e-06,3.816251813201662e-07,5.724377732046961e-07,5.628971419778739e-07,5.0586292889310864e-08,4.388689576610783e-07
2022,sc01,04-02 20:00:00+01:00,0.0,0.0,4.972069355932816e-07,0.00012956839848070648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-02 21:00:00+01:00,0.0,0.0,4.972069355932816e-07,0.00013036398919874658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-02 22:00:00+01:00,0.0,0.0,4.972069355932816e-07,0.0001302134720332267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-02 23:00:00+01:00,0.0,0.0,4.972069355932816e-07,0.00012772456323573955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 00:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00013622340729264206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 01:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00013540093851399513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 02:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00013093917976756745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 03:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00012974041809144668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 04:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00012342407290193087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 05:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00011701096666810887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 06:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.0001098076453479593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 07:00:00+01:00,0.0,0.0,4.650834125822526e-07,0.00010362031486241716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 08:00:00+01:00,4.6200444678268466e-07,5.130446833294834e-07,4.650834125822526e-07,9.017590691918576e-05,4.2418189075812064e-07,3.078268101609497e-07,8.483417949410762e-07,1.413902993609205e-07,2.1208544924545524e-07,2.085506912818572e-07,1.3694362565232414e-08,1.6259884387731707e-07
2022,sc01,04-03 09:00:00+01:00,2.6086278473490337e-06,2.987744673452281e-06,4.650834125822526e-07,6.878634305897839e-05,2.157248462298876e-06,1.7926468038264791e-06,4.958257991760293e-06,8.263763320960986e-07,1.239564501409339e-06,1.2189050894540038e-06,1.033168986721283e-07,9.503327801554728e-07
2022,sc01,04-03 10:00:00+01:00,4.921526819874898e-06,5.590802294286817e-06,4.650834125822526e-07,6.112071902782191e-05,3.969474631094585e-06,3.354481376980239e-06,1.0122516405546589e-05,1.687086068407396e-06,2.530629108529254e-06,2.4884519494417764e-06,2.1184837675085703e-07,1.940148974362534e-06
2022,sc01,04-03 11:00:00+01:00,6.916258347666169e-06,7.593978766459633e-06,4.650834125822526e-07,5.7357789971454096e-05,5.3812039373311836e-06,4.556387261508375e-06,1.4350571175868941e-05,2.391761863052972e-06,3.5876428031505865e-06,3.5278487461256484e-06,2.9445316164412215e-07,2.750526137041722e-06
2022,sc01,04-03 12:00:00+01:00,8.056022743691452e-06,8.871595931734647e-06,4.650834125822526e-07,5.749755590620089e-05,6.55100802992222e-06,5.322957557408193e-06,1.7039262560579517e-05,2.8398770941101683e-06,4.259815651368976e-06,4.188818710853418e-06,3.5191100271582327e-07,3.265858651492236e-06
2022,sc01,04-03 13:00:00+01:00,8.665891625844977e-06,9.544637502520327e-06,4.650834125822526e-07,5.568597435355334e-05,7.041479127671443e-06,5.726782500695898e-06,1.8450988793862762e-05,3.075164799929474e-06,4.612747209689786e-06,4.535868075651226e-06,3.8300354110019024e-07,3.5364395127354744e-06
2022,sc01,04-03 14:00:00+01:00,8.604329390886694e-06,9.485196001283225e-06,4.650834125822526e-07,5.79544830018212e-05,7.0251721694667095e-06,5.6911176015862334e-06,1.848720212270101e-05,3.081200355007949e-06,4.621800544960466e-06,4.5447705223408525e-06,3.8792571444430957e-07,3.5433804009328673e-06
2022,sc01,04-03 15:00:00+01:00,8.110105453441232e-06,8.924392331534491e-06,4.650834125822526e-07,6.319033000474274e-05,6.640358832302217e-06,5.3546354005532904e-06,1.7517753454368556e-05,2.9196255764083406e-06,4.3794383748162344e-06,4.3064477246921156e-06,3.6745727211208124e-07,3.3575694061351344e-06
2022,sc01,04-03 16:00:00+01:00,7.041684214350033e-06,7.719292514630104e-06,4.650834125822526e-07,7.995686673855536e-05,5.769129246891746e-06,4.6315755079617644e-06,1.530517831618973e-05,2.5508630533785366e-06,3.826294589251155e-06,3.762523002049727e-06,3.206722613002158e-07,2.9334925055691945e-06
2022,sc01,04-03 17:00:00+01:00,5.406545186577128e-06,5.879949940532704e-06,4.650834125822526e-07,9.697068166586812e-05,4.421489127320432e-06,3.527969963911474e-06,1.183641617069769e-05,1.972736028857764e-06,2.959104050225178e-06,2.9097856409938285e-06,2.4796055689473775e-07,2.2686464287376052e-06
2022,sc01,04-03 18:00:00+01:00,3.2443873908915873e-06,3.4692358439662963e-06,4.650834125822526e-07,9.66051399828415e-05,2.6389812969830465e-06,2.081541506298148e-06,7.186268318744735e-06,1.1977113868656048e-06,1.7965670845839713e-06,1.766624294412524e-06,1.5166140984438925e-07,1.3773680919771805e-06
2022,sc01,04-03 19:00:00+01:00,9.441460736480278e-07,9.675052973650728e-07,4.650834125822526e-07,8.590229464598393e-05,7.53814324884923e-07,5.80503178255784e-07,2.1834857392760925e-06,3.639142899473735e-07,5.458714363495816e-07,5.367735773356531e-07,4.8149573525174255e-08,4.185014326027743e-07
2022,sc01,04-03 20:00:00+01:00,0.0,0.0,4.650834125822526e-07,8.525722109346371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 21:00:00+01:00,0.0,0.0,4.650834125822526e-07,7.981710080380858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 22:00:00+01:00,0.0,0.0,4.650834125822526e-07,6.879709428975152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-03 23:00:00+01:00,0.0,0.0,4.650834125822526e-07,7.167304721548554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 00:00:00+01:00,0.0,0.0,4.2454504372499614e-07,7.604342051666763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 01:00:00+01:00,0.0,0.0,4.2454504372499614e-07,7.836030970341455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 02:00:00+01:00,0.0,0.0,4.2454504372499614e-07,7.947843718138879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 03:00:00+01:00,0.0,0.0,4.2454504372499614e-07,7.722067974756811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 04:00:00+01:00,0.0,0.0,4.2454504372499614e-07,7.553811291522018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 05:00:00+01:00,0.0,0.0,4.2454504372499614e-07,7.640896219969427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 06:00:00+01:00,0.0,0.0,4.2454504372499614e-07,8.44992596668036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 07:00:00+01:00,0.0,0.0,4.2454504372499614e-07,9.998102491096239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 08:00:00+01:00,4.038942984042195e-07,5.15252571950536e-07,4.2454504372499614e-07,0.00010912494250405911,3.235579028654507e-07,3.0915154325195135e-07,7.236729518882199e-07,1.20612158511987e-07,1.8091823838020392e-07,1.7790293401945902e-07,1.3401956094602402e-08,1.3870398222756274e-07
2022,sc01,04-04 09:00:00+01:00,2.159281056664951e-06,2.7253274836067e-06,4.2454504372499614e-07,9.214338125273978e-05,1.7975061128466525e-06,1.6351964902456497e-06,4.317697603267807e-06,7.196162673473508e-07,1.07942440346992e-06,1.0614339937455265e-06,1.0010042912779395e-07,8.27558705694413e-07
2022,sc01,04-04 10:00:00+01:00,4.641332340987218e-06,5.435028260232502e-06,4.2454504372499614e-07,7.803239731176789e-05,3.6565767964879625e-06,3.2610169569557986e-06,9.695674033482912e-06,1.6159456729274006e-06,2.423918515105186e-06,2.3835198658332827e-06,2.0244264038078678e-07,1.8583375199890957e-06
2022,sc01,04-04 11:00:00+01:00,6.649296873660766e-06,7.432052654478257e-06,4.2454504372499614e-07,6.328171541733642e-05,5.29789160053974e-06,4.45923159431955e-06,1.3904731646154472e-05,2.3174552746311776e-06,3.4761829205178943e-06,3.4182465284892064e-06,2.8572970622255727e-07,2.665073560683178e-06
2022,sc01,04-04 12:00:00+01:00,7.859829075387564e-06,8.751362470541857e-06,4.2454504372499614e-07,3.824748600661367e-05,6.344509882510251e-06,5.250817481508816e-06,1.6507342162683278e-05,2.751223694596845e-06,4.126835551894916e-06,4.058054947050842e-06,3.4294387584762354e-07,3.1639072420315068e-06
2022,sc01,04-04 13:00:00+01:00,8.488684442097143e-06,9.437629936255305e-06,4.2454504372499614e-07,2.3281779611001427e-05,6.890903805009299e-06,5.662577962569481e-06,1.7846048073414578e-05,2.974341346385395e-06,4.4615120285573676e-06,4.3871534835920075e-06,3.737440077613605e-07,3.4204925414863016e-06
2022,sc01,04-04 14:00:00+01:00,8.415039896558738e-06,9.335852708843695e-06,4.2454504372499614e-07,1.9448967587260217e-05,6.815685698379572e-06,5.60151162448992e-06,1.7873356486262127e-05,2.978892748662702e-06,4.468339131769256e-06,4.393866803042835e-06,3.792997278462881e-07,3.4257266540847986e-06
2022,sc01,04-04 15:00:00+01:00,7.856376984318107e-06,8.728018873623218e-06,4.2454504372499614e-07,2.013167043116039e-05,6.352480455788087e-06,5.236811324173931e-06,1.6786362907261227e-05,2.7977271516183534e-06,4.196590735998658e-06,4.1266475462494e-06,3.59757239133647e-07,3.2173862178715386e-06
2022,sc01,04-04 16:00:00+01:00,6.8172984907468605e-06,7.553293598673684e-06,4.2454504372499614e-07,2.5001975734729332e-05,5.513468061937422e-06,4.531976159204211e-06,1.4647401752428292e-05,2.4412336260849636e-06,3.6618504481067218e-06,3.600819596944763e-06,3.145317286821771e-07,2.807418664487698e-06
2022,sc01,04-04 17:00:00+01:00,5.26385888087194e-06,5.781881109479426e-06,4.2454504372499614e-07,3.3490068560858704e-05,4.246631118254628e-06,3.4691286648713578e-06,1.1401856200149718e-05,1.9003093675079174e-06,2.8504640579963335e-06,2.8029563158191204e-06,2.430871185746135e-07,2.185355768328134e-06
2022,sc01,04-04 18:00:00+01:00,3.131619182347071e-06,3.4009627882449863e-06,4.2454504372499614e-07,4.836438954387727e-05,2.5188868500942435e-06,2.0405776727837324e-06,6.907841234960738e-06,1.1513068729016052e-06,1.7269603136379717e-06,1.698177636621736e-06,1.4834747147651155e-07,1.3240029011226557e-06
2022,sc01,04-04 19:00:00+01:00,9.009949732376749e-07,9.42489706483773e-07,4.2454504372499614e-07,7.171605210592613e-05,6.970465277545365e-07,5.654938238902638e-07,2.086718970681031e-06,3.4778649524955476e-07,5.216797438947045e-07,5.129850801155555e-07,4.6931213843105954e-08,3.9995446853702306e-07
2022,sc01,04-04 20:00:00+01:00,0.0,0.0,4.2454504372499614e-07,8.791277386997851e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 21:00:00+01:00,0.0,0.0,4.2454504372499614e-07,9.632023249796137e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 22:00:00+01:00,0.0,0.0,4.2454504372499614e-07,8.825143749239829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-04 23:00:00+01:00,0.0,0.0,4.2454504372499614e-07,8.287044893934342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 00:00:00+01:00,0.0,0.0,4.0117798558907763e-07,7.491991742330683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 01:00:00+01:00,0.0,0.0,4.0117798558907763e-07,7.101184681680566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 02:00:00+01:00,0.0,0.0,4.0117798558907763e-07,8.361228353616982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 03:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00010445353485551128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 04:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.0001269397237484726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 05:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00014050777079661705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 06:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00014672197934276603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 07:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00014238923531663798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 08:00:00+01:00,4.73511406946532e-07,5.421973853162709e-07,4.0117798558907763e-07,0.0001236122193425048,3.769973274407513e-07,3.2531843127139235e-07,8.406241997219696e-07,1.401040334910694e-07,2.1015605044067857e-07,2.0665344889934496e-07,1.388930021231909e-08,1.6111963784128406e-07
2022,sc01,04-05 09:00:00+01:00,2.6414226835302943e-06,2.948988728150769e-06,4.0117798558907763e-07,8.394019591149052e-05,1.985631237025967e-06,1.7693932368088315e-06,5.2776476948156145e-06,8.796079496801343e-07,1.3194119271731695e-06,1.2974217247884368e-06,1.0024663256718344e-07,1.0115491399077428e-06
2022,sc01,04-05 10:00:00+01:00,4.880677110925905e-06,5.397472721365703e-06,4.0117798558907763e-07,6.711452744107762e-05,3.698444207672713e-06,3.238483633227571e-06,9.96282155401893e-06,1.6604702598194525e-06,2.4907053952391893e-06,2.4491936315704852e-06,1.9791034233084077e-07,1.909540794894548e-06
2022,sc01,04-05 11:00:00+01:00,6.6458447866728e-06,7.341872199588101e-06,4.0117798558907763e-07,6.398592072278284e-05,5.073473833163411e-06,4.405123322201755e-06,1.3857238749986747e-05,2.309539792480755e-06,3.4643096972922606e-06,3.406571192194889e-06,2.821233617921985e-07,2.6559707561285625e-06
2022,sc01,04-05 12:00:00+01:00,7.743033428214361e-06,8.62707764135627e-06,4.0117798558907763e-07,6.314194948258965e-05,6.122848581641628e-06,5.176246584813761e-06,1.6414731021686597e-05,2.7357885041586314e-06,4.103682764605001e-06,4.0352880417258855e-06,3.3802170291165313e-07,3.1461567736805997e-06
2022,sc01,04-05 13:00:00+01:00,8.305148427442962e-06,9.267944064004291e-06,4.0117798558907763e-07,5.863181024666077e-05,6.669927757637901e-06,5.560766438402574e-06,1.7805085454143256e-05,2.9675142431735067e-06,4.451271375780283e-06,4.377083506456511e-06,3.7057627283287225e-07,3.412641372588556e-06
2022,sc01,04-05 14:00:00+01:00,8.291340075409604e-06,9.181922157018168e-06,4.0117798558907763e-07,6.8915357779278e-05,6.649725674935498e-06,5.509153295027199e-06,1.7849016377384317e-05,2.9748360641218332e-06,4.462254108631292e-06,4.387883192671607e-06,3.780326339565226e-07,3.421061466821983e-06
2022,sc01,04-05 15:00:00+01:00,7.722896249356152e-06,8.58199813394306e-06,4.0117798558907763e-07,8.431648882529027e-05,6.218995239350786e-06,5.149198881182134e-06,1.676024181600157e-05,2.7933736366805104e-06,4.1900604631837445e-06,4.120226110430412e-06,3.5814900415740535e-07,3.2123796756522044e-06
2022,sc01,04-05 16:00:00+01:00,6.750558123265883e-06,7.447014851723577e-06,4.0117798558907763e-07,0.00010747462933137866,5.4429745976263735e-06,4.4682089118504445e-06,1.4737044589455239e-05,2.4561740987867383e-06,3.6842611569553093e-06,3.622856793598268e-06,3.1253361881991106e-07,2.8246002079110712e-06
2022,sc01,04-05 17:00:00+01:00,5.202296645913658e-06,5.687649286596475e-06,4.0117798558907763e-07,0.00012804710001199966,4.1659876632901895e-06,3.4125895715497355e-06,1.1410761120221911e-05,1.9017935203090846e-06,2.852690287606233e-06,2.8051454410171745e-06,2.410402740965013e-07,2.187062543927031e-06
2022,sc01,04-05 18:00:00+01:00,3.1235643099874884e-06,3.349945559461997e-06,4.0117798558907763e-07,0.00013780921309700973,2.4696001589331986e-06,2.009967335840458e-06,6.895374350124858e-06,1.1492290588983414e-06,1.7238435924290017e-06,1.695112860936311e-06,1.4683670573196217e-07,1.3216134152025695e-06
2022,sc01,04-05 19:00:00+01:00,9.084744972217309e-07,9.353944535008166e-07,4.0117798558907763e-07,0.00016138127580827785,6.972320094070173e-07,5.612366721004899e-07,2.0884999542873204e-06,3.4808332564652857e-07,5.221249898983142e-07,5.134229051551664e-07,4.663880778062488e-08,4.0029582390169187e-07
2022,sc01,04-05 20:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00018130329727201425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 21:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00019399511951825378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 22:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00019260821130360337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-05 23:00:00+01:00,0.0,0.0,4.0117798558907763e-07,0.00020265523185716762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 00:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00020829962540090446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 01:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00020917047483231215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 02:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021049287559702002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 03:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021216469119859482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 04:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021354622376520675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 05:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021368061398661126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 06:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021331507236888842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 07:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021192816415423798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 08:00:00+01:00,4.896211508493991e-07,5.588530100576066e-07,3.9192737234529757e-07,0.00020763304945214183,4.3899983959746745e-07,3.353118057896746e-07,9.065205882569026e-07,1.5108676470948377e-07,2.2663014767644905e-07,2.2285297781384017e-07,1.4863987631454581e-08,1.7374977898734996e-07
2022,sc01,04-06 09:00:00+01:00,2.6845737835324987e-06,2.9740471905884144e-06,3.9192737234529757e-07,0.0001824751808712022,2.2166490743590242e-06,1.7844283143530482e-06,5.4029101998868645e-06,9.004850335865767e-07,1.3507275536450568e-06,1.328215423866755e-06,1.0380424278984501e-07,1.0355577865430037e-06
2022,sc01,04-06 10:00:00+01:00,4.880101763774827e-06,5.426796912434914e-06,3.9192737234529757e-07,0.000152264236275788,3.991521231091483e-06,3.256078146236502e-06,1.0098769961544215e-05,1.6831283273321845e-06,2.5246924969164363e-06,2.4826142812946177e-06,2.0429454721181233e-07,1.935597572493375e-06
2022,sc01,04-06 11:00:00+01:00,6.587734638702483e-06,7.325452371875931e-06,3.9192737234529757e-07,0.00011813446977779563,5.364829997804162e-06,4.395271423125559e-06,1.381686979150937e-05,2.3028116327345263e-06,3.4542174576729173e-06,3.3966471564671634e-06,2.8616831572442784e-07,2.648233372624473e-06
2022,sc01,04-06 12:00:00+01:00,7.682621887558238e-06,8.556489519143415e-06,3.9192737234529757e-07,9.802967740724211e-05,6.254350173830637e-06,5.133893712302348e-06,1.6270471358964557e-05,2.7117452273103906e-06,4.067617850965234e-06,3.99982420821147e-06,3.430413446711669e-07,3.1185070050602327e-06
2022,sc01,04-06 13:00:00+01:00,8.252216411995339e-06,9.193283137816395e-06,3.9192737234529757e-07,0.00010050245935856953,6.703396954229367e-06,5.515969880240942e-06,1.7567620989630584e-05,2.9279368324213944e-06,4.391905259652114e-06,4.318706824984922e-06,3.730617264047061e-07,3.3671273506317763e-06
2022,sc01,04-06 14:00:00+01:00,8.21079135589527e-06,9.144731025768081e-06,3.9192737234529757e-07,0.00013042312093534684,6.651719604944485e-06,5.486838617093445e-06,1.7653701857812352e-05,2.9422836439210728e-06,4.413425475677184e-06,4.339868371967354e-06,3.789098529602637e-07,3.3836261837339616e-06
2022,sc01,04-06 15:00:00+01:00,7.749937606271785e-06,8.609628894659214e-06,3.9192737234529757e-07,0.00016567101497661727,6.2443341458218246e-06,5.165777335979231e-06,1.677805164798298e-05,2.7963419422828443e-06,4.19451292321984e-06,4.124604360826521e-06,3.584901448357326e-07,3.2157932272581476e-06
2022,sc01,04-06 16:00:00+01:00,6.732146985860909e-06,7.424871657566311e-06,3.9192737234529757e-07,0.00018660902727496111,5.3971759970874534e-06,4.454922994539787e-06,1.4700831256535497e-05,2.4501385437082638e-06,3.6752078241335224e-06,3.6139543497656847e-06,3.131184313530221e-07,2.8176593193055287e-06
2022,sc01,04-06 17:00:00+01:00,5.191940380868267e-06,5.676395485709486e-06,3.9192737234529757e-07,0.00019537127643682724,4.1498146677300336e-06,3.405837291425691e-06,1.1395919592210242e-05,1.8993199324431893e-06,2.8489799051951666e-06,2.801496898476219e-06,2.420636965396318e-07,2.1842179176567693e-06
2022,sc01,04-06 18:00:00+01:00,3.1235643099874884e-06,3.3571694279302878e-06,3.9192737234529757e-07,0.00020181663631399076,2.5036309554031998e-06,2.0143016567581724e-06,6.900123640557928e-06,1.1500206070317539e-06,1.725030914833195e-06,1.6962803946473729e-06,1.4722658061798657e-07,1.3225236954947713e-06
2022,sc01,04-06 19:00:00+01:00,9.061731053522209e-07,9.373236763934008e-07,3.9192737234529757e-07,0.00021228833028718195,7.011786541370389e-07,5.623942057544107e-07,2.086718970681031e-06,3.4778649524955476e-07,5.216797438947045e-07,5.129850801155555e-07,4.702868266664929e-08,3.9995446853702306e-07
2022,sc01,04-06 20:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021373974578851537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 21:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.000213508594392197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 22:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.0002119819203081036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-06 23:00:00+01:00,0.0,0.0,3.9192737234529757e-07,0.00021297103318005997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 00:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00021400315074654536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 01:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00021459446827580761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 02:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00021452458517782659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 03:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.0002139278921637854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 04:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00021216469119859482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 05:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00020367122280605675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 06:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00019042571240356475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 07:00:00+01:00,0.0,0.0,3.757380614394763e-07,0.00018051845788270303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,04-07 08:00:00+01:00,4.953746309313228e-07,5.601605943628105e-07,3.757380614394763e-07,0.00017134228659728692,4.3897408050166436e-07,3.360963566176863e-07,9.160191670822991e-07,1.5266986138445764e-07,2.290047924848354e-07,2.2518804523596328e-07,1.4474112745430171e-08,1.7557033997990287e-07
