Period,Scenario,LoadLevel,Manantali
2022,sc01,01-05 11:00:00+01:00,2.149266379648001
2022,sc01,01-05 12:00:00+01:00,2.159200031792001
2022,sc01,01-05 13:00:00+01:00,2.1691336839360007
2022,sc01,01-05 14:00:00+01:00,2.1790673360800006
2022,sc01,01-05 15:00:00+01:00,2.1890009882240005
2022,sc01,01-05 16:00:00+01:00,2.1989346403680003
2022,sc01,01-05 17:00:00+01:00,2.2088682925120002
2022,sc01,01-05 18:00:00+01:00,2.218801944656
2022,sc01,01-05 19:00:00+01:00,2.2287355968
2022,sc01,01-05 20:00:00+01:00,2.238669248944
2022,sc01,01-05 21:00:00+01:00,2.2486029010879998
2022,sc01,01-05 22:00:00+01:00,2.2585365532319996
2022,sc01,01-05 23:00:00+01:00,2.2684702053759995
2022,sc01,01-06 00:00:00+01:00,2.2780131456599997
2022,sc01,01-06 01:00:00+01:00,2.287556085944
2022,sc01,01-06 02:00:00+01:00,2.297099026228
2022,sc01,01-06 03:00:00+01:00,2.306641966512
2022,sc01,01-06 04:00:00+01:00,2.3161849067960003
2022,sc01,01-06 05:00:00+01:00,2.3257278470800005
2022,sc01,01-06 06:00:00+01:00,2.3352707873640006
2022,sc01,01-06 07:00:00+01:00,2.344813727648001
2022,sc01,01-06 08:00:00+01:00,2.354356667932001
2022,sc01,01-06 09:00:00+01:00,2.363899608216001
2022,sc01,01-06 10:00:00+01:00,2.3734425485000012
2022,sc01,01-06 11:00:00+01:00,2.3829854887840014
2022,sc01,01-06 12:00:00+01:00,2.3925284290680016
2022,sc01,01-06 13:00:00+01:00,2.4020713693520017
2022,sc01,01-06 14:00:00+01:00,2.411614309636002
2022,sc01,01-06 15:00:00+01:00,2.421157249920002
2022,sc01,01-06 16:00:00+01:00,2.430700190204002
2022,sc01,01-06 17:00:00+01:00,2.4402431304880023
2022,sc01,01-06 18:00:00+01:00,2.4497860707720025
2022,sc01,01-06 19:00:00+01:00,2.4593290110560027
2022,sc01,01-06 20:00:00+01:00,2.468871951340003
2022,sc01,01-06 21:00:00+01:00,2.478414891624003
2022,sc01,01-06 22:00:00+01:00,2.487957831908003
2022,sc01,01-06 23:00:00+01:00,2.4975007721920033
2022,sc01,01-07 00:00:00+01:00,2.506817026257003
2022,sc01,01-07 01:00:00+01:00,2.516133280322003
2022,sc01,01-07 02:00:00+01:00,2.5254495343870027
2022,sc01,01-07 03:00:00+01:00,2.5347657884520025
2022,sc01,01-07 04:00:00+01:00,2.5440820425170023
2022,sc01,01-07 05:00:00+01:00,2.553398296582002
2022,sc01,01-07 06:00:00+01:00,2.562714550647002
2022,sc01,01-07 07:00:00+01:00,2.5720308047120017
2022,sc01,01-07 08:00:00+01:00,2.5813470587770015
2022,sc01,01-07 09:00:00+01:00,2.5906633128420014
2022,sc01,01-07 10:00:00+01:00,2.599979566907001
2022,sc01,01-07 11:00:00+01:00,2.609295820972001
2022,sc01,01-07 12:00:00+01:00,2.6186120750370008
2022,sc01,01-07 13:00:00+01:00,2.6279283291020006
2022,sc01,01-07 14:00:00+01:00,2.6372445831670004
2022,sc01,01-07 15:00:00+01:00,2.646560837232
2022,sc01,01-07 16:00:00+01:00,2.655877091297
2022,sc01,01-07 17:00:00+01:00,2.665193345362
2022,sc01,01-07 18:00:00+01:00,2.6745095994269996
2022,sc01,01-07 19:00:00+01:00,2.6838258534919994
2022,sc01,01-07 20:00:00+01:00,2.6931421075569992
2022,sc01,01-07 21:00:00+01:00,2.702458361621999
2022,sc01,01-07 22:00:00+01:00,2.711774615686999
2022,sc01,01-07 23:00:00+01:00,2.7210908697519987
2022,sc01,01-08 00:00:00+01:00,2.7303186609529986
2022,sc01,01-08 01:00:00+01:00,2.7395464521539985
2022,sc01,01-08 02:00:00+01:00,2.7487742433549984
2022,sc01,01-08 03:00:00+01:00,2.7580020345559983
2022,sc01,01-08 04:00:00+01:00,2.7672298257569983
2022,sc01,01-08 05:00:00+01:00,2.776457616957998
2022,sc01,01-08 06:00:00+01:00,2.785685408158998
2022,sc01,01-08 07:00:00+01:00,2.794913199359998
2022,sc01,01-08 08:00:00+01:00,2.804140990560998
2022,sc01,01-08 09:00:00+01:00,2.813368781761998
2022,sc01,01-08 10:00:00+01:00,2.822596572962998
2022,sc01,01-08 11:00:00+01:00,2.8318243641639977
2022,sc01,01-08 12:00:00+01:00,2.8410521553649977
2022,sc01,01-08 13:00:00+01:00,2.8502799465659976
2022,sc01,01-08 14:00:00+01:00,2.8595077377669975
2022,sc01,01-08 15:00:00+01:00,2.8687355289679974
2022,sc01,01-08 16:00:00+01:00,2.8779633201689974
2022,sc01,01-08 17:00:00+01:00,2.8871911113699973
2022,sc01,01-08 18:00:00+01:00,2.896418902570997
2022,sc01,01-08 19:00:00+01:00,2.905646693771997
2022,sc01,01-08 20:00:00+01:00,2.914874484972997
2022,sc01,01-08 21:00:00+01:00,2.924102276173997
2022,sc01,01-08 22:00:00+01:00,2.933330067374997
2022,sc01,01-08 23:00:00+01:00,2.942557858575997
2022,sc01,01-09 00:00:00+01:00,2.9517156164129967
2022,sc01,01-09 01:00:00+01:00,2.9608733742499966
2022,sc01,01-09 02:00:00+01:00,2.9700311320869965
2022,sc01,01-09 03:00:00+01:00,2.9791888899239964
2022,sc01,01-09 04:00:00+01:00,2.9883466477609963
2022,sc01,01-09 05:00:00+01:00,2.9975044055979962
2022,sc01,01-09 06:00:00+01:00,3.006662163434996
2022,sc01,01-09 07:00:00+01:00,3.015819921271996
2022,sc01,01-09 08:00:00+01:00,3.024977679108996
2022,sc01,01-09 09:00:00+01:00,3.034135436945996
2022,sc01,01-09 10:00:00+01:00,3.0432931947829958
2022,sc01,01-09 11:00:00+01:00,3.0524509526199957
2022,sc01,01-09 12:00:00+01:00,3.0616087104569956
2022,sc01,01-09 13:00:00+01:00,3.0707664682939955
2022,sc01,01-09 14:00:00+01:00,3.0799242261309954
2022,sc01,01-09 15:00:00+01:00,3.0890819839679953
2022,sc01,01-09 16:00:00+01:00,3.098239741804995
2022,sc01,01-09 17:00:00+01:00,3.107397499641995
2022,sc01,01-09 18:00:00+01:00,3.116555257478995
2022,sc01,01-09 19:00:00+01:00,3.125713015315995
2022,sc01,01-09 20:00:00+01:00,3.134870773152995
2022,sc01,01-09 21:00:00+01:00,3.1440285309899947
2022,sc01,01-09 22:00:00+01:00,3.1531862888269946
2022,sc01,01-09 23:00:00+01:00,3.1623440466639945
2022,sc01,01-10 00:00:00+01:00,3.1715018045009944
2022,sc01,01-10 01:00:00+01:00,3.1806595623379943
2022,sc01,01-10 02:00:00+01:00,3.189817320174994
2022,sc01,01-10 03:00:00+01:00,3.198975078011994
2022,sc01,01-10 04:00:00+01:00,3.208132835848994
2022,sc01,01-10 05:00:00+01:00,3.217290593685994
2022,sc01,01-10 06:00:00+01:00,3.226448351522994
2022,sc01,01-10 07:00:00+01:00,3.2356061093599937
2022,sc01,01-10 08:00:00+01:00,3.2447638671969936
2022,sc01,01-10 09:00:00+01:00,3.2539216250339935
2022,sc01,01-10 10:00:00+01:00,3.2630793828709934
2022,sc01,01-10 11:00:00+01:00,3.2722371407079933
2022,sc01,01-10 12:00:00+01:00,3.281394898544993
2022,sc01,01-10 13:00:00+01:00,3.290552656381993
2022,sc01,01-10 14:00:00+01:00,3.299710414218993
2022,sc01,01-10 15:00:00+01:00,3.308868172055993
2022,sc01,01-10 16:00:00+01:00,3.318025929892993
2022,sc01,01-10 17:00:00+01:00,3.3271836877299927
2022,sc01,01-10 18:00:00+01:00,3.3363414455669926
2022,sc01,01-10 19:00:00+01:00,3.3454992034039925
2022,sc01,01-10 20:00:00+01:00,3.3546569612409924
2022,sc01,01-10 21:00:00+01:00,3.3638147190779923
2022,sc01,01-10 22:00:00+01:00,3.3729724769149922
2022,sc01,01-10 23:00:00+01:00,3.382130234751992
2022,sc01,01-11 00:00:00+01:00,3.391287992588992
2022,sc01,01-11 01:00:00+01:00,3.400445750425992
2022,sc01,01-11 02:00:00+01:00,3.409603508262992
2022,sc01,01-11 03:00:00+01:00,3.4187612660999918
2022,sc01,01-11 04:00:00+01:00,3.4279190239369917
2022,sc01,01-11 05:00:00+01:00,3.4370767817739916
2022,sc01,01-11 06:00:00+01:00,3.4462345396109915
2022,sc01,01-11 07:00:00+01:00,3.4553922974479914
2022,sc01,01-11 08:00:00+01:00,3.4645500552849913
2022,sc01,01-11 09:00:00+01:00,3.473707813121991
2022,sc01,01-11 10:00:00+01:00,3.482865570958991
2022,sc01,01-11 11:00:00+01:00,3.492023328795991
2022,sc01,01-11 12:00:00+01:00,3.501181086632991
2022,sc01,01-11 13:00:00+01:00,3.510338844469991
2022,sc01,01-11 14:00:00+01:00,3.5194966023069907
2022,sc01,01-11 15:00:00+01:00,3.5286543601439906
2022,sc01,01-11 16:00:00+01:00,3.5378121179809905
2022,sc01,01-11 17:00:00+01:00,3.5469698758179904
2022,sc01,01-11 18:00:00+01:00,3.5561276336549903
2022,sc01,01-11 19:00:00+01:00,3.56528539149199
2022,sc01,01-11 20:00:00+01:00,3.57444314932899
2022,sc01,01-11 21:00:00+01:00,3.58360090716599
2022,sc01,01-11 22:00:00+01:00,3.59275866500299
2022,sc01,01-11 23:00:00+01:00,3.60191642283999
2022,sc01,01-12 00:00:00+01:00,3.61100967672499
2022,sc01,01-12 01:00:00+01:00,3.62010293060999
2022,sc01,01-12 02:00:00+01:00,3.6291961844949903
2022,sc01,01-12 03:00:00+01:00,3.6382894383799904
2022,sc01,01-12 04:00:00+01:00,3.6473826922649906
2022,sc01,01-12 05:00:00+01:00,3.6564759461499907
2022,sc01,01-12 06:00:00+01:00,3.665569200034991
2022,sc01,01-12 07:00:00+01:00,3.674662453919991
2022,sc01,01-12 08:00:00+01:00,3.683755707804991
2022,sc01,01-12 09:00:00+01:00,3.6928489616899913
2022,sc01,01-12 10:00:00+01:00,3.7019422155749915
2022,sc01,01-12 11:00:00+01:00,3.7110354694599916
2022,sc01,01-12 12:00:00+01:00,3.720128723344992
2022,sc01,01-12 13:00:00+01:00,3.729221977229992
2022,sc01,01-12 14:00:00+01:00,3.738315231114992
2022,sc01,01-12 15:00:00+01:00,3.7474084849999922
2022,sc01,01-12 16:00:00+01:00,3.7565017388849924
2022,sc01,01-12 17:00:00+01:00,3.7655949927699925
2022,sc01,01-12 18:00:00+01:00,3.7746882466549927
2022,sc01,01-12 19:00:00+01:00,3.783781500539993
2022,sc01,01-12 20:00:00+01:00,3.792874754424993
2022,sc01,01-12 21:00:00+01:00,3.801968008309993
2022,sc01,01-12 22:00:00+01:00,3.8110612621949933
2022,sc01,01-12 23:00:00+01:00,3.8201545160799935
2022,sc01,01-13 00:00:00+01:00,3.8292016955129933
2022,sc01,01-13 01:00:00+01:00,3.838248874945993
2022,sc01,01-13 02:00:00+01:00,3.847296054378993
2022,sc01,01-13 03:00:00+01:00,3.8563432338119927
2022,sc01,01-13 04:00:00+01:00,3.8653904132449926
2022,sc01,01-13 05:00:00+01:00,3.8744375926779924
2022,sc01,01-13 06:00:00+01:00,3.883484772110992
2022,sc01,01-13 07:00:00+01:00,3.892531951543992
2022,sc01,01-13 08:00:00+01:00,3.901579130976992
2022,sc01,01-13 09:00:00+01:00,3.9106263104099916
2022,sc01,01-13 10:00:00+01:00,3.9196734898429915
2022,sc01,01-13 11:00:00+01:00,3.9287206692759913
2022,sc01,01-13 12:00:00+01:00,3.937767848708991
2022,sc01,01-13 13:00:00+01:00,3.946815028141991
2022,sc01,01-13 14:00:00+01:00,3.9558622075749907
2022,sc01,01-13 15:00:00+01:00,3.9649093870079906
2022,sc01,01-13 16:00:00+01:00,3.9739565664409904
2022,sc01,01-13 17:00:00+01:00,3.98300374587399
2022,sc01,01-13 18:00:00+01:00,3.99205092530699
2022,sc01,01-13 19:00:00+01:00,4.00109810473999
2022,sc01,01-13 20:00:00+01:00,4.01014528417299
2022,sc01,01-13 21:00:00+01:00,4.0191924636059895
2022,sc01,01-13 22:00:00+01:00,4.028239643038989
2022,sc01,01-13 23:00:00+01:00,4.037286822471989
2022,sc01,01-14 00:00:00+01:00,4.046267654581989
2022,sc01,01-14 01:00:00+01:00,4.055248486691989
2022,sc01,01-14 02:00:00+01:00,4.0642293188019885
2022,sc01,01-14 03:00:00+01:00,4.073210150911988
2022,sc01,01-14 04:00:00+01:00,4.082190983021988
2022,sc01,01-14 05:00:00+01:00,4.091171815131988
2022,sc01,01-14 06:00:00+01:00,4.100152647241988
2022,sc01,01-14 07:00:00+01:00,4.109133479351987
2022,sc01,01-14 08:00:00+01:00,4.118114311461987
2022,sc01,01-14 09:00:00+01:00,4.127095143571987
2022,sc01,01-14 10:00:00+01:00,4.136075975681987
2022,sc01,01-14 11:00:00+01:00,4.1450568077919865
2022,sc01,01-14 12:00:00+01:00,4.154037639901986
2022,sc01,01-14 13:00:00+01:00,4.163018472011986
2022,sc01,01-14 14:00:00+01:00,4.171999304121986
2022,sc01,01-14 15:00:00+01:00,4.180980136231986
2022,sc01,01-14 16:00:00+01:00,4.189960968341985
2022,sc01,01-14 17:00:00+01:00,4.198941800451985
2022,sc01,01-14 18:00:00+01:00,4.207922632561985
2022,sc01,01-14 19:00:00+01:00,4.216903464671985
2022,sc01,01-14 20:00:00+01:00,4.2258842967819845
2022,sc01,01-14 21:00:00+01:00,4.234865128891984
2022,sc01,01-14 22:00:00+01:00,4.243845961001984
2022,sc01,01-14 23:00:00+01:00,4.252826793111984
2022,sc01,01-15 00:00:00+01:00,4.261761550769984
2022,sc01,01-15 01:00:00+01:00,4.2706963084279845
2022,sc01,01-15 02:00:00+01:00,4.279631066085985
2022,sc01,01-15 03:00:00+01:00,4.288565823743985
2022,sc01,01-15 04:00:00+01:00,4.2975005814019855
2022,sc01,01-15 05:00:00+01:00,4.306435339059986
2022,sc01,01-15 06:00:00+01:00,4.315370096717986
2022,sc01,01-15 07:00:00+01:00,4.3243048543759866
2022,sc01,01-15 08:00:00+01:00,4.333239612033987
2022,sc01,01-15 09:00:00+01:00,4.342174369691987
2022,sc01,01-15 10:00:00+01:00,4.351109127349988
2022,sc01,01-15 11:00:00+01:00,4.360043885007988
2022,sc01,01-15 12:00:00+01:00,4.368978642665988
2022,sc01,01-15 13:00:00+01:00,4.377913400323989
2022,sc01,01-15 14:00:00+01:00,4.386848157981989
2022,sc01,01-15 15:00:00+01:00,4.395782915639989
2022,sc01,01-15 16:00:00+01:00,4.40471767329799
2022,sc01,01-15 17:00:00+01:00,4.41365243095599
2022,sc01,01-15 18:00:00+01:00,4.42258718861399
2022,sc01,01-15 19:00:00+01:00,4.431521946271991
2022,sc01,01-15 20:00:00+01:00,4.440456703929991
2022,sc01,01-15 21:00:00+01:00,4.449391461587991
2022,sc01,01-15 22:00:00+01:00,4.458326219245992
2022,sc01,01-15 23:00:00+01:00,4.467260976903992
2022,sc01,01-16 00:00:00+01:00,4.476123858528992
2022,sc01,01-16 01:00:00+01:00,4.4849867401539925
2022,sc01,01-16 02:00:00+01:00,4.493849621778993
2022,sc01,01-16 03:00:00+01:00,4.502712503403993
2022,sc01,01-16 04:00:00+01:00,4.511575385028993
2022,sc01,01-16 05:00:00+01:00,4.5204382666539935
2022,sc01,01-16 06:00:00+01:00,4.529301148278994
2022,sc01,01-16 07:00:00+01:00,4.538164029903994
2022,sc01,01-16 08:00:00+01:00,4.547026911528994
2022,sc01,01-16 09:00:00+01:00,4.555889793153995
2022,sc01,01-16 10:00:00+01:00,4.564752674778995
2022,sc01,01-16 11:00:00+01:00,4.573615556403995
2022,sc01,01-16 12:00:00+01:00,4.582478438028995
2022,sc01,01-16 13:00:00+01:00,4.591341319653996
2022,sc01,01-16 14:00:00+01:00,4.600204201278996
2022,sc01,01-16 15:00:00+01:00,4.609067082903996
2022,sc01,01-16 16:00:00+01:00,4.617929964528996
2022,sc01,01-16 17:00:00+01:00,4.626792846153997
2022,sc01,01-16 18:00:00+01:00,4.635655727778997
2022,sc01,01-16 19:00:00+01:00,4.644518609403997
2022,sc01,01-16 20:00:00+01:00,4.6533814910289975
2022,sc01,01-16 21:00:00+01:00,4.662244372653998
2022,sc01,01-16 22:00:00+01:00,4.671107254278998
2022,sc01,01-16 23:00:00+01:00,4.679970135903998
2022,sc01,01-17 00:00:00+01:00,4.688692951503998
2022,sc01,01-17 01:00:00+01:00,4.6974157671039976
2022,sc01,01-17 02:00:00+01:00,4.706138582703997
2022,sc01,01-17 03:00:00+01:00,4.714861398303997
2022,sc01,01-17 04:00:00+01:00,4.7235842139039965
2022,sc01,01-17 05:00:00+01:00,4.732307029503996
2022,sc01,01-17 06:00:00+01:00,4.741029845103996
2022,sc01,01-17 07:00:00+01:00,4.7497526607039955
2022,sc01,01-17 08:00:00+01:00,4.758475476303995
2022,sc01,01-17 09:00:00+01:00,4.767198291903995
2022,sc01,01-17 10:00:00+01:00,4.7759211075039945
2022,sc01,01-17 11:00:00+01:00,4.784643923103994
2022,sc01,01-17 12:00:00+01:00,4.793366738703994
2022,sc01,01-17 13:00:00+01:00,4.802089554303993
2022,sc01,01-17 14:00:00+01:00,4.810812369903993
2022,sc01,01-17 15:00:00+01:00,4.819535185503993
2022,sc01,01-17 16:00:00+01:00,4.828258001103992
2022,sc01,01-17 17:00:00+01:00,4.836980816703992
2022,sc01,01-17 18:00:00+01:00,4.845703632303992
2022,sc01,01-17 19:00:00+01:00,4.854426447903991
2022,sc01,01-17 20:00:00+01:00,4.863149263503991
2022,sc01,01-17 21:00:00+01:00,4.871872079103991
2022,sc01,01-17 22:00:00+01:00,4.88059489470399
2022,sc01,01-17 23:00:00+01:00,4.88931771030399
2022,sc01,01-18 00:00:00+01:00,4.89802946778299
2022,sc01,01-18 01:00:00+01:00,4.906741225261991
2022,sc01,01-18 02:00:00+01:00,4.915452982740991
2022,sc01,01-18 03:00:00+01:00,4.924164740219991
2022,sc01,01-18 04:00:00+01:00,4.932876497698992
2022,sc01,01-18 05:00:00+01:00,4.941588255177992
2022,sc01,01-18 06:00:00+01:00,4.950300012656992
2022,sc01,01-18 07:00:00+01:00,4.959011770135993
2022,sc01,01-18 08:00:00+01:00,4.967723527614993
2022,sc01,01-18 09:00:00+01:00,4.976435285093993
2022,sc01,01-18 10:00:00+01:00,4.985147042572994
2022,sc01,01-18 11:00:00+01:00,4.993858800051994
2022,sc01,01-18 12:00:00+01:00,5.002570557530994
2022,sc01,01-18 13:00:00+01:00,5.0112823150099945
2022,sc01,01-18 14:00:00+01:00,5.019994072488995
2022,sc01,01-18 15:00:00+01:00,5.028705829967995
2022,sc01,01-18 16:00:00+01:00,5.0374175874469955
2022,sc01,01-18 17:00:00+01:00,5.046129344925996
2022,sc01,01-18 18:00:00+01:00,5.054841102404996
2022,sc01,01-18 19:00:00+01:00,5.0635528598839965
2022,sc01,01-18 20:00:00+01:00,5.072264617362997
2022,sc01,01-18 21:00:00+01:00,5.080976374841997
2022,sc01,01-18 22:00:00+01:00,5.0896881323209975
2022,sc01,01-18 23:00:00+01:00,5.098399889799998
2022,sc01,01-19 00:00:00+01:00,5.107111647278998
2022,sc01,01-19 01:00:00+01:00,5.1158234047579985
2022,sc01,01-19 02:00:00+01:00,5.124535162236999
2022,sc01,01-19 03:00:00+01:00,5.133246919715999
2022,sc01,01-19 04:00:00+01:00,5.141958677194999
2022,sc01,01-19 05:00:00+01:00,5.150670434674
2022,sc01,01-19 06:00:00+01:00,5.159382192153
2022,sc01,01-19 07:00:00+01:00,5.168093949632
2022,sc01,01-19 08:00:00+01:00,5.176805707111001
2022,sc01,01-19 09:00:00+01:00,5.185517464590001
2022,sc01,01-19 10:00:00+01:00,5.194229222069001
2022,sc01,01-19 11:00:00+01:00,5.202940979548002
2022,sc01,01-19 12:00:00+01:00,5.211652737027002
2022,sc01,01-19 13:00:00+01:00,5.220364494506002
2022,sc01,01-19 14:00:00+01:00,5.229076251985003
2022,sc01,01-19 15:00:00+01:00,5.237788009464003
2022,sc01,01-19 16:00:00+01:00,5.246499766943003
2022,sc01,01-19 17:00:00+01:00,5.255211524422004
2022,sc01,01-19 18:00:00+01:00,5.263923281901004
2022,sc01,01-19 19:00:00+01:00,5.272635039380004
2022,sc01,01-19 20:00:00+01:00,5.281346796859005
2022,sc01,01-19 21:00:00+01:00,5.290058554338005
2022,sc01,01-19 22:00:00+01:00,5.298770311817005
2022,sc01,01-19 23:00:00+01:00,5.307482069296006
2022,sc01,01-20 00:00:00+01:00,5.316188298065006
2022,sc01,01-20 01:00:00+01:00,5.324894526834006
2022,sc01,01-20 02:00:00+01:00,5.3336007556030065
2022,sc01,01-20 03:00:00+01:00,5.342306984372007
2022,sc01,01-20 04:00:00+01:00,5.351013213141007
2022,sc01,01-20 05:00:00+01:00,5.359719441910007
2022,sc01,01-20 06:00:00+01:00,5.368425670679008
2022,sc01,01-20 07:00:00+01:00,5.377131899448008
2022,sc01,01-20 08:00:00+01:00,5.385838128217008
2022,sc01,01-20 09:00:00+01:00,5.3945443569860085
2022,sc01,01-20 10:00:00+01:00,5.403250585755009
2022,sc01,01-20 11:00:00+01:00,5.411956814524009
2022,sc01,01-20 12:00:00+01:00,5.420663043293009
2022,sc01,01-20 13:00:00+01:00,5.42936927206201
2022,sc01,01-20 14:00:00+01:00,5.43807550083101
2022,sc01,01-20 15:00:00+01:00,5.44678172960001
2022,sc01,01-20 16:00:00+01:00,5.455487958369011
2022,sc01,01-20 17:00:00+01:00,5.464194187138011
