Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-02 20:00:00+01:00,0.040778355659,0.5440622684020134,0.0,0.007110341299,0.0,0.0306548368
2022,sc01,01-02 21:00:00+01:00,0.040778355659,0.4943552912228665,0.0,0.007110341299,0.0,0.02833020578
2022,sc01,01-02 22:00:00+01:00,0.040778355659,0.4124947352098115,0.0,0.007110341299,0.0,0.03866592358
2022,sc01,01-02 23:00:00+01:00,0.040778355659,0.35060836118447786,0.0,0.007110341299,0.0,0.04690749785
2022,sc01,01-03 00:00:00+01:00,0.040778355659,0.308381648000367,0.0,0.006800337189000001,0.0,0.05921553007
2022,sc01,01-03 01:00:00+01:00,0.040778355659,0.2921261352590496,0.0,0.006800337189000001,0.0,0.06182662412
2022,sc01,01-03 02:00:00+01:00,0.040778355659,0.2873515065736399,0.0,0.006800337189000001,0.0,0.05978187077
2022,sc01,01-03 03:00:00+01:00,0.040778355659,0.2726725009682302,0.0,0.006800337189000001,0.0,0.06764149434
2022,sc01,01-03 04:00:00+01:00,0.040778355659,0.29292910782036696,0.0,0.006800337189000001,0.0,0.07466807025
2022,sc01,01-03 05:00:00+01:00,0.040778355659,0.35288168396166375,0.0,0.006800337189000001,0.0,0.0832356197
2022,sc01,01-03 06:00:00+01:00,0.040778355659,0.42945993289073114,0.0,0.006800337189000001,0.0,0.08988683026
2022,sc01,01-03 07:00:00+01:00,0.040778355659,0.5020451149848493,0.0,0.006800337189000001,0.0,0.08392049683000001
2022,sc01,01-03 08:00:00+01:00,0.040778355659,0.5344366547057082,0.0,0.006800337189000001,0.0,0.08089123261
2022,sc01,01-03 09:00:00+01:00,0.040778355659,0.45516682883790355,0.0,0.006800337189000001,0.027832979081000006,0.09911950075999999
2022,sc01,01-03 10:00:00+01:00,0.040778355659,0.3950281106178528,0.0,0.006800337189000001,0.057418653676,0.09755877116
2022,sc01,01-03 11:00:00+01:00,0.040778355659,0.39074351616904623,0.0,0.006800337189000001,0.083954055733,0.08759841871
2022,sc01,01-03 12:00:00+01:00,0.040778355659,0.393724001350537,0.0,0.006800337189000001,0.112976119673,0.07462197275
2022,sc01,01-03 13:00:00+01:00,0.040778355659,0.37181523839888075,0.0,0.006800337189000001,0.129195577997,0.05931431043
2022,sc01,01-03 14:00:00+01:00,0.040778355659,0.3581398851358007,0.0,0.006800337189000001,0.132970146619,0.04401323346
2022,sc01,01-03 15:00:00+01:00,0.040778355659,0.3628187426523963,0.0,0.006800337189000001,0.124398033009,0.02976910628
2022,sc01,01-03 16:00:00+01:00,0.040778355659,0.4187866540182252,0.0,0.006800337189000001,0.09996091587800002,0.01953546152
2022,sc01,01-03 17:00:00+01:00,0.040778355659,0.5022320488692071,0.0,0.006800337189000001,0.072013357589,0.011833886509999999
2022,sc01,01-03 18:00:00+01:00,0.040778355659,0.5774449521601902,0.0,0.006800337189000001,0.039598388011000005,0.009288646037
2022,sc01,01-03 19:00:00+01:00,0.040778355659,0.5993445632978563,0.0,0.006800337189000001,0.0060384751729999995,0.01122803367
