Period,Scenario,LoadLevel,MW
2022,sc01,03-22 22:00:00+01:00,366.1930701484908
2022,sc01,03-22 23:00:00+01:00,311.9083259909104
2022,sc01,03-23 00:00:00+01:00,284.10558605380726
2022,sc01,03-23 01:00:00+01:00,274.5704809908182
2022,sc01,03-23 02:00:00+01:00,268.8661607973377
2022,sc01,03-23 03:00:00+01:00,261.25538046584336
2022,sc01,03-23 04:00:00+01:00,290.1443584538073
2022,sc01,03-23 05:00:00+01:00,361.92558607868256
2022,sc01,03-23 06:00:00+01:00,448.6570046913806
2022,sc01,03-23 07:00:00+01:00,512.8389323279424
2022,sc01,03-23 08:00:00+01:00,533.3154877642294
2022,sc01,03-23 09:00:00+01:00,472.7932324809424
2022,sc01,03-23 10:00:00+01:00,419.51259474382505
2022,sc01,03-23 11:00:00+01:00,398.82220167680043
2022,sc01,03-23 12:00:00+01:00,407.81232157960284
2022,sc01,03-23 13:00:00+01:00,385.23044617880043
2022,sc01,03-23 14:00:00+01:00,371.2015865150137
2022,sc01,03-23 15:00:00+01:00,371.8431016047079
2022,sc01,03-23 16:00:00+01:00,417.5464802441773
2022,sc01,03-23 17:00:00+01:00,491.0694048096029
2022,sc01,03-23 18:00:00+01:00,557.0071676010474
2022,sc01,03-23 19:00:00+01:00,576.6800527870729
2022,sc01,03-23 20:00:00+01:00,539.2828665909639
2022,sc01,03-23 21:00:00+01:00,479.8584260713806
2022,sc01,03-23 22:00:00+01:00,394.6266073684908
2022,sc01,03-23 23:00:00+01:00,341.43173988091036
2022,sc01,03-24 00:00:00+01:00,303.9835019618073
2022,sc01,03-24 01:00:00+01:00,279.7959775988182
2022,sc01,03-24 02:00:00+01:00,266.91032560533773
2022,sc01,03-24 03:00:00+01:00,257.93637627384334
2022,sc01,03-24 04:00:00+01:00,286.1997453618073
2022,sc01,03-24 05:00:00+01:00,353.2987842866826
2022,sc01,03-24 06:00:00+01:00,432.4405788993806
2022,sc01,03-24 07:00:00+01:00,494.45921683594236
2022,sc01,03-24 08:00:00+01:00,518.3623066952293
2022,sc01,03-24 09:00:00+01:00,469.7894735499424
2022,sc01,03-24 10:00:00+01:00,408.8231212978251
2022,sc01,03-24 11:00:00+01:00,396.2916647888004
2022,sc01,03-24 12:00:00+01:00,404.9140000636028
2022,sc01,03-24 13:00:00+01:00,385.4425407388004
2022,sc01,03-24 14:00:00+01:00,366.3413985980137
2022,sc01,03-24 15:00:00+01:00,368.1014183307079
2022,sc01,03-24 16:00:00+01:00,413.5444658801773
2022,sc01,03-24 17:00:00+01:00,486.36204778360286
2022,sc01,03-24 18:00:00+01:00,552.2081101510474
2022,sc01,03-24 19:00:00+01:00,576.3908683500729
2022,sc01,03-24 20:00:00+01:00,546.9284818589639
2022,sc01,03-24 21:00:00+01:00,488.61367398938063
2022,sc01,03-24 22:00:00+01:00,411.1986740364908
2022,sc01,03-24 23:00:00+01:00,360.0156331089103
2022,sc01,03-25 00:00:00+01:00,328.0959898368073
2022,sc01,03-25 01:00:00+01:00,310.7671148038182
2022,sc01,03-25 02:00:00+01:00,301.4573116503377
2022,sc01,03-25 03:00:00+01:00,290.9028766788433
2022,sc01,03-25 04:00:00+01:00,314.40173996680727
2022,sc01,03-25 05:00:00+01:00,377.05237021168256
2022,sc01,03-25 06:00:00+01:00,457.0370904943806
2022,sc01,03-25 07:00:00+01:00,525.0615740109423
2022,sc01,03-25 08:00:00+01:00,553.2729678092294
2022,sc01,03-25 09:00:00+01:00,498.8160616409424
2022,sc01,03-25 10:00:00+01:00,439.61543126582507
2022,sc01,03-25 11:00:00+01:00,423.0930930218004
2022,sc01,03-25 12:00:00+01:00,426.86337610060286
2022,sc01,03-25 13:00:00+01:00,406.4711850808004
2022,sc01,03-25 14:00:00+01:00,394.7152005910137
2022,sc01,03-25 15:00:00+01:00,392.69242544570784
2022,sc01,03-25 16:00:00+01:00,426.4751254711773
2022,sc01,03-25 17:00:00+01:00,481.05372767360285
2022,sc01,03-25 18:00:00+01:00,531.9227490960475
2022,sc01,03-25 19:00:00+01:00,544.1857106720729
2022,sc01,03-25 20:00:00+01:00,515.6548247839639
2022,sc01,03-25 21:00:00+01:00,463.6290328443806
2022,sc01,03-25 22:00:00+01:00,391.2518309914908
2022,sc01,03-25 23:00:00+01:00,334.61282179391037
2022,sc01,03-26 00:00:00+01:00,306.54015833780727
2022,sc01,03-26 01:00:00+01:00,295.6781038848182
2022,sc01,03-26 02:00:00+01:00,294.95231356133775
2022,sc01,03-26 03:00:00+01:00,291.25982057984334
2022,sc01,03-26 04:00:00+01:00,321.3539188978073
2022,sc01,03-26 05:00:00+01:00,388.83161581268257
2022,sc01,03-26 06:00:00+01:00,472.80706243538066
2022,sc01,03-26 07:00:00+01:00,539.9952056119423
2022,sc01,03-26 08:00:00+01:00,570.2101456902294
2022,sc01,03-26 09:00:00+01:00,522.4940253619424
2022,sc01,03-26 10:00:00+01:00,459.7060334938251
2022,sc01,03-26 11:00:00+01:00,443.5001329788004
2022,sc01,03-26 12:00:00+01:00,447.53688577660284
2022,sc01,03-26 13:00:00+01:00,417.4346530508004
2022,sc01,03-26 14:00:00+01:00,395.4797244440137
2022,sc01,03-26 15:00:00+01:00,387.76277003870786
2022,sc01,03-26 16:00:00+01:00,426.34074723317735
2022,sc01,03-26 17:00:00+01:00,494.23028603360285
2022,sc01,03-26 18:00:00+01:00,556.3195580760474
2022,sc01,03-26 19:00:00+01:00,564.9268578280729
2022,sc01,03-26 20:00:00+01:00,524.2204161649639
2022,sc01,03-26 21:00:00+01:00,472.83340385538065
2022,sc01,03-26 22:00:00+01:00,387.42707319249075
2022,sc01,03-26 23:00:00+01:00,338.54890721491034
2022,sc01,03-27 00:00:00+01:00,315.6438653678073
2022,sc01,03-27 01:00:00+01:00,303.0959595148182
2022,sc01,03-27 02:00:00+01:00,295.2777397113377
2022,sc01,03-27 03:00:00+01:00,295.0293884398434
2022,sc01,03-27 04:00:00+01:00,328.70262827780726
2022,sc01,03-27 05:00:00+01:00,399.8351983226826
2022,sc01,03-27 06:00:00+01:00,488.6640530453806
2022,sc01,03-27 07:00:00+01:00,552.0030550719424
2022,sc01,03-27 08:00:00+01:00,579.5319984282294
2022,sc01,03-27 09:00:00+01:00,541.4639765149424
2022,sc01,03-27 10:00:00+01:00,481.07572363482507
2022,sc01,03-27 11:00:00+01:00,470.1646552258004
2022,sc01,03-27 12:00:00+01:00,471.5891195956029
2022,sc01,03-27 13:00:00+01:00,444.6828101928004
2022,sc01,03-27 14:00:00+01:00,422.9604999640137
2022,sc01,03-27 15:00:00+01:00,408.95353826970785
2022,sc01,03-27 16:00:00+01:00,446.0564559151773
2022,sc01,03-27 17:00:00+01:00,512.5722600736028
2022,sc01,03-27 18:00:00+01:00,566.8152720740475
2022,sc01,03-27 19:00:00+01:00,577.3131339950729
2022,sc01,03-27 20:00:00+01:00,549.5636135349639
2022,sc01,03-27 21:00:00+01:00,496.1417259153806
2022,sc01,03-27 22:00:00+01:00,441.31120776249077
2022,sc01,03-27 23:00:00+01:00,385.8476847949103
2022,sc01,03-28 00:00:00+01:00,353.8326358418073
2022,sc01,03-28 01:00:00+01:00,335.2657136988182
2022,sc01,03-28 02:00:00+01:00,318.0962869753377
2022,sc01,03-28 03:00:00+01:00,300.42637377384335
2022,sc01,03-28 04:00:00+01:00,318.9928046818073
2022,sc01,03-28 05:00:00+01:00,383.2996521966826
2022,sc01,03-28 06:00:00+01:00,465.23693083938065
2022,sc01,03-28 07:00:00+01:00,528.3026405359424
2022,sc01,03-28 08:00:00+01:00,551.4178206322293
2022,sc01,03-28 09:00:00+01:00,506.3085809699424
2022,sc01,03-28 10:00:00+01:00,450.48367202582506
2022,sc01,03-28 11:00:00+01:00,432.11158138080043
2022,sc01,03-28 12:00:00+01:00,429.84545628460285
2022,sc01,03-28 13:00:00+01:00,396.2814450228004
2022,sc01,03-28 14:00:00+01:00,362.7251966070137
2022,sc01,03-28 15:00:00+01:00,342.0527363947079
2022,sc01,03-28 16:00:00+01:00,369.7766519941773
2022,sc01,03-28 17:00:00+01:00,435.2505376896029
2022,sc01,03-28 18:00:00+01:00,505.3464528370474
2022,sc01,03-28 19:00:00+01:00,522.7835936510729
2022,sc01,03-28 20:00:00+01:00,493.4599499089639
2022,sc01,03-28 21:00:00+01:00,447.2918330393806
2022,sc01,03-28 22:00:00+01:00,380.2751117764908
2022,sc01,03-28 23:00:00+01:00,335.3382819489104
2022,sc01,03-29 00:00:00+01:00,312.06631935080725
2022,sc01,03-29 01:00:00+01:00,306.1136485278182
2022,sc01,03-29 02:00:00+01:00,304.0345673443377
2022,sc01,03-29 03:00:00+01:00,298.58707672284334
2022,sc01,03-29 04:00:00+01:00,323.8113035508073
2022,sc01,03-29 05:00:00+01:00,388.5890040956826
2022,sc01,03-29 06:00:00+01:00,470.4801852283806
2022,sc01,03-29 07:00:00+01:00,540.1378372849424
2022,sc01,03-29 08:00:00+01:00,567.8027511792294
2022,sc01,03-29 09:00:00+01:00,519.8080457119423
2022,sc01,03-29 10:00:00+01:00,454.3626640268251
2022,sc01,03-29 11:00:00+01:00,434.1212455438004
2022,sc01,03-29 12:00:00+01:00,446.98352323760287
2022,sc01,03-29 13:00:00+01:00,416.8500130528004
2022,sc01,03-29 14:00:00+01:00,371.4296290770137
2022,sc01,03-29 15:00:00+01:00,346.87469748170787
2022,sc01,03-29 16:00:00+01:00,392.70517311417734
2022,sc01,03-29 17:00:00+01:00,463.39292567060284
2022,sc01,03-29 18:00:00+01:00,518.8851672800474
2022,sc01,03-29 19:00:00+01:00,531.8078154950729
2022,sc01,03-29 20:00:00+01:00,503.9912459879639
2022,sc01,03-29 21:00:00+01:00,450.95789439838063
2022,sc01,03-29 22:00:00+01:00,374.1388692354908
2022,sc01,03-29 23:00:00+01:00,329.72557537791033
2022,sc01,03-30 00:00:00+01:00,303.3903784078073
2022,sc01,03-30 01:00:00+01:00,301.1979464748182
2022,sc01,03-30 02:00:00+01:00,296.31679589133773
2022,sc01,03-30 03:00:00+01:00,275.76578901984334
2022,sc01,03-30 04:00:00+01:00,301.8131854078073
2022,sc01,03-30 05:00:00+01:00,383.4526925826826
2022,sc01,03-30 06:00:00+01:00,478.2116612753806
2022,sc01,03-30 07:00:00+01:00,548.1557763619423
2022,sc01,03-30 08:00:00+01:00,575.4386298012294
2022,sc01,03-30 09:00:00+01:00,531.4307692409424
2022,sc01,03-30 10:00:00+01:00,480.9400225468251
2022,sc01,03-30 11:00:00+01:00,460.32029622880043
2022,sc01,03-30 12:00:00+01:00,475.68406479060286
2022,sc01,03-30 13:00:00+01:00,431.6632623398004
2022,sc01,03-30 14:00:00+01:00,407.2938050230137
2022,sc01,03-30 15:00:00+01:00,382.1774802637079
2022,sc01,03-30 16:00:00+01:00,391.46896104717734
2022,sc01,03-30 17:00:00+01:00,462.95555727160286
2022,sc01,03-30 18:00:00+01:00,534.1117852760475
2022,sc01,03-30 19:00:00+01:00,560.5714781230729
2022,sc01,03-30 20:00:00+01:00,543.1249968549639
2022,sc01,03-30 21:00:00+01:00,492.5051786353806
2022,sc01,03-30 22:00:00+01:00,411.3496959024908
2022,sc01,03-30 23:00:00+01:00,363.33091901491036
2022,sc01,03-31 00:00:00+01:00,336.68670464980727
2022,sc01,03-31 01:00:00+01:00,322.04465527681816
2022,sc01,03-31 02:00:00+01:00,310.6966841233377
2022,sc01,03-31 03:00:00+01:00,304.40626781184335
2022,sc01,03-31 04:00:00+01:00,335.8075594898073
2022,sc01,03-31 05:00:00+01:00,410.2854908846826
2022,sc01,03-31 06:00:00+01:00,498.15946884738065
2022,sc01,03-31 07:00:00+01:00,562.8517617339423
2022,sc01,03-31 08:00:00+01:00,580.3356959022294
2022,sc01,03-31 09:00:00+01:00,526.4541880779424
2022,sc01,03-31 10:00:00+01:00,456.3340063928251
2022,sc01,03-31 11:00:00+01:00,447.1821210408004
2022,sc01,03-31 12:00:00+01:00,452.4004648666028
2022,sc01,03-31 13:00:00+01:00,424.5215847698004
2022,sc01,03-31 14:00:00+01:00,400.2226578460137
2022,sc01,03-31 15:00:00+01:00,388.5606017867079
2022,sc01,03-31 16:00:00+01:00,419.1698345111773
2022,sc01,03-31 17:00:00+01:00,478.68432730460285
2022,sc01,03-31 18:00:00+01:00,537.2766183850474
2022,sc01,03-31 19:00:00+01:00,555.8642404790729
2022,sc01,03-31 20:00:00+01:00,527.6600471969639
2022,sc01,03-31 21:00:00+01:00,477.7119353873806
2022,sc01,03-31 22:00:00+01:00,402.2626644944908
2022,sc01,03-31 23:00:00+01:00,350.76681911691037
2022,sc01,04-01 00:00:00+01:00,390.1178137661845
2022,sc01,04-01 01:00:00+01:00,366.069113508235
2022,sc01,04-01 02:00:00+01:00,351.6262904571078
2022,sc01,04-01 03:00:00+01:00,343.47577651829965
2022,sc01,04-01 04:00:00+01:00,379.73270578618445
2022,sc01,04-01 05:00:00+01:00,465.7718636805705
2022,sc01,04-01 06:00:00+01:00,569.7819562475822
2022,sc01,04-01 07:00:00+01:00,654.0503932988213
2022,sc01,04-01 08:00:00+01:00,690.7810277684605
2022,sc01,04-01 09:00:00+01:00,638.7081472178213
2022,sc01,04-01 10:00:00+01:00,568.2032584396086
2022,sc01,04-01 11:00:00+01:00,554.8741567075442
2022,sc01,04-01 12:00:00+01:00,554.4840982616349
2022,sc01,04-01 13:00:00+01:00,511.93119810354415
2022,sc01,04-01 14:00:00+01:00,474.2673185248993
2022,sc01,04-01 15:00:00+01:00,455.2940009393958
2022,sc01,04-01 16:00:00+01:00,486.00449620247264
2022,sc01,04-01 17:00:00+01:00,558.132889642635
2022,sc01,04-01 18:00:00+01:00,642.2095909189942
2022,sc01,04-01 19:00:00+01:00,671.6816393087124
2022,sc01,04-01 20:00:00+01:00,645.6199153161175
2022,sc01,04-01 21:00:00+01:00,587.4965665575822
2022,sc01,04-01 22:00:00+01:00,502.8567970231953
2022,sc01,04-01 23:00:00+01:00,435.33928835039717
2022,sc01,04-02 00:00:00+01:00,389.21148491718446
2022,sc01,04-02 01:00:00+01:00,373.44387107923495
2022,sc01,04-02 02:00:00+01:00,364.12774847810783
2022,sc01,04-02 03:00:00+01:00,354.68650449929964
2022,sc01,04-02 04:00:00+01:00,389.1489240271845
2022,sc01,04-02 05:00:00+01:00,470.8516243315705
2022,sc01,04-02 06:00:00+01:00,561.2464913285822
2022,sc01,04-02 07:00:00+01:00,624.8862975798213
2022,sc01,04-02 08:00:00+01:00,644.9732471674605
2022,sc01,04-02 09:00:00+01:00,582.7916433658213
2022,sc01,04-02 10:00:00+01:00,496.2525191476086
2022,sc01,04-02 11:00:00+01:00,488.9177178545442
2022,sc01,04-02 12:00:00+01:00,500.154390656635
2022,sc01,04-02 13:00:00+01:00,472.3793802425442
2022,sc01,04-02 14:00:00+01:00,446.19456604689924
2022,sc01,04-02 15:00:00+01:00,428.6357690203958
2022,sc01,04-02 16:00:00+01:00,461.4039144774726
2022,sc01,04-02 17:00:00+01:00,536.0070808706349
2022,sc01,04-02 18:00:00+01:00,622.0992322519942
2022,sc01,04-02 19:00:00+01:00,657.0844180157125
2022,sc01,04-02 20:00:00+01:00,629.4948264571175
2022,sc01,04-02 21:00:00+01:00,572.1320864285822
2022,sc01,04-02 22:00:00+01:00,494.14352746419536
2022,sc01,04-02 23:00:00+01:00,435.33844609139715
2022,sc01,04-03 00:00:00+01:00,395.5694876441845
2022,sc01,04-03 01:00:00+01:00,380.457116826235
2022,sc01,04-03 02:00:00+01:00,375.38196413510786
2022,sc01,04-03 03:00:00+01:00,368.30815599629966
2022,sc01,04-03 04:00:00+01:00,403.4093551441845
2022,sc01,04-03 05:00:00+01:00,485.4182745585705
2022,sc01,04-03 06:00:00+01:00,584.7626416955821
2022,sc01,04-03 07:00:00+01:00,662.1954781868213
2022,sc01,04-03 08:00:00+01:00,694.7442628524605
2022,sc01,04-03 09:00:00+01:00,637.3650119648213
2022,sc01,04-03 10:00:00+01:00,563.4200749706085
2022,sc01,04-03 11:00:00+01:00,545.7323691385442
2022,sc01,04-03 12:00:00+01:00,546.0487626686349
2022,sc01,04-03 13:00:00+01:00,511.91036132454417
2022,sc01,04-03 14:00:00+01:00,481.75467749789925
2022,sc01,04-03 15:00:00+01:00,466.14864842439584
2022,sc01,04-03 16:00:00+01:00,498.9455427484726
2022,sc01,04-03 17:00:00+01:00,569.197771545635
2022,sc01,04-03 18:00:00+01:00,648.9380996369943
2022,sc01,04-03 19:00:00+01:00,682.9200031277124
2022,sc01,04-03 20:00:00+01:00,656.6757279941176
2022,sc01,04-03 21:00:00+01:00,603.1324950255822
2022,sc01,04-03 22:00:00+01:00,531.8017319811953
2022,sc01,04-03 23:00:00+01:00,469.71055745839715
2022,sc01,04-04 00:00:00+01:00,432.4806846591845
2022,sc01,04-04 01:00:00+01:00,415.44538959123497
2022,sc01,04-04 02:00:00+01:00,406.95243662010785
2022,sc01,04-04 03:00:00+01:00,400.5272861512996
2022,sc01,04-04 04:00:00+01:00,432.79019642918445
2022,sc01,04-04 05:00:00+01:00,510.3375364835705
2022,sc01,04-04 06:00:00+01:00,600.3142333005821
2022,sc01,04-04 07:00:00+01:00,664.4742827718213
2022,sc01,04-04 08:00:00+01:00,684.1345599494605
2022,sc01,04-04 09:00:00+01:00,629.0368963938213
2022,sc01,04-04 10:00:00+01:00,557.1368858156086
2022,sc01,04-04 11:00:00+01:00,545.6932355395442
2022,sc01,04-04 12:00:00+01:00,561.7858811666349
2022,sc01,04-04 13:00:00+01:00,535.8017206155441
2022,sc01,04-04 14:00:00+01:00,509.76203046389924
2022,sc01,04-04 15:00:00+01:00,498.01093506339583
2022,sc01,04-04 16:00:00+01:00,537.4863878614726
2022,sc01,04-04 17:00:00+01:00,611.2792161746349
2022,sc01,04-04 18:00:00+01:00,680.6474078709942
2022,sc01,04-04 19:00:00+01:00,692.4445011057124
2022,sc01,04-04 20:00:00+01:00,655.0988060691175
2022,sc01,04-04 21:00:00+01:00,593.0736332905822
2022,sc01,04-04 22:00:00+01:00,519.9351897461953
2022,sc01,04-04 23:00:00+01:00,462.90156940339716
2022,sc01,04-05 00:00:00+01:00,433.1974801101845
2022,sc01,04-05 01:00:00+01:00,419.975106752235
2022,sc01,04-05 02:00:00+01:00,404.44899250110785
2022,sc01,04-05 03:00:00+01:00,383.87520254229963
2022,sc01,04-05 04:00:00+01:00,401.33423031018447
2022,sc01,04-05 05:00:00+01:00,471.10426374457046
2022,sc01,04-05 06:00:00+01:00,562.2301053615822
2022,sc01,04-05 07:00:00+01:00,638.5269677728213
2022,sc01,04-05 08:00:00+01:00,674.3498025034605
2022,sc01,04-05 09:00:00+01:00,627.2098708308213
2022,sc01,04-05 10:00:00+01:00,562.1086590016085
2022,sc01,04-05 11:00:00+01:00,546.4269306265442
2022,sc01,04-05 12:00:00+01:00,548.3153548886349
2022,sc01,04-05 13:00:00+01:00,516.0278227685442
2022,sc01,04-05 14:00:00+01:00,480.9182274398993
2022,sc01,04-05 15:00:00+01:00,460.07409538339584
2022,sc01,04-05 16:00:00+01:00,487.3492620104726
2022,sc01,04-05 17:00:00+01:00,554.0720060436349
2022,sc01,04-05 18:00:00+01:00,626.2899792639943
2022,sc01,04-05 19:00:00+01:00,637.5529095287125
2022,sc01,04-05 20:00:00+01:00,597.9237282401175
2022,sc01,04-05 21:00:00+01:00,533.2742906315822
2022,sc01,04-05 22:00:00+01:00,456.04304776719533
2022,sc01,04-05 23:00:00+01:00,389.5594401443971
2022,sc01,04-06 00:00:00+01:00,351.51087370918447
2022,sc01,04-06 01:00:00+01:00,335.361309081235
2022,sc01,04-06 02:00:00+01:00,326.74323433010784
2022,sc01,04-06 03:00:00+01:00,317.91113589129964
2022,sc01,04-06 04:00:00+01:00,348.2972194091845
2022,sc01,04-06 05:00:00+01:00,426.2956564735705
2022,sc01,04-06 06:00:00+01:00,521.4517365305823
2022,sc01,04-06 07:00:00+01:00,595.9442111718213
2022,sc01,04-06 08:00:00+01:00,622.3381492784605
2022,sc01,04-06 09:00:00+01:00,565.5186688938213
2022,sc01,04-06 10:00:00+01:00,508.49911740960863
2022,sc01,04-06 11:00:00+01:00,512.9374880815442
2022,sc01,04-06 12:00:00+01:00,527.7027962726349
2022,sc01,04-06 13:00:00+01:00,491.8055291505442
2022,sc01,04-06 14:00:00+01:00,444.4781316188992
2022,sc01,04-06 15:00:00+01:00,409.93563531939583
2022,sc01,04-06 16:00:00+01:00,439.2962775684726
2022,sc01,04-06 17:00:00+01:00,513.0198639576349
2022,sc01,04-06 18:00:00+01:00,586.9611612239942
2022,sc01,04-06 19:00:00+01:00,606.3781182737124
2022,sc01,04-06 20:00:00+01:00,578.0670385391174
2022,sc01,04-06 21:00:00+01:00,521.3332001305822
2022,sc01,04-06 22:00:00+01:00,444.18756686619537
2022,sc01,04-06 23:00:00+01:00,383.2521224433972
2022,sc01,04-07 00:00:00+01:00,348.0371744111845
2022,sc01,04-07 01:00:00+01:00,332.05882908323497
2022,sc01,04-07 02:00:00+01:00,324.2935581321078
2022,sc01,04-07 03:00:00+01:00,316.85096999329966
2022,sc01,04-07 04:00:00+01:00,349.16327041118444
2022,sc01,04-07 05:00:00+01:00,432.4464563755705
2022,sc01,04-07 06:00:00+01:00,535.4917942325822
2022,sc01,04-07 07:00:00+01:00,615.2031641738213
2022,sc01,04-07 08:00:00+01:00,644.5254994984605
2022,sc01,04-07 09:00:00+01:00,587.7998099248213
2022,sc01,04-07 10:00:00+01:00,518.8936099076086
2022,sc01,04-07 11:00:00+01:00,516.6945619295442
2022,sc01,04-07 12:00:00+01:00,540.535634282635
2022,sc01,04-07 13:00:00+01:00,516.7965224615442
2022,sc01,04-07 14:00:00+01:00,482.03550959289925
2022,sc01,04-07 15:00:00+01:00,452.3471840303958
2022,sc01,04-07 16:00:00+01:00,478.1422765224726
2022,sc01,04-07 17:00:00+01:00,545.7016724786349
2022,sc01,04-07 18:00:00+01:00,614.8298059289942
2022,sc01,04-07 19:00:00+01:00,631.9859458477124
2022,sc01,04-07 20:00:00+01:00,591.5736822411175
2022,sc01,04-07 21:00:00+01:00,532.7885051325821
2022,sc01,04-07 22:00:00+01:00,464.84261556819536
2022,sc01,04-07 23:00:00+01:00,415.47105810539716
2022,sc01,04-08 00:00:00+01:00,384.84203692518446
2022,sc01,04-08 01:00:00+01:00,371.794175517235
2022,sc01,04-08 02:00:00+01:00,366.03743837610784
2022,sc01,04-08 03:00:00+01:00,372.64141670729964
2022,sc01,04-08 04:00:00+01:00,430.78477997518445
2022,sc01,04-08 05:00:00+01:00,537.7357389895705
2022,sc01,04-08 06:00:00+01:00,641.2420517565822
2022,sc01,04-08 07:00:00+01:00,712.3200187478213
2022,sc01,04-08 08:00:00+01:00,734.3335104094605
2022,sc01,04-08 09:00:00+01:00,668.7507994148212
2022,sc01,04-08 10:00:00+01:00,596.6838209206086
2022,sc01,04-08 11:00:00+01:00,577.1248269085442
2022,sc01,04-08 12:00:00+01:00,578.752465142635
2022,sc01,04-08 13:00:00+01:00,534.9263953965442
2022,sc01,04-08 14:00:00+01:00,496.74285683289924
2022,sc01,04-08 15:00:00+01:00,471.1101358683958
2022,sc01,04-08 16:00:00+01:00,497.6750458344726
2022,sc01,04-08 17:00:00+01:00,560.1909766556349
2022,sc01,04-08 18:00:00+01:00,627.4825553169942
2022,sc01,04-08 19:00:00+01:00,644.2297623507125
2022,sc01,04-08 20:00:00+01:00,595.8238325551175
2022,sc01,04-08 21:00:00+01:00,531.5069555465822
2022,sc01,04-08 22:00:00+01:00,452.25730068219536
2022,sc01,04-08 23:00:00+01:00,390.4295404593972
2022,sc01,04-09 00:00:00+01:00,354.29418399718446
2022,sc01,04-09 01:00:00+01:00,338.59242366923496
2022,sc01,04-09 02:00:00+01:00,333.76092921810783
2022,sc01,04-09 03:00:00+01:00,334.76076877929967
2022,sc01,04-09 04:00:00+01:00,381.72878120718445
2022,sc01,04-09 05:00:00+01:00,479.5293866815705
2022,sc01,04-09 06:00:00+01:00,586.9078893585822
2022,sc01,04-09 07:00:00+01:00,668.2590132598214
2022,sc01,04-09 08:00:00+01:00,697.3679501584605
2022,sc01,04-09 09:00:00+01:00,643.3698540498214
2022,sc01,04-09 10:00:00+01:00,574.8178598156086
2022,sc01,04-09 11:00:00+01:00,552.7633582565442
2022,sc01,04-09 12:00:00+01:00,546.822605952635
2022,sc01,04-09 13:00:00+01:00,508.24925788354415
2022,sc01,04-09 14:00:00+01:00,472.2602809678993
2022,sc01,04-09 15:00:00+01:00,448.8542762373958
2022,sc01,04-09 16:00:00+01:00,481.0887258084726
2022,sc01,04-09 17:00:00+01:00,545.258669809635
2022,sc01,04-09 18:00:00+01:00,617.2575632659942
2022,sc01,04-09 19:00:00+01:00,633.3914722517125
2022,sc01,04-09 20:00:00+01:00,595.0714273271175
2022,sc01,04-09 21:00:00+01:00,536.2664941185822
2022,sc01,04-09 22:00:00+01:00,449.05184995419535
2022,sc01,04-09 23:00:00+01:00,389.27872113139716
2022,sc01,04-10 00:00:00+01:00,356.63242330718447
2022,sc01,04-10 01:00:00+01:00,342.28395387923496
2022,sc01,04-10 02:00:00+01:00,333.98197632810786
2022,sc01,04-10 03:00:00+01:00,326.9871924892997
2022,sc01,04-10 04:00:00+01:00,361.82497730718444
2022,sc01,04-10 05:00:00+01:00,444.4430422715705
2022,sc01,04-10 06:00:00+01:00,543.0992396285822
2022,sc01,04-10 07:00:00+01:00,619.7089064698213
2022,sc01,04-10 08:00:00+01:00,649.3646265934605
2022,sc01,04-10 09:00:00+01:00,596.7478885368213
2022,sc01,04-10 10:00:00+01:00,528.3254091796086
2022,sc01,04-10 11:00:00+01:00,514.1417503975442
2022,sc01,04-10 12:00:00+01:00,522.9762960696349
2022,sc01,04-10 13:00:00+01:00,497.54929050554415
2022,sc01,04-10 14:00:00+01:00,471.2986756298992
2022,sc01,04-10 15:00:00+01:00,457.2160416613958
2022,sc01,04-10 16:00:00+01:00,485.1628999434726
2022,sc01,04-10 17:00:00+01:00,544.406661941635
2022,sc01,04-10 18:00:00+01:00,604.6552060989942
2022,sc01,04-10 19:00:00+01:00,611.9657346037123
2022,sc01,04-10 20:00:00+01:00,578.8323745371175
2022,sc01,04-10 21:00:00+01:00,521.6836586285822
2022,sc01,04-10 22:00:00+01:00,443.8432702641954
2022,sc01,04-10 23:00:00+01:00,384.73855514139717
2022,sc01,04-11 00:00:00+01:00,350.7720998171844
2022,sc01,04-11 01:00:00+01:00,336.16680138923493
2022,sc01,04-11 02:00:00+01:00,327.80226293810784
2022,sc01,04-11 03:00:00+01:00,319.0590667992996
2022,sc01,04-11 04:00:00+01:00,349.6361257171845
2022,sc01,04-11 05:00:00+01:00,427.8288306815705
2022,sc01,04-11 06:00:00+01:00,524.2492993385822
2022,sc01,04-11 07:00:00+01:00,601.6557943798213
2022,sc01,04-11 08:00:00+01:00,634.9652285624604
2022,sc01,04-11 09:00:00+01:00,598.7340715588213
2022,sc01,04-11 10:00:00+01:00,530.5821359406086
2022,sc01,04-11 11:00:00+01:00,525.2860786785442
2022,sc01,04-11 12:00:00+01:00,543.3652420426349
2022,sc01,04-11 13:00:00+01:00,511.12153948854416
2022,sc01,04-11 14:00:00+01:00,483.12875050789927
2022,sc01,04-11 15:00:00+01:00,457.0550158823958
2022,sc01,04-11 16:00:00+01:00,475.03883936947256
2022,sc01,04-11 17:00:00+01:00,532.684233390635
2022,sc01,04-11 18:00:00+01:00,596.7951250409942
2022,sc01,04-11 19:00:00+01:00,609.1393258587124
2022,sc01,04-11 20:00:00+01:00,578.4082632471175
2022,sc01,04-11 21:00:00+01:00,521.2924740385822
2022,sc01,04-11 22:00:00+01:00,443.0734275741953
2022,sc01,04-11 23:00:00+01:00,383.71517625139717
