  330634    9.6460678e+04   0.000000e+00   1.008636e+06    761s
  331494    9.6460312e+04   0.000000e+00   1.175740e+09    765s
  332424    9.6459818e+04   0.000000e+00   1.298522e+07    771s
  333264    9.6459481e+04   0.000000e+00   8.895064e+06    776s
  334004    9.6459322e+04   0.000000e+00   4.384272e+05    780s
  335094    9.6458932e+04   0.000000e+00   1.302492e+05    785s
  336174    9.6458484e+04   0.000000e+00   1.940574e+07    791s
  337337    9.6458299e+04   0.000000e+00   1.463214e+06    796s
  338137    9.6458081e+04   0.000000e+00   6.813057e+06    801s
  339087    9.6457972e+04   0.000000e+00   3.732755e+04    806s
  339957    9.6457847e+04   0.000000e+00   2.094719e+06    810s
  341007    9.6457306e+04   0.000000e+00   8.272746e+07    816s
  341777    9.6457075e+04   0.000000e+00   4.000117e+04    820s
  342637    9.6456980e+04   0.000000e+00   2.976740e+05    826s
  343607    9.6456512e+04   0.000000e+00   9.970083e+05    830s
  344577    9.6456168e+04   0.000000e+00   1.009930e+06    835s
  345770    9.6455992e+04   0.000000e+00   1.161097e+05    841s
  346963    9.6455765e+04   0.000000e+00   4.058128e+05    846s
  348426    9.6455518e+04   0.000000e+00   3.773770e+07    851s
  349236    9.6455079e+04   0.000000e+00   7.136489e+05    855s
  350499    9.6454226e+04   0.000000e+00   8.713289e+05    860s
  351702    9.6453929e+04   0.000000e+00   2.073039e+04    865s
  352942    9.6453671e+04   0.000000e+00   5.905263e+05    871s
  353912    9.6453549e+04   0.000000e+00   3.876294e+06    876s
  355012    9.6453221e+04   0.000000e+00   3.180449e+06    881s
  355862    9.6452960e+04   0.000000e+00   1.193069e+07    885s
  357085    9.6452598e+04   0.000000e+00   2.867492e+06    891s
  358391    9.6452515e+04   0.000000e+00   1.738795e+05    895s
  359704    9.6452192e+04   0.000000e+00   2.701619e+04    901s
  360884    9.6451917e+04   0.000000e+00   6.030572e+09    906s
  361907    9.6451675e+04   0.000000e+00   5.634238e+04    910s
  363177    9.6451045e+04   0.000000e+00   4.153871e+04    916s
  364565    9.6450667e+04   0.000000e+00   1.251666e+04    920s
  365615    9.6450594e+04   0.000000e+00   8.974275e+03    926s
  366505    9.6450491e+04   0.000000e+00   1.403284e+07    930s
  367575    9.6450392e+04   0.000000e+00   1.048603e+04    935s
  368811    9.6450104e+04   0.000000e+00   4.053924e+06    940s
  369921    9.6449925e+04   0.000000e+00   1.213576e+06    945s
  371051    9.6449839e+04   0.000000e+00   1.040009e+06    951s
  372034    9.6449695e+04   0.000000e+00   5.574714e+05    955s
  373294    9.6449580e+04   0.000000e+00   6.766626e+05    960s
  374587    9.6449407e+04   0.000000e+00   1.067087e+06    966s
  375900    9.6448821e+04   0.000000e+00   2.412619e+07    971s
  377283    9.6448688e+04   0.000000e+00   7.035202e+05    976s
  378243    9.6448635e+04   0.000000e+00   2.240147e+05    980s
  379463    9.6448527e+04   0.000000e+00   2.681272e+04    986s
  380683    9.6448479e+04   0.000000e+00   1.383635e+06    991s
  381653    9.6448414e+04   0.000000e+00   2.411552e+04    995s
  382906    9.6448378e+04   0.000000e+00   2.337047e+03   1000s
  383966    9.6448310e+04   0.000000e+00   2.714734e+06   1006s
  384816    9.6448276e+04   0.000000e+00   5.462877e+05   1010s
  385966    9.6448222e+04   0.000000e+00   1.253574e+04   1015s
  387206    9.6447993e+04   0.000000e+00   4.599795e+04   1021s
  388286    9.6447906e+04   0.000000e+00   1.103924e+03   1026s
  389719    9.6447887e+04   0.000000e+00   3.459928e+05   1031s
  390779    9.6447841e+04   0.000000e+00   4.247471e+03   1036s
  391689    9.6447809e+04   0.000000e+00   3.887934e+05   1040s
  392709    9.6447746e+04   0.000000e+00   1.504335e+06   1045s
  393839    9.6447707e+04   0.000000e+00   1.258196e+07   1051s
  394939    9.6447616e+04   0.000000e+00   4.291004e+06   1056s
  395959    9.6447588e+04   0.000000e+00   2.097371e+04   1060s
  397262    9.6447554e+04   0.000000e+00   5.426266e+05   1065s
  398512    9.6447529e+04   0.000000e+00   1.607971e+05   1071s
  399891    9.6447517e+04   0.000000e+00   5.334118e+04   1075s
  401011    9.6447495e+04   0.000000e+00   5.391899e+04   1080s
  402357    9.6447430e+04   0.000000e+00   3.889608e+04   1085s
  403974    9.6447412e+04   0.000000e+00   8.162935e+03   1091s
  405024    9.6447373e+04   0.000000e+00   9.910329e+01   1095s
  406387    9.6447366e+04   0.000000e+00   4.144875e+01   1100s
  407677    9.6447358e+04   0.000000e+00   4.146861e+03   1106s
  409047    9.6447341e+04   0.000000e+00   1.079187e+04   1112s
  410642    9.6447338e+04   0.000000e+00   5.507177e-01   1117s
  411361    9.8694853e+04   2.423607e+04   0.000000e+00   1120s
  412291    9.8695305e+04   3.500691e+03   0.000000e+00   1126s
  413131    9.8695515e+04   6.576581e+03   0.000000e+00   1131s
  414044    9.8756148e+04   3.651018e+04   0.000000e+00   1136s
  415057    9.8849633e+04   9.239851e+03   0.000000e+00   1141s
  415937    9.8849672e+04   3.486150e+04   0.000000e+00   1146s
  416767    9.8849881e+04   1.210903e+03   0.000000e+00   1151s
  417647    9.8849915e+04   1.151430e+04   0.000000e+00   1157s
  418537    9.8853967e+04   5.545718e+02   0.000000e+00   1160s
  419867    9.8855938e+04   8.343080e+01   0.000000e+00   1166s
  420957    9.8859023e+04   4.128419e+01   0.000000e+00   1172s
  421816    9.8859066e+04   1.047107e+01   0.000000e+00   1176s
  423183    9.8859108e+04   0.000000e+00   0.000000e+00   1181s
Extra simplex iterations after uncrush: 12
  424078    9.8859114e+04   0.000000e+00   0.000000e+00   1184s

Use crossover to convert LP symmetric solution to basic solution...
Crossover log...

   30212 DPushes remaining with DInf 0.0000000e+00              1185s
   21729 DPushes remaining with DInf 0.0000000e+00              1186s
   13710 DPushes remaining with DInf 0.0000000e+00              1190s
    3117 DPushes remaining with DInf 0.0000000e+00              1195s
    1829 DPushes remaining with DInf 1.2346810e-06              1200s
     541 DPushes remaining with DInf 1.2383752e-06              1205s
       0 DPushes remaining with DInf 0.0000000e+00              1207s

   24130 PPushes remaining with PInf 0.0000000e+00              1207s
   14803 PPushes remaining with PInf 0.0000000e+00              1210s
       0 PPushes remaining with PInf 0.0000000e+00              1212s

  Push phase complete: Pinf 0.0000000e+00, Dinf 1.6350083e+04   1212s

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  478020    9.8859114e+04   0.000000e+00   1.635008e+04   1212s
  478327    9.8859114e+04   1.312531e-06   0.000000e+00   1217s
Extra simplex iterations after uncrush: 1
  478328    9.8859114e+04   0.000000e+00   0.000000e+00   1218s

Solved in 478328 iterations and 1217.99 seconds (1401.03 work units)
Optimal objective  9.885911408e+04

User-callback calls 663531, time in user-callback 1.18 sec
