Region,Sector,Emission,Technology,Type,PathwayScenario,Year,Value
Thies,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2050,0.01452742753465362
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2025,0.0014187094983309301
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2030,0.002770541847962688
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2035,0.009007144910135167
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2040,0.02697300757725411
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2045,0.04629729890886089
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2050,0.09547665000000001
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2022,0.37223229355055776
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2025,0.3825118989237309
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2030,0.36518644788219806
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2035,0.39688982413685875
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2040,0.4292663040000001
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2045,0.489108999115158
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2050,0.5319598861551096
Thies,Transportation,CO2,PSNG_Road_PHEV,Emissions,BAU_BAU,2050,0.0023690460622344286
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2022,0.0010164569868292075
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2025,0.0015930225918942297
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2030,0.0018483145496994509
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2035,0.0022222493239079676
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2040,0.0026672044383578026
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2045,0.0032148456560832104
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2050,0.0038687251951918596
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2022,0.07283017156274466
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2025,0.08030759609630891
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2030,0.09358770583299353
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2035,0.11303038167930164
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2040,0.13629241544028295
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2045,0.16505898108853084
LS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2050,0.19960715312750163
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2022,0.000658374902822252
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2025,0.0007342339498001703
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2030,0.00091785363972564
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2035,0.0011469264794504394
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2040,0.0014330605331303603
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2045,0.0017898699055314193
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2050,0.0022351408410666383
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2030,0.004183507295627159
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2035,0.005467947060796499
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2040,0.007145910120225479
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2045,0.009339844709252403
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2050,0.012206822357345697
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2022,0.0007046890122319755
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2025,0.0011922694985973304
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2030,0.0022270577938559586
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2035,0.007105103309732952
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2040,0.02226895249596297
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2045,0.038448369710590014
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2050,0.08022525
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2022,0.3096427406722131
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2025,0.32145923494122447
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2030,0.3068408519010191
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2035,0.33348840011499603
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2040,0.3606842879999998
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2045,0.41096600548610873
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2050,0.4456976099406712
LS,Transportation,CO2,PSNG_Road_PHEV,Emissions,BAU_BAU,2050,0.003191387336743003
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2022,0.0005066386232579364
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2025,0.00141798275350545
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2030,0.0016377482339104338
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2035,0.0019643957969644184
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2040,0.0023512657659275674
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2045,0.002826959205545962
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2050,0.003392311061885927
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2022,0.088736193274687
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2025,0.09666514997337362
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2030,0.11213848773337615
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2035,0.13511110237888094
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2040,0.16247335911831676
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2045,0.19627292734628357
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2050,0.23668215952287175
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2022,0.001640788339671724
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2025,0.00182995962067754
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2030,0.00228731800555128
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2035,0.0028584719167056
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2040,0.0035715691827388585
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2045,0.004460948247794841
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2050,0.005570194473442242
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2022,0.0004083960465870419
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2025,0.0009212753322494801
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2030,0.00911978797019053
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2035,0.01852380283987783
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2040,0.04283399869060716
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2045,0.0659677534100922
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2050,0.10538266000000002
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2022,0.3607138468322208
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2025,0.3744821650926984
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2030,0.36442942788244204
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2035,0.39727467347032486
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2040,0.4311204480000001
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2045,0.4933383605833971
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2050,0.5380208924760926
FKK,Transportation,CO2,PSNG_Road_PHEV,Emissions,BAU_BAU,2050,0.004364872252439296
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2022,0.03390471895946104
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2025,0.035507424748629196
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2030,0.03985402831428883
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2035,0.04710602622719678
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2040,0.055442844395178055
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2045,0.06563496316736529
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2050,0.0773866046274006
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2022,0.0023643828626901324
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2025,0.00307655275473917
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2030,0.0038453750105962776
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2035,0.004805452138684469
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2040,0.006003581651058809
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2045,0.0074994227229111384
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,BAU_BAU,2050,0.009364843863657516
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2022,0.005144417369268245
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2025,0.003912423528629282
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2030,0.002485487580721591
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2035,0.003241078118816521
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2040,0.004235864472116641
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2045,0.00553634917846824
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,BAU_BAU,2050,0.007236268473199265
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2030,0.0034889917932834536
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2035,0.007501852386105438
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2040,0.019071443446266798
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2045,0.030031431778316176
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2050,0.04914321499999998
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2022,0.18001980168407822
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2025,0.1895680051456824
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2030,0.1888213760890082
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2035,0.2086541494052829
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2040,0.22716460800000002
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2045,0.2610074720970288
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2050,0.2866980045168236
ZS,Transportation,CO2,PSNG_Road_PHEV,Emissions,BAU_BAU,2050,0.002052881506827629
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2022,0.0014287633141248923
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2025,0.0031989645186924006
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2030,0.0037262593594808565
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2035,0.0044905490294686445
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2040,0.0054021679352358595
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2045,0.006526184410710071
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,BAU_BAU,2050,0.007872045554706485
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2022,0.10805968914755053
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2025,0.11545214113044071
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2030,0.13507442117196286
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2035,0.16351535526337616
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2040,0.19762400100125835
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2045,0.2398826441773983
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,BAU_BAU,2050,0.2907718470362352
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2030,0.006237742675211067
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2035,0.013878005089168971
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2040,0.03700891109507734
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2045,0.05784487374074668
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,BAU_BAU,2050,0.09386751999999995
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2022,0.3430916463392446
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2025,0.3579483598974359
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2030,0.3531918865527336
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2035,0.38610259746647213
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2040,0.42040850399999974
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2045,0.48299918417955356
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,BAU_BAU,2050,0.5314338101795849
MTKK,Transportation,CO2,PSNG_Road_PHEV,Emissions,BAU_BAU,2050,0.0029307052433416355
