Region,Sector,Technology,Fuel,Type,Unit,PathwayScenario,Year,Value
Diourbel,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2035,-0.32816688339687067
Diourbel,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2045,-0.3344306350392312
Diourbel,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2050,-0.33279607669281863
Diourbel,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2040,-0.3360651933856386
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2022,-0.6108597283499991
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2025,-0.7629271493760006
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2030,-0.7802126469671634
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2035,-1.1018865097987485
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2040,-1.1264384099969698
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2045,-0.9871253336502783
Diourbel,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2050,-0.7208505811014599
Diourbel,Industry,HHI_Scrap_EAF,Power,Use,PJ,BAU_BAU,2030,-0.017138725386477732
Diourbel,Industry,HHI_Scrap_EAF,Power,Use,PJ,BAU_BAU,2035,-0.017870054122915507
Diourbel,Industry,HHI_Scrap_EAF,Power,Use,PJ,BAU_BAU,2040,-0.01864671512465946
Diourbel,Industry,HHI_Scrap_EAF,Power,Use,PJ,BAU_BAU,2045,-0.01946381645748556
Diourbel,Industry,HHI_Scrap_EAF,Power,Use,PJ,BAU_BAU,2050,-0.020317298712373793
Diourbel,Industry,HLI_Direct_Electric,Power,Use,PJ,BAU_BAU,2025,-0.06361515153000005
Diourbel,Industry,HLI_Direct_Electric,Power,Use,PJ,BAU_BAU,2030,-0.20566019057319992
Diourbel,Industry,HLI_Direct_Electric,Power,Use,PJ,BAU_BAU,2035,-0.4177383244618636
Diourbel,Industry,HLI_Direct_Electric,Power,Use,PJ,BAU_BAU,2040,-0.7327105833070567
Diourbel,Industry,HLI_Direct_Electric,Power,Use,PJ,BAU_BAU,2045,-1.2069252314342114
Diourbel,Industry,HLI_Direct_Electric,Power,Use,PJ,BAU_BAU,2050,-1.9040579895526029
Diourbel,Industry,HMI_Steam_Electric,Power,Use,PJ,BAU_BAU,2030,-0.2573801840463747
Diourbel,Industry,HMI_Steam_Electric,Power,Use,PJ,BAU_BAU,2035,-0.40725843687385577
Diourbel,Industry,HMI_Steam_Electric,Power,Use,PJ,BAU_BAU,2040,-0.9740154584175832
Diourbel,Industry,HMI_Steam_Electric,Power,Use,PJ,BAU_BAU,2045,-1.9460955658543546
Diourbel,Industry,HMI_Steam_Electric,Power,Use,PJ,BAU_BAU,2050,-3.42652464056127
Diourbel,Industry,HLI_Gas_Boiler,Gas_Bio,Use,PJ,BAU_BAU,2030,-0.27000000000000046
