,FKK-0,FKK-1,FKK-2,FKK-3,FKK-4,FKK-5,FKK-6,FKK-7,FKK-8,FKK-9,FKK-10,FKK-11,FKK-12,FKK-13,FKK-14,FKK-15
2030-01-01 00:00:00,260.92615001671413,260.92615001671413,260.9356091696459,260.92615001671413,260.92475486370535,260.9356091696459,260.92615001671413,260.26972495270536,260.92475486370535,260.92615001671413,260.92615001671413,260.92615001671413,260.2711201057142,260.92475486370535,260.92475486370535,260.9356091696459
2030-01-01 01:00:00,260.92615001671413,260.92615001671413,260.92615001671413,260.2711201057142,260.92475486370535,260.92570049384665,260.2711201057142,123.2017875061798,260.92475486370535,259.2841637147142,260.92615001671413,260.92615001671413,259.2841637147142,260.26972495270536,260.92475486370535,260.92615001671413
2030-01-01 02:00:00,260.92615001671413,260.92615001671413,260.92615001671413,259.2841637147142,260.92475486370535,260.27067058284666,259.9364698976915,123.2017875061798,260.26972495270536,259.2841637147142,260.2711201057142,260.2711201057142,259.2841637147142,259.2827685617054,260.92475486370535,260.92615001671413
2030-01-01 03:00:00,260.2711201057142,260.92615001671413,260.92615001671413,259.2841637147142,260.92475486370535,259.9364698976915,259.2841637147142,123.2017875061798,259.2827685617054,123.2017875061798,259.2841637147142,259.8745406739472,123.2017875061798,123.2017875061798,260.92475486370535,260.92615001671413
2030-01-01 04:00:00,260.2711201057142,260.92615001671413,260.2711201057142,259.2841637147142,260.26972495270536,259.2837141918467,123.2017875061798,123.1976115061798,259.2827685617054,123.1976115061798,259.2841637147142,259.2841637147142,123.2017875061798,123.1976115061798,259.8745406739472,260.2711201057142
2030-01-01 05:00:00,260.2711201057142,260.92615001671413,260.2711201057142,259.2841637147142,260.26972495270536,259.2837141918467,123.2017875061798,123.1976115061798,259.2827685617054,123.1976115061798,259.9364698976915,259.9364698976915,123.2017875061798,123.1976115061798,259.2827685617054,260.2711201057142
2030-01-01 06:00:00,260.92615001671413,260.92615001671413,260.92615001671413,260.2711201057142,260.26972495270536,259.2837141918467,123.2017875061798,123.2017875061798,259.9364698976915,259.2841637147142,260.92615001671413,260.2711201057142,123.1976115061798,123.2017875061798,259.9364698976915,260.92615001671413
2030-01-01 07:00:00,260.2711201057142,260.92615001671413,260.92615001671413,260.2711201057142,260.92475486370535,123.2017875061798,123.2017875061798,123.2101395061798,260.26972495270536,259.9364698976915,260.92615001671413,260.2711201057142,123.2059635061798,123.2017875061798,260.26972495270536,260.92615001671413
2030-01-01 08:00:00,260.92615001671413,260.92615001671413,260.92615001671413,260.2711201057142,260.92475486370535,123.2017875061798,123.2017875061798,123.2017875061798,259.9364698976915,260.2711201057142,260.92615001671413,260.2711201057142,123.2017875061798,123.2101395061798,260.26972495270536,260.92615001671413
2030-01-01 09:00:00,260.92615001671413,260.92615001671413,260.2711201057142,259.2841637147142,260.26972495270536,123.2017875061798,123.2017875061798,123.2017875061798,259.2827685617054,259.2841637147142,260.92615001671413,260.2711201057142,123.2017875061798,123.2017875061798,259.2827685617054,260.2711201057142
2030-01-01 10:00:00,259.2841637147142,259.2841637147142,259.9364698976915,123.2017875061798,259.2827685617054,123.2017875061798,87.60046065716237,87.43654695254698,123.2017875061798,259.2841637147142,259.2841637147142,259.2841637147142,87.43654695254698,87.43654695254698,123.2017875061798,123.2017875061798
2030-01-01 11:00:00,123.2017875061798,123.2017875061798,123.2017875061798,123.2017875061798,123.2017875061798,122.8548468661798,87.43654695254698,87.43654695254698,122.8548468661798,123.2017875061798,123.2017875061798,123.2017875061798,87.25352001716233,87.42193095254697,123.2017875061798,123.2017875061798
2030-01-01 12:00:00,123.2017875061798,123.2017875061798,123.2017875061798,122.8506708661798,123.2017875061798,87.43654695254698,87.42193095254697,87.24846063254697,87.42193095254697,123.2017875061798,123.2017875061798,123.2017875061798,87.24846063254697,87.42193095254697,122.8506708661798,123.1976115061798
2030-01-01 13:00:00,123.1976115061798,123.1976115061798,122.8506708661798,122.8548468661798,123.1976115061798,87.42193095254697,87.42193095254697,87.25352001716233,87.42193095254697,123.1976115061798,123.1976115061798,122.8506708661798,87.24846063254697,87.43654695254698,122.8506708661798,123.2017875061798
2030-01-01 14:00:00,123.1976115061798,123.1976115061798,122.8506708661798,122.8506708661798,123.1976115061798,87.42193095254697,87.43654695254698,87.24846063254697,122.8548468661798,123.1976115061798,123.1976115061798,122.8506708661798,87.25352001716233,87.43654695254698,122.8548468661798,123.1976115061798
2030-01-01 15:00:00,123.2017875061798,123.2017875061798,123.2017875061798,123.2017875061798,123.2017875061798,87.43654695254698,87.43654695254698,87.43654695254698,123.2017875061798,259.2841637147142,123.2017875061798,123.2017875061798,87.43654695254698,122.8548468661798,123.2017875061798,123.2017875061798
2030-01-01 16:00:00,123.2017875061798,123.2017875061798,123.2017875061798,259.2841637147142,259.2827685617054,123.2017875061798,123.2017875061798,122.8548468661798,123.2017875061798,260.92615001671413,260.2711201057142,123.2017875061798,87.43654695254698,123.2017875061798,259.2827685617054,259.2841637147142
2030-01-01 17:00:00,123.2017875061798,259.2841637147142,259.2841637147142,260.2711201057142,260.26972495270536,123.2017875061798,123.2017875061798,123.2017875061798,259.2827685617054,260.92615001671413,260.92615001671413,123.2017875061798,123.2017875061798,260.26972495270536,260.26972495270536,260.2711201057142
2030-01-01 18:00:00,260.2711201057142,260.2711201057142,260.2711201057142,260.92615001671413,260.92475486370535,259.2837141918467,260.2711201057142,259.9364698976915,260.26972495270536,260.92615001671413,260.92615001671413,260.2711201057142,123.2017875061798,260.92475486370535,260.92475486370535,260.92615001671413
