,FKK-0,FKK-1,FKK-2,FKK-3,FKK-4,FKK-5,FKK-6,FKK-7,FKK-8,FKK-9,FKK-10,FKK-11,FKK-12,FKK-13,FKK-14,FKK-15
56,9999.312100455,261.09861815818766,261.65053905147045,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.7507136143606
57,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.7507136143606
58,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
59,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
60,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.4326489699472,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
61,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.4326489699472,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
62,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.0826400943606,261.4326489699472,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
63,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.08117286694716,261.4326489699472,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
64,9998.325144064,261.09861815818766,261.65053905147045,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,262.08117286694716,261.4326489699472,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.1276511762348
65,9998.325144064,261.09861815818766,261.4293532824472,261.09861815818766,261.1276511762348,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,261.91513405379646,261.4326489699472,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.09861815818783
66,9998.325144064,261.09861815818766,261.4293532824472,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,261.91513405379646,261.42593775176545,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.0986181581878
67,9998.325144064,261.09861815818766,261.0986181581878,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,261.91513405379646,261.0986181581879,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.0986181581878
68,9998.325144064,261.09861815818766,261.0986181581878,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,261.91513405379646,261.09861815818783,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.0986181581878
69,9998.325144064,261.09861815818766,261.0986181581878,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,9999.312100455,261.09861815818766,261.91513405379646,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.0986181581878
70,9998.325144064,261.09861815818766,261.0986181581878,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.91513405379646,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.09861815818766
71,9998.325144064,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143607,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.09861815818766
72,9998.325144064,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.09861815818766
73,9998.325144064,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.09861815818766
74,9998.325144064,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,262.0826400943606,261.09861815818766
75,9998.325144064,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.7507136143606,261.09861815818766
76,262.73767000536066,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.7507136143606,261.09861815818766
77,262.73767000536066,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.7502245385561,261.09861815818766
78,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.58320757379647,261.09861815818766
79,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.58320757379647,261.09861815818766
80,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.58320757379647,261.09861815818766
81,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.58320757379647,261.09861815818766
82,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.5757760669472,261.09861815818766
83,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818783,261.09861815818766
84,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.0986181581878,261.09861815818766
85,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.0986181581878,261.09861815818766
86,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.0986181581878,261.09861815818766
87,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.0986181581878,261.09861815818766
88,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.0986181581878,261.09861815818766
89,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
90,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
91,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
92,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
93,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
94,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
95,262.0826400943606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
96,261.7507136143606,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
97,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
98,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
99,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
100,261.0986181581878,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
101,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,9999.179006849,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766,261.09861815818766
