,ZS-0,ZS-1,ZS-2,ZS-3,ZS-4,ZS-5,ZS-6,ZS-7,ZS-8,ZS-9,ZS-10,ZS-11,ZS-12,ZS-13,ZS-14,ZS-15
2030-07-16 17:00:00,261.1290424131652,261.12855333736064,260.9610472967965,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4366426083607,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-16 18:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-16 19:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-16 20:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-16 21:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-16 22:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-16 23:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.13148779218784
2030-07-17 00:00:00,261.12953148896963,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.13148779218744,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-17 01:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-17 02:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7835832483606,261.12855333736064
2030-07-17 03:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 04:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 05:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,261.1285533373607,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 06:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 07:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 08:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 09:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483606,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 10:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.9610472967965,123.23465714017982,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 11:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,123.23465714017982,123.23465714017982,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 12:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,122.8877165001798,122.8835405001798,261.1285533373607,260.9610472967965,260.9610472967965,261.78358324836057,261.4655186039472,123.23465714017982,260.96914956395534,260.96914956395534,261.78309417255616,261.12855333736064
2030-07-17 13:00:00,261.1290424131652,261.12855333736064,260.9536157899472,260.9576244977053,122.8877165001798,122.8835405001798,261.1285533373607,260.9536157899472,260.9536157899472,261.7821160209472,260.6243694426915,123.2304811401798,260.9536157899472,260.96914956395534,261.7830941725561,261.12855333736064
