,Thies-0,Thies-1,Thies-2,Thies-3,Thies-4,Thies-5,Thies-6,Thies-7,Thies-8,Thies-9,Thies-10,Thies-11,Thies-12,Thies-13,Thies-14,Thies-15
0,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.615972603,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.641694063,9999.772394979,9999.772394979
1,9999.772394979,9999.772394979,9999.772394979,9999.772394979,9999.615972603,9999.615972603,9999.772394979,9999.772394979,9999.772394979,9999.615972603,9999.772394979,9999.772394979,9999.772394979,9999.615972603,9999.772394979,9999.772394979
2,9999.772394979,9999.772394979,9999.615972603,9999.772394979,9999.615972603,9999.608824429,9999.772394979,9999.772394979,9999.641694063,9999.615972603,9999.772394979,9999.641694063,9999.772394979,9999.615972603,9999.641694063,9999.772394979
3,9999.615972603,9999.772394979,9999.615972603,9999.641694063,9999.615972603,260.74031222118776,9999.641694063,9999.641694063,9999.641694063,9999.615972603,9999.615972603,9999.641694063,9999.772394979,9999.615972603,9999.615972603,9999.772394979
4,9999.608824429,9999.772394979,9999.615972603,9999.608824429,9999.615972603,260.74031222118776,9999.641694063,9999.615972603,9999.615972603,9999.615972603,9999.615972603,9999.615972603,9999.615972603,9999.608824429,9999.615972603,9999.641694063
5,9999.608824429,9999.772394979,9999.615972603,9999.608824429,9999.615972603,260.7403122211877,9999.615972603,9999.615972603,9999.615972603,9999.615972603,9999.615972603,9999.615972603,9999.615972603,261.72433415736066,9999.615972603,9999.615972603
6,9999.608824429,9999.641694063,9999.608824429,9999.608824429,9999.608824429,260.7403122211877,9999.615972603,9999.615972603,9999.615972603,9999.608824429,9999.615972603,9999.608824429,9999.615972603,261.72433415736066,9999.615972603,9999.615972603
7,9999.608824429,9999.641694063,9998.953794518002,262.37936406836064,9999.608824429,260.7403122211877,9999.615972603,9999.615972603,9999.615972603,9999.608824429,9999.615972603,261.72384508155614,262.37936406836053,261.72433415736066,9999.608824429,9999.615972603
8,9999.608824429,9999.615972603,9998.953794518002,261.72433415736066,9999.608824429,260.7403122211877,9999.608824429,9999.615972603,9999.608824429,9999.608824429,9999.615972603,261.5493966099472,261.72433415736066,261.72433415736066,9999.608824429,9999.608824429
9,9999.608824429,9999.615972603,9998.953794518002,261.72433415736066,9999.608824429,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9999.608824429,9999.608824429,261.5493966099472,261.72433415736066,261.72433415736066,9999.608824429,9999.608824429
10,9999.608824429,9999.615972603,9998.953794518002,261.72433415736066,262.3793640683607,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9999.608824429,9998.953794518002,261.5493966099472,261.72433415736066,261.72433415736066,9999.608824429,9998.953794518002
11,9999.608824429,9999.615972603,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9999.608824429,262.3793640683607,261.3924076773606,261.72433415736066,261.72433415736066,9999.608824429,262.3793640683607
12,9999.608824429,9999.608824429,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9999.608824429,262.37936406836064,261.3924076773606,261.72433415736066,261.3924076773605,9999.608824429,262.37936406836064
13,9999.608824429,262.37936406836064,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9998.953794518002,261.72433415736066,261.3924076773605,261.72433415736066,261.29223311447043,9999.608824429,262.37936406836064
14,9999.608824429,262.37936406836064,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9998.953794518002,261.72433415736066,261.07111578048824,261.72433415736066,261.29223311447043,9999.608824429,262.37936406836064
15,9999.608824429,261.72433415736066,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9998.953794518002,261.72433415736066,261.07111578048824,261.72433415736066,261.29223311447043,9999.608824429,262.37936406836064
16,9999.608824429,261.72433415736066,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9998.953794518002,261.72433415736066,261.0711157804882,261.72433415736066,261.29223311447043,9999.608824429,262.37936406836064
17,9999.608824429,261.72433415736066,9998.953794518002,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.615972603,261.72433415736066,9998.953794518002,261.72433415736066,261.0711157804882,261.72433415736066,261.29223311447043,9998.953794518002,262.37936406836064
18,9999.608824429,261.72433415736066,9998.820700912,261.72433415736066,262.37936406836064,260.7403122211877,261.72433415736066,9999.608824429,261.72433415736066,9997.966838127002,261.72433415736066,261.0711157804882,261.72433415736066,261.29223311447043,9998.953794518002,262.37936406836064
19,9999.608824429,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.72433415736066,9999.608824429,261.7243341573606,262.3793640683607,261.72433415736066,260.74031222118776,261.72433415736066,261.29223311447043,9998.953794518002,262.37936406836064
20,9999.608824429,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.72433415736066,9999.608824429,261.7243341573606,262.37936406836064,261.72433415736066,260.74031222118776,261.72433415736066,261.0705289388296,9998.953794518002,262.3778968409472
21,9999.608824429,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.72433415736066,9999.608824429,261.7243341573606,262.37936406836064,261.72433415736066,260.74031222118776,261.72433415736066,261.0705289388295,9998.953794518002,262.3778968409472
22,9999.608824429,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.72433415736066,9999.608824429,261.39240767736067,262.37936406836064,261.72433415736066,260.74031222118776,261.72433415736066,261.0705289388295,9998.953794518002,261.72433415736066
23,9999.608824429,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.7243341573606,9999.608824429,261.3924076773606,262.37936406836064,261.72433415736066,260.74031222118776,261.72433415736066,261.07052893882934,9998.953794518002,261.72433415736066
24,9998.953794518002,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.7243341573606,9999.608824429,260.74031222118776,262.37936406836064,261.72433415736066,260.74031222118776,261.72433415736066,260.7693452392348,9998.953794518002,261.72433415736066
25,9998.953794518002,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,262.37936406836064,261.72433415736066,260.7403122211877,261.72433415736066,260.7693452392348,9998.953794518002,261.72433415736066
26,9998.953794518002,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,262.37936406836064,261.72433415736066,260.7403122211877,261.72433415736066,260.7693452392348,9998.953794518002,261.72433415736066
27,9998.953794518002,261.72433415736066,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,262.37936406836064,261.72433415736066,260.7403122211877,261.72433415736066,260.7693452392348,9998.953794518002,261.72433415736066
28,9998.953794518002,261.7243341573606,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,262.3778968409472,261.72433415736066,260.7403122211877,261.72433415736054,260.7693452392348,9998.953794518002,261.72433415736066
29,9998.953794518002,261.7243341573606,9998.820700912,261.72433415736066,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,262.3778968409472,261.72433415736066,260.7403122211877,261.72433415736054,260.7693452392348,9998.953794518002,261.72433415736066
30,9998.953794518002,260.74031222118776,9998.820700912,261.219947298897,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,261.72433415736066,261.72433415736066,260.7403122211877,261.72433415736054,260.74031222118776,9998.953794518002,261.72433415736066
31,9998.953794518002,260.74031222118776,9998.820700912,261.0696558329472,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,261.72433415736066,261.7243341573606,260.7403122211877,261.72433415736054,260.74031222118776,9998.820700912,261.72433415736066
32,9998.953794518002,260.74031222118776,9998.820700912,260.74031222118776,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.74031222118776,261.72433415736066,261.7243341573606,260.7403122211877,261.72433415736054,260.74031222118776,9997.966838127002,261.72433415736066
33,9998.953794518002,260.74031222118776,9998.820700912,260.74031222118776,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,261.39240767736067,260.74031222118776,9997.966838127002,261.72433415736066
34,9998.953794518002,260.74031222118776,9998.820700912,260.74031222118776,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,261.39240767736067,260.74031222118776,9997.966838127002,261.72433415736066
35,9998.953794518002,260.74031222118776,9998.820700912,260.74031222118776,261.72433415736066,260.7403122211877,261.39240767736067,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,261.39240767736067,260.74031222118776,9997.966838127002,261.72433415736066
36,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,261.3924076773606,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,261.3924076773606,260.7403122211877,9997.966838127002,261.72433415736066
37,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,261.3924076773606,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,261.06965583294715,260.7403122211877,262.3808312957741,261.72433415736066
38,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,261.3914295257516,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,260.74031222118776,260.7403122211877,262.3808312957741,261.72433415736066
39,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,261.3914295257516,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,260.74031222118776,260.7403122211877,262.3808312957741,261.72433415736066
40,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,261.3914295257516,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,260.74031222118776,260.7403122211877,262.3793640683607,261.72433415736066
41,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,260.7693452392348,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,260.74031222118776,260.7403122211877,262.3793640683607,261.72433415736066
42,9998.953794518002,260.74031222118776,9998.820700912,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,260.74031222118776,260.7403122211877,262.3793640683607,261.72433415736066
43,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.7243341573606,260.7403122211877,260.74031222118776,260.7403122211877,262.3793640683607,261.72433415736066
44,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.39387490477407,260.7403122211877,260.7403122211877,260.7403122211877,262.37936406836064,261.72433415736066
45,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.39387490477407,260.7403122211877,260.7403122211877,260.7403122211877,262.37936406836064,261.72433415736066
46,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.39387490477407,260.7403122211877,260.7403122211877,260.7403122211877,262.37936406836064,261.72433415736066
47,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,262.37936406836064,261.72433415736066
48,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,262.37936406836064,261.72433415736066
49,9998.953794518002,260.7403122211877,261.72433415736066,260.7403122211877,261.72433415736066,260.7403122211877,260.74031222118776,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,261.72580138477406,261.72433415736066
50,9998.953794518002,260.7403122211877,261.7243341573606,260.7403122211877,261.72433415736066,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,261.72580138477406,261.72433415736066
51,9998.953794518002,260.7403122211877,261.7243341573606,260.7403122211877,261.72433415736066,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,261.72580138477406,261.72433415736066
52,9998.953794518002,260.7403122211877,261.7243341573606,260.7403122211877,261.72433415736066,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,261.72580138477406,261.72433415736066
53,9998.953794518002,260.7403122211877,261.7243341573606,260.7403122211877,261.72433415736066,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,261.72433415736066
54,9998.953794518002,260.7403122211877,261.7243341573606,260.7403122211877,261.72433415736066,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72433415736066,261.39240767736067,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,261.72286692994714
55,9998.953794518002,260.7403122211877,261.7243341573606,260.7403122211877,261.39240767736067,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72433415736066,261.3924076773606,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,261.72286692994714
56,9998.953794518002,260.7403122211877,261.29223311447043,260.7403122211877,261.39240767736067,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.3924076773606,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,261.39240767736067
57,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.3924076773606,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,261.3924076773606
58,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.3924076773606,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
59,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.3924076773606,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
60,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.07434303294724,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
61,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.0743430329472,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
62,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.7243341573606,261.0743430329472,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
63,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72286692994714,261.0743430329472,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
64,9997.966838127002,260.7403122211877,261.29223311447043,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.72286692994714,261.0743430329472,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7693452392348
65,9997.966838127002,260.7403122211877,261.0710473454472,260.7403122211877,260.7693452392348,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.55682811679645,261.0743430329472,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7403122211878
66,9997.966838127002,260.7403122211877,261.0710473454472,260.7403122211877,260.74031222118776,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.55682811679645,261.06763181476543,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
67,9997.966838127002,260.7403122211877,260.74031222118776,260.7403122211877,260.74031222118776,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.55682811679645,260.7403122211879,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
68,9997.966838127002,260.7403122211877,260.74031222118776,260.7403122211877,260.74031222118776,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.55682811679645,260.7403122211878,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
69,9997.966838127002,260.7403122211877,260.74031222118776,260.7403122211877,260.74031222118776,260.7403122211877,260.7403122211877,9998.953794518002,260.7403122211877,261.55682811679645,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
70,9997.966838127002,260.7403122211877,260.74031222118776,260.7403122211877,260.74031222118776,260.7403122211877,260.7403122211877,9998.820700912,260.7403122211877,261.55682811679645,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
71,9997.966838127002,260.7403122211877,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,9998.820700912,260.7403122211877,261.39240767736067,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
72,9997.966838127002,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,9998.820700912,260.7403122211877,261.39240767736067,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.74031222118776
73,9997.966838127002,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,9998.820700912,260.7403122211877,261.39240767736067,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7403122211877
74,9997.966838127002,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,9998.820700912,260.7403122211877,261.39240767736067,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.72433415736066,260.7403122211877
75,9997.966838127002,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,260.7403122211877,9998.820700912,260.7403122211877,261.39240767736067,260.74031222118776,260.7403122211877,260.7403122211877,260.7403122211877,261.3924076773606,260.7403122211877
