Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large
2030,sc01,01-12 15:00:00+01:00,0.00039262968,0.0001641828171936233,0.0,0.0
2030,sc01,01-12 17:00:00+01:00,0.00039262968,0.00018925886990529,9.262630302551475e-06,0.0
2030,sc01,01-12 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0003461781398597915,0.0
2030,sc01,01-12 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00020037136689368446,0.0
2030,sc01,01-12 23:00:00+01:00,0.00039262968,0.00017906017483865574,0.0,0.0
2030,sc01,01-13 01:00:00+01:00,0.00039262968,6.491175953353695e-05,0.0,0.0
2030,sc01,01-13 03:00:00+01:00,0.00039262968,4.7575288946476796e-05,0.0,0.0
2030,sc01,01-13 05:00:00+01:00,0.00039262968,0.0001787088846504232,0.0,0.0
2030,sc01,01-13 07:00:00+01:00,0.00039262968,0.00018925886990529,0.0002802754310800892,0.0
2030,sc01,01-13 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00038117178840677707,0.0
2030,sc01,01-13 11:00:00+01:00,0.00039262968,0.00018925886990529,4.9292003083145625e-05,0.0
2030,sc01,01-13 13:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-13 15:00:00+01:00,0.00039262968,0.00016697357293184162,0.0,0.0
2030,sc01,01-13 17:00:00+01:00,0.00039262968,0.00018925886990529,3.288351766703817e-05,0.0
2030,sc01,01-13 19:00:00+01:00,0.00039262968,0.00018925886990529,0.00038976434211927417,0.0
2030,sc01,01-13 21:00:00+01:00,0.00039262968,0.00018925886990529,0.0002089936150217439,0.0
2030,sc01,01-13 23:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-14 01:00:00+01:00,0.00039262968,7.785830933546626e-05,0.0,0.0
2030,sc01,01-14 03:00:00+01:00,0.00039262968,4.967498862187322e-05,0.0,0.0
2030,sc01,01-14 05:00:00+01:00,0.00039262968,0.00016318772670861602,0.0,0.0
2030,sc01,01-14 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00023107894799143065,0.0
2030,sc01,01-14 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00032160227005208425,0.0
2030,sc01,01-14 11:00:00+01:00,0.00039262968,0.00018925886990529,2.519143453905523e-06,0.0
2030,sc01,01-14 13:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-14 15:00:00+01:00,0.00039262968,0.00015270435921413568,0.0,0.0
2030,sc01,01-14 17:00:00+01:00,0.00039262968,0.00018925886990529,2.1151210692515644e-05,0.0
2030,sc01,01-14 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0003778588421405242,0.0
2030,sc01,01-14 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00020294488983984955,0.0
2030,sc01,01-14 23:00:00+01:00,0.00039262968,0.00018749144282725685,0.0,0.0
2030,sc01,01-15 01:00:00+01:00,0.00039262968,6.218012386142976e-05,0.0,0.0
2030,sc01,01-15 03:00:00+01:00,0.00039262968,1.4998340544278025e-05,0.0,0.0
2030,sc01,01-15 05:00:00+01:00,0.00039262968,0.00012645302393531787,0.0,0.0
2030,sc01,01-15 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00018482322657126886,0.0
