Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,10-13 03:00:00+01:00,605.91,207.765,73.00017428,0,200.2318428,0,44.76312688
2030,sc01,10-13 05:00:00+01:00,605.91,207.765,114,143.7988456,200.2318428,0,29.45655264
2030,sc01,10-13 07:00:00+01:00,605.91,207.765,517.0266333,200,200.2318428,0,8.010143141
2030,sc01,10-13 09:00:00+01:00,605.91,207.765,571.6985464,200,200.2318428,86.82809125,0.219848798
2030,sc01,10-13 11:00:00+01:00,605.91,207.765,264.868204,200,200.2318428,278.8475411,1.573989941
2030,sc01,10-13 13:00:00+01:00,605.91,207.765,199.0167737,200,200.2318428,377.2523673,17.6771178
2030,sc01,10-13 15:00:00+01:00,605.91,207.765,114,135.3236618,200.2318428,370.3585627,43.56192403
2030,sc01,10-13 17:00:00+01:00,605.91,207.765,217.6141156,200,200.2318428,261.771948,79.7445754
2030,sc01,10-13 19:00:00+01:00,605.91,207.765,536.7599684,200,200.2318428,66.80786354,100.6588871
2030,sc01,10-13 21:00:00+01:00,605.91,207.765,414.4206991,200,200.2318428,0,86.12019052
2030,sc01,10-13 23:00:00+01:00,605.91,207.765,114,169.1895799,200.2318428,0,71.22145173
2030,sc01,10-14 01:00:00+01:00,605.91,207.765,99.33945647,9.606643109,200.2318428,0,57.90626152
2030,sc01,10-14 03:00:00+01:00,605.91,207.765,71.50774203,0,200.2318428,0,46.21922689
2030,sc01,10-14 05:00:00+01:00,605.91,207.765,114,134.3158217,200.2318428,0,38.56593977
2030,sc01,10-14 07:00:00+01:00,605.91,207.765,487.343971,200,200.2318428,0,36.59367302
2030,sc01,10-14 09:00:00+01:00,605.91,207.765,546.0271222,200,200.2318428,80.75012431,30.95725965
2030,sc01,10-14 11:00:00+01:00,605.91,207.765,262.6641989,200,200.2318428,266.9347666,15.49137468
2030,sc01,10-14 13:00:00+01:00,605.91,207.765,200.6625382,200,200.2318428,374.5759073,18.68396156
2030,sc01,10-14 15:00:00+01:00,605.91,207.765,114,139.7131883,200.2318428,369.4855347,40.1813505
2030,sc01,10-14 17:00:00+01:00,605.91,207.765,256.0771408,200,200.2318428,258.2483685,45.24743148
2030,sc01,10-14 19:00:00+01:00,605.91,207.765,600.2920204,200,200.2318428,64.92857107,41.03206975
2030,sc01,10-14 21:00:00+01:00,605.91,207.765,475.4640575,200,200.2318428,0,26.84385678
2030,sc01,10-14 23:00:00+01:00,605.91,207.765,133.3309481,200,200.2318428,0,22.42776355
2030,sc01,10-15 01:00:00+01:00,605.91,207.765,62.7318741,90.22506953,198.2914754,0,16.8614469
2030,sc01,10-15 03:00:00+01:00,605.91,207.765,97.64499904,12.46233086,198.2914754,0,10.45078341
2030,sc01,10-15 05:00:00+01:00,605.91,207.765,114,176.2404063,198.2914754,0,0.157124509
2030,sc01,10-15 07:00:00+01:00,605.91,207.765,527.2207027,200,198.2914754,0,0.060538075
2030,sc01,10-15 09:00:00+01:00,605.91,207.765,590.7529204,200,198.2914754,70.27119669,0.11470372
2030,sc01,10-15 11:00:00+01:00,605.91,207.765,272.2503105,200,198.2914754,270.3001537,4.626383389
2030,sc01,10-15 13:00:00+01:00,605.91,207.765,221.8397817,200,198.2914754,372.3317724,1.75879038
2030,sc01,10-15 15:00:00+01:00,605.91,207.765,114,192.8358741,198.2914754,357.9433378,2.19530176
2030,sc01,10-15 17:00:00+01:00,605.91,207.765,315.1748864,200,198.2914754,242.2612526,5.050149912
2030,sc01,10-15 19:00:00+01:00,605.91,207.765,641.7034091,200,198.2914754,57.77140155,10.12897575
2030,sc01,10-15 21:00:00+01:00,605.91,207.765,485.3308308,200,198.2914754,0,19.20650074
2030,sc01,10-15 23:00:00+01:00,605.91,207.765,142.5034617,200,198.2914754,0,15.21098781
2030,sc01,10-16 01:00:00+01:00,605.91,207.765,84.83967646,83.20052328,193.3680705,0,7.02241666
2030,sc01,10-16 03:00:00+01:00,605.91,207.765,96.50934698,19.76523934,193.3680705,0,9.236835706
2030,sc01,10-16 05:00:00+01:00,605.91,207.765,114,173.0649766,193.3680705,0,7.936860208
2030,sc01,10-16 07:00:00+01:00,605.91,207.765,525.1288583,200,193.3680705,0,6.812126506
2030,sc01,10-16 09:00:00+01:00,605.91,207.765,593.7288834,200,193.3680705,71.32490425,0.96542298
2030,sc01,10-16 11:00:00+01:00,605.91,207.765,301.7761159,200,193.3680705,249.0320892,1.487962151
2030,sc01,10-16 13:00:00+01:00,605.91,207.765,259.9947552,200,193.3680705,340.1923981,0.64361532
2030,sc01,10-16 15:00:00+01:00,605.91,207.765,159.2589887,200,193.3680705,311.1122121,1.038705913
2030,sc01,10-16 17:00:00+01:00,605.91,207.765,355.5569285,200,193.3680705,200.0640139,12.03114578
2030,sc01,10-16 19:00:00+01:00,605.91,207.765,666.9923892,200,193.3680705,38.37121057,7.863577276
2030,sc01,10-16 21:00:00+01:00,605.91,207.765,481.8427003,200,193.3680705,0,27.30267167
2030,sc01,10-16 23:00:00+01:00,605.91,207.765,133.5815417,200,193.3680705,0,28.77470274
2030,sc01,10-17 01:00:00+01:00,605.91,207.765,77.87533458,66.04830131,188.7634268,0,34.96233122
2030,sc01,10-17 03:00:00+01:00,605.91,207.765,93.87898011,0,188.7634268,0,35.58364304
2030,sc01,10-17 05:00:00+01:00,605.91,207.765,114,150.7662251,188.7634268,0,33.78024566
2030,sc01,10-17 07:00:00+01:00,605.91,207.765,507.2634127,200,188.7634268,0,28.44652266
2030,sc01,10-17 09:00:00+01:00,605.91,207.765,584.2154963,200,188.7634268,65.09866046,20.76455961
2030,sc01,10-17 11:00:00+01:00,605.91,207.765,298.6219867,200,188.7634268,235.101161,22.86108872
2030,sc01,10-17 13:00:00+01:00,605.91,207.765,219.1729342,200,188.7634268,350.2429442,35.44344961
2030,sc01,10-17 15:00:00+01:00,605.91,207.765,114,193.8277674,188.7634268,332.7455554,35.42433232
2030,sc01,10-17 17:00:00+01:00,605.91,207.765,296.1602564,200,188.7634268,212.7969605,61.96549873
2030,sc01,10-17 19:00:00+01:00,605.91,207.765,562.8880133,200,188.7634268,45.9057787,107.4614549
2030,sc01,10-17 21:00:00+01:00,605.91,207.765,409.2847003,200,188.7634268,0,102.2010149
2030,sc01,10-17 23:00:00+01:00,605.91,207.765,114,167.6691869,188.7634268,0,83.70185374
2030,sc01,10-18 01:00:00+01:00,605.91,207.765,100.6550638,0,185.0839527,0,80.81514344
2030,sc01,10-18 03:00:00+01:00,605.91,207.765,50.46040659,0,185.0839527,0,81.58302113
2030,sc01,10-18 05:00:00+01:00,605.91,207.765,104.5611656,88.87401232,185.0839527,0,106.4163766
2030,sc01,10-18 07:00:00+01:00,605.91,207.765,420.414985,200,185.0839527,0,116.2554068
2030,sc01,10-18 09:00:00+01:00,605.91,207.765,466.5767485,200,185.0839527,83.13973696,120.4580237
