Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,Centrale_C_Cap_CTag,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Contour_Global,Dakar_CCGT_25,Dakar_OCGT_25,Dakar_PV_29,Diesel_Bel_Air,Diourbel_PV_25,FKK_PV_25,Felou_Gouina,Gas_Turbines,KPS_KarPowerShip,Kounoune_Power,LS_PV_2029,Malicounda_Power,Manantali,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Secondary_Plants,Solar_CICAD,Solar_DIASS,Thies_PV_2025,Thies_P_Gas_CCGT_25,Thies_wind_2025
2030,sc01,01-01 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.02058492104129747,0.00022228474406195482,0.0,0.0,0.0,0.0,0.0009000661553834175,0.0,0.0,0.0,0.0,0.0,0.0,0.005812126727519101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007233674329957418,0.0036989590383194877
2030,sc01,01-01 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.01373377307990381,0.0,0.0,0.0,0.0,0.0,0.000659221847232977,0.0,0.0,0.0,0.0,0.0,0.0,0.004451304321572318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005298047380155549,0.0028329031914574305
2030,sc01,01-01 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.020585669140471018,0.0035793627658890726,0.0,0.0,0.0,0.0,0.0009046638846817621,0.0,0.0,0.0,0.0,0.0,0.0,0.0061602071798935315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007277616577234242,0.003920484720974231
2030,sc01,01-01 07:00:00+01:00,0.0006109492769257139,0.0014051753527119133,0.0,0.0,0.0,0.0,0.042221055886908936,0.01955934845601729,0.0,0.0,0.0,0.0,0.001846446388287245,0.0,0.0,0.0016842155727725316,0.0,0.010858174650519227,0.0,0.013184465888647702,0.0,0.0,0.0,0.0,0.0,0.0,0.0012778563619962036,0.0,0.0,0.0,0.01483950535570961,0.008390869912432385
2030,sc01,01-01 09:00:00+01:00,0.0006179850808047212,0.0014308812232029014,0.0,0.0002441150945100496,0.00030002712547516196,0.000436277905087722,0.042704920449299764,0.019712043271975222,0.0006942328294483723,0.00236048583809056,8.628584425673465e-05,0.0,0.0018677104096912946,0.0,0.0,0.003142438399601935,0.0,0.010983203540797846,0.0,0.013832061490426314,0.00020660563953650422,0.0001800360918291206,0.0005138404416739371,8.671513340063303e-05,0.00012966127489542618,0.00012878251947501325,0.001292572398875536,3.6973961016615204e-05,9.911207092264522e-05,0.0013806278355236968,0.015010378172423724,0.008803013299116914
2030,sc01,01-01 11:00:00+01:00,0.0,0.0,0.0,0.0006270338503897289,0.0007715389485193312,0.0,0.020894298290039557,0.007597561632683436,0.0019707265354675613,0.0,0.00022155196048388875,0.0,0.0009148788388897018,0.0,0.0,0.0,0.0,0.0,0.0,0.0064248419045125765,0.0005417286110146836,0.00046292336906306403,0.0013743479365329384,0.00023056479723215195,0.00034502125514231845,0.00034268086660200976,0.0,0.0001048258795220225,0.0002652763204213974,0.003675020417179744,0.007368531800402206,0.004088903795963066
2030,sc01,01-01 13:00:00+01:00,0.0,0.0,0.0,0.0009315598529688348,0.0011120042007050164,0.0,0.020584014027580245,0.00566344644130367,0.002948587055913445,0.0,0.0003291511480284943,0.0,0.0008968435427768646,0.0,0.0,0.0,0.0,0.0,0.0,0.00512472313463107,0.0007818490110507575,0.000667202520375432,0.002041676447150185,0.0003439332818968851,0.0005147481738145852,0.000511256479350617,0.0,0.00015683973701617837,0.0003936374547386558,0.005482879676143657,0.007207167407269677,0.003261481012755976
2030,sc01,01-01 15:00:00+01:00,0.0,0.0,0.0,0.000928815206445905,0.0011004726800686088,0.0,0.020587804652063914,0.004010288632074785,0.002965345061005316,0.0,0.0003281813729646393,0.0,0.0008926317436489609,0.0,0.0,0.0,0.0,0.0,0.0,0.003460500631214993,0.0007804709400744299,0.0006602836078991018,0.002040381436424858,0.00034533436676195445,0.0005167461724604924,0.000513240926061379,0.0,0.0001577311202882821,0.00039295112232551576,0.005504161505762603,0.007157701721889466,0.002202334995364081
2030,sc01,01-01 17:00:00+01:00,0.0,0.0,0.0,0.0012205815866927672,0.0014258020903020223,0.0,0.037627615891071574,0.0174324431320358,0.004002298494092054,0.0,0.0004312721606169536,0.0,0.0016470749668330185,0.0,0.0,0.0,0.0,0.006809528841689485,0.0,0.004507727314561531,0.0010221664705443916,0.0008554812540064574,0.0027209951753425646,0.0004604601441208622,0.0006889997321976334,0.0006843258421510867,0.0,0.00021288821778981174,0.0005240548415532875,0.007338935623127588,0.013208632013954455,0.002868811964643201
2030,sc01,01-01 19:00:00+01:00,0.0006243376724301286,0.0014455899976996383,0.01026871368841029,0.00036535055002415433,0.0004179209218332112,0.0036389298895910197,0.04285728024694697,0.019712043271975222,0.0012900547000995284,0.002902640567827275,0.00012909052765663093,0.0,0.001886909586731588,0.0017021812114590518,0.0,0.003159881041812819,0.0,0.011099749557692778,0.0,0.004819075907514161,0.000286690982478193,0.00025075255313996723,0.0008311349216308858,0.0001401268590727289,0.00020954778080962378,0.00020812628629602404,0.001305859433910404,6.861993086566569e-05,0.00016027678737173242,0.0022320150030087434,0.015169657728846798,0.003066960722656828
