Period,Scenario,LoadLevel,Senegal States|Aeroport,Senegal States|Bakel,Senegal States|Bel_Air,Senegal States|Cap_Des_Biches,Senegal States|Centre_Ville,Senegal States|Dagana,Senegal States|Diamniadio,Senegal States|Diass,Senegal States|Fabrimetal,Senegal States|Fatick,Senegal States|Guediawaye,Senegal States|Hann,Senegal States|ICS,Senegal States|Kahone,Senegal States|Kayes,Senegal States|Kedougou,Senegal States|Kolda,Senegal States|Kounoune,Senegal States|Linguere,Senegal States|Matam,Senegal States|Mbao,Senegal States|Mbour,Senegal States|Ndioum,Senegal States|Olam,Senegal States|Patte_Doie,Senegal States|Pekesse,Senegal States|SDE,Senegal States|Sabangalou,Senegal States|Saint_Louis,Senegal States|Sakal,Senegal States|Sendou,Senegal States|Sicap,Senegal States|Sococim,Senegal States|Someta,Senegal States|Tambacounda,Senegal States|Tanaf,Senegal States|Thies_Numerique,Senegal States|Thiona,Senegal States|Tobene,Senegal States|Touba_1,Senegal States|Touba_2,Senegal States|Universite,Senegal States|Velingara,Senegal States|Wack_Ngouna,Senegal States|Ziguinchor,Senegal States|ls,Senegal States|mtkk
2030,sc01,01-01 21:00:00+01:00,96.18439905540033,98.74765805781502,94.87663115527265,94.87663115527265,96.42374615645323,98.44163045412822,96.63405378690727,97.60918470484536,98.821747239955,98.37069267139078,95.8174660256888,95.48452489752246,98.82201266436815,99.74012607895408,99.74012607895409,101.7550860269246,101.41532644070608,96.15375329584676,99.05676131581028,99.74012607895409,95.17905829204193,97.01488546688785,98.74765805781502,97.09498907629663,95.74065638544498,98.82201266436815,98.82201266436815,102.77777945478837,98.82201266436815,98.13864790122433,97.11918141858148,97.01729792948508,96.35895813180149,97.83841731671644,100.74256865306943,100.74256865306941,97.72335866397988,98.70553221884923,97.83868010009064,99.12462344423925,98.81484494118502,96.05192272575368,102.09484561314312,100.7425686530694,100.4061897592511,99.12499521727203,101.7550860269246
2030,sc01,01-01 23:00:00+01:00,84.41050431115268,88.03689350258092,82.61164385791645,82.90638157253092,83.84346331527591,86.02612245974254,84.44689354050892,85.29879749872548,86.35801311236897,85.96418890795688,83.67770258250407,83.33159517362326,86.35849356755821,87.16087555682867,87.16087555682867,88.92171564879301,89.21862591822313,84.02728845780577,86.56371391262499,87.16087555682867,83.11792533907435,84.77940958892462,86.29357420755154,84.84836731466686,83.73444145174209,86.35849356755821,86.35849356755821,89.81543047989166,86.35849356755823,85.76133192335452,84.87071575972166,84.2449857484802,84.20450516161499,85.49870044413126,88.03689350258094,88.03689350258094,85.3984858621488,86.25679134865804,85.49917611867185,86.62295950714622,86.3522302936696,83.40669822814189,88.62480537936291,88.03689350258091,90.11532477213011,86.62328410394623,88.92171564879304
2030,sc01,01-02 01:00:00+01:00,46.56145248017357,48.44510027674159,46.78573007313082,45.73476558529573,47.416037546667354,47.32710998052266,46.49554555956094,47.00744297233035,47.627599742342305,47.3273804645317,46.77138003200212,46.36851780443141,47.487072153266084,47.963030522291206,47.963030522291206,48.932014953347256,49.09540368456218,46.243410616239,47.644141072456456,47.963030522291206,46.05005731431573,46.6980552829688,47.485757481815455,46.777197545862364,46.02560598069857,47.487072153266084,47.487072153266084,49.423823244793184,47.487072153266084,47.17004106133229,46.75021452241372,47.576107431071684,46.404476708223925,47.153664321567526,48.44510027674159,48.4451002767416,47.10728788669826,47.58075721265023,47.01453501695973,47.6441344990992,47.483911107087174,47.1026843716031,48.768626222132326,48.44510027674159,49.58885407380926,47.644141072456456,48.932014953347256
2030,sc01,01-02 03:00:00+01:00,46.56145248017357,48.44510027674159,46.78573007313082,45.73476558529573,47.416037546667354,47.32710998052266,46.49554555956094,47.00744297233035,47.627599742342305,47.3273804645317,46.77138003200212,46.36851780443141,47.487072153266084,47.963030522291206,47.963030522291206,48.932014953347256,49.09540368456218,46.243410616239,47.644141072456456,47.963030522291206,46.05005731431573,46.6980552829688,47.485757481815455,46.777197545862364,46.02560598069857,47.487072153266084,47.487072153266084,49.423823244793184,47.487072153266084,47.17004106133229,46.75021452241372,47.576107431071684,46.404476708223925,47.153664321567526,48.44510027674159,48.4451002767416,47.10728788669826,47.58075721265023,47.01453501695973,47.6441344990992,47.483911107087174,47.1026843716031,48.768626222132326,48.44510027674159,49.58885407380926,47.644141072456456,48.932014953347256
2030,sc01,01-02 05:00:00+01:00,47.270523152131204,49.4351000478679,46.78573007313082,46.71546717887908,47.57661267113387,48.34289130686765,47.59454459141402,48.113508370993145,48.73062238302906,48.459885948577984,47.18836801377124,47.03930503703398,48.603380796561574,49.12013801369302,49.12013801369302,50.11249776338045,50.279828006481964,47.33892911087773,48.570554574093066,48.94317954942621,46.876576513311136,47.80620355575265,48.45615378231229,47.84960949230608,47.12190089957181,48.603380796561574,48.603380796561574,50.61617020367093,48.60338079656157,48.23075582122843,47.85272907175463,47.89725768000474,47.457448686646195,48.24571161259572,49.613836989162515,49.61383698916252,48.203719778919044,48.68820852087323,48.119736111565715,48.80281698310229,48.68610512257514,47.42063909567114,49.945167520278936,49.61383698916252,50.78518215775839,48.71551628220079,50.11249776338045
2030,sc01,01-02 07:00:00+01:00,96.54690569830424,98.09679344860443,94.87663115527265,94.87663115527265,96.32753655898085,97.80072969116263,96.92880811725712,96.91794218884502,98.61094024277189,97.70645833929973,96.76958246698312,95.64359781407293,98.19449923744577,99.0827201168871,99.08272011688712,101.08439947169951,100.7468792395886,95.96974637337584,97.89021773427197,99.08272011688712,95.25819706802578,96.34389070875304,98.09679344860443,96.9331039421207,95.86332084488552,98.19449923744577,98.19449923744577,102.10035233116906,98.19449923744578,97.5076118417551,97.89750867263471,96.82487873454038,96.24343136532788,97.62970790159486,100.07855559590628,100.07855559590628,97.49227546368455,98.47212657432983,97.21741058786401,98.48712855790912,98.18718086903142,95.86141814966413,101.42191970381045,100.07855559590627,99.74439377406513,98.48761708685333,101.08439947169951
2030,sc01,01-02 09:00:00+01:00,96.54695597802625,98.14317081848792,94.87663115527265,94.87663115527265,96.32752818395696,97.65004543208535,96.9316435183344,96.92623825614294,98.60959707378979,97.74022642596435,96.76962827391482,95.64361166133465,98.19234099710948,99.12956359099051,99.1295635909905,101.1321892547164,101.46986905204608,95.96982322839676,98.0936000846597,98.85436838347238,95.25820395703849,96.36471351133649,97.87071387174109,96.93232534401345,95.86335006009477,98.19234099710948,98.19234099710948,102.14862241351275,98.19234099710951,97.43157269829683,97.90313034384933,96.8248619844926,96.2431984885931,97.62837809747823,100.12586985869413,100.12586985869414,97.49067667250415,98.47051171489638,97.21527382255596,98.54611521101148,98.31872636001971,95.8614015662835,100.79450945738671,100.12586985869413,100.46018965804045,98.41081373089801,101.13218925471642
2030,sc01,01-02 11:00:00+01:00,84.57335806064003,87.84365101786159,83.77734787638002,83.4747129518808,85.17719113773683,85.91001069229135,85.27782300361582,85.27348717251631,85.03709166087936,85.98949923416605,85.19262260849236,84.25838532011878,84.6764431038553,87.21175058438477,87.21175058438476,88.97361842873022,89.27070199625695,84.43142641121396,86.30025696300818,86.96955588290257,83.86458995507918,84.77940958892462,86.10415821197299,85.2799404379709,84.26787826261697,86.38709390862034,86.38709390862034,89.86785489580814,86.38709390862036,85.71779498872597,86.1327260944338,85.73502175666243,84.67420363811229,85.89176504486328,88.08827983694663,88.08827983694664,85.77034065631749,86.63238337693899,85.5274918792259,86.6983867976899,86.49832655576235,84.88190800738698,88.6765348612035,88.08827983694663,90.16792422783261,86.57930961218575,88.97361842873023
2030,sc01,01-02 13:00:00+01:00,47.230276735625495,49.05663253893004,46.78573007313082,46.616717982204456,47.56749852554117,47.97675520796792,47.623698258913684,47.62127683355689,47.48925737224231,48.02114705959956,47.57611651681498,47.05437436233402,47.287846491415955,48.70373601287338,48.70373601287338,49.68768381335106,49.85359564593494,47.15101237154793,48.194695481382176,48.56847788634843,46.83445203131891,47.34535003620907,48.08518049399151,47.624880779431905,47.05967587227483,48.24319118547798,48.24319118547798,50.187086766706564,48.24319118547799,47.869408780511726,48.10113475821275,47.879029388819326,47.28659582020404,47.96656558749622,49.19325004361102,49.19325004361102,47.89875388390142,48.38017764198608,47.763130476711815,48.417038477422906,48.30531112191243,47.40259218051742,49.52177198076718,49.19325004361103,50.3546660548943,48.35053761293418,49.68768381335106
2030,sc01,01-02 15:00:00+01:00,47.230276735625495,49.056632538930025,46.78573007313082,46.61671798220445,47.56749852554118,47.9767552079679,47.62369825891366,47.62127683355687,47.489257372242285,48.02114705959954,47.57611651681497,47.054374362334016,47.287846491415934,48.70373601287336,48.70373601287336,49.687683813351036,49.85359564593492,47.151012371547914,48.194695481382155,48.56847788634841,46.834452031318904,47.34535003620905,48.08518049399149,47.624880779431884,47.05967587227482,48.24319118547796,48.24319118547796,50.18708676670654,48.24319118547797,47.869408780511705,48.10113475821272,47.87902938881934,47.28659582020403,47.9665655874962,49.193250043611,49.193250043611,47.8987538839014,48.38017764198606,47.763130476711794,48.417038477422885,48.30531112191242,47.40259218051744,49.521771980767156,49.193250043610995,50.35466605489428,48.35053761293416,49.687683813351036
2030,sc01,01-02 17:00:00+01:00,95.00673438520496,96.66593853004245,94.11196482134154,93.75990385003674,95.68461286456318,96.47740201310855,96.12935766767296,94.81522146450652,94.78926128543121,96.0351769037396,95.71681426328499,94.65212723579869,95.14963132005253,97.61036152736881,97.61036152736881,99.58229701531891,99.24979215034115,94.87663115527265,96.85636988634232,97.63748474688228,94.2037849844533,94.47566575895247,96.66593853004244,95.35844798536566,94.66388291766098,97.07185634195751,97.07185634195751,100.58315336768916,97.07185634195753,96.29074148141781,95.46900422558181,96.31138276841935,94.9787654511619,95.74194642443572,98.59139943262399,98.59139943262399,95.45735307446853,96.41675270381515,96.10593826845026,97.2429934828808,97.04871512562016,95.35303159614134,99.91480188029668,98.59139943262399,98.2622030737654,97.25851687364835,99.58229701531891
2030,sc01,01-02 19:00:00+01:00,97.02130924176689,99.31902106186446,94.87663115527265,95.48844922191567,96.30890653820792,99.01150060258728,97.18796150205615,98.17228680121319,99.39794946028017,98.93932036657395,96.18619467343514,95.67440068423976,97.42641970865802,100.31723142475275,100.31723142475276,102.34384977217377,102.6855751805801,96.70313232081341,99.62963217902384,100.31723142475276,96.5420715359782,97.57511986618796,99.31902106186446,97.67070754896436,96.28725939416059,99.39463929410643,99.39463929410643,103.3724604236079,99.39463929410644,98.70704004837751,97.67766333838678,96.78761869299454,96.93987397733476,98.4088861816155,101.32547405259471,101.32547405259471,98.28836457143788,99.27621657763848,98.40560895241859,99.69872175715498,99.38742318150673,95.82452885480035,102.00212436376745,101.3254740525947,101.6637992081811,99.69909984831618,102.34384977217377
2030,sc01,01-02 21:00:00+01:00,96.18439905540033,98.74765805781502,94.87663115527265,94.87663115527265,96.42374615645323,98.44163045412822,96.63405378690727,97.60918470484536,98.821747239955,98.37069267139078,95.8174660256888,95.48452489752246,98.82201266436815,99.74012607895408,99.74012607895409,101.7550860269246,101.41532644070608,96.15375329584676,99.05676131581028,99.74012607895409,95.17905829204193,97.01488546688785,98.74765805781502,97.09498907629663,95.74065638544498,98.82201266436815,98.82201266436815,102.77777945478837,98.82201266436815,98.13864790122433,97.11918141858148,97.01729792948508,96.35895813180149,97.83841731671644,100.74256865306943,100.74256865306941,97.72335866397988,98.70553221884923,97.83868010009064,99.12462344423925,98.81484494118502,96.05192272575368,102.09484561314312,100.7425686530694,100.4061897592511,99.12499521727203,101.7550860269246
2030,sc01,01-02 23:00:00+01:00,84.41050431115268,88.03689350258092,82.61164385791645,82.90638157253092,83.84346331527591,86.02612245974254,84.44689354050892,85.29879749872548,86.35801311236897,85.96418890795688,83.67770258250407,83.33159517362326,86.35849356755821,87.16087555682867,87.16087555682867,88.92171564879301,89.21862591822313,84.02728845780577,86.56371391262499,87.16087555682867,83.11792533907435,84.77940958892462,86.29357420755154,84.84836731466686,83.73444145174209,86.35849356755821,86.35849356755821,89.81543047989166,86.35849356755823,85.76133192335452,84.87071575972166,84.2449857484802,84.20450516161499,85.49870044413126,88.03689350258094,88.03689350258094,85.3984858621488,86.25679134865804,85.49917611867185,86.62295950714622,86.3522302936696,83.40669822814189,88.62480537936291,88.03689350258091,90.11532477213011,86.62328410394623,88.92171564879304
2030,sc01,01-03 01:00:00+01:00,46.60098961044118,48.63446741716967,46.78573007313082,45.830073528158984,47.424991068318796,47.51266952245839,46.68147832868652,47.187803071852294,47.80025506343646,47.511257087051064,46.39277921192657,46.35386135569492,47.67438149692661,48.15051341256576,48.150513412565765,49.12328528111631,49.28731264447738,46.43208820239173,47.83150768746858,48.150513412565765,46.090657972358095,46.87836152099424,47.671374870694244,46.93676189340068,46.086734379789675,47.67438149692661,47.67438149692661,49.61701588741419,47.674381496926614,47.35554333191642,46.93337488841149,47.594014474374575,46.552781209880585,47.32460167926772,48.63446741716966,48.63446741716966,47.283061314863964,47.758297207933175,47.19998058605647,47.83149265433741,47.671194094324015,47.12041323537062,48.95925791775525,48.63446741716966,49.782691766989934,47.83150768746858,49.12328528111631
2030,sc01,01-03 03:00:00+01:00,46.56145248017357,48.44510027674159,46.78573007313082,45.73476558529573,47.416037546667354,47.32710998052266,46.49554555956094,47.00744297233035,47.627599742342305,47.3273804645317,46.77138003200212,46.36851780443141,47.487072153266084,47.963030522291206,47.963030522291206,48.932014953347256,49.09540368456218,46.243410616239,47.644141072456456,47.963030522291206,46.05005731431573,46.6980552829688,47.485757481815455,46.777197545862364,46.02560598069857,47.487072153266084,47.487072153266084,49.423823244793184,47.487072153266084,47.17004106133229,46.75021452241372,47.576107431071684,46.404476708223925,47.153664321567526,48.44510027674159,48.4451002767416,47.10728788669826,47.58075721265023,47.01453501695973,47.6441344990992,47.483911107087174,47.1026843716031,48.768626222132326,48.44510027674159,49.58885407380926,47.644141072456456,48.932014953347256
