Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,01-02 19:00:00+01:00,0.31534907665957235,12.083271837207292,177.15942823341385,-77.21278822483269,-54.086282292909345,-68.35640364016757,-38.3472454783593
2030,sc01,01-02 21:00:00+01:00,0.31534907665957235,12.083271837207292,59.5499668265453,-77.21278822483269,-54.086282292909345,-107.60196017416757,-27.4854403983593
2030,sc01,01-02 23:00:00+01:00,0.31534907665957235,12.083271837207292,-211.7087691694412,-77.21278822483269,-54.086282292909345,-107.60196017416757,-1.7567586733593004
2030,sc01,01-03 01:00:00+01:00,0.31534907665957235,-103.1884944005099,-262.840945488451,-77.21278822483269,-54.87759481290935,-107.60196017416757,32.565143436640696
2030,sc01,01-03 03:00:00+01:00,0.31534907665957235,-144.14440034363548,-262.840945488451,-77.21278822483269,-54.87759481290935,-107.60196017416757,38.740027056640685
2030,sc01,01-03 05:00:00+01:00,0.31534907665957235,-55.109864023884,-262.840945488451,-77.21278822483269,-54.87759481290935,-107.60196017416757,68.2348142666407
2030,sc01,01-03 07:00:00+01:00,0.31534907665957235,12.083271837207292,-38.44070879188581,-77.21278822483269,-54.87759481290935,-107.60196017416757,83.62423009164071
2030,sc01,01-03 09:00:00+01:00,0.31534907665957235,12.083271837207292,17.105139875512236,-77.21278822483269,-54.87759481290935,-73.86779472316756,89.6270581166407
2030,sc01,01-03 11:00:00+01:00,0.31534907665957235,12.083271837207292,-213.1764265696604,-77.21278822483269,-54.87759481290935,72.71252427583244,94.6071113416407
2030,sc01,01-03 13:00:00+01:00,0.31534907665957235,10.46551592034615,-262.840945488451,-77.21278822483269,-54.87759481290935,208.01952628183244,45.042359246640714
2030,sc01,01-03 15:00:00+01:00,0.31534907665957235,-43.82618006102362,-262.840945488451,-77.21278822483269,-54.87759481290935,228.37984064883256,-13.166592638359305
2030,sc01,01-03 17:00:00+01:00,0.31534907665957235,12.083271837207292,-100.97626265213802,-77.21278822483269,-54.87759481290935,120.01682146283244,-54.2082210383593
2030,sc01,01-03 19:00:00+01:00,0.31534907665957235,12.083271837207292,179.62261156714732,-77.21278822483269,-54.87759481290935,-43.534927461167555,-64.7099838808593
