Period,Scenario,LoadLevel,Manantali
2030,sc01,03-30 01:00:00+01:00,32.318608720756046
2030,sc01,03-30 03:00:00+01:00,32.32868723393005
2030,sc01,03-30 05:00:00+01:00,32.33876574710405
2030,sc01,03-30 07:00:00+01:00,32.347646166820844
2030,sc01,03-30 09:00:00+01:00,32.354585191205004
2030,sc01,03-30 11:00:00+01:00,32.364663704379005
2030,sc01,03-30 13:00:00+01:00,32.374742217553006
2030,sc01,03-30 15:00:00+01:00,32.38482073072701
2030,sc01,03-30 17:00:00+01:00,32.39489924390101
2030,sc01,03-30 19:00:00+01:00,32.399896872955665
2030,sc01,03-30 21:00:00+01:00,32.40877729267246
2030,sc01,03-30 23:00:00+01:00,32.41885580584646
2030,sc01,03-31 01:00:00+01:00,32.42853890262246
2030,sc01,03-31 03:00:00+01:00,32.438221999398465
2030,sc01,03-31 05:00:00+01:00,32.447905096174466
2030,sc01,03-31 07:00:00+01:00,32.456191094269506
2030,sc01,03-31 09:00:00+01:00,32.46253569703191
2030,sc01,03-31 11:00:00+01:00,32.47221879380791
2030,sc01,03-31 13:00:00+01:00,32.48190189058391
2030,sc01,03-31 15:00:00+01:00,32.491584987359914
2030,sc01,03-31 17:00:00+01:00,32.501268084135916
2030,sc01,03-31 19:00:00+01:00,32.50567129156882
2030,sc01,03-31 21:00:00+01:00,32.51395728966386
2030,sc01,03-31 23:00:00+01:00,32.52364038643986
2030,sc01,04-01 01:00:00+01:00,32.53292806769386
2030,sc01,04-01 03:00:00+01:00,32.54221574894786
2030,sc01,04-01 05:00:00+01:00,32.55150343020186
2030,sc01,04-01 07:00:00+01:00,32.553250887134574
2030,sc01,04-01 09:00:00+01:00,32.55270499983048
2030,sc01,04-01 11:00:00+01:00,32.56199268108448
2030,sc01,04-01 13:00:00+01:00,32.571280362338484
2030,sc01,04-01 15:00:00+01:00,32.580568043592486
2030,sc01,04-01 17:00:00+01:00,32.58985572484649
2030,sc01,04-01 19:00:00+01:00,32.58701649332552
2030,sc01,04-01 21:00:00+01:00,32.58876395025823
2030,sc01,04-01 23:00:00+01:00,32.597391439822765
2030,sc01,04-02 01:00:00+01:00,32.60592415207277
2030,sc01,04-02 03:00:00+01:00,32.61445686432277
2030,sc01,04-02 05:00:00+01:00,32.62298957657277
2030,sc01,04-02 07:00:00+01:00,32.623773969253676
2030,sc01,04-02 09:00:00+01:00,32.62226501769778
2030,sc01,04-02 11:00:00+01:00,32.63079772994778
2030,sc01,04-02 13:00:00+01:00,32.63933044219778
2030,sc01,04-02 15:00:00+01:00,32.64786315444778
2030,sc01,04-02 17:00:00+01:00,32.656395866697785
2030,sc01,04-02 19:00:00+01:00,32.652593570925006
2030,sc01,04-02 21:00:00+01:00,32.65337796360591
2030,sc01,04-02 23:00:00+01:00,32.66104238891864
2030,sc01,04-03 01:00:00+01:00,32.66935624302264
2030,sc01,04-03 03:00:00+01:00,32.677670097126644
2030,sc01,04-03 05:00:00+01:00,32.68598395123065
2030,sc01,04-03 07:00:00+01:00,32.68633771606494
2030,sc01,04-03 09:00:00+01:00,32.68439813666244
2030,sc01,04-03 11:00:00+01:00,32.69271199076644
2030,sc01,04-03 13:00:00+01:00,32.70102584487044
2030,sc01,04-03 15:00:00+01:00,32.709339698974446
2030,sc01,04-03 17:00:00+01:00,32.71765355307845
2030,sc01,04-03 19:00:00+01:00,32.713420629459065
2030,sc01,04-03 21:00:00+01:00,32.71377439429336
2030,sc01,04-03 23:00:00+01:00,32.72100819175947
2030,sc01,04-04 01:00:00+01:00,32.72933859784347
2030,sc01,04-04 03:00:00+01:00,32.73766900392747
2030,sc01,04-04 05:00:00+01:00,32.744193441156085
2030,sc01,04-04 07:00:00+01:00,32.74429651460632
2030,sc01,04-04 09:00:00+01:00,32.74210624381975
2030,sc01,04-04 11:00:00+01:00,32.75043664990375
2030,sc01,04-04 13:00:00+01:00,32.75876705598775
2030,sc01,04-04 15:00:00+01:00,32.767097462071746
2030,sc01,04-04 17:00:00+01:00,32.775427868155745
2030,sc01,04-04 19:00:00+01:00,32.7709442531523
2030,sc01,04-04 21:00:00+01:00,32.771047326602535
2030,sc01,04-04 23:00:00+01:00,32.77803043268459
2030,sc01,04-05 01:00:00+01:00,32.786092323806585
2030,sc01,04-05 03:00:00+01:00,32.79415421492858
2030,sc01,04-05 05:00:00+01:00,32.80221610605058
2030,sc01,04-05 07:00:00+01:00,32.80189662056618
2030,sc01,04-05 09:00:00+01:00,32.79928379084498
2030,sc01,04-05 11:00:00+01:00,32.80734568196698
2030,sc01,04-05 13:00:00+01:00,32.815407573088976
2030,sc01,04-05 15:00:00+01:00,32.82346946421097
2030,sc01,04-05 17:00:00+01:00,32.83153135533297
2030,sc01,04-05 19:00:00+01:00,32.826625181394895
2030,sc01,04-05 21:00:00+01:00,32.8263056959105
2030,sc01,04-05 23:00:00+01:00,32.834367587032496
2030,sc01,04-06 01:00:00+01:00,32.8420717645585
2030,sc01,04-06 03:00:00+01:00,32.8497759420845
2030,sc01,04-06 05:00:00+01:00,32.8574801196105
2030,sc01,04-06 07:00:00+01:00,32.85674193719444
2030,sc01,04-06 09:00:00+01:00,32.85371041054159
2030,sc01,04-06 11:00:00+01:00,32.86141458806759
2030,sc01,04-06 13:00:00+01:00,32.86911876559359
2030,sc01,04-06 15:00:00+01:00,32.87682294311959
2030,sc01,04-06 17:00:00+01:00,32.88452712064559
2030,sc01,04-06 19:00:00+01:00,32.87920224977586
2030,sc01,04-06 21:00:00+01:00,32.8784640673598
2030,sc01,04-06 23:00:00+01:00,32.8861682448858
2030,sc01,04-07 01:00:00+01:00,32.8934981563998
2030,sc01,04-07 03:00:00+01:00,32.9008280679138
2030,sc01,04-07 05:00:00+01:00,32.9081579794278
2030,sc01,04-07 07:00:00+01:00,32.90693880529665
2030,sc01,04-07 09:00:00+01:00,32.90342628692869
2030,sc01,04-07 11:00:00+01:00,32.91075619844269
2030,sc01,04-07 13:00:00+01:00,32.91808610995669
2030,sc01,04-07 15:00:00+01:00,32.92541602147069
2030,sc01,04-07 17:00:00+01:00,32.93274593298469
2030,sc01,04-07 19:00:00+01:00,32.92694007039985
2030,sc01,04-07 21:00:00+01:00,32.9257208962687
2030,sc01,04-07 23:00:00+01:00,32.9330508077827
2030,sc01,04-08 01:00:00+01:00,32.9403218665447
2030,sc01,04-08 03:00:00+01:00,32.9475929253067
2030,sc01,04-08 05:00:00+01:00,32.95258054591989
2030,sc01,04-08 07:00:00+01:00,32.95114680275471
2030,sc01,04-08 09:00:00+01:00,32.92797650594454
2030,sc01,04-08 11:00:00+01:00,32.92562542507144
2030,sc01,04-08 13:00:00+01:00,32.93289648383344
2030,sc01,04-08 15:00:00+01:00,32.94016754259544
2030,sc01,04-08 17:00:00+01:00,32.94743860135744
2030,sc01,04-08 19:00:00+01:00,32.941418169738576
2030,sc01,04-08 21:00:00+01:00,32.93998442657339
2030,sc01,04-08 23:00:00+01:00,32.94725548533539
2030,sc01,04-09 01:00:00+01:00,32.95418998045139
2030,sc01,04-09 03:00:00+01:00,32.96112447556739
2030,sc01,04-09 05:00:00+01:00,32.96805897068339
2030,sc01,04-09 07:00:00+01:00,32.96613820429281
2030,sc01,04-09 09:00:00+01:00,32.96192409366543
2030,sc01,04-09 11:00:00+01:00,32.96885858878143
2030,sc01,04-09 13:00:00+01:00,32.97579308389743
2030,sc01,04-09 15:00:00+01:00,32.98272757901343
2030,sc01,04-09 17:00:00+01:00,32.98966207412943
2030,sc01,04-09 19:00:00+01:00,32.983154619285166
2030,sc01,04-09 21:00:00+01:00,32.98123385289459
2030,sc01,04-09 23:00:00+01:00,32.98816834801059
2030,sc01,04-10 01:00:00+01:00,32.99488950245259
2030,sc01,04-10 03:00:00+01:00,33.001610656894584
2030,sc01,04-10 05:00:00+01:00,33.00833181133658
2030,sc01,04-10 07:00:00+01:00,33.006106754417424
2030,sc01,04-10 09:00:00+01:00,33.00158835326147
2030,sc01,04-10 11:00:00+01:00,33.008309507703466
2030,sc01,04-10 13:00:00+01:00,33.01503066214546
2030,sc01,04-10 15:00:00+01:00,33.02175181658746
2030,sc01,04-10 17:00:00+01:00,33.02847297102946
2030,sc01,04-10 19:00:00+01:00,33.02166122565662
2030,sc01,04-10 21:00:00+01:00,33.019436168737464
2030,sc01,04-10 23:00:00+01:00,33.02615732317946
2030,sc01,04-11 01:00:00+01:00,33.03252904001746
2030,sc01,04-11 03:00:00+01:00,33.038900756855455
2030,sc01,04-11 05:00:00+01:00,33.04527247369345
2030,sc01,04-11 07:00:00+01:00,33.04257047989182
2030,sc01,04-11 09:00:00+01:00,33.03757514185339
2030,sc01,04-11 11:00:00+01:00,33.043946858691385
2030,sc01,04-11 13:00:00+01:00,33.05031857552938
2030,sc01,04-11 15:00:00+01:00,33.05669029236738
2030,sc01,04-11 17:00:00+01:00,33.063062009205375
2030,sc01,04-11 19:00:00+01:00,33.05577332695007
2030,sc01,04-11 21:00:00+01:00,33.05307133314844
2030,sc01,04-11 23:00:00+01:00,33.059443049986434
2030,sc01,04-12 01:00:00+01:00,33.06566947439644
2030,sc01,04-12 03:00:00+01:00,33.07189589880644
2030,sc01,04-12 05:00:00+01:00,33.07812232321644
2030,sc01,04-12 07:00:00+01:00,33.07512780339233
2030,sc01,04-12 09:00:00+01:00,33.06983993933141
2030,sc01,04-12 11:00:00+01:00,33.07606636374141
2030,sc01,04-12 13:00:00+01:00,33.08229278815141
2030,sc01,04-12 15:00:00+01:00,33.088519212561415
2030,sc01,04-12 17:00:00+01:00,33.09474563697142
2030,sc01,04-12 19:00:00+01:00,33.087164428693626
2030,sc01,04-12 21:00:00+01:00,33.08416990886951
2030,sc01,04-12 23:00:00+01:00,33.090396333279514
2030,sc01,04-13 01:00:00+01:00,33.09611239518352
2030,sc01,04-13 03:00:00+01:00,33.10182845708752
2030,sc01,04-13 05:00:00+01:00,33.107544518991524
2030,sc01,04-13 07:00:00+01:00,33.1038615345589
2030,sc01,04-13 09:00:00+01:00,33.097885205889476
2030,sc01,04-13 11:00:00+01:00,33.10360126779348
2030,sc01,04-13 13:00:00+01:00,33.10931732969748
2030,sc01,04-13 15:00:00+01:00,33.115033391601486
2030,sc01,04-13 17:00:00+01:00,33.12074945350549
2030,sc01,04-13 19:00:00+01:00,33.11247978061918
2030,sc01,04-13 21:00:00+01:00,33.10879679618656
2030,sc01,04-13 23:00:00+01:00,33.11451285809056
2030,sc01,04-14 01:00:00+01:00,33.120030292290565
2030,sc01,04-14 03:00:00+01:00,33.125547726490566
2030,sc01,04-14 05:00:00+01:00,33.13106516069057
2030,sc01,04-14 07:00:00+01:00,33.12702884890412
2030,sc01,04-14 09:00:00+01:00,33.12069919288087
2030,sc01,04-14 11:00:00+01:00,33.12621662708087
2030,sc01,04-14 13:00:00+01:00,33.13173406128087
2030,sc01,04-14 15:00:00+01:00,33.137251495480875
2030,sc01,04-14 17:00:00+01:00,33.14276892968088
2030,sc01,04-14 19:00:00+01:00,33.13414592944075
2030,sc01,04-14 21:00:00+01:00,33.1301096176543
2030,sc01,04-14 23:00:00+01:00,33.1356270518543
2030,sc01,04-15 01:00:00+01:00,33.1411444860543
2030,sc01,04-15 03:00:00+01:00,33.1466619202543
2030,sc01,04-15 05:00:00+01:00,33.152179354454304
2030,sc01,04-15 07:00:00+01:00,33.14791781300224
2030,sc01,04-15 09:00:00+01:00,33.14136292731337
2030,sc01,04-15 11:00:00+01:00,33.14688036151337
2030,sc01,04-15 13:00:00+01:00,33.15239779571337
2030,sc01,04-15 15:00:00+01:00,33.15791522991337
2030,sc01,04-15 17:00:00+01:00,33.16343266411337
2030,sc01,04-15 19:00:00+01:00,33.15458443420762
2030,sc01,04-15 21:00:00+01:00,33.150322892755554
2030,sc01,04-15 23:00:00+01:00,33.15294138393531
2030,sc01,04-16 01:00:00+01:00,33.158444105167305
2030,sc01,04-16 03:00:00+01:00,33.163946826399304
2030,sc01,04-16 05:00:00+01:00,33.1694495476313
2030,sc01,04-16 07:00:00+01:00,33.165027275995286
2030,sc01,04-16 09:00:00+01:00,33.158311660122465
2030,sc01,04-16 11:00:00+01:00,33.16381438135446
2030,sc01,04-16 13:00:00+01:00,33.16931710258646
2030,sc01,04-16 15:00:00+01:00,33.17481982381846
2030,sc01,04-16 17:00:00+01:00,33.18032254505046
2030,sc01,04-16 19:00:00+01:00,33.17131358496076
2030,sc01,04-16 21:00:00+01:00,33.16689131332474
2030,sc01,04-16 23:00:00+01:00,33.16934907432054
2030,sc01,04-17 01:00:00+01:00,33.17461730449254
2030,sc01,04-17 03:00:00+01:00,33.17988553466454
2030,sc01,04-17 05:00:00+01:00,33.18515376483654
2030,sc01,04-17 07:00:00+01:00,33.18045388817184
2030,sc01,04-17 09:00:00+01:00,33.17346066727034
2030,sc01,04-17 11:00:00+01:00,33.17872889744234
2030,sc01,04-17 13:00:00+01:00,33.18399712761434
2030,sc01,04-17 15:00:00+01:00,33.18926535778634
2030,sc01,04-17 17:00:00+01:00,33.19453358795834
2030,sc01,04-17 19:00:00+01:00,33.18524702283996
2030,sc01,04-17 21:00:00+01:00,33.18054714617526
2030,sc01,04-17 23:00:00+01:00,33.18272730214238
2030,sc01,04-18 01:00:00+01:00,33.18796886445638
2030,sc01,04-18 03:00:00+01:00,33.19321042677038
2030,sc01,04-18 05:00:00+01:00,33.198451989084376
2030,sc01,04-18 07:00:00+01:00,33.19368972882591
2030,sc01,04-18 09:00:00+01:00,33.18663412433064
2030,sc01,04-18 11:00:00+01:00,33.191875686644636
2030,sc01,04-18 13:00:00+01:00,33.197117248958634
2030,sc01,04-18 15:00:00+01:00,33.20235881127263
2030,sc01,04-18 17:00:00+01:00,33.20760037358663
2030,sc01,04-18 19:00:00+01:00,33.198251424874485
2030,sc01,04-18 21:00:00+01:00,33.19348916461602
2030,sc01,04-18 23:00:00+01:00,33.19560693698937
2030,sc01,04-19 01:00:00+01:00,33.20084849930337
2030,sc01,04-19 03:00:00+01:00,33.20609006161737
2030,sc01,04-19 05:00:00+01:00,33.211331623931365
2030,sc01,04-19 07:00:00+01:00,33.206476662266454
2030,sc01,04-19 09:00:00+01:00,33.19932835636474
2030,sc01,04-19 11:00:00+01:00,33.204569918678736
2030,sc01,04-19 13:00:00+01:00,33.209811480992734
2030,sc01,04-19 15:00:00+01:00,33.21505304330673
2030,sc01,04-19 17:00:00+01:00,33.22029460562073
2030,sc01,04-19 19:00:00+01:00,33.21085295550214
2030,sc01,04-19 21:00:00+01:00,33.20599799383723
2030,sc01,04-19 23:00:00+01:00,33.20802306480414
2030,sc01,04-20 01:00:00+01:00,33.213103702218135
2030,sc01,04-20 03:00:00+01:00,33.21818433963213
2030,sc01,04-20 05:00:00+01:00,33.22326497704613
2030,sc01,04-20 07:00:00+01:00,33.21820010696048
2030,sc01,04-20 09:00:00+01:00,33.21084189263804
2030,sc01,04-20 11:00:00+01:00,33.21592253005203
2030,sc01,04-20 13:00:00+01:00,33.22100316746603
2030,sc01,04-20 15:00:00+01:00,33.22608380488003
2030,sc01,04-20 17:00:00+01:00,33.23116444229402
2030,sc01,04-20 19:00:00+01:00,33.2215128837547
2030,sc01,04-20 21:00:00+01:00,33.21644801366905
2030,sc01,04-20 23:00:00+01:00,33.22152865108305
2030,sc01,04-21 01:00:00+01:00,33.226479628543046
2030,sc01,04-21 03:00:00+01:00,33.231430606003045
2030,sc01,04-21 05:00:00+01:00,33.23638158346304
2030,sc01,04-21 07:00:00+01:00,33.231160658058315
2030,sc01,04-21 09:00:00+01:00,33.22364638841678
2030,sc01,04-21 11:00:00+01:00,33.22859736587678
2030,sc01,04-21 13:00:00+01:00,33.23354834333678
2030,sc01,04-21 15:00:00+01:00,33.23849932079678
2030,sc01,04-21 17:00:00+01:00,33.243450298256775
2030,sc01,04-21 19:00:00+01:00,33.23364268439837
2030,sc01,04-21 21:00:00+01:00,33.22842175899364
2030,sc01,04-21 23:00:00+01:00,33.23008086622073
2030,sc01,04-22 01:00:00+01:00,33.234797353060735
2030,sc01,04-22 03:00:00+01:00,33.23951383990074
2030,sc01,04-22 05:00:00+01:00,33.24423032674074
2030,sc01,04-22 07:00:00+01:00,33.238700925222496
2030,sc01,04-22 09:00:00+01:00,33.230878179467446
2030,sc01,04-22 11:00:00+01:00,33.23559466630745
2030,sc01,04-22 13:00:00+01:00,33.24031115314745
2030,sc01,04-22 15:00:00+01:00,33.245027639987455
2030,sc01,04-22 17:00:00+01:00,33.24974412682746
2030,sc01,04-22 19:00:00+01:00,33.23962803685553
2030,sc01,04-22 21:00:00+01:00,33.23409863533728
2030,sc01,04-22 23:00:00+01:00,33.23544926645086
2030,sc01,04-23 01:00:00+01:00,33.24003517383286
2030,sc01,04-23 03:00:00+01:00,33.24462108121486
2030,sc01,04-23 05:00:00+01:00,33.24920698859686
2030,sc01,04-23 07:00:00+01:00,33.2434538848744
2030,sc01,04-23 09:00:00+01:00,33.23540743691514
2030,sc01,04-23 11:00:00+01:00,33.23999334429714
2030,sc01,04-23 13:00:00+01:00,33.24457925167914
2030,sc01,04-23 15:00:00+01:00,33.24916515906114
2030,sc01,04-23 17:00:00+01:00,33.253751066443144
2030,sc01,04-23 19:00:00+01:00,33.243411274267004
2030,sc01,04-23 21:00:00+01:00,33.23765817054454
2030,sc01,04-23 23:00:00+01:00,33.24224407792654
2030,sc01,04-24 01:00:00+01:00,33.246658025462544
2030,sc01,04-24 03:00:00+01:00,33.251071972998545
2030,sc01,04-24 05:00:00+01:00,33.25548592053455
2030,sc01,04-24 07:00:00+01:00,33.24944276892319
2030,sc01,04-24 09:00:00+01:00,33.241106273075026
2030,sc01,04-24 11:00:00+01:00,33.24552022061103
2030,sc01,04-24 13:00:00+01:00,33.24993416814703
2030,sc01,04-24 15:00:00+01:00,33.25434811568303
2030,sc01,04-24 17:00:00+01:00,33.25876206321903
2030,sc01,04-24 19:00:00+01:00,33.24813222315399
2030,sc01,04-24 21:00:00+01:00,33.24208907154263
2030,sc01,04-24 23:00:00+01:00,33.24650301907863
2030,sc01,04-25 01:00:00+01:00,33.25091696661463
2030,sc01,04-25 03:00:00+01:00,33.25533091415063
2030,sc01,04-25 05:00:00+01:00,33.259744861686634
2030,sc01,04-25 07:00:00+01:00,33.25360451845591
2030,sc01,04-25 09:00:00+01:00,33.245170830988386
2030,sc01,04-25 11:00:00+01:00,33.24958477852439
2030,sc01,04-25 13:00:00+01:00,33.25399872606039
2030,sc01,04-25 15:00:00+01:00,33.25841267359639
2030,sc01,04-25 17:00:00+01:00,33.26282662113239
2030,sc01,04-25 19:00:00+01:00,33.25209958944799
2030,sc01,04-25 21:00:00+01:00,33.24595924621726
2030,sc01,04-25 23:00:00+01:00,33.25037319375326
2030,sc01,04-26 01:00:00+01:00,33.254772427881264
2030,sc01,04-26 03:00:00+01:00,33.259171662009265
2030,sc01,04-26 05:00:00+01:00,33.26357089613727
2030,sc01,04-26 07:00:00+01:00,33.25733213757171
2030,sc01,04-26 09:00:00+01:00,33.24880003476935
2030,sc01,04-26 11:00:00+01:00,33.253199268897355
2030,sc01,04-26 13:00:00+01:00,33.257598503025356
2030,sc01,04-26 15:00:00+01:00,33.26199773715336
2030,sc01,04-26 17:00:00+01:00,33.26639697128136
2030,sc01,04-26 19:00:00+01:00,33.25557152426212
2030,sc01,04-26 21:00:00+01:00,33.249332765696565
2030,sc01,04-26 23:00:00+01:00,33.253731999824566
2030,sc01,04-27 01:00:00+01:00,33.257896742894566
2030,sc01,04-27 03:00:00+01:00,33.262061485964566
2030,sc01,04-27 05:00:00+01:00,33.266226229034565
2030,sc01,04-27 07:00:00+01:00,33.25972335794718
2030,sc01,04-27 09:00:00+01:00,33.25092714262299
2030,sc01,04-27 11:00:00+01:00,33.25509188569299
2030,sc01,04-27 13:00:00+01:00,33.25925662876299
2030,sc01,04-27 15:00:00+01:00,33.26342137183299
2030,sc01,04-27 17:00:00+01:00,33.26758611490299
2030,sc01,04-27 19:00:00+01:00,33.25649655536192
2030,sc01,04-27 21:00:00+01:00,33.249993684274536
2030,sc01,04-27 23:00:00+01:00,33.254158427344535
2030,sc01,04-28 01:00:00+01:00,33.25829650299453
2030,sc01,04-28 03:00:00+01:00,33.26243457864453
2030,sc01,04-28 05:00:00+01:00,33.26657265429453
2030,sc01,04-28 07:00:00+01:00,33.260011647732355
2030,sc01,04-28 09:00:00+01:00,33.25115729693338
2030,sc01,04-28 11:00:00+01:00,33.255295372583376
2030,sc01,04-28 13:00:00+01:00,33.259433448233374
2030,sc01,04-28 15:00:00+01:00,33.26357152388337
2030,sc01,04-28 17:00:00+01:00,33.26770959953337
2030,sc01,04-28 19:00:00+01:00,33.25656190451751
2030,sc01,04-28 21:00:00+01:00,33.25000089795534
2030,sc01,04-28 23:00:00+01:00,33.254138973605336
2030,sc01,04-29 01:00:00+01:00,33.25809773248534
2030,sc01,04-29 03:00:00+01:00,33.26205649136534
2030,sc01,04-29 05:00:00+01:00,33.266015250245346
2030,sc01,04-29 07:00:00+01:00,33.259185159206524
2030,sc01,04-29 09:00:00+01:00,33.2500617239309
2030,sc01,04-29 11:00:00+01:00,33.2540204828109
2030,sc01,04-29 13:00:00+01:00,33.257979241690904
2030,sc01,04-29 15:00:00+01:00,33.26193800057091
2030,sc01,04-29 17:00:00+01:00,33.26589675945091
2030,sc01,04-29 19:00:00+01:00,33.25447997995841
2030,sc01,04-29 21:00:00+01:00,33.24764988891959
2030,sc01,04-29 23:00:00+01:00,33.25160864779959
2030,sc01,04-30 01:00:00+01:00,33.255438666671594
2030,sc01,04-30 03:00:00+01:00,33.259268685543596
2030,sc01,04-30 05:00:00+01:00,33.2630987044156
2030,sc01,04-30 07:00:00+01:00,33.25608303391971
2030,sc01,04-30 09:00:00+01:00,33.24677401918702
2030,sc01,04-30 11:00:00+01:00,33.25060403805902
2030,sc01,04-30 13:00:00+01:00,33.254434056931025
2030,sc01,04-30 15:00:00+01:00,33.25826407580303
2030,sc01,04-30 17:00:00+01:00,33.26209409467503
2030,sc01,04-30 19:00:00+01:00,33.25049173572546
2030,sc01,04-30 21:00:00+01:00,33.24347606522957
2030,sc01,04-30 23:00:00+01:00,33.247306084101574
2030,sc01,05-01 01:00:00+01:00,33.251136102973575
2030,sc01,05-01 03:00:00+01:00,33.25496612184558
2030,sc01,05-01 05:00:00+01:00,33.25879614071758
2030,sc01,05-01 07:00:00+01:00,33.24851586951555
2030,sc01,05-01 09:00:00+01:00,33.23575208818748
2030,sc01,05-01 11:00:00+01:00,33.23958210705948
2030,sc01,05-01 13:00:00+01:00,33.243412125931485
2030,sc01,05-01 15:00:00+01:00,33.24724214480349
2030,sc01,05-01 17:00:00+01:00,33.25107216367549
2030,sc01,05-01 19:00:00+01:00,33.23582487221094
2030,sc01,05-01 21:00:00+01:00,33.22554460100891
2030,sc01,05-01 23:00:00+01:00,33.229374619880915
2030,sc01,05-02 01:00:00+01:00,33.233204638752916
2030,sc01,05-02 03:00:00+01:00,33.23703465762492
2030,sc01,05-02 05:00:00+01:00,33.24086467649692
2030,sc01,05-02 07:00:00+01:00,33.23051593369627
2030,sc01,05-02 09:00:00+01:00,33.20408676626184
2030,sc01,05-02 11:00:00+01:00,33.19274461942127
2030,sc01,05-02 13:00:00+01:00,33.19657463829327
2030,sc01,05-02 15:00:00+01:00,33.20040465716527
2030,sc01,05-02 17:00:00+01:00,33.204234676037274
2030,sc01,05-02 19:00:00+01:00,33.18891891297411
2030,sc01,05-02 21:00:00+01:00,33.17857017017346
2030,sc01,05-02 23:00:00+01:00,33.18240018904546
2030,sc01,05-03 01:00:00+01:00,33.18621365549946
2030,sc01,05-03 03:00:00+01:00,33.190027121953456
2030,sc01,05-03 05:00:00+01:00,33.193840588407454
2030,sc01,05-03 07:00:00+01:00,33.183433182659314
2030,sc01,05-03 09:00:00+01:00,33.170542266785134
2030,sc01,05-03 11:00:00+01:00,33.16270132830344
2030,sc01,05-03 13:00:00+01:00,33.16651479475744
2030,sc01,05-03 15:00:00+01:00,33.17032826121144
2030,sc01,05-03 17:00:00+01:00,33.174141727665436
2030,sc01,05-03 19:00:00+01:00,33.15876730165478
2030,sc01,05-03 21:00:00+01:00,33.14835989590664
2030,sc01,05-03 23:00:00+01:00,33.152173362360635
2030,sc01,05-04 01:00:00+01:00,33.155724750830636
2030,sc01,05-04 03:00:00+01:00,33.15927613930064
2030,sc01,05-04 05:00:00+01:00,33.16282752777064
2030,sc01,05-04 07:00:00+01:00,33.1521580440385
2030,sc01,05-04 09:00:00+01:00,33.13900505018032
2030,sc01,05-04 11:00:00+01:00,33.12734216240827
2030,sc01,05-04 13:00:00+01:00,33.13089355087827
2030,sc01,05-04 15:00:00+01:00,33.13444493934827
2030,sc01,05-04 17:00:00+01:00,33.13799632781827
2030,sc01,05-04 19:00:00+01:00,33.088775118706195
2030,sc01,05-04 21:00:00+01:00,33.07810563497406
2030,sc01,05-04 23:00:00+01:00,33.07488668165563
2030,sc01,05-05 01:00:00+01:00,33.078408643749626
2030,sc01,05-05 03:00:00+01:00,33.081930605843624
2030,sc01,05-05 05:00:00+01:00,33.07818552412188
2030,sc01,05-05 07:00:00+01:00,33.06748661401374
2030,sc01,05-05 09:00:00+01:00,32.91937070530936
2030,sc01,05-05 11:00:00+01:00,32.907678391161305
2030,sc01,05-05 13:00:00+01:00,32.90337900986706
2030,sc01,05-05 15:00:00+01:00,32.90690097196106
2030,sc01,05-05 17:00:00+01:00,32.90118155984954
2030,sc01,05-05 19:00:00+01:00,32.797266379824286
2030,sc01,05-05 21:00:00+01:00,32.78656746971615
2030,sc01,05-05 23:00:00+01:00,32.790089431810145
2030,sc01,05-06 01:00:00+01:00,32.793594841706145
2030,sc01,05-06 03:00:00+01:00,32.797100251602146
2030,sc01,05-06 05:00:00+01:00,32.800605661498146
2030,sc01,05-06 07:00:00+01:00,32.78989019919201
2030,sc01,05-06 09:00:00+01:00,32.77669122675983
2030,sc01,05-06 11:00:00+01:00,32.78019663665583
2030,sc01,05-06 13:00:00+01:00,32.78370204655183
2030,sc01,05-06 15:00:00+01:00,32.78720745644783
2030,sc01,05-06 17:00:00+01:00,32.79071286634383
2030,sc01,05-06 19:00:00+01:00,32.775030383775174
2030,sc01,05-06 21:00:00+01:00,32.76431492146904
2030,sc01,05-06 23:00:00+01:00,32.76782033136504
2030,sc01,05-07 01:00:00+01:00,32.771063663057035
2030,sc01,05-07 03:00:00+01:00,32.77430699474903
2030,sc01,05-07 05:00:00+01:00,32.77755032644103
2030,sc01,05-07 07:00:00+01:00,32.76657278593089
2030,sc01,05-07 09:00:00+01:00,32.75311173529471
2030,sc01,05-07 11:00:00+01:00,32.75635506698671
2030,sc01,05-07 13:00:00+01:00,32.759598398678705
2030,sc01,05-07 15:00:00+01:00,32.7628417303707
2030,sc01,05-07 17:00:00+01:00,32.7660850620627
2030,sc01,05-07 19:00:00+01:00,32.72987536020519
2030,sc01,05-07 21:00:00+01:00,32.71889781969505
2030,sc01,05-07 23:00:00+01:00,32.721563135931284
2030,sc01,05-08 01:00:00+01:00,32.72476048904928
2030,sc01,05-08 03:00:00+01:00,32.72795784216728
2030,sc01,05-08 05:00:00+01:00,32.72388815146953
2030,sc01,05-08 07:00:00+01:00,32.71286463238539
2030,sc01,05-08 09:00:00+01:00,32.69935760317521
2030,sc01,05-08 11:00:00+01:00,32.702554956293206
2030,sc01,05-08 13:00:00+01:00,32.7057523094112
2030,sc01,05-08 15:00:00+01:00,32.7089496625292
2030,sc01,05-08 17:00:00+01:00,32.7121470156472
2030,sc01,05-08 19:00:00+01:00,32.69615647630054
2030,sc01,05-08 21:00:00+01:00,32.685132957216396
2030,sc01,05-08 23:00:00+01:00,32.68833031033439
2030,sc01,05-09 01:00:00+01:00,32.69108534919239
2030,sc01,05-09 03:00:00+01:00,32.69384038805039
