Period,Scenario,LoadLevel,Manantali
2030,sc01,01-05 05:00:00+01:00,0.003718494975041501
2030,sc01,01-05 07:00:00+01:00,0.003768059926951936
2030,sc01,01-05 09:00:00+01:00,0.003817624878862371
2030,sc01,01-05 11:00:00+01:00,0.0038671898307728056
2030,sc01,01-05 13:00:00+01:00,0.003916754782683241
2030,sc01,01-05 15:00:00+01:00,0.003966319734593675
2030,sc01,01-05 17:00:00+01:00,0.004015884686504111
2030,sc01,01-05 19:00:00+01:00,0.004065449638414546
2030,sc01,01-05 21:00:00+01:00,0.004115014590324981
2030,sc01,01-05 23:00:00+01:00,0.004164579542235416
2030,sc01,01-06 01:00:00+01:00,0.0042121949982078
2030,sc01,01-06 03:00:00+01:00,0.004259810454180185
2030,sc01,01-06 05:00:00+01:00,0.004307425910152569
2030,sc01,01-06 07:00:00+01:00,0.004355041366124954
2030,sc01,01-06 09:00:00+01:00,0.004402656822097339
2030,sc01,01-06 11:00:00+01:00,0.0044502722780697225
2030,sc01,01-06 13:00:00+01:00,0.004497887734042107
2030,sc01,01-06 15:00:00+01:00,0.004545503190014491
2030,sc01,01-06 17:00:00+01:00,0.004593118645986876
2030,sc01,01-06 19:00:00+01:00,0.004640734101959261
2030,sc01,01-06 21:00:00+01:00,0.004688349557931645
2030,sc01,01-06 23:00:00+01:00,0.00473596501390403
2030,sc01,01-07 01:00:00+01:00,0.004782449396297545
2030,sc01,01-07 03:00:00+01:00,0.004828933778691061
2030,sc01,01-07 05:00:00+01:00,0.0048754181610845765
2030,sc01,01-07 07:00:00+01:00,0.004921902543478092
2030,sc01,01-07 09:00:00+01:00,0.0049683869258716085
2030,sc01,01-07 11:00:00+01:00,0.005014871308265124
2030,sc01,01-07 13:00:00+01:00,0.00506135569065864
2030,sc01,01-07 15:00:00+01:00,0.005107840073052155
2030,sc01,01-07 17:00:00+01:00,0.005154324455445671
2030,sc01,01-07 19:00:00+01:00,0.005200808837839186
2030,sc01,01-07 21:00:00+01:00,0.005247293220232702
2030,sc01,01-07 23:00:00+01:00,0.005293777602626218
2030,sc01,01-08 01:00:00+01:00,0.005339820590700175
2030,sc01,01-08 03:00:00+01:00,0.005385863578774132
2030,sc01,01-08 05:00:00+01:00,0.005431906566848089
2030,sc01,01-08 07:00:00+01:00,0.005477949554922046
2030,sc01,01-08 09:00:00+01:00,0.005523992542996003
2030,sc01,01-08 11:00:00+01:00,0.00557003553106996
2030,sc01,01-08 13:00:00+01:00,0.005616078519143917
2030,sc01,01-08 15:00:00+01:00,0.005662121507217874
2030,sc01,01-08 17:00:00+01:00,0.005708164495291831
2030,sc01,01-08 19:00:00+01:00,0.005754207483365787
2030,sc01,01-08 21:00:00+01:00,0.005800250471439745
2030,sc01,01-08 23:00:00+01:00,0.005846293459513702
2030,sc01,01-09 01:00:00+01:00,0.005891987009108008
2030,sc01,01-09 03:00:00+01:00,0.005937680558702315
2030,sc01,01-09 05:00:00+01:00,0.005983374108296621
2030,sc01,01-09 07:00:00+01:00,0.006029067657890928
2030,sc01,01-09 09:00:00+01:00,0.006074761207485234
2030,sc01,01-09 11:00:00+01:00,0.006120454757079541
2030,sc01,01-09 13:00:00+01:00,0.006166148306673848
2030,sc01,01-09 15:00:00+01:00,0.0062118418562681545
2030,sc01,01-09 17:00:00+01:00,0.0062575354058624615
2030,sc01,01-09 19:00:00+01:00,0.006303228955456768
2030,sc01,01-09 21:00:00+01:00,0.006348922505051075
2030,sc01,01-09 23:00:00+01:00,0.006394616054645381
2030,sc01,01-10 01:00:00+01:00,0.006440309604239688
2030,sc01,01-10 03:00:00+01:00,0.006486003153833995
2030,sc01,01-10 05:00:00+01:00,0.006531696703428301
2030,sc01,01-10 07:00:00+01:00,0.006577390253022608
2030,sc01,01-10 09:00:00+01:00,0.006623083802616914
2030,sc01,01-10 11:00:00+01:00,0.006668777352211221
2030,sc01,01-10 13:00:00+01:00,0.006714470901805527
2030,sc01,01-10 15:00:00+01:00,0.006760164451399834
2030,sc01,01-10 17:00:00+01:00,0.00680585800099414
2030,sc01,01-10 19:00:00+01:00,0.006851551550588447
2030,sc01,01-10 21:00:00+01:00,0.006897245100182754
2030,sc01,01-10 23:00:00+01:00,0.00694293864977706
2030,sc01,01-11 01:00:00+01:00,0.006988632199371367
2030,sc01,01-11 03:00:00+01:00,0.0070343257489656735
2030,sc01,01-11 05:00:00+01:00,0.0070800192985599805
2030,sc01,01-11 07:00:00+01:00,0.007125712848154287
2030,sc01,01-11 09:00:00+01:00,0.007171406397748594
2030,sc01,01-11 11:00:00+01:00,0.0072170999473429006
2030,sc01,01-11 13:00:00+01:00,0.007262793496937207
2030,sc01,01-11 15:00:00+01:00,0.007308487046531514
2030,sc01,01-11 17:00:00+01:00,0.00735418059612582
2030,sc01,01-11 19:00:00+01:00,0.007399874145720127
2030,sc01,01-11 21:00:00+01:00,0.007445567695314433
2030,sc01,01-11 23:00:00+01:00,0.00749126124490874
2030,sc01,01-12 01:00:00+01:00,0.007536632945583367
2030,sc01,01-12 03:00:00+01:00,0.007582004646257996
2030,sc01,01-12 05:00:00+01:00,0.007627376346932623
2030,sc01,01-12 07:00:00+01:00,0.0076727480476072515
2030,sc01,01-12 09:00:00+01:00,0.00771811974828188
2030,sc01,01-12 11:00:00+01:00,0.007763491448956507
2030,sc01,01-12 13:00:00+01:00,0.007808863149631136
2030,sc01,01-12 15:00:00+01:00,0.007854234850305763
2030,sc01,01-12 17:00:00+01:00,0.007899606550980392
2030,sc01,01-12 19:00:00+01:00,0.00794497825165502
2030,sc01,01-12 21:00:00+01:00,0.007990349952329646
2030,sc01,01-12 23:00:00+01:00,0.008035721653004275
2030,sc01,01-13 01:00:00+01:00,0.008080863460579133
2030,sc01,01-13 03:00:00+01:00,0.008126005268153992
2030,sc01,01-13 05:00:00+01:00,0.00817114707572885
2030,sc01,01-13 07:00:00+01:00,0.008216288883303708
2030,sc01,01-13 09:00:00+01:00,0.008261430690878568
2030,sc01,01-13 11:00:00+01:00,0.008306572498453426
2030,sc01,01-13 13:00:00+01:00,0.008351714306028284
2030,sc01,01-13 15:00:00+01:00,0.008396856113603144
2030,sc01,01-13 17:00:00+01:00,0.008441997921178002
2030,sc01,01-13 19:00:00+01:00,0.00848713972875286
2030,sc01,01-13 21:00:00+01:00,0.00853228153632772
2030,sc01,01-13 23:00:00+01:00,0.008577423343902577
2030,sc01,01-14 01:00:00+01:00,0.008622234104857768
2030,sc01,01-14 03:00:00+01:00,0.008667044865812957
2030,sc01,01-14 05:00:00+01:00,0.008711855626768147
2030,sc01,01-14 07:00:00+01:00,0.008756666387723338
2030,sc01,01-14 09:00:00+01:00,0.008801477148678528
2030,sc01,01-14 11:00:00+01:00,0.008846287909633717
2030,sc01,01-14 13:00:00+01:00,0.008891098670588907
2030,sc01,01-14 15:00:00+01:00,0.008935909431544098
2030,sc01,01-14 17:00:00+01:00,0.008980720192499287
2030,sc01,01-14 19:00:00+01:00,0.009025530953454477
2030,sc01,01-14 21:00:00+01:00,0.009070341714409668
2030,sc01,01-14 23:00:00+01:00,0.009115152475364858
2030,sc01,01-15 01:00:00+01:00,0.009159733343240278
2030,sc01,01-15 03:00:00+01:00,0.009204314211115698
2030,sc01,01-15 05:00:00+01:00,0.009248895078991117
2030,sc01,01-15 07:00:00+01:00,0.009293475946866537
2030,sc01,01-15 09:00:00+01:00,0.009338056814741957
2030,sc01,01-15 11:00:00+01:00,0.009382637682617377
2030,sc01,01-15 13:00:00+01:00,0.009427218550492797
2030,sc01,01-15 15:00:00+01:00,0.009471799418368215
2030,sc01,01-15 17:00:00+01:00,0.009516380286243634
2030,sc01,01-15 19:00:00+01:00,0.009560961154119054
2030,sc01,01-15 21:00:00+01:00,0.009605542021994474
2030,sc01,01-15 23:00:00+01:00,0.009650122889869894
2030,sc01,01-16 01:00:00+01:00,0.009694345125085671
2030,sc01,01-16 03:00:00+01:00,0.009738567360301448
2030,sc01,01-16 05:00:00+01:00,0.009782789595517226
2030,sc01,01-16 07:00:00+01:00,0.009827011830733003
2030,sc01,01-16 09:00:00+01:00,0.00987123406594878
2030,sc01,01-16 11:00:00+01:00,0.009915456301164558
2030,sc01,01-16 13:00:00+01:00,0.009959678536380336
2030,sc01,01-16 15:00:00+01:00,0.010003900771596113
2030,sc01,01-16 17:00:00+01:00,0.010048123006811889
2030,sc01,01-16 19:00:00+01:00,0.010092345242027666
2030,sc01,01-16 21:00:00+01:00,0.010136567477243444
2030,sc01,01-16 23:00:00+01:00,0.010180789712459221
2030,sc01,01-17 01:00:00+01:00,0.010224313074215698
2030,sc01,01-17 03:00:00+01:00,0.010267836435972174
2030,sc01,01-17 05:00:00+01:00,0.010311359797728651
2030,sc01,01-17 07:00:00+01:00,0.010354883159485129
2030,sc01,01-17 09:00:00+01:00,0.010398406521241604
2030,sc01,01-17 11:00:00+01:00,0.010441929882998082
2030,sc01,01-17 13:00:00+01:00,0.010485453244754559
2030,sc01,01-17 15:00:00+01:00,0.010528976606511035
2030,sc01,01-17 17:00:00+01:00,0.010572499968267512
2030,sc01,01-17 19:00:00+01:00,0.01061602333002399
2030,sc01,01-17 21:00:00+01:00,0.010659546691780465
2030,sc01,01-17 23:00:00+01:00,0.010703070053536943
2030,sc01,01-18 01:00:00+01:00,0.010746538239693475
2030,sc01,01-18 03:00:00+01:00,0.010790006425850006
2030,sc01,01-18 05:00:00+01:00,0.010833474612006538
2030,sc01,01-18 07:00:00+01:00,0.010876942798163071
2030,sc01,01-18 09:00:00+01:00,0.010920410984319602
2030,sc01,01-18 11:00:00+01:00,0.010963879170476134
2030,sc01,01-18 13:00:00+01:00,0.011007347356632667
2030,sc01,01-18 15:00:00+01:00,0.011050815542789198
2030,sc01,01-18 17:00:00+01:00,0.01109428372894573
2030,sc01,01-18 19:00:00+01:00,0.011137751915102263
2030,sc01,01-18 21:00:00+01:00,0.011181220101258793
2030,sc01,01-18 23:00:00+01:00,0.011224688287415326
2030,sc01,01-19 01:00:00+01:00,0.011268156473571858
2030,sc01,01-19 03:00:00+01:00,0.011311624659728391
2030,sc01,01-19 05:00:00+01:00,0.011355092845884922
2030,sc01,01-19 07:00:00+01:00,0.011398561032041454
2030,sc01,01-19 09:00:00+01:00,0.011442029218197987
2030,sc01,01-19 11:00:00+01:00,0.011485497404354518
2030,sc01,01-19 13:00:00+01:00,0.01152896559051105
2030,sc01,01-19 15:00:00+01:00,0.011572433776667583
2030,sc01,01-19 17:00:00+01:00,0.011615901962824113
2030,sc01,01-19 19:00:00+01:00,0.011659370148980646
2030,sc01,01-19 21:00:00+01:00,0.011702838335137179
2030,sc01,01-19 23:00:00+01:00,0.01174630652129371
2030,sc01,01-20 01:00:00+01:00,0.011789747121390269
2030,sc01,01-20 03:00:00+01:00,0.011833187721486829
2030,sc01,01-20 05:00:00+01:00,0.011876628321583389
2030,sc01,01-20 07:00:00+01:00,0.011920068921679948
2030,sc01,01-20 09:00:00+01:00,0.011963509521776508
2030,sc01,01-20 11:00:00+01:00,0.012006950121873068
2030,sc01,01-20 13:00:00+01:00,0.012050390721969628
2030,sc01,01-20 15:00:00+01:00,0.012093831322066187
2030,sc01,01-20 17:00:00+01:00,0.012137271922162747
2030,sc01,01-20 19:00:00+01:00,0.012180712522259307
2030,sc01,01-20 21:00:00+01:00,0.012224153122355867
2030,sc01,01-20 23:00:00+01:00,0.012267593722452426
2030,sc01,01-21 01:00:00+01:00,0.012310556144509464
2030,sc01,01-21 03:00:00+01:00,0.012353518566566503
2030,sc01,01-21 05:00:00+01:00,0.01239648098862354
2030,sc01,01-21 07:00:00+01:00,0.012439443410680578
2030,sc01,01-21 09:00:00+01:00,0.012482405832737617
2030,sc01,01-21 11:00:00+01:00,0.012525368254794654
2030,sc01,01-21 13:00:00+01:00,0.012568330676851692
2030,sc01,01-21 15:00:00+01:00,0.012611293098908731
2030,sc01,01-21 17:00:00+01:00,0.012654255520965768
2030,sc01,01-21 19:00:00+01:00,0.012697217943022806
2030,sc01,01-21 21:00:00+01:00,0.012740180365079845
2030,sc01,01-21 23:00:00+01:00,0.012783142787136883
2030,sc01,01-22 01:00:00+01:00,0.012825838532354186
2030,sc01,01-22 03:00:00+01:00,0.012868534277571491
2030,sc01,01-22 05:00:00+01:00,0.012911230022788794
2030,sc01,01-22 07:00:00+01:00,0.012953925768006098
2030,sc01,01-22 09:00:00+01:00,0.012996621513223401
2030,sc01,01-22 11:00:00+01:00,0.013039317258440706
2030,sc01,01-22 13:00:00+01:00,0.01308201300365801
2030,sc01,01-22 15:00:00+01:00,0.013124708748875313
2030,sc01,01-22 17:00:00+01:00,0.013167404494092618
2030,sc01,01-22 19:00:00+01:00,0.013210100239309921
2030,sc01,01-22 21:00:00+01:00,0.013252795984527225
2030,sc01,01-22 23:00:00+01:00,0.013295491729744528
2030,sc01,01-23 01:00:00+01:00,0.013337838036482183
2030,sc01,01-23 03:00:00+01:00,0.013380184343219838
2030,sc01,01-23 05:00:00+01:00,0.013422530649957493
2030,sc01,01-23 07:00:00+01:00,0.013464876956695147
2030,sc01,01-23 09:00:00+01:00,0.0135072232634328
2030,sc01,01-23 11:00:00+01:00,0.013549569570170455
2030,sc01,01-23 13:00:00+01:00,0.01359191587690811
2030,sc01,01-23 15:00:00+01:00,0.013634262183645765
2030,sc01,01-23 17:00:00+01:00,0.01367660849038342
2030,sc01,01-23 19:00:00+01:00,0.013718954797121072
2030,sc01,01-23 21:00:00+01:00,0.013761301103858727
2030,sc01,01-23 23:00:00+01:00,0.013803647410596382
2030,sc01,01-24 01:00:00+01:00,0.013845993717334037
2030,sc01,01-24 03:00:00+01:00,0.013888340024071692
2030,sc01,01-24 05:00:00+01:00,0.013930686330809345
2030,sc01,01-24 07:00:00+01:00,0.013973032637547
2030,sc01,01-24 09:00:00+01:00,0.014015378944284654
2030,sc01,01-24 11:00:00+01:00,0.014057725251022309
2030,sc01,01-24 13:00:00+01:00,0.014100071557759964
2030,sc01,01-24 15:00:00+01:00,0.014142417864497617
2030,sc01,01-24 17:00:00+01:00,0.014184764171235272
2030,sc01,01-24 19:00:00+01:00,0.014227110477972926
2030,sc01,01-24 21:00:00+01:00,0.014269456784710581
2030,sc01,01-24 23:00:00+01:00,0.014311803091448236
2030,sc01,01-25 01:00:00+01:00,0.014353937896966101
2030,sc01,01-25 03:00:00+01:00,0.014396072702483966
2030,sc01,01-25 05:00:00+01:00,0.014438207508001831
2030,sc01,01-25 07:00:00+01:00,0.014480342313519697
2030,sc01,01-25 09:00:00+01:00,0.014522477119037562
2030,sc01,01-25 11:00:00+01:00,0.014564611924555427
2030,sc01,01-25 13:00:00+01:00,0.01460674673007329
2030,sc01,01-25 15:00:00+01:00,0.014648881535591156
2030,sc01,01-25 17:00:00+01:00,0.01469101634110902
2030,sc01,01-25 19:00:00+01:00,0.014733151146626886
2030,sc01,01-25 21:00:00+01:00,0.014775285952144751
2030,sc01,01-25 23:00:00+01:00,0.014817420757662616
2030,sc01,01-26 01:00:00+01:00,0.014858884275781154
2030,sc01,01-26 03:00:00+01:00,0.01490034779389969
2030,sc01,01-26 05:00:00+01:00,0.014941811312018228
2030,sc01,01-26 07:00:00+01:00,0.014983274830136764
2030,sc01,01-26 09:00:00+01:00,0.015024738348255302
2030,sc01,01-26 11:00:00+01:00,0.015066201866373839
2030,sc01,01-26 13:00:00+01:00,0.015107665384492376
2030,sc01,01-26 15:00:00+01:00,0.015149128902610913
2030,sc01,01-26 17:00:00+01:00,0.015190592420729449
2030,sc01,01-26 19:00:00+01:00,0.015232055938847987
2030,sc01,01-26 21:00:00+01:00,0.015273519456966523
2030,sc01,01-26 23:00:00+01:00,0.01531498297508506
2030,sc01,01-27 01:00:00+01:00,0.015356189014063855
2030,sc01,01-27 03:00:00+01:00,0.01539739505304265
2030,sc01,01-27 05:00:00+01:00,0.015438601092021444
2030,sc01,01-27 07:00:00+01:00,0.015479807131000238
2030,sc01,01-27 09:00:00+01:00,0.015521013169979033
2030,sc01,01-27 11:00:00+01:00,0.015562219208957827
2030,sc01,01-27 13:00:00+01:00,0.015603425247936622
2030,sc01,01-27 15:00:00+01:00,0.015644631286915414
2030,sc01,01-27 17:00:00+01:00,0.01568583732589421
2030,sc01,01-27 19:00:00+01:00,0.015727043364873003
2030,sc01,01-27 21:00:00+01:00,0.015768249403851797
2030,sc01,01-27 23:00:00+01:00,0.01580945544283059
2030,sc01,01-28 01:00:00+01:00,0.015850183303749866
2030,sc01,01-28 03:00:00+01:00,0.01589091116466914
2030,sc01,01-28 05:00:00+01:00,0.01593163902558841
2030,sc01,01-28 07:00:00+01:00,0.015972366886507685
2030,sc01,01-28 09:00:00+01:00,0.016013094747426956
2030,sc01,01-28 11:00:00+01:00,0.01605382260834623
2030,sc01,01-28 13:00:00+01:00,0.0160945504692655
2030,sc01,01-28 15:00:00+01:00,0.016135278330184775
2030,sc01,01-28 17:00:00+01:00,0.01617600619110405
2030,sc01,01-28 19:00:00+01:00,0.01621673405202332
2030,sc01,01-28 21:00:00+01:00,0.016257461912942594
2030,sc01,01-28 23:00:00+01:00,0.016298189773861865
2030,sc01,01-29 01:00:00+01:00,0.016338540610261514
2030,sc01,01-29 03:00:00+01:00,0.01637889144666116
2030,sc01,01-29 05:00:00+01:00,0.016419242283060808
2030,sc01,01-29 07:00:00+01:00,0.016459593119460457
2030,sc01,01-29 09:00:00+01:00,0.016499943955860102
2030,sc01,01-29 11:00:00+01:00,0.01654029479225975
2030,sc01,01-29 13:00:00+01:00,0.016580645628659397
2030,sc01,01-29 15:00:00+01:00,0.016620996465059046
2030,sc01,01-29 17:00:00+01:00,0.01666134730145869
2030,sc01,01-29 19:00:00+01:00,0.01670169813785834
2030,sc01,01-29 21:00:00+01:00,0.016742048974257986
2030,sc01,01-29 23:00:00+01:00,0.016782399810657635
2030,sc01,01-30 01:00:00+01:00,0.016822162121297873
2030,sc01,01-30 03:00:00+01:00,0.01686192443193811
2030,sc01,01-30 05:00:00+01:00,0.01690168674257835
2030,sc01,01-30 07:00:00+01:00,0.016941449053218587
2030,sc01,01-30 09:00:00+01:00,0.016981211363858825
2030,sc01,01-30 11:00:00+01:00,0.017020973674499063
2030,sc01,01-30 13:00:00+01:00,0.0170607359851393
2030,sc01,01-30 15:00:00+01:00,0.01710049829577954
2030,sc01,01-30 17:00:00+01:00,0.01714026060641978
2030,sc01,01-30 19:00:00+01:00,0.017180022917060018
2030,sc01,01-30 21:00:00+01:00,0.017219785227700256
2030,sc01,01-30 23:00:00+01:00,0.017259547538340494
2030,sc01,01-31 01:00:00+01:00,0.017298601777841437
2030,sc01,01-31 03:00:00+01:00,0.017337656017342384
2030,sc01,01-31 05:00:00+01:00,0.01737671025684333
2030,sc01,01-31 07:00:00+01:00,0.01741576449634428
2030,sc01,01-31 09:00:00+01:00,0.017454818735845222
2030,sc01,01-31 11:00:00+01:00,0.01749387297534617
2030,sc01,01-31 13:00:00+01:00,0.017532927214847116
2030,sc01,01-31 15:00:00+01:00,0.017571981454348063
2030,sc01,01-31 17:00:00+01:00,0.017611035693849007
2030,sc01,01-31 19:00:00+01:00,0.017650089933349954
2030,sc01,01-31 21:00:00+01:00,0.0176891441728509
2030,sc01,01-31 23:00:00+01:00,0.017728198412351848
2030,sc01,02-01 01:00:00+01:00,0.017767169890192877
2030,sc01,02-01 03:00:00+01:00,0.017806141368033906
2030,sc01,02-01 05:00:00+01:00,0.017845112845874932
2030,sc01,02-01 07:00:00+01:00,0.017884084323715962
2030,sc01,02-01 09:00:00+01:00,0.01792305580155699
2030,sc01,02-01 11:00:00+01:00,0.01796202727939802
2030,sc01,02-01 13:00:00+01:00,0.01800099875723905
2030,sc01,02-01 15:00:00+01:00,0.01803997023508008
2030,sc01,02-01 17:00:00+01:00,0.01807894171292111
2030,sc01,02-01 19:00:00+01:00,0.018117913190762138
2030,sc01,02-01 21:00:00+01:00,0.018156884668603167
2030,sc01,02-01 23:00:00+01:00,0.018195856146444197
2030,sc01,02-02 01:00:00+01:00,0.018234358640425694
2030,sc01,02-02 03:00:00+01:00,0.01827286113440719
2030,sc01,02-02 05:00:00+01:00,0.018311363628388692
2030,sc01,02-02 07:00:00+01:00,0.01834986612237019
2030,sc01,02-02 09:00:00+01:00,0.01838836861635169
2030,sc01,02-02 11:00:00+01:00,0.018426871110333188
2030,sc01,02-02 13:00:00+01:00,0.018465373604314685
2030,sc01,02-02 15:00:00+01:00,0.018503876098296186
2030,sc01,02-02 17:00:00+01:00,0.018542378592277683
2030,sc01,02-02 19:00:00+01:00,0.01858088108625918
2030,sc01,02-02 21:00:00+01:00,0.01861938358024068
2030,sc01,02-02 23:00:00+01:00,0.01865788607422218
2030,sc01,02-03 01:00:00+01:00,0.018696002349484063
2030,sc01,02-03 03:00:00+01:00,0.018734118624745943
2030,sc01,02-03 05:00:00+01:00,0.018772234900007827
2030,sc01,02-03 07:00:00+01:00,0.018810351175269708
2030,sc01,02-03 09:00:00+01:00,0.018848467450531592
2030,sc01,02-03 11:00:00+01:00,0.018886583725793472
2030,sc01,02-03 13:00:00+01:00,0.018924700001055356
2030,sc01,02-03 15:00:00+01:00,0.018962816276317237
2030,sc01,02-03 17:00:00+01:00,0.019000932551579117
2030,sc01,02-03 19:00:00+01:00,0.019039048826841
2030,sc01,02-03 21:00:00+01:00,0.019077165102102882
2030,sc01,02-03 23:00:00+01:00,0.019115281377364766
2030,sc01,02-04 01:00:00+01:00,0.019152882690847164
2030,sc01,02-04 03:00:00+01:00,0.01919048400432956
2030,sc01,02-04 05:00:00+01:00,0.01922808531781196
2030,sc01,02-04 07:00:00+01:00,0.019265686631294358
2030,sc01,02-04 09:00:00+01:00,0.019303287944776756
2030,sc01,02-04 11:00:00+01:00,0.019340889258259157
2030,sc01,02-04 13:00:00+01:00,0.019378490571741555
2030,sc01,02-04 15:00:00+01:00,0.019416091885223953
2030,sc01,02-04 17:00:00+01:00,0.01945369319870635
2030,sc01,02-04 19:00:00+01:00,0.01949129451218875
2030,sc01,02-04 21:00:00+01:00,0.019528895825671147
2030,sc01,02-04 23:00:00+01:00,0.019566497139153545
2030,sc01,02-05 01:00:00+01:00,0.01960357429665647
2030,sc01,02-05 03:00:00+01:00,0.019640651454159393
2030,sc01,02-05 05:00:00+01:00,0.019677728611662317
2030,sc01,02-05 07:00:00+01:00,0.01971480576916524
2030,sc01,02-05 09:00:00+01:00,0.019751882926668164
2030,sc01,02-05 11:00:00+01:00,0.019788960084171088
2030,sc01,02-05 13:00:00+01:00,0.019826037241674012
2030,sc01,02-05 15:00:00+01:00,0.019863114399176936
2030,sc01,02-05 17:00:00+01:00,0.019900191556679856
2030,sc01,02-05 19:00:00+01:00,0.01993726871418278
2030,sc01,02-05 21:00:00+01:00,0.019974345871685704
2030,sc01,02-05 23:00:00+01:00,0.020011423029188628
2030,sc01,02-06 01:00:00+01:00,0.020046890935053158
2030,sc01,02-06 03:00:00+01:00,0.02008235884091769
2030,sc01,02-06 05:00:00+01:00,0.02011782674678222
2030,sc01,02-06 07:00:00+01:00,0.02015329465264675
2030,sc01,02-06 09:00:00+01:00,0.020188762558511285
2030,sc01,02-06 11:00:00+01:00,0.020224230464375815
2030,sc01,02-06 13:00:00+01:00,0.020259698370240345
2030,sc01,02-06 15:00:00+01:00,0.02029516627610488
2030,sc01,02-06 17:00:00+01:00,0.02033063418196941
2030,sc01,02-06 19:00:00+01:00,0.020366102087833942
2030,sc01,02-06 21:00:00+01:00,0.020401569993698472
2030,sc01,02-06 23:00:00+01:00,0.020437037899563002
2030,sc01,02-07 01:00:00+01:00,0.020470731030489308
2030,sc01,02-07 03:00:00+01:00,0.020504424161415617
2030,sc01,02-07 05:00:00+01:00,0.020538117292341923
2030,sc01,02-07 07:00:00+01:00,0.02057181042326823
2030,sc01,02-07 09:00:00+01:00,0.020605503554194535
2030,sc01,02-07 11:00:00+01:00,0.020639196685120844
2030,sc01,02-07 13:00:00+01:00,0.02067288981604715
2030,sc01,02-07 15:00:00+01:00,0.020706582946973456
2030,sc01,02-07 17:00:00+01:00,0.02074027607789976
2030,sc01,02-07 19:00:00+01:00,0.020773969208826067
2030,sc01,02-07 21:00:00+01:00,0.020807662339752377
2030,sc01,02-07 23:00:00+01:00,0.020841355470678682
2030,sc01,02-08 01:00:00+01:00,0.020873181870826856
2030,sc01,02-08 03:00:00+01:00,0.020905008270975033
2030,sc01,02-08 05:00:00+01:00,0.020936834671123207
2030,sc01,02-08 07:00:00+01:00,0.020968661071271384
2030,sc01,02-08 09:00:00+01:00,0.021000487471419558
2030,sc01,02-08 11:00:00+01:00,0.021032313871567735
2030,sc01,02-08 13:00:00+01:00,0.02106414027171591
2030,sc01,02-08 15:00:00+01:00,0.021095966671864086
