Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,Centrale_C_Cap_CTag,Contour_Global,Dakar_CCGT_25,Dakar_OCGT_25,Diesel_Bel_Air,FKK_PV_25,Gas_Turbines,KPS_KarPowerShip,Kounoune_Power,LS_PV_2029,Malicounda_Power,Manantali,Secondary_Plants
2030,sc01,02-11 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,39.882945233058244,207.76500000000001,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-11 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,131.0854310517609,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-11 07:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,0.5458698577211971,,,200.0,
2030,sc01,02-11 09:00:00+01:00,,,69.22610609370159,38.217981243,,,161.28979444999996,0.0,17.877214342,136.3408067180665,,0.0,,200.0,
2030,sc01,02-11 11:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,13.073062835974758,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-11 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,108.93487496123122,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-11 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,167.06294036892626,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-11 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,83.07106171112505,200.0,13.176499999999997
2030,sc01,02-11 19:00:00+01:00,,,8.09536240433155,38.217981243,,,161.28979444999996,0.0,,133.8670053451287,,0.0,,200.0,
2030,sc01,02-11 21:00:00+01:00,,,41.9633669432596,38.217981243,,,161.28979444999996,,17.877214342,158.920138903294,,,,200.0,
2030,sc01,02-11 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,2.8186444244192863,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-12 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,172.8550769343574,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-12 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,203.15885049417253,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-12 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,63.27633694791568,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-12 07:00:00+01:00,,,107.84750436,6.778434045117556,,,161.28979444999996,,,154.97970482596114,,,,200.0,
2030,sc01,02-12 09:00:00+01:00,,,32.50714944153482,38.217981243,,,161.28979444999996,0.0,17.877214342,136.90286429210258,,0.0,,200.0,
2030,sc01,02-12 11:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,75.48179411490347,200.0,13.176499999999997
2030,sc01,02-12 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,9.350203119539046,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-12 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,91.91523371405405,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-12 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,34.80035428581894,200.0,13.176499999999997
2030,sc01,02-12 19:00:00+01:00,,,,,,,118.56133408360259,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,02-12 21:00:00+01:00,,,,3.7172605183423206,,,160.15556291413102,,,161.41434249,,,,200.0,
2030,sc01,02-12 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,28.282939930851015,200.0,13.176499999999997
2030,sc01,02-13 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,55.79817709325785,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-13 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,112.21723035959988,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-13 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,24.81753480078219,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-13 07:00:00+01:00,,,46.0653824285744,38.217981243,,,155.04578642323713,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-13 09:00:00+01:00,,,12.507108336318781,38.217981243,,,137.08422757351997,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,02-13 11:00:00+01:00,5.2518880221416095,0.8996602980376865,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,4.207649209241292
2030,sc01,02-13 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,58.83198419147476,200.0,13.176499999999997
2030,sc01,02-13 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,23.68548985486768,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-13 17:00:00+01:00,4.664619195408393,0.6497117035376889,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,3.7979955606735634
2030,sc01,02-13 19:00:00+01:00,,,,38.217981243,,,161.28979444999996,0.0,11.538146861905933,133.81748751095773,,0.0,,200.0,
2030,sc01,02-13 21:00:00+01:00,,,107.84750436,0.7111381478893952,,,158.37324693096912,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-13 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,108.55536389664609,200.0,13.176499999999997
2030,sc01,02-14 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,141.7271208651814,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-14 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,196.06209043712383,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-14 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,96.8737809852413,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-14 07:00:00+01:00,,,86.86096682659594,38.217981243,,,161.28979444999996,,17.877214342,154.54565456341763,,,,200.0,
2030,sc01,02-14 09:00:00+01:00,,,6.916569047759849,38.217981243,,,161.28979444999996,0.0,17.877214342,137.29271580496098,,0.0,,200.0,
2030,sc01,02-14 11:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,16.084441055406977,200.0,13.176499999999997
2030,sc01,02-14 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,83.73344406215506,200.0,13.176499999999997
2030,sc01,02-14 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,71.61651391631085,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-14 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,16.993619944314474,200.0,13.176499999999997
2030,sc01,02-14 19:00:00+01:00,,,,,,,161.28979444999996,0.0,,132.86013526135557,,0.0,,200.0,
2030,sc01,02-14 21:00:00+01:00,,,18.132892194414787,,,,159.69014919867254,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-14 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,61.82507083115598,200.0,13.176499999999997
2030,sc01,02-15 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,124.35956081264413,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,196.57442824425922,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,120.56108489514503,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 07:00:00+01:00,,,107.84750436,38.217981243,,,160.65666751603544,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-15 09:00:00+01:00,,,107.84750436,9.63919008408456,,,136.33112470544057,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,02-15 11:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,13.81693531710651,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,123.16443490881481,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,35.95717287157074,207.76500000000001,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,95.2523012804979,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-15 19:00:00+01:00,,,107.84750436,38.217981243,,,150.30594103627783,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,02-15 21:00:00+01:00,3.2739107715734774,1.409982546444725,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,,200.0,6.956839071189919
2030,sc01,02-15 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,109.14017123253338,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,32.15056528743304,207.76500000000001,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,66.04222380521973,207.76500000000001,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,152.78857816660118,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 07:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,20.61037188706583,,,200.0,
2030,sc01,02-16 09:00:00+01:00,,,107.84750436,,,,136.2466761044475,0.0,15.255831868663071,161.41434249,,0.0,,200.0,
2030,sc01,02-16 11:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,97.91323972520266,200.0,13.176499999999997
2030,sc01,02-16 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,39.49674102095349,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,161.22314022888946,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,14.005723002104508,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-16 19:00:00+01:00,,,107.84750436,11.81439734616695,,,132.36390422680262,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,02-16 21:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,,200.0,1.4736957851889492
2030,sc01,02-16 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,90.93879598340101,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-17 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,172.69146726955603,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-17 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,168.74303490112808,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-17 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,28.041205279899145,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-17 07:00:00+01:00,,,,38.217981243,,,155.80150424457295,,11.761607998948765,161.41434249,,,,200.0,
2030,sc01,02-17 09:00:00+01:00,,,,,,,161.28979444999996,0.0,,131.25895544595352,,0.0,,200.0,
2030,sc01,02-17 11:00:00+01:00,6.175,4.735284382691766,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,13.176499999999997
2030,sc01,02-17 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,74.45692491985436,200.0,13.176499999999997
2030,sc01,02-17 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,83.08584372633251,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-17 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,62.58391930234428,200.0,13.176499999999997
2030,sc01,02-17 19:00:00+01:00,,,28.185069573952017,38.217981243,,,133.18470317806413,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,02-17 21:00:00+01:00,,,68.02289312370367,38.217981243,,,161.28979444999996,,17.877214342,158.53305926943602,,,,200.0,
2030,sc01,02-17 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,24.948928527084384,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-18 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,144.83387508443423,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-18 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,203.31267494239927,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-18 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,72.30414055276246,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-18 07:00:00+01:00,,,38.817156104739276,38.217981243,,,161.28979444999996,,17.877214342,155.2784269795705,,,,200.0,
2030,sc01,02-18 09:00:00+01:00,,,10.359939172585625,,,,161.28979444999996,0.0,17.877214342,137.80709533770772,,0.0,,200.0,
2030,sc01,02-18 11:00:00+01:00,6.175,8.553994291842383,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,13.176499999999997
2030,sc01,02-18 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,66.51844518068556,200.0,13.176499999999997
2030,sc01,02-18 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,57.836122929121466,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-18 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,40.36705987676962,200.0,13.176499999999997
2030,sc01,02-18 19:00:00+01:00,,,,38.217981243,,,133.6833185926006,0.0,12.213577843441955,161.41434249,,0.0,,200.0,
2030,sc01,02-18 21:00:00+01:00,,,29.98084582498363,38.217981243,,,158.96856808309406,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-18 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,82.1852373046375,200.0,13.176499999999997
2030,sc01,02-19 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,127.12491090240135,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-19 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,202.9583485657263,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-19 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,48.43570795426172,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-19 07:00:00+01:00,,,,9.18104779378137,,,156.13197297299382,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-19 09:00:00+01:00,,,,,,,161.28979444999996,0.0,,99.55525687483266,,0.0,,200.0,
2030,sc01,02-19 11:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,13.080283819672221,0.0,,200.0,
2030,sc01,02-19 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,48.351272774879995,200.0,13.176499999999997
2030,sc01,02-19 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,67.33116119027738,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-19 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,69.06140696769842,200.0,13.176499999999997
2030,sc01,02-19 19:00:00+01:00,,,,30.35672681116968,,,133.71497315547225,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,02-19 21:00:00+01:00,,,18.301327272558968,38.217981243,,,159.1369479981407,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-19 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,82.92417329985086,200.0,13.176499999999997
2030,sc01,02-20 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,112.53460937217626,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-20 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,135.19212873230794,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-20 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,10.819344535246051,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-20 07:00:00+01:00,,,,32.65937711271224,,,161.28979444999996,,17.877214342,155.9181054218777,,,,200.0,
2030,sc01,02-20 09:00:00+01:00,,,,,,,112.36457513266308,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,02-20 11:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,9.57297790435442,0.0,,200.0,
2030,sc01,02-20 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,66.40310054793561,200.0,13.176499999999997
2030,sc01,02-20 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,116.67423615093097,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-20 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,21.269614656131587,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-20 19:00:00+01:00,,,107.84750436,,,,161.28979444999996,0.0,14.704709048244355,132.722283798327,,0.0,,200.0,
2030,sc01,02-20 21:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,27.21564623855463,,,200.0,
2030,sc01,02-20 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,71.27328946969722,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-21 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,171.68563707249103,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-21 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,5.324663587577327,207.76500000000001,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-21 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,48.11560186235769,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-21 07:00:00+01:00,,,21.12895263003603,38.217981243,,,155.40888064031145,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-21 09:00:00+01:00,,,,5.983679181086394,,,138.00344913237623,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,02-21 11:00:00+01:00,6.175,13.588602095872078,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,13.176499999999997
2030,sc01,02-21 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.30167424965897,200.0,13.176499999999997
2030,sc01,02-21 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,110.5413392523479,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-21 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,50.320938937841895,200.0,13.176499999999997
2030,sc01,02-21 19:00:00+01:00,,,,,,,134.25229337062012,0.0,10.951740047809528,161.41434249,,0.0,,200.0,
2030,sc01,02-21 21:00:00+01:00,,,4.172678983851999,38.217981243,,,161.28979444999996,,17.877214342,159.46521643728246,,,,200.0,
2030,sc01,02-21 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,91.92580131410463,200.0,13.176499999999997
2030,sc01,02-22 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,114.84945826796616,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-22 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,156.5704181446256,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-22 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,34.6954615419722,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-22 07:00:00+01:00,,,2.773303941437058,38.217981243,,,155.6735062000553,,17.877214342,161.41434249,,,,200.0,
2030,sc01,02-22 09:00:00+01:00,,,1.0726518857630123,,,,137.8165523797314,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,02-22 11:00:00+01:00,6.175,11.386280107574473,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,13.176499999999997
2030,sc01,02-22 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,69.26083809595025,200.0,13.176499999999997
2030,sc01,02-22 15:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,82.37245893254317,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-22 17:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,39.66406215727986,200.0,13.176499999999997
2030,sc01,02-22 19:00:00+01:00,,,,,,,129.4202597720211,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,02-22 21:00:00+01:00,,,,11.258474802498798,,,160.04717112522283,,,161.41434249,,,,200.0,
2030,sc01,02-22 23:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,38.285887441412854,200.0,13.176499999999997
2030,sc01,02-23 01:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,42.686814282599876,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-23 03:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,80.54046213380045,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,113.99999999999999,200.0,13.176499999999997
2030,sc01,02-23 05:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,86.89317028733464,200.0,13.176499999999997
2030,sc01,02-23 07:00:00+01:00,,,,16.812113873340515,,,156.27978312733322,,,161.41434249,,,,200.0,
2030,sc01,02-23 09:00:00+01:00,,,,,,,161.28979444999996,0.0,,117.54513218357401,,0.0,,200.0,
2030,sc01,02-23 11:00:00+01:00,6.175,3.718770869999999,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,,200.0,12.957142751038823
2030,sc01,02-23 13:00:00+01:00,6.175,14.249999999999998,107.84750436,38.217981243,,,161.28979444999996,0.0,17.877214342,161.41434249,32.744052353499995,0.0,53.594698999405566,200.0,13.176499999999997
