names,values
EB2_EnergyBalanceEachTS|2025|1979|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2052|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2125|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2198|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2271|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2344|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2417|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2490|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2563|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2636|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2709|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2782|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2855|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|2928|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3001|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3074|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3147|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3220|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3293|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3366|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3439|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3512|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3585|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3658|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3731|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3804|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3877|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|3950|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4023|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4096|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4169|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4242|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4315|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4388|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4461|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4534|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4607|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4680|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4753|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4826|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4899|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|4972|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5045|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5118|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5191|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5264|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5337|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5410|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5483|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5556|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5629|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5702|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5775|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5848|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5921|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|5994|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6067|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6140|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6213|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6286|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6359|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6432|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6505|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6578|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6651|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6724|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6797|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6870|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|6943|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7016|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7089|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7162|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7235|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7308|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7381|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7454|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7527|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7600|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7673|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7746|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7819|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7892|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|7965|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8038|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8111|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8184|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8257|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8330|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8403|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8476|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8549|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8622|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8695|Heat_Low_Residential|MTKK,0.0010075655375805892
EB2_EnergyBalanceEachTS|2025|8|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|81|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|154|Gas_Natural|Dakar,29.12457086273679
EB2_EnergyBalanceEachTS|2025|227|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|300|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|373|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|446|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|519|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|592|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|665|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|738|Gas_Natural|Dakar,29.12490627633734
EB2_EnergyBalanceEachTS|2025|811|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|884|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|957|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|1030|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|1103|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|1176|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|1249|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|1322|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|1395|Gas_Natural|Dakar,29.124906276337228
EB2_EnergyBalanceEachTS|2025|1468|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1541|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1614|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1687|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1760|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1833|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1906|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1979|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|2052|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|2125|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|2198|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|2271|Gas_Natural|Dakar,29.12457086273846
EB2_EnergyBalanceEachTS|2025|2344|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|2417|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|2490|Gas_Natural|Dakar,29.124906276337228
EB2_EnergyBalanceEachTS|2025|2563|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|2636|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|2709|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|2782|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|2855|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|2928|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3001|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3074|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3147|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|3220|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3293|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3366|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|3439|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3512|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|3585|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3658|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3731|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3804|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3877|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|3950|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|4023|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4096|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4169|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|4242|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|4315|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4388|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4461|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4534|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4607|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4680|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4753|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4826|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4899|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|4972|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5045|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5118|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5191|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5264|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5337|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5410|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5483|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5556|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5629|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5702|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|5775|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|5848|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5921|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|5994|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|6067|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6140|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6213|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6286|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6359|Gas_Natural|Dakar,29.124906276337242
EB2_EnergyBalanceEachTS|2025|6432|Gas_Natural|Dakar,29.124906276337242
EB2_EnergyBalanceEachTS|2025|6505|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|6578|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|6651|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6724|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6797|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6870|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|6943|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7016|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|7089|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7162|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|7235|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7308|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|7381|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7454|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7527|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7600|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7673|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7746|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|7819|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|7892|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|7965|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8038|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8111|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|8184|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8257|Gas_Natural|Dakar,29.1249062763373
EB2_EnergyBalanceEachTS|2025|8330|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8403|Gas_Natural|Dakar,29.124906276337214
EB2_EnergyBalanceEachTS|2025|8476|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8549|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8622|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8695|Gas_Natural|Dakar,29.124906276337185
EB2_EnergyBalanceEachTS|2025|8|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|81|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|154|Gas_Natural|Diourbel,29.123727843561365
EB2_EnergyBalanceEachTS|2025|227|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|300|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|373|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|446|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|519|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|592|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|665|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|738|Gas_Natural|Diourbel,29.124063257161918
EB2_EnergyBalanceEachTS|2025|811|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|884|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|957|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|1030|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|1103|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|1176|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|1249|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|1322|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|1395|Gas_Natural|Diourbel,29.124063257161804
EB2_EnergyBalanceEachTS|2025|1468|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1541|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1614|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1687|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1760|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1833|Gas_Natural|Diourbel,29.12457086273846
EB2_EnergyBalanceEachTS|2025|1906|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|1979|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|2052|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|2125|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|2198|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|2271|Gas_Natural|Diourbel,29.123727843563035
EB2_EnergyBalanceEachTS|2025|2344|Gas_Natural|Diourbel,29.124906276337214
EB2_EnergyBalanceEachTS|2025|2417|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|2490|Gas_Natural|Diourbel,29.124063257161804
EB2_EnergyBalanceEachTS|2025|2563|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|2636|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|2709|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|2782|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|2855|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|2928|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3001|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3074|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3147|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|3220|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3293|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3366|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|3439|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3512|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|3585|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3658|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3731|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3804|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3877|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|3950|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|4023|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4096|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4169|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|4242|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|4315|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4388|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4461|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4534|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4607|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4680|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4753|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4826|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4899|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|4972|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5045|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5118|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5191|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5264|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5337|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5410|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5483|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5556|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5629|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5702|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|5775|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|5848|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5921|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|5994|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|6067|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|6140|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|6213|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|6286|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|6359|Gas_Natural|Diourbel,29.12406325716182
EB2_EnergyBalanceEachTS|2025|6432|Gas_Natural|Diourbel,29.12406325716182
EB2_EnergyBalanceEachTS|2025|6505|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|6578|Gas_Natural|Diourbel,29.12406325716176
EB2_EnergyBalanceEachTS|2025|6651|Gas_Natural|Diourbel,29.12406325716179
EB2_EnergyBalanceEachTS|2025|6724|Gas_Natural|Diourbel,29.12406325716179
