Type,Sector,Region,Fuel,Year,Value
Final Energy Demand [TWh],Total,Total,Mobility_Passenger,2045,14.9988
Final Energy Demand [TWh],Total,Total,Mobility_Passenger,2050,16.926599999999997
Final Energy Demand [TWh],Total,Total,Gas_Bio,2022,5.852918691111047
Final Energy Demand [TWh],Total,Total,Gas_Bio,2025,7.287800000000001
Final Energy Demand [TWh],Total,Total,Gas_Bio,2030,9.91716666666667
Final Energy Demand [TWh],Total,Total,Gas_Bio,2035,11.143299999999998
Final Energy Demand [TWh],Total,Total,Gas_Bio,2040,13.070999999999998
Final Energy Demand [TWh],Total,Total,Gas_Bio,2045,14.9988
Final Energy Demand [TWh],Total,Total,Gas_Bio,2050,23.844604753836403
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2022,5.852918691111047
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2025,7.287800000000001
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2030,9.215500000000002
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2035,11.143299999999998
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2040,13.070999999999998
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2045,14.9988
Final Energy Demand [TWh],Total,Total,Heat_High_Industrial,2050,16.926599999999997
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2022,5.852918691111047
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2025,7.287800000000001
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2030,9.215500000000002
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2035,11.143299999999998
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2040,13.070999999999998
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2045,14.9988
Final Energy Demand [TWh],Total,Total,Heat_Low_Industrial,2050,16.926599999999997
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2022,5.852918691111047
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2025,7.287800000000001
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2030,9.215500000000002
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2035,11.143299999999998
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2040,13.070999999999998
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2045,14.9988
Final Energy Demand [TWh],Total,Total,Heat_Medium_Industrial,2050,16.926599999999997
Final Energy Demand [TWh],Total,Total,Powerfuel,2022,5.852918691111047
Final Energy Demand [TWh],Total,Total,Powerfuel,2025,7.287800000000001
Final Energy Demand [TWh],Total,Total,Powerfuel,2030,9.215500000000002
Final Energy Demand [TWh],Total,Total,Powerfuel,2035,11.143299999999998
Final Energy Demand [TWh],Total,Total,Powerfuel,2040,13.070999999999998
Final Energy Demand [TWh],Total,Total,Powerfuel,2045,14.9988
Final Energy Demand [TWh],Total,Total,Powerfuel,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,H2,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,H2,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,H2,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,H2,2035,11.928829809464496
Final Energy Demand [TWh],Total,EU27,H2,2040,15.148139747522233
Final Energy Demand [TWh],Total,EU27,H2,2045,19.174585393428345
Final Energy Demand [TWh],Total,EU27,H2,2050,22.51000837776018
Final Energy Demand [TWh],Total,EU27,Nuclear,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Nuclear,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Nuclear,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Nuclear,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Nuclear,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Nuclear,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Nuclear,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Lignite,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Lignite,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Lignite,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Lignite,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Lignite,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Lignite,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Lignite,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2035,11.629237060049872
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2040,13.385927401753856
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2045,15.049810708092725
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2050,17.2055199848624
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Biofuel,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Biofuel,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Biofuel,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Biofuel,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Biofuel,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Biofuel,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Biofuel,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,LNG,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,LNG,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,LNG,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,LNG,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,LNG,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,LNG,2045,14.9988
Final Energy Demand [TWh],Total,EU27,LNG,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,LBG,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,LBG,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,LBG,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,LBG,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,LBG,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,LBG,2045,14.9988
Final Energy Demand [TWh],Total,EU27,LBG,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,LSG,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,LSG,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,LSG,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,LSG,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,LSG,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,LSG,2045,14.9988
Final Energy Demand [TWh],Total,EU27,LSG,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,LH2,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,LH2,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,LH2,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,LH2,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,LH2,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,LH2,2045,14.9988
Final Energy Demand [TWh],Total,EU27,LH2,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Air,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Air,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Air,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Air,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Air,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Air,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Air,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2045,14.9988
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,ETS,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,ETS,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,ETS,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,ETS,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,ETS,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,ETS,2045,14.9988
Final Energy Demand [TWh],Total,EU27,ETS,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,ETS_Source,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,ETS_Source,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,ETS_Source,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,ETS_Source,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,ETS_Source,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,ETS_Source,2045,14.9988
Final Energy Demand [TWh],Total,EU27,ETS_Source,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Heat_District,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Heat_District,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Heat_District,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Heat_District,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Heat_District,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Heat_District,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Heat_District,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Oil,2022,31.877432591731125
Final Energy Demand [TWh],Total,EU27,Oil,2025,28.947855064159846
Final Energy Demand [TWh],Total,EU27,Oil,2030,29.170802924265068
Final Energy Demand [TWh],Total,EU27,Oil,2035,24.901547999916303
Final Energy Demand [TWh],Total,EU27,Oil,2040,28.836765765765783
Final Energy Demand [TWh],Total,EU27,Oil,2045,29.301883068972156
Final Energy Demand [TWh],Total,EU27,Oil,2050,31.941615015015024
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2025,13.82566104527776
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2030,23.547861381079073
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2035,33.07694213165061
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2040,50.11263203418087
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2045,55.72896148113216
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2050,56.39091840158625
Final Energy Demand [TWh],Total,EU27,Hardcoal,2022,11.96778526570225
Final Energy Demand [TWh],Total,EU27,Hardcoal,2025,15.552915606816063
Final Energy Demand [TWh],Total,EU27,Hardcoal,2030,17.51280962828263
Final Energy Demand [TWh],Total,EU27,Hardcoal,2035,21.567510332000985
Final Energy Demand [TWh],Total,EU27,Hardcoal,2040,14.635792604802724
Final Energy Demand [TWh],Total,EU27,Hardcoal,2045,16.50094126167298
Final Energy Demand [TWh],Total,EU27,Hardcoal,2050,17.140798673202607
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Biomass,2022,7.5013797579374355
Final Energy Demand [TWh],Total,EU27,Biomass,2025,9.273312969578873
Final Energy Demand [TWh],Total,EU27,Biomass,2030,11.36288127614042
Final Energy Demand [TWh],Total,EU27,Biomass,2035,14.438061293991385
Final Energy Demand [TWh],Total,EU27,Biomass,2040,17.406148922219067
Final Energy Demand [TWh],Total,EU27,Biomass,2045,25.530446946740533
Final Energy Demand [TWh],Total,EU27,Biomass,2050,33.049771602104094
Final Energy Demand [TWh],Total,EU27,Power,2022,5.855825989990427
Final Energy Demand [TWh],Total,EU27,Power,2025,7.949880847940607
Final Energy Demand [TWh],Total,EU27,Power,2030,12.328416071143657
Final Energy Demand [TWh],Total,EU27,Power,2035,14.733523096197919
Final Energy Demand [TWh],Total,EU27,Power,2040,18.301963399406283
Final Energy Demand [TWh],Total,EU27,Power,2045,28.19279463165277
Final Energy Demand [TWh],Total,EU27,Power,2050,42.0996179024138
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2030,9.91716666666667
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2050,23.844604753836403
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2050,16.926599999999997
Final Energy Demand [TWh],Total,EU27,Powerfuel,2022,5.852918691111047
Final Energy Demand [TWh],Total,EU27,Powerfuel,2025,7.287800000000001
Final Energy Demand [TWh],Total,EU27,Powerfuel,2030,9.215500000000002
Final Energy Demand [TWh],Total,EU27,Powerfuel,2035,11.143299999999998
Final Energy Demand [TWh],Total,EU27,Powerfuel,2040,13.070999999999998
Final Energy Demand [TWh],Total,EU27,Powerfuel,2045,14.9988
Final Energy Demand [TWh],Total,EU27,Powerfuel,2050,16.926599999999997
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2022,1.0
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2025,1.0
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2030,1.0
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2035,1.0
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2040,1.0
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2045,1.0
Final Energy Demand [% of Total],Total,Total,Area_Rooftop_Residential,2050,1.0
Final Energy Demand [% of Total],Total,Total,H2,2022,0.5
Final Energy Demand [% of Total],Total,Total,H2,2025,0.5
Final Energy Demand [% of Total],Total,Total,H2,2030,0.5
Final Energy Demand [% of Total],Total,Total,H2,2035,0.51702334842842
Final Energy Demand [% of Total],Total,Total,H2,2040,0.5368037396977102
Final Energy Demand [% of Total],Total,Total,H2,2045,0.5610970400701266
Final Energy Demand [% of Total],Total,Total,H2,2050,0.5707896622888706
Final Energy Demand [% of Total],Total,Total,Nuclear,2022,0.3333333333333333
Final Energy Demand [% of Total],Total,Total,Nuclear,2025,0.3333333333333333
Final Energy Demand [% of Total],Total,Total,Nuclear,2030,0.3333333333333333
Final Energy Demand [% of Total],Total,Total,Nuclear,2035,0.3256805500341135
Final Energy Demand [% of Total],Total,Total,Nuclear,2040,0.31656468299515433
Final Energy Demand [% of Total],Total,Total,Nuclear,2045,0.3050261012398388
Final Energy Demand [% of Total],Total,Total,Nuclear,2050,0.30031292552676797
Final Energy Demand [% of Total],Total,Total,Lignite,2022,0.25
Final Energy Demand [% of Total],Total,Total,Lignite,2025,0.25
Final Energy Demand [% of Total],Total,Total,Lignite,2030,0.25
Final Energy Demand [% of Total],Total,Total,Lignite,2035,0.24567045961844491
Final Energy Demand [% of Total],Total,Total,Lignite,2040,0.24044749725093414
Final Energy Demand [% of Total],Total,Total,Lignite,2045,0.23373180118776862
Final Energy Demand [% of Total],Total,Total,Lignite,2050,0.23095434924259378
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2022,0.2
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2025,0.19999999999999998
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2030,0.19999999999999998
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2035,0.20406478242463705
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2040,0.19758681762944613
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2045,0.18997297993327994
Final Energy Demand [% of Total],Total,Total,Gas_Synth,2050,0.19012605729124935
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2022,0.16666666666666666
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2025,0.16666666666666663
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2030,0.16666666666666666
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2035,0.16355633047807183
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2040,0.16173363779978842
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2045,0.15918981422759315
Final Energy Demand [% of Total],Total,Total,Heat_Low_Residential,2050,0.15757117990715205
Final Energy Demand [% of Total],Total,Total,Biofuel,2022,0.14285714285714285
Final Energy Demand [% of Total],Total,Total,Biofuel,2025,0.14285714285714282
Final Energy Demand [% of Total],Total,Total,Biofuel,2030,0.14285714285714282
Final Energy Demand [% of Total],Total,Total,Biofuel,2035,0.1405658894149725
Final Energy Demand [% of Total],Total,Total,Biofuel,2040,0.1392174871566053
Final Energy Demand [% of Total],Total,Total,Biofuel,2045,0.13732851365129242
Final Energy Demand [% of Total],Total,Total,Biofuel,2050,0.1361222382193298
Final Energy Demand [% of Total],Total,Total,LNG,2022,0.12499999999999999
Final Energy Demand [% of Total],Total,Total,LNG,2025,0.12499999999999997
Final Energy Demand [% of Total],Total,Total,LNG,2030,0.12499999999999997
Final Energy Demand [% of Total],Total,Total,LNG,2035,0.12324223503393794
Final Energy Demand [% of Total],Total,Total,LNG,2040,0.12220448573351951
Final Energy Demand [% of Total],Total,Total,LNG,2045,0.12074656706742662
Final Energy Demand [% of Total],Total,Total,LNG,2050,0.11981302155714978
Final Energy Demand [% of Total],Total,Total,LBG,2022,0.11111111111111109
Final Energy Demand [% of Total],Total,Total,LBG,2025,0.11111111111111108
Final Energy Demand [% of Total],Total,Total,LBG,2030,0.11111111111111109
Final Energy Demand [% of Total],Total,Total,LBG,2035,0.109720086362506
Final Energy Demand [% of Total],Total,Total,LBG,2040,0.1088968073885764
Final Energy Demand [% of Total],Total,Total,LBG,2045,0.10773761938292177
Final Energy Demand [% of Total],Total,Total,LBG,2050,0.1069937741843227
Final Energy Demand [% of Total],Total,Total,LSG,2022,0.09999999999999998
Final Energy Demand [% of Total],Total,Total,LSG,2025,0.09999999999999996
Final Energy Demand [% of Total],Total,Total,LSG,2030,0.09999999999999998
Final Energy Demand [% of Total],Total,Total,LSG,2035,0.09887185760704016
Final Energy Demand [% of Total],Total,Total,LSG,2040,0.09820283245744534
Final Energy Demand [% of Total],Total,Total,LSG,2045,0.09725915008911432
Final Energy Demand [% of Total],Total,Total,LSG,2050,0.09665255277804971
Final Energy Demand [% of Total],Total,Total,LH2,2022,0.0909090909090909
Final Energy Demand [% of Total],Total,Total,LH2,2025,0.09090909090909088
Final Energy Demand [% of Total],Total,Total,LH2,2030,0.09090909090909088
Final Energy Demand [% of Total],Total,Total,LH2,2035,0.08997578464002946
Final Energy Demand [% of Total],Total,Total,LH2,2040,0.08942139790123937
Final Energy Demand [% of Total],Total,Total,LH2,2045,0.08863826752432676
Final Energy Demand [% of Total],Total,Total,LH2,2050,0.08813416111895114
Final Energy Demand [% of Total],Total,Total,Air,2022,0.08333333333333333
Final Energy Demand [% of Total],Total,Total,Air,2025,0.0833333333333333
Final Energy Demand [% of Total],Total,Total,Air,2030,0.08333333333333331
Final Energy Demand [% of Total],Total,Total,Air,2035,0.08254842530262675
Final Energy Demand [% of Total],Total,Total,Air,2040,0.08208155087967696
Final Energy Demand [% of Total],Total,Total,Air,2045,0.08142123069575638
Final Energy Demand [% of Total],Total,Total,Air,2050,0.0809956752284304
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2022,0.07692307692307693
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2025,0.0769230769230769
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2030,0.0769230769230769
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2035,0.07625379463237435
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2040,0.07585523550692538
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2045,0.07529094897033992
Final Energy Demand [% of Total],Total,Total,DAC_Dummy,2050,0.0749269188438842
Final Energy Demand [% of Total],Total,Total,ETS,2022,0.07142857142857144
Final Energy Demand [% of Total],Total,Total,ETS,2025,0.0714285714285714
Final Energy Demand [% of Total],Total,Total,ETS,2030,0.07142857142857141
Final Energy Demand [% of Total],Total,Total,ETS,2035,0.07085112732022565
Final Energy Demand [% of Total],Total,Total,ETS,2040,0.070506916733257
Final Energy Demand [% of Total],Total,Total,ETS,2045,0.07001914137046893
Final Energy Demand [% of Total],Total,Total,ETS,2050,0.06970419805326888
Final Energy Demand [% of Total],Total,Total,ETS_Source,2022,0.06666666666666668
Final Energy Demand [% of Total],Total,Total,ETS_Source,2025,0.06666666666666664
Final Energy Demand [% of Total],Total,Total,ETS_Source,2030,0.06666666666666667
Final Energy Demand [% of Total],Total,Total,ETS_Source,2035,0.06616337744120283
Final Energy Demand [% of Total],Total,Total,ETS_Source,2040,0.06586311179419078
Final Energy Demand [% of Total],Total,Total,ETS_Source,2045,0.06543727926286363
Final Energy Demand [% of Total],Total,Total,ETS_Source,2050,0.06516212442666115
Final Energy Demand [% of Total],Total,Total,Heat_District,2022,0.06250000000000001
Final Energy Demand [% of Total],Total,Total,Heat_District,2025,0.06249999999999998
Final Energy Demand [% of Total],Total,Total,Heat_District,2030,0.0625
Final Energy Demand [% of Total],Total,Total,Heat_District,2035,0.062057447142852766
Final Energy Demand [% of Total],Total,Total,Heat_District,2040,0.06179321815849501
Final Energy Demand [% of Total],Total,Total,Heat_District,2045,0.06141823694036429
Final Energy Demand [% of Total],Total,Total,Heat_District,2050,0.06117578059934829
Final Energy Demand [% of Total],Total,Total,Oil,2022,0.25395461552158133
Final Energy Demand [% of Total],Total,Total,Oil,2025,0.19888235670726567
Final Energy Demand [% of Total],Total,Total,Oil,2030,0.16516249935616217
Final Energy Demand [% of Total],Total,Total,Oil,2035,0.12178831955756575
Final Energy Demand [% of Total],Total,Total,Oil,2040,0.11997081859291073
Final Energy Demand [% of Total],Total,Total,Oil,2045,0.10713297088583434
Final Energy Demand [% of Total],Total,Total,Oil,2050,0.10349500137104962
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2022,0.044550541178510934
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2025,0.08674744082365836
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2030,0.11764127389942411
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2035,0.1392462668583915
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2040,0.17251814023831719
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2045,0.16926626602541908
Final Energy Demand [% of Total],Total,Total,Gas_Natural,2050,0.15448700636320298
Final Energy Demand [% of Total],Total,Total,Hardcoal,2022,0.08348947637409337
Final Energy Demand [% of Total],Total,Total,Hardcoal,2025,0.0889087411906159
