Region,Sector,Technology,Fuel,Type,Unit,PathwayScenario,Year,Value
Thies,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,ID_ID,2050,25.03049398105111
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2022,0.1475998819200945
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2025,0.30000000000000004
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2030,0.3793531655643675
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2035,2.0074405022567077
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2040,3.401461782585793
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2045,5.977564407562848
LS,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2050,7.622093706238952
LS,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,ID_ID,2040,1.6433228249148362
LS,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,ID_ID,2045,5.28146094039243
LS,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,ID_ID,2050,7.2762762309551965
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2025,0.489599752320198
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2030,0.6191040530073253
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2035,0.7486150717678398
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2040,0.8781193724549674
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2045,1.0076303912154814
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2050,1.1371414099759964
FKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2022,0.3095997523201981
ZS,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2035,3.0000000000000027
ZS,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2040,3.4999999999999973
ZS,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2045,4.0000000000000036
ZS,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2050,3.499999999999997
ZS,Power,P_Oil,Power,Production,PJ,ID_ID,2025,0.3
ZS,Power,P_Oil,Power,Production,PJ,ID_ID,2030,0.29999999999999993
ZS,Power,P_Oil,Power,Production,PJ,ID_ID,2022,0.16333186933450453
MTKK,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2035,2.0000000000000098
MTKK,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2040,2.5
MTKK,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2045,3.0000000000000107
MTKK,Power,P_Gas_CCGT,Power,Production,PJ,ID_ID,2050,2.5000000000000018
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2030,2.497880607990759
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2035,2.5210727349120012
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2040,2.0700384269134213
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2045,1.425205065760341
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2050,1.425205065760342
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2022,0.9144359999999998
MTKK,Power,RES_Hydro_Small,Power,Production,PJ,ID_ID,2025,0.6999597157049959
MTKK,Power,P_Oil,Power,Production,PJ,ID_ID,2025,0.35
MTKK,Power,P_Oil,Power,Production,PJ,ID_ID,2030,0.5000000000000013
MTKK,Power,P_Oil,Power,Production,PJ,ID_ID,2022,0.14137188690249047
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2022,0.8351999999999998
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2025,2.4999999999999893
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2030,2.6318829099455967
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2035,2.6318829099455976
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2040,2.6318829099455976
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2050,1.8120305434790915
MTKK,Power,RES_Hydro_Large,Power,Production,PJ,ID_ID,2045,1.8120305434790909
MTKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2035,1.0499084221404156
MTKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2040,2.5739876146841527
MTKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2045,5.111773891365394
MTKK,Power,RES_PV_Utility_Opt,Power,Production,PJ,ID_ID,2050,6.1848744404270555
Dakar,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2025,0.8365000000000008
Dakar,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2035,0.8917599790379934
Dakar,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2040,0.9607455315985175
Dakar,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2045,0.8976660770047805
Dakar,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2030,0.07337336927375299
Dakar,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2035,0.0790400209620055
Dakar,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2040,0.08515446840148372
Dakar,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2045,0.22903392299522082
Dakar,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2050,1.0346473945575025
Dakar,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2030,0.8278266307262473
Dakar,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2050,0.17915260544249825
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.1008
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.10372292682926858
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.10673873170731704
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.10984031219512132
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2045,0.10984031219512137
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2050,0.10984031219512137
Dakar,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2022,0.1
Dakar,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.3572000000000012
Dakar,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.569535300038719
Dakar,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.5860948726287295
Dakar,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.6031254330623341
Dakar,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2045,0.531920470894312
Dakar,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2050,3.7412552350555246
Dakar,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2030,1.819759611261554
Dakar,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,3.4252575319195873
Dakar,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2040,6.026125723080427
Dakar,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2045,8.576085367486748
Dakar,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2050,9.669280291104007
Dakar,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.7899909403586942
Dakar,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2040,1.4669085316621173
Dakar,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2045,2.84415384942382
Dakar,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2050,4.21062416164534
Dakar,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2022,1.7499999999999998
Dakar,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2025,1.9249999999999985
Dakar,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2030,1.2933559899736737
Dakar,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.6617119799473439
Dakar,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2022,0.2000000000000017
Dakar,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.2000000000000022
Dakar,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.010626171896784067
Dakar,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.012205943438327557
Dakar,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,0.6135385412291388
Dakar,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,1.0162500079838372
Dakar,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2040,1.611578995027981
Dakar,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2045,10.163782300031292
Dakar,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2050,17.278429910053205
Dakar,Industry,HMI_Oil,Heat_Medium_Industrial,Production,PJ,ID_ID,2022,0.5999999999999994
Dakar,Industry,HMI_Oil,Heat_Medium_Industrial,Production,PJ,ID_ID,2025,0.5999999999999988
Dakar,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2022,3.7500000000000013
Dakar,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2025,4.881000000000002
Dakar,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,6.555138381847814
Dakar,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,9.105909992016139
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2022,0.2000000000000005
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2025,0.2519999999999997
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,0.259323076923078
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,0.26684000000000024
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2040,0.27458092307692306
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2045,0.9746276828175541
Dakar,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2050,1.8349141185153943
Dakar,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,0.999999999999982
Dakar,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,2.000000000000012
Dakar,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2040,16.325840081895088
Dakar,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2045,15.63359001715116
Dakar,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2050,20.241655971431385
Diourbel,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2025,0.1569000000000001
Diourbel,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2035,0.17467682445193394
Diourbel,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2040,0.18820947953310016
Diourbel,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2045,0.19573099369122035
Diourbel,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2040,0.007890520466899816
Diourbel,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2045,0.015569006308779778
Diourbel,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2050,0.18757486138353965
Diourbel,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2030,0.0068000915803471135
Diourbel,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2035,0.0073231755480661215
Diourbel,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2030,0.16219990841965287
Diourbel,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2050,0.04002513861646035
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2022,0.25000000000000006
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.25199999999999995
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.2592800000000003
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.266854
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.2746057999999995
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2045,0.27460579999999957
Diourbel,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2050,0.2018473971787892
Diourbel,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.2664925852218783
Diourbel,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.5028217998658102
Diourbel,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.5175100608662088
Diourbel,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.5325431294723497
Diourbel,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2045,0.46967031333729276
Diourbel,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2050,2.7590513501847713
Diourbel,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.6445946625792649
Diourbel,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,1.3681121998394115
Diourbel,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2040,2.3557572867911287
Diourbel,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2045,3.2483643069870576
Diourbel,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2050,3.239166269337811
Diourbel,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.33615602608551814
Diourbel,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.8400937837365267
Diourbel,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2045,1.891359579675649
Diourbel,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2050,2.449934983298636
Diourbel,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2022,0.5999999999999996
Diourbel,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.591507414778121
Diourbel,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.4319999999999972
Diourbel,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.2159999999999986
Diourbel,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2022,0.14999999999999994
Diourbel,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.14999999999999994
Diourbel,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.013303537554930533
Diourbel,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.018367713208868153
Diourbel,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,0.25008750000000096
Diourbel,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,0.2573353125000002
Diourbel,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2040,0.5858685912613423
Diourbel,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2045,0.995976605144279
Diourbel,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,ID_ID,2050,1.6931602287452752
Diourbel,Industry,HMI_Oil,Heat_Medium_Industrial,Production,PJ,ID_ID,2022,0.4499999999999999
Diourbel,Industry,HMI_Oil,Heat_Medium_Industrial,Production,PJ,ID_ID,2025,0.44999999999999996
Diourbel,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2022,0.6999999999999983
Diourbel,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2025,0.9989999999999984
Diourbel,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,1.1303750000000017
Diourbel,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,1.1315937499999922
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2025,0.5670000000000006
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,0.5835375000000006
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,0.9680709375000031
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2040,1.2152564087386595
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2045,4.432742770482201
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2050,7.437772094980996
Diourbel,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,ID_ID,2022,0.44999999999999996
Diourbel,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2030,0.9999999999999969
Diourbel,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2035,2.0000000000000027
Diourbel,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2040,4.602874999999998
Diourbel,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2045,3.985280624373523
Diourbel,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,ID_ID,2050,4.708067676273774
Thies,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2025,0.7449999999999993
Thies,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2035,0.7927184500327072
Thies,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2040,0.8539577150520027
Thies,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2045,0.8687103844974792
Thies,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2030,0.06681206430409342
Thies,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2035,0.07198154996729328
Thies,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2040,0.07754228494799771
Thies,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2045,0.13478961550252064
Thies,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,ID_ID,2050,0.912658354425277
Thies,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2030,0.735787935695907
Thies,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,ID_ID,2050,0.16834164557472328
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2022,0.1625
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.16379328165374676
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.16854987080103295
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.17345493540051624
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.17847521963824345
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2045,0.17847521963824362
Thies,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,ID_ID,2050,0.13117599469020202
Thies,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2025,0.5339868253825766
Thies,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2030,0.8572269559496586
Thies,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2035,0.882173599784911
Thies,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2040,0.9077062386095806
Thies,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2045,0.8006566739425706
Thies,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,ID_ID,2050,4.636538358520414
Thies,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2030,1.4361507859907454
Thies,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,ID_ID,2035,3.179680640495375
