Region,Sector,Emission,Technology,Type,PathwayScenario,Year,Value
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2022,0.8892740637853587
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2025,0.8392848840184836
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2030,0.8616661623887094
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2035,0.8111001816613893
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2040,0.8699015529916236
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2045,0.7221463565920381
Dakar,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2050,0.6475156173987169
Dakar,Transportation,CO2,PSNG_Road_PHEV,Emissions,ID_ID,2050,0.0019125346091252464
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2022,0.0012955321949961846
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2025,0.0020303935270714188
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2030,0.0023651468675999136
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2035,0.0028502546801964642
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2040,0.003428818633766481
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2045,0.004142173245496418
Diourbel,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2050,0.0049965824425920475
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2022,0.09798320329751561
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2025,0.10817208176656865
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2030,0.11697455626355924
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2035,0.15320931339844915
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2040,0.1401087754785748
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2045,0.18326661668215313
Diourbel,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2050,0.21982770351732003
Diourbel,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2025,7.526171660771748e-5
Diourbel,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2030,0.005891147814984231
Diourbel,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2035,0.012853347983786545
Diourbel,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2040,0.021993395894860577
Diourbel,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2045,0.035147354508119
Diourbel,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2050,0.05473422402071324
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2022,0.20354735262234172
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2025,0.21025204853975588
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2030,0.20527927765104229
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2035,0.22074177040375167
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2040,0.24086941840812687
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2045,0.18400247614308662
Diourbel,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2050,0.1649866067384893
Diourbel,Transportation,CO2,PSNG_Road_PHEV,Emissions,ID_ID,2050,0.0007790225874853549
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2022,0.0012740159522092876
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2025,0.0021394075609732495
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2030,0.0024918250771325343
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2035,0.003003224013564547
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2040,0.0036124356888334696
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2045,0.004364196263335014
Thies,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2050,0.005264370746173395
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2022,0.04564226601585979
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2025,0.04861510767659083
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2030,0.04275731446967349
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2035,0.054849470115839086
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2040,0.05205066394894574
