Timestamp [UTC],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2050-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 09:00:00,0.11736765051849646,0.15696803336519524,0.08690581755949738,0.16252283819889507,0.1517716030368954,0.13779499732629583,0.14962135600449547,0.165031459736695,0.1360031247992959,0.11020016041049668,0.14209549139109573,0.1544594118273953,0.09120631162429724,0.1621644636934951,0.1548177863327953,0.11199203293749663,0.13994524435869576,0.14693354721399554,0.15517616083819533,0.1455000491923956,0.12453514062649622,0.14657517270859555,0.09013118810809727,0.14334980215999568,0.13940768260059577
2050-01-01 10:00:00,0.2848199300391684,0.365120905464144,0.24132222444624468,0.37362154873223175,0.34790638609725544,0.3492484986199784,0.3404826582178947,0.3811904182862795,0.3438997591268836,0.3039105399418258,0.329546860185614,0.35546450441614125,0.3386656994755168,0.3761373377601396,0.3610103498872061,0.27947835803618154,0.3432636443797986,0.3450806031221766,0.3564804961389502,0.34290347800187165,0.3578297761517812,0.3470928759699975,0.2746922665165647,0.35302218216184034,0.3352683091643248
2050-01-01 11:00:00,0.43980077677192075,0.5330372799693088,0.430063741460203,0.5425557068327326,0.5091337004591295,0.527428718959799,0.5002854339208039,0.5521476004697633,0.49498865873099196,0.48290247853637736,0.48657760908925435,0.5188976138587523,0.5499167191736484,0.5477306346907085,0.526901908436861,0.4885002883107253,0.5170896144790094,0.5071447219541596,0.5002979770284929,0.5024052191202448,0.5303745573941869,0.5099274999885907,0.4461386298999194,0.5092340453206415,0.5106765027048765
2050-01-01 12:00:00,0.5433351713819776,0.6477009948445624,0.5886856731678193,0.6562410593082442,0.5902965665695922,0.6402253026619187,0.6220664664733012,0.6658222017101129,0.6225807338885502,0.593228070023764,0.5518340227775383,0.626438635439181,0.6724091251193647,0.6517344999028394,0.6375159914010947,0.6172767912086303,0.6349464461973768,0.6130873932405044,0.625773850731664,0.6099086113776065,0.6551211389788691,0.6207601914011183,0.5916207603670451,0.6144617594687135,0.6345289398985858
2050-01-01 13:00:00,0.6325525045013048,0.7087035031537486,0.6584773162219401,0.7156111717453334,0.6425959500151395,0.6993284260924848,0.6884195061481092,0.7251546848241351,0.6707785211197946,0.6559812377918293,0.6049074951547497,0.6839810378987303,0.7388392153128337,0.7214831380163121,0.6952931291616808,0.663611031011795,0.693472586674249,0.6707785211197946,0.6781431172057645,0.6668310259428138,0.7143496934863255,0.6787201001594585,0.6514746783864243,0.6595309372678161,0.6998534447428958
2050-01-01 14:00:00,0.6336527142328828,0.7149625138905593,0.6649226817015589,0.7237892779585611,0.6752223649867546,0.7036737169704597,0.693520967232478,0.7323633880002559,0.6782685482826545,0.6431317199007125,0.6743568905562136,0.6872888345835723,0.7412528676067026,0.7225009216116481,0.697572391016025,0.662001929482549,0.6977318676709279,0.6761756411711185,0.6805961906952275,0.6685870610192738,0.7146543118159153,0.6827876507957484,0.627743118638837,0.662553826220865,0.6885933177832282
2050-01-01 15:00:00,0.5666366817230849,0.6729108494269247,0.6320436127036368,0.6756972112064096,0.6342261134415229,0.6605272183928281,0.6515517289050854,0.6855399669972202,0.6332137054637679,0.5825520935078984,0.6151749247344593,0.6455614990473245,0.6958790714780099,0.6637131677458339,0.6534170682056922,0.5908054583672601,0.6554651785040532,0.6347260458765558,0.6327083974111538,0.6275710988762451,0.6721941004161247,0.6422142811668886,0.6014240949622618,0.593607946999488,0.662295796576977
2050-01-01 16:00:00,0.5009269242854699,0.5793105961065554,0.5411186250660787,0.5816991621850465,0.5363253660563538,0.5656690705585049,0.5580554041912822,0.5896747868027231,0.5387210996249527,0.39129299559350517,0.5216176763547382,0.5534986723551212,0.596263502084502,0.5713206365086627,0.561063958164115,0.5144053894335634,0.561563890599148,0.5433082932940726,0.5449514404013316,0.5356104089180808,0.5759257489030526,0.5505402908130445,0.4893209659280912,0.5242194752639421,0.563305590695392
2050-01-01 17:00:00,0.35888160532513014,0.431185453662105,0.39944063997377394,0.4333392844395589,0.4039041944385308,0.41781091712057733,0.41419671023361854,0.4388492924600837,0.42252712561164124,0.21763008589425142,0.39829742530154794,0.40998580979516863,0.44394537792687155,0.41639712969677445,0.41758334930964836,0.38845825325579125,0.4154689397277884,0.40264271617952285,0.4018381654148998,0.39199720149661615,0.4273096333862041,0.40926189329426066,0.38601593100149034,0.4045976491064798,0.3999029430857399
2050-01-01 18:00:00,0.20447057405596383,0.23287533735396693,0.2088122811888847,0.23477830597764093,0.2150766675432765,0.22567738541300816,0.21618046101990845,0.23813806696576578,0.2276950338784101,0.10357023206059686,0.2053288809963968,0.21973195236842236,0.23886377533920075,0.17923921700327758,0.22360060515421523,0.19628171660757407,0.2222782032292893,0.2149351096136435,0.21029057602365964,0.2018544401665439,0.22997967135033506,0.21871775251814038,0.18430484063710645,0.2184023829533884,0.20005898389448995
2050-01-01 19:00:00,0.03906282108859883,0.0462303111965986,0.03494151427649894,0.04694706020739858,0.03171614372789904,0.04336331515339869,0.0430049406479987,0.04730543471279857,0.04121306812099875,0.01585807186394952,0.040317131857498786,0.04246737888989872,0.03834607207779884,0.018993848786199426,0.03942119559399881,0.03494151427649894,0.04318412790069869,0.040317131857498786,0.03924200834129881,0.03888363383589882,0.04443843866959866,0.041571442626398745,0.030282645706299086,0.04210900438449872,0.022398406587499323
2050-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
