Timestamp [UTC],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2050-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 09:00:00,0.10528377485758125,0.16950325952156983,0.10058037598078211,0.17294035870076924,0.14634806505117395,0.14689076492157385,0.14580536518077403,0.17728195766396845,0.13784576708157545,0.14851886453277358,0.1483379645759736,0.1496042642735734,0.13603676751357577,0.15448856310717252,0.1702268593487697,0.1101680736911804,0.140378366476775,0.1640762608175708,0.16516166055837062,0.15358406332317268,0.10202757563518183,0.1700459593919697,0.12445917027837786,0.1790909572319681,0.15249866358237285
2050-01-01 10:00:00,0.28501330893705323,0.37343178082217354,0.27811016658556653,0.37971805432097244,0.34037412271654743,0.3510508381668815,0.33846924617144375,0.39148740551037836,0.3456111764659065,0.3368212475649961,0.3496325825055698,0.33797358028981184,0.28853362209638067,0.38059361011188425,0.3703510545578701,0.2860299666942691,0.32659316400752586,0.3543432173806409,0.36710751833244665,0.3513221881020815,0.29068452258273225,0.36334660823057535,0.30768730952236123,0.38204442776541997,0.3401154357783235
2050-01-01 11:00:00,0.44736740216588833,0.5329692617236331,0.49070198681732063,0.5460881265907668,0.5067134419936857,0.5323578198696493,0.5036055807358623,0.5585647966112606,0.4877442725236412,0.49828531300637535,0.5053042313302141,0.511163580930965,0.4409762066921455,0.5497947667055981,0.5317047710256014,0.3848556130940915,0.5024007870235746,0.5099298432255892,0.5256572854697784,0.5054778952887421,0.50570582923431,0.517050065525236,0.4376856364779541,0.5261638053488183,0.505658795245542
2050-01-01 12:00:00,0.5185877151580357,0.6419397777007978,0.6110420650793632,0.6575930509626989,0.6120315878430591,0.6418022937336297,0.6023715301499408,0.668731061302873,0.5991334209232214,0.6060311362760041,0.6126267487009309,0.6140612853583548,0.5602073682190044,0.6605200122637225,0.6365616219851347,0.527911298931506,0.6160982188719224,0.6095134604444036,0.6318726951048795,0.6091064355416035,0.6488953810397565,0.6174766765427382,0.5653666349869393,0.6416593827677578,0.6213406996199854
2050-01-01 13:00:00,0.601391052384085,0.6979916293152678,0.6695595831050168,0.7147158303214247,0.6701004739758487,0.7002619237731074,0.6734995841641201,0.725280387798543,0.6388662874347663,0.6500314327684603,0.6512145184859321,0.6697314380639768,0.595468387798454,0.7186286963870081,0.6895110393404853,0.5974040173362136,0.6841220296274142,0.6651781861513216,0.6868789449690458,0.6622186628580742,0.713413350632465,0.6687419153002809,0.646029925724045,0.6942849892004364,0.6782337360335753
2050-01-01 14:00:00,0.6045531836289484,0.6980386633040357,0.6685320713503929,0.7203020209874078,0.6684054413806331,0.7004392057307713,0.6612164770974024,0.7294754577967342,0.6253874316536006,0.5924835385112546,0.6651836131500256,0.6741472060094641,0.6167494587164022,0.7167274378410404,0.6842486595971742,0.6330630168206233,0.6834563177863904,0.6634252655699299,0.6830637648801344,0.6563774032530032,0.7098170594912817,0.6620540438973861,0.6559540973540913,0.6820380621250786,0.663157533633866
2050-01-01 15:00:00,0.5664140457368112,0.6508111115822681,0.6259518395188166,0.6664191598549694,0.6312666802495996,0.6496877228505404,0.6079287768228357,0.6768100533735596,0.5784239938687611,0.5282007388623859,0.5767633322653374,0.6285188099058082,0.623757523042833,0.6670161297124093,0.6372960758097426,0.6100760593100514,0.640751264984622,0.6180121404148661,0.6353152212827828,0.6126647376918589,0.6635537045392579,0.6154306980313305,0.5997484807763412,0.6302753484863359,0.6078618438388198
2050-01-01 16:00:00,0.48086645616610635,0.5545632895668453,0.5248124826715226,0.5694585920097547,0.5269452931621942,0.5489409189095023,0.528001748909906,0.5772861331404893,0.4538870366089592,0.45014964350147185,0.48316207661789806,0.5324247528536652,0.5567594150423969,0.5540314436938534,0.5406882628802877,0.449140221742528,0.5441217440603511,0.5187957501083555,0.5410138828025277,0.5197780368737795,0.5640677732971157,0.5185605801645157,0.4928311793088563,0.5273884980563541,0.4980700420577833
2050-01-01 17:00:00,0.30368580247794597,0.4054691631714479,0.38680933262753114,0.41790603520144565,0.39197583539373826,0.3956553405150496,0.35917686422633605,0.4223199941473648,0.3273276178321337,0.29015991270801234,0.3304571870847732,0.3848158151035955,0.38801412633981897,0.4155615717613181,0.39399648791119385,0.3241890035816543,0.39635904134700145,0.3693814307894222,0.3944794907958498,0.3806080821084282,0.41164146969746274,0.3730211379202376,0.35816925146696027,0.38104405100431615,0.34930696258332977
2050-01-01 18:00:00,0.14815706461917363,0.20759536342493906,0.19223153009391777,0.21684296921655344,0.19709050293356492,0.20081161504494027,0.1752920581391688,0.21804776292884118,0.1483379645759736,0.13386596803197615,0.17330215861436915,0.19137225529911792,0.18617499954025488,0.19133426630818992,0.19997947524366042,0.13278056829117635,0.19899718847823658,0.1731212586575692,0.19847981460178868,0.1915278292619659,0.20962325194066667,0.1826058433925915,0.17782465753436838,0.18783023414497457,0.1523177636255729
2050-01-01 19:00:00,0.02803949330399501,0.03853169079839314,0.02948669295839475,0.04178789002079256,0.033647391964794014,0.03165749243999436,0.022612494599995977,0.04178789002079256,0.016154366142237125,0.02279339455679594,0.03057209269919456,0.026411393692795302,0.02026079516159639,0.013549406764317588,0.036179991359993564,0.012934346911197698,0.03581819144639363,0.02568779386559543,0.02803949330399501,0.0325619922239942,0.03400919187839394,0.020079895204796427,0.01586492621135718,0.020079895204796427,0.014345366574237448
2050-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
