Timestamp [UTC],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2050-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 09:00:00,0.11680568645179532,0.17267574458786705,0.09713855037279609,0.17973881171884676,0.17016348172699314,0.16657209166039327,0.15511384716219373,0.18040407397404074,0.16195459014619348,0.08225993438259667,0.15699505148279366,0.14297152836559424,0.09235003028399628,0.1836961815350906,0.17268087514510502,0.10979392489319557,0.15477181001299378,0.16537496163819335,0.174546687793991,0.15990236725099355,0.1263827266293949,0.16469088733979334,0.1441686583877942,0.15853421865419362,0.17016348172699314
2050-01-01 10:00:00,0.2427745481306582,0.372413468420437,0.24340731685667819,0.3831876386202365,0.3599958097187315,0.36874340980952114,0.3488830227412239,0.3896829240835443,0.372435700835135,0.248115458215416,0.36231482159030737,0.33691856326220837,0.29661461578622805,0.38803601521014636,0.36984134905845306,0.2640133449102314,0.3576374635749976,0.35702692726367563,0.37126935415636303,0.3504187695411319,0.3282427909727507,0.35400331886474773,0.35255992209512377,0.323389283825603,0.37442635704347893
2050-01-01 11:00:00,0.36625166917759927,0.5320832504099745,0.4529957105862078,0.5459716688532399,0.5184582005715931,0.5321328457966086,0.5078721508038535,0.5530809109993617,0.5415747813002743,0.35827536285825556,0.5282695361963947,0.5087888103637095,0.5275495479973288,0.5514032187825357,0.5301610016314705,0.4131090484322514,0.5173209270505031,0.5144101909108112,0.5305492137958125,0.496405355376924,0.5078157146742355,0.5055685306039917,0.5075455053263676,0.49061637662671415,0.5379218245468183
2050-01-01 12:00:00,0.5077353359441735,0.6398215320364782,0.5908828567289443,0.6556612724159296,0.6234328220325609,0.6387543761309743,0.6170931634721392,0.6610124436151633,0.6518697906170478,0.4634107417793473,0.6340855690443944,0.6117419922729053,0.6475720938373499,0.6578075555271595,0.6351954795935484,0.5289074354796527,0.6280417726180307,0.6138096068398193,0.6360180789373744,0.5995295558607199,0.6504024512469798,0.6067037850651896,0.6041077231027617,0.5795768187621386,0.6423218235971301
2050-01-01 13:00:00,0.5365485453927804,0.6958677393043879,0.6482698496217179,0.7117964093426313,0.6763254467848469,0.694858729714248,0.668638161856577,0.7164087802995931,0.7055696230414455,0.5258650150375188,0.6843598994195544,0.668195223748363,0.7010598632292437,0.7115911870531113,0.6885994498838882,0.546705338538274,0.6872141994296282,0.6671263576571131,0.6889568787048023,0.6296596083337467,0.7096227632594654,0.6576108841663695,0.668857065632065,0.643756669438024,0.69691437298094
2050-01-01 14:00:00,0.5436492366101722,0.69528114559351,0.6492070314105258,0.7170415490256131,0.6695120667727831,0.6935008422319241,0.6674034077479651,0.7204927038610409,0.6976634343376878,0.5536692148959858,0.6832328870129405,0.6686997285434331,0.669867785407951,0.7108729090397914,0.6842401864173343,0.5798607095959746,0.6838263214668024,0.6665790982183931,0.6836997677215985,0.6428844747075642,0.7010632836007357,0.6536364124926657,0.6429563025088961,0.645701150631226,0.6823675330254646
2050-01-01 15:00:00,0.5561387231132097,0.6481809199629259,0.6154086305123292,0.6632938314003273,0.6255192486426807,0.6478234911420119,0.619555830946379,0.6691409564659011,0.643825076867864,0.5353018199839464,0.6354092528117984,0.6251464281500528,0.6062591367712296,0.6595622061025554,0.6369518403546903,0.5307099712559366,0.6395547430601023,0.6223690864985489,0.6359291492785824,0.6020178761211498,0.6541101339443077,0.6097291036498634,0.618794798289409,0.6134692798763652,0.6379916332882583
2050-01-01 16:00:00,0.4294481630495347,0.5536538232242717,0.5280455018636687,0.5673130767775731,0.5303901665214346,0.5512322002079358,0.5268483718414688,0.5717766615746329,0.5191097813408191,0.4743559305537469,0.5286372261317847,0.5327365413649465,0.522446353731265,0.5521368884675697,0.541778293404048,0.4509092839760878,0.544822424031928,0.5290528012680628,0.5387632359338502,0.48314628528818654,0.5572811271915374,0.5167274925966412,0.5188241803212371,0.5104613720232974,0.544435922053332
2050-01-01 17:00:00,0.3129913544899234,0.4069318575176996,0.38364254802867254,0.4178702055491152,0.39139995057252824,0.40284280339901374,0.37960308929662073,0.42046455732579713,0.3681448447984212,0.3303292175828707,0.3897547518848763,0.39032766410978625,0.40391166949026375,0.39250302037869816,0.39828002782868593,0.33400440675102455,0.39960542178183583,0.3882737310288404,0.3934265206815381,0.3586601546511055,0.40982378161418553,0.37810325639737874,0.37925763177592875,0.3704057103546331,0.39414137832336604
2050-01-01 18:00:00,0.17670152183395088,0.2158374124454133,0.1866171787892585,0.22092350485401707,0.20139489382044387,0.2129591698348954,0.18721061324312047,0.222674735057921,0.18498053103033657,0.14177439834339428,0.1941950118297842,0.20285881281901982,0.2163265255687693,0.17948912459993074,0.20813302565968358,0.15819218150499362,0.20913861487833157,0.20183954211440389,0.20435864571826173,0.18814095428894442,0.2138125525221494,0.19500050931615015,0.18602716470688851,0.18571933127260853,0.199127187521248
2050-01-01 19:00:00,0.03420371491999862,0.04104445790399835,0.024284637593199022,0.04207056935159831,0.034545752069198604,0.038308160710398456,0.03283556632319867,0.04138649505319833,0.029073157681998828,0.013407856248639459,0.03112538057719874,0.036597974964398525,0.03882121643419843,0.03642695638979853,0.0372820492627985,0.023258526145599062,0.038650197859598445,0.03625593781519854,0.03642695638979853,0.033519640621598644,0.03899223500879843,0.03437473349459862,0.02599482333919895,0.033519640621598644,0.028389083383598857
2050-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
