,Dakar-0,Dakar-1,Dakar-2,Dakar-3,Dakar-4,Dakar-5,Dakar-6,Dakar-7,Dakar-8,Dakar-9,Dakar-10,Dakar-11,Dakar-12,Dakar-13,Dakar-14,Dakar-15
2030-06-15 18:00:00,710.494870389254,719.8509296664231,652.0902042413973,626.5327517557059,708.4401158533673,730.4536939428942,711.5453347868139,714.3100185584142,634.73445455204,720.0875727449943,711.9955338143396,721.784476771822,716.7745696449973,658.4333931035866,627.8833488382832,717.4325528390734
2030-06-15 19:00:00,735.1865555143187,744.3579177545543,696.9427253042486,663.6683997441742,734.4939416258175,750.7011066167437,736.9700362772089,740.317670071631,674.4674046223873,742.5455780796431,738.0782184988109,746.9494480540292,734.0783732927168,701.1272675472761,664.8516151370303,743.2555073153568
2030-06-15 20:00:00,763.9242601047107,772.3626059796162,723.4178911922038,702.200819074453,757.1885900390374,775.7102397740382,765.9039814693432,761.6444060550615,704.6595983786319,766.256060195998,764.7957992477415,768.3108147318846,759.8378381625542,728.774105263279,695.1650163237624,768.9053083195146
2030-06-15 21:00:00,768.5301424632434,772.4838134101038,723.9950694326214,711.2105714073717,767.3122963759621,783.7272455334386,772.7493154006959,768.258868690247,724.6357372794849,769.7826192449494,767.831756792338,773.1360248217757,769.9673162818832,731.8966395439382,714.7890764979609,772.9859584792672
2030-06-15 22:00:00,787.9925927301247,790.7745918489375,718.9505316113717,730.83463158157,787.6289704386616,803.1839240179158,789.3374180302977,788.6044016649672,739.1517700259875,788.0676259013791,785.4299213426704,792.6504211302946,790.1050650900529,725.328351167986,730.8634904935909,790.9823760154878
2030-06-15 23:00:00,783.9638886120099,785.776228286921,729.3339681564842,728.5143750550913,783.6002663205466,799.1494481173968,785.9320664118337,784.5699257644483,736.7853392402753,784.2005316905811,782.3362459740323,786.7978337724603,784.9624069679321,734.4131366721592,727.354246791852,786.9709872445854
2030-06-16 00:00:00,762.556347674921,744.8312039116967,729.5186651934177,766.7582052651613,762.2042689482665,776.2470155376266,764.3860026970448,743.953892986262,775.2080947048748,761.4308501061067,760.0687094587212,762.8449367951299,743.6479885188406,732.543079173206,761.0152817730061,763.8088244566273
2030-06-16 01:00:00,738.2225130589152,721.8595099430763,712.4572764066737,742.4878602556013,737.8819778970689,751.0878160378234,740.6582052334775,721.3227341794878,751.0935878202276,736.9411773651883,736.1100406989868,738.5688200031659,722.3443396650271,715.9607483260086,736.47366299045,739.8674710441054
2030-06-16 02:00:00,711.4991605275806,692.4118761169705,683.7080282514731,713.7616992300175,711.1701689305424,723.8565466549213,711.8800981662561,692.002079566274,723.4525218866289,710.2639990930868,707.8802529601621,710.6333931669541,692.3195275985038,685.6588907040847,710.0504431441323,712.3187536289735
2030-06-16 03:00:00,691.6557726220235,670.2482316849348,666.3465067797118,691.3844988490272,691.3325528073897,703.4417522913508,692.4522785937996,668.5282405284904,703.840005277239,690.4494700995507,688.3023670451972,690.8130923910138,669.399779671521,668.3435434915567,689.704910169412,691.1247686408393
