,FKK-0,FKK-1,FKK-2,FKK-3,FKK-4,FKK-5,FKK-6,FKK-7,FKK-8,FKK-9,FKK-10,FKK-11,FKK-12,FKK-13,FKK-14,FKK-15
2030-10-13 23:00:00,140.41656083818654,144.79794933921866,136.87293448471905,143.59262760299094,142.58086118206987,140.67854480031875,141.78317867050313,142.76464097640144,142.59063670304496,142.69621232957587,139.61985587871732,141.77242559743055,144.41768157328795,133.65092277133175,143.24755171257053,140.5397324024726
2030-10-14 00:00:00,139.3823107190228,143.44403968416967,139.934627654115,141.99726257985745,139.84860306953425,138.57680779067599,139.63060895178987,141.6023315324641,140.3608403686286,140.00598895723303,137.73904564311138,139.28357795717443,142.96601670848813,137.2571124590398,140.0929910939113,138.049907210119
2030-10-14 01:00:00,135.88951707462573,139.97666239430782,135.96283348193884,138.1877420558677,136.41250744679263,134.87481799741215,136.1622541098305,138.93654696255902,136.75562823301803,136.23948072553367,134.09375387150303,135.5913636848857,139.8671765593869,133.53068386333825,136.40370947791507,134.41536851158324
2030-10-14 02:00:00,132.5805032245602,134.06247220438274,132.89820765625035,134.66757695274035,133.43586130987995,131.1679404436607,132.13767212438896,133.11424666979974,132.9451301569308,132.21978650057963,131.01250966015692,132.53358072387982,134.05269668340767,130.88445033538335,132.37521728408348,131.6019735749544
2030-10-14 03:00:00,128.11309013894737,129.06718098611543,126.7933948073112,129.45331406463123,128.27536378713373,126.52750063678894,128.4044006640048,127.716203987359,128.50020076956065,127.20787689665468,126.1560308397358,127.42978122278907,129.61461016072008,126.50990469903378,127.55881809966016,125.33488707782882
2030-10-14 04:00:00,125.40722593304444,124.9155172279978,121.77073213031365,124.69068024557087,123.42084007090764,121.74727087997344,125.22931145129795,123.29375829823157,123.67304851206475,122.36117359720868,121.26631524799939,122.23702448082508,125.18336650271507,121.71892186914572,122.88905172986314,120.65632273915423
2030-10-14 05:00:00,121.45302769862349,121.8929261425022,120.92123935757895,123.00049266897908,121.4217460315032,120.52044299760055,121.3151928528748,120.29071825468613,121.9633098935228,120.57323081086602,120.41682247526468,121.24383154975672,122.02587322776331,120.56541039408596,121.22330295570904,119.73644621539891
2030-10-14 06:00:00,113.4498086763232,120.60157982169376,121.4676909800861,122.86852313581544,121.15194165259092,120.40215919380208,113.71961305523548,119.95053012475324,121.59477275276215,120.36989997458429,121.67786468105038,120.14506299215736,120.75310039680753,119.6758379853534,121.34354186370254,119.60643178643033
2030-10-14 07:00:00,108.24434375709161,111.714653703246,111.8212068818744,113.15752059916822,111.50545755437923,110.768383272858,108.76440147296601,110.92479160845932,111.83000485075196,110.30697868283409,111.9502437587455,110.28645008878642,111.99130094684084,110.24050514020352,111.478086095649,109.89151904139305
2030-10-14 08:00:00,100.56273937487155,103.98319416405305,106.17779862295912,107.5336633822031,105.7633165336156,105.3713181425148,102.11020434522716,104.43189057680932,107.82399635516306,104.8766767811756,106.98232399920845,103.62052233587745,104.32533739818092,103.95680025742033,105.80339616961344,103.32236894613744
2030-10-14 09:00:00,104.93141969863606,103.23341170526417,106.12989857018123,106.98232399920845,105.34492423588206,105.4094426743176,106.49354795045429,103.28717707062712,107.5229103091305,105.515995852946,106.72620534966129,104.72515620606183,103.76128983791865,105.3028894956892,106.39970294909348,103.64593869041268
2030-10-14 10:00:00,97.55969933132614,106.72327269336874,108.77906475442865,109.1974570521622,109.0928589777288,107.44177348503732,98.86179872520717,106.59325826440012,110.38518285063473,108.41443782205803,107.52682051752052,106.61769706683783,104.97736464721893,108.22577026723896,108.07033948373513,104.42407016002927
2030-10-14 11:00:00,96.09337118506372,107.21302629422038,106.49159284625928,106.64604607766557,106.26675586383236,105.12008725345515,98.48935137605652,108.53369917795408,107.9227291170114,105.60104288542924,105.26280985969136,104.0838820300964,105.84249825351378,105.3732732467098,106.12598836179116,101.99876340611122
