Timestep,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
0,563.32596264757489735,96.46540834358779648,229.34692537011787294,77.44633709690374701,103.65571421138776032,59.159006824965949534,82.640916782764293202
1,528.11808998210153732,91.079718254812789269,221.02479930402148511,74.051366744612295179,98.48348606347146017,56.611213107385353283,81.55234268683325638
2,514.26581221207914041,85.669476013239716394,206.38182547950879098,70.861461715613614842,93.258470102289720671,54.124714472433801404,80.191625066919456799
3,502.72224740372723772,83.565005773405772516,204.22527557899147155,67.595606566876853094,89.641527341509103621,51.638215837482249526,75.111612619241299171
4,483.09818722952888947,81.022104233606441426,197.53997088738773868,66.836105369496223716,86.708871048984264007,51.059960340981888294,77.560904335086135575
5,488.86996963370489766,79.443751553730990622,194.52080102666346306,67.899407045829121898,84.362746014964386632,51.811692486432356475,72.571606395402227463
6,528.11808998210153732,79.005320253765574989,196.67735092718078249,69.79816003928071666,84.362746014964386632,53.315156777333299942,72.299462871419464705
7,543.70190247337666278,77.777712613862462376,200.12783076800855042,70.329810877447158646,83.38519391745610676,53.719935624883547121,77.19804630310910909
8,546.01061543504692963,68.044537754630525228,207.46010042976743648,70.101960518232971253,79.866006366426304908,53.546458975933440172,76.7444737631378473
9,565.63467560924527788,68.746027834575158977,206.81313545961225486,69.342459320852327664,84.069480385711912618,52.96820347943307894,80.917341130873481347
10,576.60106217717964228,75.760928634021610151,213.71409514126773388,74.279217103826496782,89.543772131758260002,54.413842220683982021,78.377334907034395428
11,570.25210153258615264,79.619124073717145507,217.79213100314601093,78.293180931983172854,91.987652375528952575,57.247294153535747796,86.632355134511414008
12,578.93286226846669251,82.600456913481892229,220.03925599948507852,81.481566958587080762,93.551735731542194685,59.6667151508932605,83.003774814741291266
13,595.86150005991487433,82.951201953454201998,219.84732305833901478,84.520331249307020016,94.822553458302962781,62.095388236194779097,82.550202274770029476
14,584.50840407090072404,81.022104233606441426,217.82879235145480834,84.897803344405204484,91.987652375528952575,62.635478869926117795,82.822345798752792234
15,622.76377784577914554,86.98476991313592066,223.54364958782574035,84.771726145640002414,93.551735731542194685,62.651091768331625076,79.465909002965432251
16,630.86158855883797969,89.996792943898228145,231.5897372666559022,84.609952390597939598,96.582147233817863707,62.562618677367069608,85.180923006603364911
17,612.30530812941219665,88.466667707018984856,226.58007184775414089,87.916820603993230065,99.188301125774927414,65.30412798627527593,88.990932342361972474
18,601.66214137611166279,85.318730973267378204,224.77935268082217135,86.705416194171107236,102.15712684590756965,64.252859493637629384,86.541640626517150281
19,617.03239791843236617,92.562492911295777276,246.26074623987531709,88.257077140419767147,113.29340034072187393,66.569351012618071195,92.871698994356108869
20,615.21428646111689886,99.264353762566912565,254.78127489681929774,89.400126442477628075,114.2641095735475858,66.820313898099229277,95.722855980615477733
21,609.24049167279474659,103.73109184661444715,254.50307995965258101,88.009479750073680293,115.72848261561499328,65.991095516117709963,93.854137115933866653
22,596.8253877214123122,103.40489895944017462,250.7959706806632596,86.867949450410577583,113.37355961271755689,66.015382246970730762,96.417729111851443236
23,597.15437931845031017,101.48456986559172321,242.59029830919482151,83.728171500439017905,110.23659493181349944,63.620247980466231752,94.070037644960194712
24,556.39982376256375574,96.706545558568762999,236.92719827043632108,79.085340680851174966,108.49557464615124047,60.411508230385727813,87.448785706459673861
25,533.88987238627748866,92.227531398122209794,226.49812295153446939,75.494419019635515156,102.90104399211136865,57.709898550736042466,81.915200718810254443
26,510.22556452915591763,88.376350859226107559,215.76281754675920865,72.152613751160700417,98.406259447768306359,55.165574366134450202,80.826626622879231832
27,494.641752037880849,85.844848533225871279,210.47927029049174052,69.874110159018783861,95.018063877804621598,53.372982326983326118,82.822345798752792234
28,480.2122960274409138,83.38963325341960342,208.10706539992267494,68.658908243209765487,92.574183634033929025,52.447773532582750988,82.00591522680451817
29,480.78947426785856578,81.285163013585687963,202.500035658577616,68.658908243209765487,89.739282551259918819,52.447773532582750988,74.02303852331027656
30,508.49402980790318907,80.408300413654885119,200.99045072821547819,70.177910637971038454,88.859485663502468356,53.604284525583480558,74.839469095258550624
31,492.33303907621046847,78.566888953800173567,198.83390082769813034,70.329810877447158646,86.122339790479287558,53.719935624883547121,69.396598615603380722
32,499.25917796122161008,70.499753034436778876,199.69652078790505811,71.013361955089735034,81.039068883436243595,54.240365571733875072,76.018757699183836962
33,555.82264552214610376,69.009086614554405514,204.22527557899147155,74.658967702516804366,82.212131400446182283,57.015991954935607566,73.660180491333250075
34,561.01724968590451681,77.602340093876293281,216.17471857775802846,80.38332822717467252,88.859485663502468356,58.743241122982183811,94.213366567591108947
35,567.36621033049812013,80.846731713620286541,221.73214767139117498,73.595666026183906183,91.889897165778123167,53.315156777333299942,89.353790374338984748
36,557.554180243398946,83.915750813378096495,223.18134920453883296,86.643896597183285735,91.303365907273160929,63.730694780297795887,74.02303852331027656
37,562.17160616673970708,86.020221053212026163,222.73925647493277324,84.52412875529391556,93.160714892538891263,62.197739459075343404,73.932324015316012833
38,564.4803191284102013,85.143358453281223319,223.19213195404140038,83.545891213067662306,92.085407585279781983,61.301443439499784915,87.811643738436686135
39,568.5205668113333104,87.160142433122075545,220.28510268814403616,80.707635238456205684,93.160714892538891263,59.181558789329457682,85.362352022591863943
40,555.24546728172856547,89.958210989501267818,221.55099747974770708,80.758521818680719662,94.529287829050488767,59.343470328349560816,81.461628178838992653
41,562.74878440715735906,88.587674745809422916,213.49844015121598773,86.034017135686639222,97.900865013356536792,63.482044916802642831,92.943363455671573092
42,562.74878440715735906,86.107907313205117816,221.89604546383048955,86.644656098380664844,100.08276129499499518,64.100200042561525038,85.271637514597614427
43,609.59834218185369537,97.73685911348745492,254.97105128806484231,88.988476793497312656,115.62583964537662951,66.089398950522763698,87.811643738436686135
44,581.38009800783743231,97.603575998297969818,255.28590757354035645,89.202656131158661879,111.89256818499251267,66.77174043639320189,112.23198929048952266
45,576.02388393676210399,104.50536152235333986,255.39804816836726786,90.283426335031307985,115.03539817848162841,67.487620741060638352,82.368773258781516233
46,562.74878440715735906,103.33562681404565353,253.70299994656062381,86.61959255886711162,114.09108285228863622,65.958134952817189856,85.997353578551638975
47,571.40645801342122923,101.98613527275213642,251.26825510887658766,86.090979725490171859,113.31001872637951067,65.763262850496573719,85.815924562563125733
48,560.44007144548697852,97.855235564478107335,241.34812556649683302,80.533709464256048705,109.68623310091632561,61.51771099519092445,88.718788818379223926
49,528.69526822251907561,91.147236675007448525,225.83606213207565361,76.615442786969325084,101.88927757119030559,58.524660545305046355,81.915200718810254443
50,508.49402980790318907,88.202732064439800297,217.59588496219893727,72.456414230112955011,99.033847894368619791,55.33905101508455715,80.6451976068907328
51,480.78947426785856578,85.406417233260469857,210.04796031038824822,69.418409440590394865,97.559699331326143579,53.026029029083119326,74.839469095258550624
