,Diourbel-0,Diourbel-1,Diourbel-2,Diourbel-3,Diourbel-4,Diourbel-5,Diourbel-6,Diourbel-7,Diourbel-8,Diourbel-9,Diourbel-10,Diourbel-11,Diourbel-12,Diourbel-13,Diourbel-14,Diourbel-15
2030-01-01 10:00:00,71.11355685438834,72.86728205424994,73.56877213419459,76.19935993398701,77.16390879391089,71.55198815435374,65.50163621483118,69.71057669449904,69.62289043450598,81.63590805355798,75.76092863402161,76.46241871396627,65.32626369484501,72.25347823429838,72.1657919743053,69.62289043450598
2030-01-01 11:00:00,70.06132173447138,76.81316375393855,73.74414465418073,77.77771261386246,78.12845765383477,70.23669425445753,65.23857743485195,70.14900799446445,68.83371409456824,82.16202561351649,79.61912407371713,75.93630115400777,63.74791101496957,73.21802709422225,73.65645839418767,71.55198815435374
2030-01-01 12:00:00,74.3579484741323,78.30383017382094,74.79637977409772,78.56688895380017,79.26837903374484,74.3579484741323,68.30759653460976,72.51653701427763,69.09677287454748,84.17880959335734,82.60045691348189,80.3206141536618,64.71245987489345,75.41018359404929,76.19935993398701,73.30571335421534
2030-01-01 13:00:00,76.02398741400084,78.12845765383477,74.70869351410464,78.12845765383477,79.79449659370331,76.37473245397315,70.58743929442986,72.6042232742707,68.30759653460976,83.74037829339194,82.9512019534542,81.98665309353032,65.8523812548035,75.3224973340562,76.46241871396627,73.39339961420843
2030-01-01 14:00:00,72.51653701427763,75.49786985404236,72.07810571431224,72.1657919743053,78.39151643381403,72.86728205424994,69.35983165452673,66.99230263471355,66.99230263471355,81.89896683353724,81.02210423360643,78.65457521379327,62.78336215504569,71.90273319432606,74.8840660340908,71.11355685438834
2030-01-01 15:00:00,75.05943855407696,82.60045691348189,79.3560652937379,82.33739813350265,84.09112333336425,75.2348110740631,73.91951717416691,75.49786985404236,73.30571335421534,87.59857373308748,86.98476991313592,80.67135919363412,67.95685149463743,77.42696757389014,81.46053553357184,76.81316375393855
2030-01-01 16:00:00,77.6023400938763,85.58178975324662,82.42508439349571,85.14335845328121,86.80939739314974,78.0407713938417,76.46241871396627,78.30383017382094,76.28704619398009,90.72634262704065,89.99679294389824,83.30194699342654,70.32438051445061,80.14524163367565,84.61724089332273,79.96986911368947
2030-01-01 17:00:00,77.25159505390398,86.1079073132051,82.16202561351649,85.66947601323972,83.9157508133781,78.56688895380017,77.33928131389706,78.91763399377251,75.76092863402161,89.77933101911539,88.46666770701897,82.60045691348189,71.81504693433297,78.82994773377942,83.65269203339886,79.44375155373099
2030-01-01 18:00:00,74.97175229408387,82.9512019534542,80.49598667364793,82.68814317347497,81.46053553357184,71.72736067433989,74.62100725411155,76.37473245397315,73.30571335421534,87.33551495310823,85.31873097326739,79.61912407371713,69.35983165452673,76.98853627392474,81.02210423360643,76.55010497395932
2030-01-01 19:00:00,84.26649585335042,92.35730706291197,95.91561549343116,91.33751585919245,92.55109369749667,85.75716227323278,89.2672432607558,91.3734672257896,87.84146467326832,99.79748622332484,92.56249291129576,89.92401334810398,84.61724089332273,91.98376359534144,93.3806057170312,89.79774513371393
2030-01-01 20:00:00,92.5633697738957,96.10852526541593,101.6178529807812,98.85135147799951,95.54645633886028,92.77381679787908,91.48833622638053,94.2285318511643,94.06718913277705,104.20635137577692,99.26435376256691,94.91336154171024,91.25859822519864,96.77932515436302,94.99929407650349,95.55434810225968
2030-01-01 21:00:00,100.03248540010632,101.06981385582444,102.51839087091012,102.04663879214736,101.77218079836902,99.72032231453092,98.66808719461395,101.51876750698902,101.34514871220271,108.13469582346696,103.73109184661443,99.31521179336289,98.42081194143347,101.37233145280057,101.04263111522658,101.38022321619997
2030-01-01 22:00:00,103.7644126254118,103.75213654901276,104.41767526236026,104.7552673633336,104.47379446875584,103.44085032603734,102.22288817473344,104.21336627657638,104.03536316879044,105.6172232990656,103.40489895944016,103.01995627807057,101.96684429555368,104.06254590938828,103.72495380841492,104.07131453538759
2030-01-01 23:00:00,103.22689585165423,101.82479255436488,102.47805519131332,102.80950925408716,102.53329753510896,102.90508727747962,102.11591093754188,102.27725365592916,102.10275799854294,102.44561127511588,101.48456986559172,102.48682381731264,101.85986705836208,102.1299407391408,101.79848667636693,102.13783250254016
2030-01-02 00:00:00,99.04601497518416,96.78897064296224,97.40978936371329,97.72458303708842,97.4615242571092,98.73648247740856,97.3343791801192,97.21863331692833,97.05290628554143,97.37909917271568,96.70654555856876,98.33575626924019,97.09061137733843,97.07833530093943,96.76354162756425,97.0862270643388
2030-01-02 01:00:00,92.25559100132001,91.38486643958868,91.9714875189424,92.26874394031896,92.02059182453854,91.96798006854269,91.89958478574808,91.79085382335664,91.63389541796904,91.94167419054479,92.22753139812222,91.59443660097216,91.6689699219663,91.65844757076711,91.36119114939056,91.66546247156656
2030-01-02 02:00:00,89.2760118867551,86.02022105321201,86.54633861317053,86.80939739314974,86.54633861317053,88.99716957997713,86.45865235317743,86.37096609318435,86.1955935731982,86.54633861317053,88.3763508592261,88.63590218880562,86.28327983319126,86.1955935731982,85.93253479321895,86.28327983319126
2030-01-02 03:00:00,86.45865235317743,83.82806455338502,84.35418211334348,84.61724089332273,84.44186837333658,86.1955935731982,84.26649585335042,84.17880959335734,84.09112333336425,84.35418211334348,85.84484853322587,85.84484853322587,84.09112333336425,84.09112333336425,83.82806455338502,84.09112333336425
2030-01-02 04:00:00,83.3896332534196,81.28516301358567,81.81128057354417,82.07433935352341,81.89896683353724,83.12657447344037,81.81128057354417,81.63590805355798,81.54822179356493,81.81128057354417,83.3896332534196,82.86351569346115,81.54822179356493,81.54822179356493,81.28516301358567,81.54822179356493
2030-01-02 05:00:00,80.84673171362029,79.70681033371022,80.2329278936687,80.49598667364793,80.2329278936687,80.67135919363412,80.14524163367565,80.05755537368255,79.88218285369638,80.14524163367565,81.28516301358567,80.3206141536618,79.96986911368947,79.88218285369638,79.70681033371022,79.96986911368947
2030-01-02 06:00:00,80.93441797361336,79.26837903374484,79.79449659370331,80.05755537368255,79.79449659370331,80.67135919363412,79.70681033371022,79.61912407371713,79.53143781372407,79.79449659370331,80.40830041365489,80.3206141536618,79.53143781372407,79.53143781372407,79.26837903374484,79.53143781372407
2030-01-02 07:00:00,78.12845765383477,78.0407713938417,78.47920269380708,78.74226147378634,78.56688895380017,77.86539887385555,78.47920269380708,78.30383017382094,78.21614391382785,78.47920269380708,78.56688895380017,77.6023400938763,78.21614391382785,78.21614391382785,77.95308513384862,78.21614391382785
2030-01-02 08:00:00,70.06132173447138,68.30759653460976,68.74602783457516,68.92140035456133,68.74602783457516,69.79826295449213,68.65834157458208,68.570655314589,68.48296905459593,68.74602783457516,70.49975303443678,69.53520417451288,68.48296905459593,68.48296905459593,68.30759653460976,68.48296905459593
2030-01-02 09:00:00,67.51842019467203,69.0090866145544,69.4475179145198,69.62289043450598,69.4475179145198,67.34304767468586,69.35983165452673,69.27214539453364,69.18445913454056,69.35983165452673,69.0090866145544,66.99230263471355,69.18445913454056,69.18445913454056,68.92140035456133,69.18445913454056
2030-01-02 10:00:00,69.97363547447829,72.86728205424994,74.09488969415305,75.3224973340562,75.49786985404236,65.94006751479658,69.79826295449213,69.71057669449904,69.62289043450598,79.61912407371713,77.6023400938763,69.97363547447829,69.62289043450598,73.13034083422919,73.21802709422225,69.62289043450598
2030-01-02 11:00:00,69.0090866145544,75.58555611403544,74.27026221413924,77.07622253391781,77.25159505390398,66.02775377478966,72.51653701427763,70.41206677444369,69.18445913454056,81.81128057354417,80.84673171362029,72.34116449429146,70.58743929442986,74.00720343416,75.3224973340562,68.92140035456133
2030-01-02 12:00:00,70.67512555442293,77.16390879391089,76.55010497395932,77.69002635386937,78.12845765383477,67.86916523464436,74.09488969415305,71.99041945431914,71.02587059439526,84.35418211334348,83.9157508133781,75.05943855407696,73.13034083422919,75.58555611403544,77.86539887385555,69.79826295449213
2030-01-02 13:00:00,72.34116449429146,78.56688895380017,76.02398741400084,77.33928131389706,77.77771261386246,69.88594921448521,74.09488969415305,71.72736067433989,71.11355685438834,84.70492715331582,86.02022105321201,77.51465383388322,73.65645839418767,75.58555611403544,78.47920269380708,70.76281181441601
2030-01-02 14:00:00,69.09677287454748,76.11167367399392,74.70869351410464,76.72547749394549,76.37473245397315,68.92140035456133,74.18257595414616,71.11355685438834,70.06132173447138,83.4773195134127,85.14335845328121,75.3224973340562,71.81504693433297,73.83183091417382,76.63779123395241,69.0090866145544
2030-01-02 15:00:00,74.09488969415305,83.56500577340577,81.46053553357184,83.4773195134127,82.42508439349571,73.13034083422919,80.67135919363412,76.81316375393855,75.76092863402161,89.16289661136403,87.16014243312206,79.88218285369638,77.86539887385555,79.61912407371713,82.16202561351649,74.8840660340908
2030-01-02 16:00:00,76.98853627392474,86.45865235317743,84.44186837333658,86.37096609318435,85.14335845328121,75.76092863402161,83.3896332534196,79.61912407371713,78.65457521379327,91.9539502669438,89.95821098950127,82.60045691348189,80.75904545362718,82.60045691348189,85.40641723326048,77.6023400938763
2030-01-02 17:00:00,78.12845765383477,85.40641723326048,83.3896332534196,86.54633861317053,84.26649585335042,76.72547749394549,82.24971187350957,78.74226147378634,77.07622253391781,90.5877983362516,88.58767474580942,82.86351569346115,80.75904545362718,81.10979049359952,84.52955463332967,77.6023400938763
2030-01-02 18:00:00,76.11167367399392,82.86351569346115,81.63590805355798,76.63779123395241,81.81128057354417,70.32438051445061,79.18069277375174,76.81316375393855,74.97175229408387,88.24569833183642,86.1079073132051,79.96986911368947,77.77771261386246,78.39151643381403,81.54822179356493,75.2348110740631
2030-01-02 19:00:00,91.6865071739649,99.19771220497216,96.68988516917008,86.02022105321201,88.69377512040106,86.28327983319126,89.73899533951858,90.22390035728031,88.93929664838168,98.88028794379721,97.73685911348744,89.46541420834016,92.17141219172665,92.69840661428506,94.76341803712208,88.85073352578867
2030-01-02 20:00:00,95.35003911647581,99.60194586354031,100.66382647205648,94.71869804452561,94.46353102794576,93.24556887664185,94.33989340135552,94.2285318511643,94.06718913277705,102.07382153274521,97.60357599829797,93.84885034539427,98.02797749666448,94.6239968837331,96.15236839541248,94.22765498856438
2030-01-02 21:00:00,99.67735604713432,101.06981385582444,101.87652744776076,102.04663879214736,101.77218079836902,98.66808719461395,101.63889768317952,101.51876750698902,101.34514871220271,107.80850293629268,104.50536152235333,98.2673609864456,101.50736829318993,101.37233145280057,101.04263111522658,101.38022321619997
2030-01-02 22:00:00,102.5429430237082,103.75213654901276,104.41767526236026,104.7552673633336,104.47379446875584,102.22288817473344,104.33700390316665,104.21336627657638,104.03536316879044,105.3129519768896,103.33562681404564,101.80813216496618,104.07482198578732,104.06254590938828,103.72495380841492,104.07131453538759
2030-01-02 23:00:00,102.43596578651665,101.82479255436488,102.47805519131332,102.80950925408716,102.53329753510896,102.11591093754188,102.39826069471962,102.27725365592916,102.10275799854294,102.9927735374727,101.98613527275212,101.70115492777464,102.14221681553983,102.1299407391408,101.79848667636693,102.13783250254016
2030-01-03 00:00:00,97.6386505022952,96.78897064296224,97.40978936371329,97.72458303708842,97.70529205988994,97.3343791801192,97.3343791801192,97.21863331692833,97.05290628554143,97.8289296864802,97.8552355644781,96.93891414755042,97.09061137733843,97.07833530093943,96.76354162756425,97.32911800451961
2030-01-03 01:00:00,92.18719571852537,91.38486643958868,91.9714875189424,92.26874394031896,93.18068104424701,91.89958478574808,91.89958478574808,91.79085382335664,91.63389541796904,93.16752810524801,91.14723667500746,91.52604131817756,91.6689699219663,91.65844757076711,91.36119114939056,92.82204424087529
2030-01-03 02:00:00,86.72171113315667,86.02022105321201,86.54633861317053,86.80939739314974,89.29004168835401,86.45865235317743,86.45865235317743,86.37096609318435,86.1955935731982,89.21375464216001,88.20273206443981,86.1079073132051,86.28327983319126,86.1955935731982,85.93253479321895,88.94543468658118
2030-01-03 03:00:00,84.52955463332967,83.82806455338502,84.35418211334348,84.61724089332273,86.80939739314974,84.26649585335042,84.26649585335042,84.17880959335734,84.09112333336425,86.72171113315667,85.40641723326048,83.9157508133781,84.09112333336425,84.09112333336425,83.82806455338502,86.45865235317743
2030-01-03 04:00:00,81.98665309353032,81.28516301358567,81.81128057354417,82.07433935352341,84.26649585335042,81.81128057354417,81.81128057354417,81.63590805355798,81.54822179356493,84.17880959335734,82.42508439349571,81.46053553357184,81.54822179356493,81.54822179356493,81.28516301358567,83.9157508133781
2030-01-03 05:00:00,80.40830041365489,79.70681033371022,80.2329278936687,80.49598667364793,82.16202561351649,80.14524163367565,80.14524163367565,80.05755537368255,79.88218285369638,82.07433935352341,79.88218285369638,79.79449659370331,79.96986911368947,79.88218285369638,79.70681033371022,81.81128057354417
2030-01-03 06:00:00,79.96986911368947,79.26837903374484,79.79449659370331,80.05755537368255,81.28516301358567,79.70681033371022,79.70681033371022,79.61912407371713,79.53143781372407,81.1974767535926,79.88218285369638,79.44375155373099,79.53143781372407,79.53143781372407,79.26837903374484,80.93441797361336
2030-01-03 07:00:00,78.65457521379327,78.0407713938417,78.47920269380708,78.74226147378634,79.3560652937379,78.47920269380708,78.47920269380708,78.30383017382094,78.21614391382785,79.26837903374484,77.16390879391089,78.12845765383477,78.21614391382785,78.21614391382785,77.95308513384862,79.00532025376557
2030-01-03 08:00:00,68.92140035456133,68.30759653460976,68.74602783457516,68.92140035456133,71.20124311438141,68.65834157458208,68.65834157458208,68.570655314589,68.48296905459593,71.20124311438141,69.18445913454056,68.39528279460283,68.48296905459593,68.48296905459593,68.30759653460976,70.93818433440218
2030-01-03 09:00:00,69.62289043450598,69.0090866145544,69.4475179145198,69.62289043450598,69.71057669449904,69.35983165452673,69.35983165452673,69.27214539453364,69.18445913454056,69.71057669449904,66.7292438547343,69.09677287454748,69.18445913454056,69.18445913454056,68.92140035456133,69.4475179145198
2030-01-03 10:00:00,75.41018359404929,71.81504693433297,77.6023400938763,75.41018359404929,73.65645839418767,69.79826295449213,70.23669425445753,69.71057669449904,69.62289043450598,80.05755537368255,70.14900799446445,74.4456347341254,69.62289043450598,72.77959579425686,73.39339961420843,69.71057669449904
2030-01-03 11:00:00,75.2348110740631,77.77771261386246,79.3560652937379,79.00532025376557,74.18257595414616,69.09677287454748,76.19935993398701,71.46430189436066,69.71057669449904,79.09300651375865,75.84861489401469,77.86539887385555,70.85049807440909,73.13034083422919,74.53332099411848,68.570655314589
2030-01-03 12:00:00,76.37473245397315,79.44375155373099,81.63590805355798,79.79449659370331,78.39151643381403,69.27214539453364,77.16390879391089,72.42885075428454,71.20124311438141,82.16202561351649,78.21614391382785,79.26837903374484,76.81316375393855,74.53332099411848,76.98853627392474,71.28892937437449
2030-01-03 13:00:00,76.02398741400084,79.44375155373099,81.46053553357184,79.3560652937379,80.2329278936687,71.72736067433989,76.98853627392474,72.1657919743053,71.72736067433989,84.52955463332967,80.67135919363412,79.61912407371713,78.65457521379327,74.62100725411155,77.6023400938763,73.30571335421534
2030-01-03 14:00:00,73.39339961420843,78.74226147378634,80.2329278936687,78.74226147378634,79.09300651375865,67.25536141469279,75.93630115400777,70.23669425445753,70.14900799446445,82.24971187350957,78.65457521379327,77.77771261386246,75.93630115400777,73.21802709422225,76.46241871396627,70.41206677444369
2030-01-03 15:00:00,79.26837903374484,85.49410349325353,86.1955935731982,85.58178975324662,80.75904545362718,73.91951717416691,81.72359431355109,76.63779123395241,76.28704619398009,84.17880959335734,82.86351569346115,84.09112333336425,82.24971187350957,79.44375155373099,82.5127706534888,73.65645839418767
2030-01-03 16:00:00,81.98665309353032,88.3333845918295,88.90159155658463,88.43422379082153,83.4773195134127,76.98853627392474,84.52955463332967,79.79449659370331,79.26837903374484,87.24782869311517,85.14335845328121,87.24782869311517,85.05567219328815,82.33739813350265,85.66947601323972,76.63779123395241
2030-01-03 17:00:00,80.84673171362029,87.7897297798724,87.16014243312206,86.45865235317743,80.49598667364793,76.81316375393855,83.56500577340577,78.82994773377942,78.65457521379327,85.93253479321895,84.61724089332273,86.63402487316358,85.05567219328815,81.72359431355109,86.02022105321201,75.76092863402161
2030-01-03 18:00:00,78.21614391382785,86.1079073132051,84.70492715331582,83.21426073343346,78.56688895380017,73.30571335421534,80.67135919363412,75.93630115400777,76.37473245397315,84.79261341330891,83.0388882134473,83.21426073343346,82.77582943346803,79.09300651375865,82.33739813350265,74.97175229408387
2030-01-03 19:00:00,93.01495401286004,95.62098965985443,94.43371769954813,90.98589395662019,88.90246841918457,85.66947601323972,89.91787530990446,90.61936538984911,89.87403217990794,97.41768112711264,94.44424005074728,92.44762391070483,94.06981972057683,93.02459950145929,93.67698527580782,88.86651705258743
2030-01-03 20:00:00,98.5637405452222,100.96546720643268,100.25608536308864,94.71869804452561,93.40954218282893,94.33989340135552,94.33989340135552,94.2285318511643,94.83356704511657,98.13407787125612,96.38561384699408,97.83506772467969,99.51601332874705,97.05027569774165,96.43033383959057,94.96948074810584
2030-01-03 21:00:00,104.90433400532189,102.77794220048966,103.33474995144572,102.04663879214736,99.85097484192065,101.63889768317952,101.63889768317952,101.51876750698902,101.34514871220271,103.7012785182168,101.75990472196997,101.22589539861212,101.52139809478882,102.01594860114977,101.33111891060383,99.46603216055102
2030-01-03 22:00:00,106.63175332718554,103.75213654901276,104.41767526236026,104.7552673633336,103.57676402902662,104.3361270405667,104.33700390316665,104.21336627657638,104.03536316879044,103.52327541043084,101.31095107080544,103.91260240480013,104.07482198578732,104.06254590938828,103.72495380841492,103.17691468345816
2030-01-03 23:00:00,104.81401715752897,101.82479255436488,102.47805519131332,102.80950925408716,103.04012411786896,102.39826069471962,102.39826069471962,102.27725365592916,102.10275799854294,102.95243785787588,101.20485069621378,101.9826278223524,102.14221681553983,102.1299407391408,101.79848667636693,102.64290536010031
2030-01-04 00:00:00,99.68963212353336,96.78897064296224,97.40978936371329,97.96922770246913,98.86625814219832,97.3343791801192,97.3343791801192,97.21863331692833,97.05290628554143,98.78207933260498,96.46540834358781,96.93891414755042,97.09061137733843,97.07833530093943,97.00555570514516,98.48482291122845
2030-01-04 01:00:00,94.24343851536312,91.38486643958868,91.9714875189424,93.43234061042712,92.0881102447332,91.89958478574808,91.89958478574808,91.79085382335664,91.63389541796904,92.01006947333936,91.0797182548128,91.52604131817756,91.6689699219663,91.65844757076711,92.51338860569965,91.73385775436115
2030-01-04 02:00:00,87.24782869311517,86.02022105321201,86.54633861317053,89.53030204073502,89.1137923057679,86.45865235317743,86.45865235317743,86.37096609318435,86.1955935731982,89.03838212217386,85.66947601323972,86.1079073132051,86.28327983319126,86.1955935731982,88.64993199040451,88.77093902919498
2030-01-04 03:00:00,84.52955463332967,83.82806455338502,84.35418211334348,86.98476991313592,86.28327983319126,84.26649585335042,84.26649585335042,84.17880959335734,84.09112333336425,86.28327983319126,83.56500577340577,83.9157508133781,84.09112333336425,84.09112333336425,86.1955935731982,86.02022105321201
2030-01-04 04:00:00,81.98665309353032,81.28516301358567,81.81128057354417,84.52955463332967,83.30194699342654,81.81128057354417,81.81128057354417,81.63590805355798,81.54822179356493,83.21426073343346,81.02210423360643,81.46053553357184,81.54822179356493,81.54822179356493,83.65269203339886,82.9512019534542
2030-01-04 05:00:00,80.40830041365489,79.70681033371022,80.2329278936687,82.42508439349571,80.75904545362718,80.14524163367565,80.14524163367565,80.05755537368255,79.88218285369638,80.67135919363412,79.44375155373099,79.79449659370331,79.96986911368947,79.88218285369638,81.54822179356493,80.40830041365489
2030-01-04 06:00:00,79.96986911368947,79.26837903374484,79.79449659370331,81.46053553357184,80.75904545362718,79.70681033371022,79.70681033371022,79.61912407371713,79.53143781372407,80.67135919363412,79.00532025376557,79.44375155373099,79.53143781372407,79.53143781372407,80.75904545362718,80.40830041365489
2030-01-04 07:00:00,78.65457521379327,78.0407713938417,78.47920269380708,79.53143781372407,77.95308513384862,78.47920269380708,78.47920269380708,78.30383017382094,78.21614391382785,77.95308513384862,77.77771261386246,78.12845765383477,78.21614391382785,78.21614391382785,78.74226147378634,77.69002635386937
2030-01-04 08:00:00,68.92140035456133,68.30759653460976,68.74602783457516,71.46430189436066,69.88594921448521,68.65834157458208,68.65834157458208,68.570655314589,68.48296905459593,69.88594921448521,68.04453775463053,68.39528279460283,68.48296905459593,68.48296905459593,70.76281181441601,69.62289043450598
2030-01-04 09:00:00,69.62289043450598,69.0090866145544,69.4475179145198,69.88594921448521,67.43073393467895,69.35983165452673,69.35983165452673,69.27214539453364,69.18445913454056,67.34304767468586,68.74602783457516,69.09677287454748,69.18445913454056,69.18445913454056,69.18445913454056,67.16767515469971
2030-01-04 10:00:00,72.25347823429838,76.81316375393855,75.58555611403544,71.55198815435374,69.79826295449213,69.88594921448521,69.79826295449213,69.71057669449904,72.77959579425686,75.14712481407005,74.70869351410464,73.56877213419459,74.27026221413924,73.39339961420843,74.4456347341254,65.58932247482426
2030-01-04 11:00:00,72.07810571431224,79.79449659370331,79.70681033371022,76.98853627392474,69.88594921448521,69.88594921448521,75.84861489401469,69.53520417451288,72.69190953426377,74.79637977409772,79.18069277375174,77.77771261386246,76.11167367399392,73.91951717416691,75.93630115400777,64.9755186548727
2030-01-04 12:00:00,73.65645839418767,81.10979049359952,83.30194699342654,80.05755537368255,72.1657919743053,70.67512555442293,77.77771261386246,71.63967441434681,73.39339961420843,76.90085001393166,81.10979049359952,79.26837903374484,78.30383017382094,74.27026221413924,79.44375155373099,67.6937927146582
2030-01-04 13:00:00,73.83183091417382,80.93441797361336,83.12657447344037,81.72359431355109,73.4810858742015,70.06132173447138,78.0407713938417,72.1657919743053,73.21802709422225,78.47920269380708,82.24971187350957,79.26837903374484,78.56688895380017,74.09488969415305,82.07433935352341,70.06132173447138
2030-01-04 14:00:00,67.43073393467895,81.10979049359952,79.53143781372407,81.37284927357875,71.99041945431914,68.65834157458208,76.02398741400084,70.14900799446445,71.81504693433297,77.42696757389014,79.61912407371713,76.90085001393166,76.55010497395932,72.25347823429838,79.00532025376557,66.37849881476198
2030-01-04 15:00:00,75.3224973340562,86.45865235317743,85.84484853322587,83.3896332534196,76.28704619398009,74.3579484741323,81.81128057354417,76.19935993398701,77.6023400938763,81.89896683353724,85.2310447132743,82.86351569346115,82.9512019534542,78.47920269380708,81.98665309353032,72.69190953426377
2030-01-04 16:00:00,78.47920269380708,89.22690758115898,88.58504415800964,86.28327983319126,78.91763399377251,77.51465383388322,84.70492715331582,79.26837903374484,81.10979049359952,84.44186837333658,88.4131790884232,85.75716227323278,85.75716227323278,81.63590805355798,84.96798593329507,75.58555611403544
2030-01-04 17:00:00,78.91763399377251,88.27551166023406,86.98476991313592,84.79261341330891,78.82994773377942,77.69002635386937,83.0388882134473,78.47920269380708,80.2329278936687,84.61724089332273,86.89708365314283,85.93253479321895,84.61724089332273,81.10979049359952,84.44186837333658,76.81316375393855
2030-01-04 18:00:00,76.55010497395932,85.14335845328121,84.26649585335042,81.81128057354417,75.14712481407005,73.21802709422225,79.88218285369638,74.97175229408387,77.51465383388322,82.77582943346803,83.21426073343346,82.60045691348189,82.5127706534888,78.91763399377251,82.07433935352341,74.3579484741323
2030-01-04 19:00:00,92.32661687191438,95.89632451623267,93.90233896399005,89.47418283433947,87.24782869311517,85.75716227323278,88.90246841918457,90.05729646329345,89.68112240792316,98.45325585763091,92.50198939190057,93.47355315262388,95.99804057782465,93.84446603239459,93.72170526840429,89.92050589770425
2030-01-04 20:00:00,99.56336390914335,101.8432066689634,100.17716772909488,95.91386176823133,91.60846640257104,94.33989340135552,95.06067445849865,94.2285318511643,96.23742406760577,95.81565315703905,95.70692219464765,95.63940377445296,101.49947652979054,98.540942117624,94.88091762551282,93.53142608421929
2030-01-04 21:00:00,102.99101981227284,102.61221516910273,102.1246795635412,100.12104852269933,98.79786285940371,101.63889768317952,101.63889768317952,101.51876750698902,101.34514871220271,101.29779813180645,100.73134489225116,101.22589539861212,103.71969263281532,101.37233145280057,99.1354549603771,98.41730449103376
2030-01-04 22:00:00,104.66319679034088,103.75213654901276,104.41767526236026,103.8556063358046,102.35704815252288,104.3361270405667,104.33700390316665,104.21336627657638,104.03536316879044,102.27023875512972,103.40489895944016,103.91260240480013,104.66582737814068,104.06254590938828,102.83406140688523,101.96333684515392
2030-01-04 23:00:00,102.71919240629428,101.82479255436488,102.47805519131332,103.31808956204704,102.2500709153313,102.39826069471962,102.39826069471962,102.27725365592916,102.10275799854294,102.16326151793815,101.48456986559172,101.9826278223524,102.14221681553983,102.1299407391408,102.30180580872724,101.85635960796236
2030-01-05 00:00:00,97.6386505022952,96.78897064296224,97.65355716649407,99.13282437257729,97.4615242571092,97.3343791801192,97.3343791801192,97.21863331692833,97.29579722572225,97.37909917271568,96.46540834358781,96.93891414755042,97.09061137733843,97.32122624112024,98.15775316145424,97.0862270643388
