Timestep,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
0,559.86289320506932654,97.883295167675896664,238.43247010099742056,79.556990924424539458,109.72240252852414244,60.407460441910224347,87.448785706459673861
1,536.77576358836540749,93.349915526033640845,227.93869828508005071,75.969107267998410293,104.06335343604871468,57.709898550736042466,82.00591522680451817
2,513.68863397166148843,89.451384406741269117,217.13438328348823347,72.608314469589089413,99.518713734732727971,55.165574366134450202,80.826626622879231832
3,497.52764323996882467,86.897083653142829007,211.77320023080213218,70.329810877447158646,96.093371185063730877,53.372982326983326118,82.822345798752792234
4,483.09818722952888947,84.44186837333657536,209.4009953402330666,69.114608961638140272,93.551735731542194685,52.447773532582750988,82.096629734798767686
5,483.67536546994654145,82.337398133502645692,203.79396559888800766,69.038658841900073071,90.71683464876819869,52.447773532582750988,74.113753031304511865
6,511.37992100999116474,81.372849273578765406,202.28438066852586985,70.557661236661346038,89.837037761010748227,53.604284525583480558,74.839469095258550624
7,495.21893027829844414,79.531437813724068064,200.12783076800855042,70.70956147613748044,87.099891887987567429,53.719935624883547121,69.487313123597630238
8,502.72224740372723772,71.37661563436758172,200.99045072821547819,71.393112553780056828,82.016620980944523467,54.240365571733875072,76.109472207178086478
9,559.28571496465167456,69.885949214485208358,205.51920551930186321,75.03871830120712616,83.091928288203632746,57.015991954935607566,73.660180491333250075
10,549.47368487755261413,71.113556854388335182,207.67575541981918263,77.115194574845787656,83.97172517596108321,58.739193334506680344,94.274145287947263228
11,538.50729830961824973,70.061321734471377454,205.30355052925011705,69.038658841900073071,83.189683497954447944,53.315156777333299942,89.444504882333234264
12,520.61477285667274373,74.357948474132314232,207.02879044966400102,82.260815187099623813,84.167235595462742026,63.726068736325800046,74.113753031304511865
13,521.19195109709028202,76.023987414000856688,205.51920551930186321,80.069654232656475301,85.144787692971007687,62.193691670599839938,74.02303852331027656
14,511.37992100999116474,72.516537014277631101,201.20610571826719593,78.786856710280574134,81.430089722439561228,61.296817395527774863,87.902358246430935651
15,518.30605989500236319,75.059438554076962191,198.61824583764641261,76.211388149962829175,82.994173078452803338,59.177511000853954215,85.453066530586113458
16,510.22556452915591763,77.602340093876293281,200.55914074811198589,76.396706442123715419,83.873969966210253801,59.338844284377557869,81.461628178838992653
17,532.15833766502464641,77.251595053903969301,194.95211100676692695,82.139294995518710607,88.663975244000809539,63.477418872830639884,93.003235030947777773
18,540.81601127128863027,74.971752294083884749,203.79396559888800766,82.282840721823660601,91.107855487771516323,64.095573998589529197,85.271637514597614427
19,597.3563917025965111,84.266495853350420475,238.49501004811239113,84.353240985883289227,102.89811133581883951,66.084772906550767857,87.902358246430935651
20,584.89511349198050993,92.563369773895701087,251.34157780549415406,86.518578899615476985,108.24238865289660794,66.767114392421191837,112.30456089688493648
21,579.72359645783888027,100.03248540010631018,255.16082767931035846,88.654296266649836866,112.37059116067406705,67.482416441592150136,82.45948776677577996
22,566.21185384966292986,103.76441262541180777,255.31609927214759637,86.861873440831530502,115.38047406890206048,65.953508908845179803,86.088068086545888491
23,574.86952745592680003,103.22689585165423409,252.86410203525940688,86.604402534919501022,114.5906119741153617,65.758636806524563667,85.815924562563125733
24,563.90314088799254932,99.046014975184149876,242.88143254576465324,81.013714221000611815,110.92576916055682545,61.513663206715420984,88.809503326373473442
25,531.58115942460710812,92.255591001319999123,227.27232436582019659,77.072662507792486508,103.04083394205505897,58.520612756829542889,82.00591522680451817
26,511.37992100999116474,89.276011886755114233,218.97823344843052951,72.912114948541344006,100.15314504601560941,55.33905101508455715,80.735912114884968105
27,483.67536546994654145,86.458652353177427585,211.3418902506986683,69.874110159018783861,98.690727108143221358,53.026029029083119326,74.839469095258550624
28,469.24590945950654941,83.38963325341960342,206.16617048945707324,68.127257405043309291,93.551735731542194685,51.696041387132289913,78.195905891045896396
29,458.27952289157224186,80.846731713620286541,201.42176070831891366,67.443706327400732903,91.889897165778123167,51.233436989931995242,76.835188271132111026
30,463.47412705533059807,80.934417973613349773,198.61824583764641261,68.431057883995563884,88.468464824499164934,51.985169135382470529,68.761597059643605689
31,457.12516641073705159,78.128457653834772145,193.22687108635304298,67.747506806352987496,82.603152239449485705,51.406913638882109296,81.643057194827505896
32,433.4608585536155374,70.061321734471377454,184.81632647433545458,67.671556686614920295,78.106412590911418192,51.406913638882109296,66.856592391764294803
33,457.12516641073705159,67.518420194672032153,186.11025641464584623,62.734798903640772494,80.84355846393459899,47.64825291162975418,69.033740583626368448
34,448.46749280447312458,69.973635474478285801,188.48246130521491182,70.785511595875547641,75.858042766642370225,52.910377929783045658,91.637074540554337432
35,419.60858078359325418,69.009086614554405514,187.40418635495626631,70.329810877447158646,75.271511508137407986,53.315156777333299942,76.109472207178086478
36,429.42061087069237146,70.67512555442293376,188.05115132511147635,71.772863152470378623,73.218652103370018835,54.818621068234236304,80.6451976068907328
37,438.65546271737395045,72.341164494291462006,191.28597617588746971,73.29186554723165159,76.444574025147346674,56.206434259835106104,65.042302231879233432
38,445.00442336196749693,69.096772874547482957,188.69811629526665797,73.064015188017464197,73.707428152124165877,56.206434259835106104,86.360211610528651249
39,473.28615714242977219,74.094889694153067694,188.26680631516319409,72.608314469589089413,74.391714620379957523,55.975132061234951664,75.293041635229812414
40,520.03759461625509175,76.988536273924736975,191.93294114604265133,75.114668420945193361,77.617636542157271151,57.864871023798137628,73.206607951361988285
41,529.84962470335426588,78.128457653834772145,194.08949104655999918,81.255235601767665798,85.047032483220178278,62.4423415340950001,79.647338018953945493
42,532.7355159054421847,76.11167367399391992,200.55914074811198589,77.545831753760623428,88.272954404997506117,59.333639984909055443,76.109472207178086478
43,584.99900557525563727,91.686507173964898243,232.07280444437179767,85.291984465845757768,105.82294721156361561,64.371980125916707038,87.085927674482675798
44,564.4803191284102013,95.350039116475812762,238.30954675666791331,87.095799809624764976,108.70770345131055024,65.750541229573556734,97.247766859998861833
45,596.73881098534957346,99.677356047134324513,238.77751808508017461,87.73302131422713046,109.2825040846454101,66.051234087753755375,91.157194793264736177
46,591.05360531723636086,102.54294302370819025,238.24269370975187599,86.637061086406859545,108.82891991140157018,65.782923537377584466,95.521469772868229597
47,578.0093770837985403,102.43596578651664686,234.91082411345260539,83.841337178848732492,107.98724755544694176,63.660147609724752726,92.907984797553808676
48,566.78903209008046815,97.638650502295206479,230.80475310286760759,77.907354323713803979,104.82779917630018929,59.154959036490446067,82.640916782764293202
49,531.58115942460710812,92.187195718525387633,222.42871328925826901,74.507067463040669963,99.596917902533391498,56.611213107385353283,81.55234268683325638
50,517.15170341416717292,86.721711133156674123,207.89141040987092879,71.317162434042003838,94.333777409548829951,54.124714472433801404,80.191625066919456799
51,506.18531684623280853,84.529554633329667013,205.51920551930186321,67.975357165567174889,90.619079439017369282,51.638215837482249526,75.202327127235548687
52,485.98407843161686515,81.986653093530321712,198.83390082769813034,67.291806087924612712,87.686423146492529668,51.059960340981888294,77.65161884308037088
53,491.75586083579287333,80.408300413654885119,195.81473096697385472,68.279157644519443693,85.340298112472666503,51.811692486432356475,72.571606395402227463
54,531.00398118418945614,79.969869113689469486,197.97128086749117415,70.253860757709105656,85.242542902721851306,53.315156777333299942,72.299462871419464705
55,546.58779367546458161,78.65457521379326522,201.42176070831891366,70.785511595875547641,84.362746014964386632,53.719935624883547121,77.288760811103372816
56,549.47368487755261413,68.921400354561328072,208.75403037007785656,70.557661236661346038,80.84355846393459899,53.546458975933440172,76.7444737631378473
57,569.09774505175084869,69.622890434505976032,208.32272038997439267,69.722209919542649459,85.047032483220178278,52.96820347943307894,80.917341130873481347
58,566.21185384966292986,75.410183594049286171,211.55754524075038603,72.228563870898753407,90.228058600014051649,54.413842220683982021,78.468049415028659155
59,554.66828904131102718,75.234811074063117076,211.3418902506986683,75.114668420945193361,88.468464824499164934,57.247294153535747796,86.723069642505663523
60,561.01724968590451681,76.374732453973166457,211.77320023080213218,78.392675588840020851,87.784178356243359076,59.662667362417764139,83.094489322735554993
61,577.42642706097683458,76.023987414000856688,210.26361530043999437,81.301565174807876701,88.175199195246676709,62.09076219222277615,82.640916782764293202
62,567.94338857091577211,73.393399614208433945,208.32272038997439267,81.548403063956584447,85.535808531974325319,62.630852825954114849,82.822345798752792234
63,607.36466239143760504,79.268379033744835738,213.71409514126773388,81.442832397520675158,87.002136678236738021,62.647043979856128715,79.556623510959695977
64,619.61238465309895673,81.986653093530321712,221.65019877517153191,81.316755198755487299,90.032548180512407043,62.557992633395073767,85.180923006603364911
65,609.49445009857856803,80.846731713620286541,218.10267418882051516,84.760333627679301571,93.551735731542194685,65.299501942303280089,89.0816468503562362
66,601.00415818203566687,78.216143913827863798,217.09556538527891689,83.611967817239772671,96.093371185063730877,64.248233449665633543,86.632355134511414008
67,631.01742668375072753,93.014954012860059152,250.07136991408947324,87.485423923881029395,112.08710105239666177,66.564724968646061143,92.93157056963231355
68,620.76674113393426069,98.563740545222216838,256.98095579534697208,88.657334271439367512,114.61602832865057167,66.815687854127219225,95.784541846051567404
69,614.34851910049053458,104.90433400532187136,259.7219307189045594,88.279102675143803935,117.55357238166295986,65.986469472145714121,93.914915836290020934
70,600.432751724022296,106.63175332718554955,254.19469332387859595,87.737578321411405113,117.19187810558489105,66.01075620299872071,96.480322122367482507
71,600.76174332106029397,104.81401715752897985,246.29956413808466209,84.468685167885141141,114.07935222711853385,63.615621936494228805,94.130816365316334782
72,566.78903209008046815,99.689632123533357344,232.62488121890422121,78.375966562497652035,107.3166468165562577,59.154959036490446067,82.640916782764293202
73,531.58115942460710812,94.243438515363123997,224.24021520569283439,74.962768181469058959,102.0495961151816573,56.611213107385353283,81.55234268683325638
74,517.15170341416717292,87.247828693115167198,207.89141040987092879,71.317162434042003838,94.920308668053792189,54.124714472433801404,80.191625066919456799
75,506.18531684623280853,84.529554633329667013,205.51920551930186321,67.975357165567174889,90.71683464876819869,51.638215837482249526,75.202327127235548687
76,485.98407843161686515,81.986653093530321712,198.83390082769813034,67.291806087924612712,87.686423146492529668,51.059960340981888294,77.65161884308037088
77,491.75586083579287333,80.408300413654885119,195.81473096697385472,68.279157644519443693,85.340298112472666503,51.811692486432356475,72.571606395402227463
78,531.00398118418945614,79.969869113689469486,197.97128086749117415,70.253860757709105656,85.242542902721851306,53.315156777333299942,72.299462871419464705
79,546.58779367546458161,78.65457521379326522,201.42176070831891366,70.785511595875547641,84.362746014964386632,53.719935624883547121,77.288760811103372816
80,549.47368487755261413,68.921400354561328072,208.75403037007785656,70.557661236661346038,80.84355846393459899,53.546458975933440172,76.7444737631378473
81,569.09774505175084869,69.622890434505976032,208.32272038997439267,69.722209919542649459,85.047032483220178278,52.96820347943307894,80.917341130873481347
82,564.4803191284102013,72.253478234298384564,208.53837538002613883,70.481711116923293048,88.468464824499164934,54.413842220683982021,78.468049415028659155
83,550.05086311797015242,72.078105714312229679,207.46010042976743648,73.139965307755531398,86.611115839233434599,57.247294153535747796,86.723069642505663523
84,554.0911108008933752,73.656458394187666272,207.46010042976743648,75.798219498587769749,86.51336062948259098,59.662667362417764139,83.094489322735554993
85,571.9836362538388812,73.831830914173835367,206.59748046956053713,78.81116074859676246,87.490912726990870851,62.09076219222277615,82.640916782764293202
86,552.35957607964053295,67.430733934678954711,199.26521080780159423,78.02431750811041411,81.234579302937902412,62.630852825954114849,82.822345798752792234
87,597.74887290608046442,75.322497334056208729,207.89141040987092879,78.316725469101953649,85.047032483220178278,62.647043979856128715,79.556623510959695977
88,609.4367322745367801,78.479202693807096125,216.88638004492872824,78.187610265547249355,87.979688775745017892,62.557992633395073767,85.180923006603364911
