Timestep,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
0,562.17160616673970708,98.736482477408571867,242.26250272431616395,80.821560418063313591,110.64032394808441495,61.514241462211920464,88.809503326373473442
1,529.84962470335426588,91.967980068542686922,226.6922124425810523,76.888863218026358481,102.77591732363032406,58.521769267822548954,82.00591522680451817
2,510.22556452915591763,88.997169579977125409,218.41968702419654846,72.684264589327142403,99.896048844370923803,55.33905101508455715,80.735912114884968105
3,481.94383074869369921,86.195593573198195259,210.91058027059520441,69.722209919542649459,98.436563562791064896,53.026029029083119326,74.839469095258550624
4,467.51437473825382085,83.126574473440371094,205.73486050935360936,67.975357165567174889,93.258470102289720671,51.696041387132289913,78.195905891045896396
5,456.54798817031939961,80.671359193634117446,200.99045072821547819,67.291806087924612712,91.596631536525649153,51.233436989931995242,76.835188271132111026
6,462.31977057449535096,80.671359193634117446,198.1869358575429203,68.279157644519443693,88.175199195246676709,51.985169135382470529,68.761597059643605689
7,455.97080992990180448,77.865398873855539819,192.57990611619786137,67.519656447138800104,82.309886610197011692,51.406913638882109296,81.643057194827505896
8,432.30650207278034713,69.798262954492130916,184.38501649423201911,67.519656447138800104,77.910902171409759376,51.406913638882109296,66.856592391764294803
9,455.97080992990180448,67.343047674685863058,185.67894643454241077,62.582898664164645197,80.648048044432925963,47.64825291162975418,69.033740583626368448
10,446.73595808322028233,65.501636214831179927,184.38501649423201911,68.279157644519443693,72.436610425363397781,52.910377929783045658,91.637074540554337432
11,414.41397661983478429,65.238577434851947601,182.65977657381813515,67.975357165567174889,73.120896893619189427,53.315156777333299942,76.109472207178086478
12,427.68907614943958606,68.307596534609757555,185.67894643454241077,69.874110159018783861,72.241100005861738964,54.818621068234236304,80.6451976068907328
13,440.38699743862667901,70.587439294429856318,190.63901120573225967,71.696913032732311422,76.05355318614401483,56.206434259835106104,65.042302231879233432
14,450.77620576614344827,69.359831654526729494,190.20770122562879578,72.076663631422633216,75.760287556891540817,56.206434259835106104,86.360211610528651249
15,477.32640482535293813,73.91951717416691281,188.91377128531840413,71.54501279325619123,75.467021927639066803,55.975132061234951664,75.293041635229812414
16,524.07784229917831453,76.46241871396625811,192.57990611619786137,74.203266984088429581,78.399678220163892206,57.866027534791136588,73.206607951361988285
17,536.1985853479478692,77.339281313897060954,195.1677659968186731,80.30054259666019334,85.535808531974325319,62.44349804508799906,79.647338018953945493
18,537.93012006920071144,74.621007254111560769,200.34348575806023973,76.401263449307990072,87.881933565994188484,59.334796495902054403,76.109472207178086478
19,590.60340628971050592,89.267243260755805068,230.81553585237017501,83.665892402253803084,104.7036500599166402,64.372558381413199413,87.085927674482675798
20,562.74878440715735906,91.488336226380539529,234.79868351862569398,85.285148955069317367,106.14847206003386759,65.751697740566569905,97.246859714918926443
21,594.97841735207600777,98.668087194613960378,238.16721446323379041,86.409210727192672152,107.98822510754445148,66.052390598746754335,91.157194793264736177
22,589.31052703117518377,102.22288817473345546,237.63454663780601095,86.431236261916708941,108.54836245941669404,65.784080048370583427,95.520562627788294208
23,576.02388393676210399,102.11591093754189785,234.3113032411087886,83.642347865135008078,107.70864520765708505,63.661304120717758792,92.907077652473873286
24,565.05749736882762591,97.33437918011921397,230.21601498002635822,77.722795532750296843,104.55799479738790581,59.156115547483437922,82.640916782764293202
25,529.84962470335426588,91.899584785748075433,221.8615406654222113,74.355167223564549772,99.339821700888705891,56.611213107385353283,81.55234268683325638
26,515.99734693333198265,86.458652353177427585,207.24444543971574717,71.165262194565869436,94.040511780296341726,54.124714472433801404,80.191625066919456799
27,504.45378212497996628,84.266495853350420475,204.87224054914668159,67.823456926091054697,90.423569019515710465,51.638215837482249526,75.202327127235548687
28,484.25254371036413659,81.811280573544166828,198.1869358575429203,67.063955728710425319,87.490912726990870851,51.059960340981888294,77.65161884308037088
29,490.02432611454008793,80.145241633675638582,195.1677659968186731,68.127257405043309291,85.144787692971007687,51.811692486432356475,72.571606395402227463
30,529.84962470335426588,79.70681033371023716,197.53997088738773868,70.101960518232971253,85.047032483220178278,53.315156777333299942,72.299462871419464705
31,545.43343719462939134,78.479202693807096125,200.99045072821547819,70.557661236661346038,84.167235595462742026,53.719935624883547121,77.288760811103372816
32,547.74215015629977188,68.658341574582081535,208.10706539992267494,70.405760997185225847,80.550292834682096554,53.546458975933440172,76.7444737631378473
33,567.36621033049812013,69.359831654526729494,207.67575541981918263,69.570309680066529268,84.851522063718519462,52.96820347943307894,80.917341130873481347
34,563.32596264757489735,69.798262954492130916,205.95051549940532709,70.329810877447158646,85.047032483220178278,54.413842220683982021,78.468049415028659155
35,544.27908071379420107,72.516537014277631101,206.81313545961225486,74.507067463040669963,86.02458458072845815,57.247294153535747796,86.723069642505663523
36,550.62804135838780439,74.094889694153067694,207.67575541981918263,77.413678545416388488,86.220095000230116966,59.663823873410755994,83.094489322735554993
37,569.09774505175084869,74.094889694153067694,207.46010042976743648,80.587634049270079117,87.295402307489226246,62.09191870321577511,82.640916782764293202
38,564.4803191284102013,74.182575954146159347,208.10706539992267494,81.641062210037020463,87.099891887987567429,62.632009336947113809,82.822345798752792234
39,606.00252174405204642,80.671359193634117446,215.00802508157812554,81.957774209344748328,89.054996083004127172,62.64820049084912057,79.556623510959695977
40,616.8938751407321206,83.38963325341960342,223.65579018265262334,81.90081161954120148,91.987652375528952575,62.559149144388065622,85.180923006603364911
41,602.31435278778360498,82.24971187350956825,219.88182785674732145,85.47122674842758272,95.311329507057095611,65.300658453296279049,89.0816468503562362
42,591.33642265504090574,79.180692773751744085,218.20187548424431156,84.126909629063845841,97.976136524864671173,64.249389960658618293,86.632355134511414008
43,620.39734706006697706,89.738995339518581318,245.72592186454704688,86.605162036116880131,110.39495837160983172,66.565881479639074314,92.93157056963231355
44,617.10743108968665638,94.339893401355510605,251.66074719077070654,86.805670352225362763,108.81230152574393344,66.816844365120232396,95.784541846051567404
45,611.11632095415200183,101.6388976831795361,254.54621095766293593,86.435033767903604485,113.4155943529104178,65.987625983138713082,93.914915836290020934
46,598.65504274353611436,104.33700390316663231,251.7448526368908972,86.729720232487295561,114.35990967910339577,66.01191271399171967,96.480322122367482507
47,598.98980612297827975,102.39826069471962455,243.5089885668152192,83.583106771739309693,111.19557353946910894,63.616778447487227766,94.129909220236385181
48,565.05749736882762591,97.33437918011921397,230.21601498002635822,77.722795532750296843,104.55799479738790581,59.156115547483437922,82.640916782764293202
49,529.84962470335426588,91.899584785748075433,221.8615406654222113,74.355167223564549772,99.339821700888705891,56.611213107385353283,81.55234268683325638
50,515.99734693333198265,86.458652353177427585,207.24444543971574717,71.165262194565869436,94.040511780296341726,54.124714472433801404,80.191625066919456799
51,504.45378212497996628,84.266495853350420475,204.87224054914668159,67.823456926091054697,90.423569019515710465,51.638215837482249526,75.202327127235548687
52,484.25254371036413659,81.811280573544166828,198.1869358575429203,67.063955728710425319,87.490912726990870851,51.059960340981888294,77.65161884308037088
53,490.02432611454008793,80.145241633675638582,195.1677659968186731,68.127257405043309291,85.144787692971007687,51.811692486432356475,72.571606395402227463
54,529.84962470335426588,79.70681033371023716,197.53997088738773868,70.101960518232971253,85.047032483220178278,53.315156777333299942,72.299462871419464705
55,545.43343719462939134,78.479202693807096125,200.99045072821547819,70.557661236661346038,84.167235595462742026,53.719935624883547121,77.288760811103372816
56,547.74215015629977188,68.658341574582081535,208.10706539992267494,70.405760997185225847,80.550292834682096554,53.546458975933440172,76.7444737631378473
57,567.36621033049812013,69.359831654526729494,207.67575541981918263,69.570309680066529268,84.851522063718519462,52.96820347943307894,80.917341130873481347
58,563.32596264757489735,70.236694254457532338,205.95051549940532709,70.785511595875547641,86.51336062948259098,54.413842220683982021,78.468049415028659155
59,555.82264552214610376,76.199359933987011573,212.20451021090562449,75.646319259111635347,89.446016922007430594,57.247294153535747796,86.723069642505663523
60,559.28571496465167456,77.163908793910891859,212.4201652009573138,78.404827607998115013,88.859485663502468356,59.663823873410755994,83.094489322735554993
61,574.86952745592680003,76.988536273924736975,211.12623526064692214,81.468655438231607491,89.641527341509103621,62.09191870321577511,82.640916782764293202
62,563.32596264757489735,75.936301154007765035,209.61665033028481275,82.404360913404559597,88.272954404997506117,62.632009336947113809,82.822345798752792234
63,602.83381320415946902,81.723594313551089385,215.65499005173333558,82.4430954744709652,89.641527341509103621,62.64820049084912057,79.556623510959695977
64,611.31256155589392165,84.529554633329667013,223.89948032141109024,82.320056280495307988,92.574183634033929025,62.559149144388065622,85.180923006603364911
65,594.19345494510810113,83.565005773405772516,219.89692370605089877,85.803128771682921183,96.386636814316204891,65.300658453296279049,89.0816468503562362
66,584.68732932543014158,80.671359193634117446,218.38086912598723188,84.341848467922574173,98.980082529005670722,64.249389960658618293,86.632355134511414008
67,617.65575041808335754,89.917875309904459868,245.54477167290355055,86.580098496603312697,109.90324966656316974,66.565881479639074314,92.93157056963231355
68,617.10743108968665638,94.339893401355510605,251.66074719077070654,86.875544462384382882,109.2825040846454101,66.816844365120232396,95.784541846051567404
69,611.11632095415200183,101.6388976831795361,254.54621095766293593,86.435033767903604485,113.4155943529104178,65.987625983138713082,93.914915836290020934
70,598.65504274353611436,104.33700390316663231,251.7448526368908972,86.729720232487295561,114.35990967910339577,66.01191271399171967,96.480322122367482507
71,598.98980612297827975,102.39826069471962455,243.5089885668152192,83.583106771739309693,111.19557353946910894,63.616778447487227766,94.129909220236385181
72,565.05749736882762591,97.33437918011921397,230.21601498002635822,77.722795532750296843,104.55799479738790581,59.156115547483437922,82.640916782764293202
73,529.84962470335426588,91.899584785748075433,221.8615406654222113,74.355167223564549772,99.339821700888705891,56.611213107385353283,81.55234268683325638
74,515.99734693333198265,86.458652353177427585,207.24444543971574717,71.165262194565869436,94.040511780296341726,54.124714472433801404,80.191625066919456799
75,504.45378212497996628,84.266495853350420475,204.87224054914668159,67.823456926091054697,90.423569019515710465,51.638215837482249526,75.202327127235548687
76,484.25254371036413659,81.811280573544166828,198.1869358575429203,67.063955728710425319,87.490912726990870851,51.059960340981888294,77.65161884308037088
