,MTKK-0,MTKK-1,MTKK-2,MTKK-3,MTKK-4,MTKK-5,MTKK-6,MTKK-7,MTKK-8,MTKK-9,MTKK-10,MTKK-11,MTKK-12,MTKK-13,MTKK-14,MTKK-15
2030-01-01 16:00:00,81.46162817883899,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899,73.20660795136199,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899,73.20660795136199,85.18092300660336,85.18092300660336,85.18092300660336
2030-01-01 17:00:00,93.00323503094776,89.08164685035622,88.99093234236197,88.99093234236197,88.99093234236197,92.97783496870937,79.64733801895393,89.08164685035622,88.99093234236197,88.99093234236197,88.99093234236197,92.97783496870937,79.64733801895393,88.99093234236197,88.99093234236197,88.99093234236197
2030-01-01 18:00:00,85.27163751459761,86.63235513451141,86.54164062651715,86.54164062651715,86.54164062651715,85.27163751459761,76.10947220717809,86.63235513451141,86.54164062651715,86.54164062651715,86.54164062651715,85.27163751459761,76.10947220717809,86.54164062651715,86.54164062651715,86.54164062651715
2030-01-01 19:00:00,87.90235824643092,92.92431340899279,92.88258473531539,92.873513284516,92.86444183371657,87.81164373843667,87.08592767448268,92.92431340899279,92.873513284516,92.88077044515552,92.8716989943561,87.81164373843667,87.08592767448268,92.88258473531539,92.873513284516,92.88077044515552
2030-01-01 20:00:00,112.30456089688492,95.77728468541201,95.73464886665472,95.72557741585533,95.71559881997592,112.2737179641669,97.24685971491891,95.77728468541201,95.72557741585533,95.7319274314149,95.72285598061549,112.2737179641669,97.24776685999886,95.73464886665472,95.72557741585533,95.7319274314149
2030-01-01 21:00:00,82.4594877667758,93.90765867565048,93.86593000197313,93.85595140609377,93.84687995529433,82.4594877667758,91.15719479326472,93.90765867565048,93.85595140609377,93.86320856673328,93.85413711593385,82.4594877667758,91.15719479326472,93.86593000197313,93.85595140609377,93.86320856673328
2030-01-01 22:00:00,86.08806808654589,96.47306496172797,96.4295219978907,96.42045054709128,96.41047195121192,86.08806808654589,95.5205626277883,96.47306496172797,96.42045054709128,96.42680056265088,96.41772911185144,86.08806808654589,95.52146977286824,96.4295219978907,96.42045054709128,96.42680056265088
2030-01-01 23:00:00,85.81592456256313,94.12355920467681,94.0809233859195,94.0718519351201,94.06278048432064,85.81592456256313,92.90707765247389,94.12355920467681,94.0718519351201,94.07910909575962,94.0700376449602,85.81592456256313,92.9079847975538,94.0809233859195,94.0718519351201,94.07910909575962
2030-01-02 00:00:00,88.80950332637347,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,88.71878881837921,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966,88.71878881837921,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643
2030-01-02 01:00:00,82.00591522680452,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.91520071881025,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324
2030-01-02 02:00:00,80.73591211488495,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.64519760689073,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.82662662287923,80.64519760689073,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946
2030-01-02 03:00:00,74.83946909525855,75.20232712723555,75.11161261924131,75.11161261924131,75.11161261924131,74.83946909525855,75.20232712723555,75.20232712723555,75.11161261924131,75.11161261924131,82.82234579875278,74.83946909525855,75.20232712723555,75.11161261924131,75.11161261924131,75.11161261924131
2030-01-02 04:00:00,78.19590589104588,77.65161884308037,77.56090433508612,77.56090433508612,77.56090433508612,78.19590589104588,77.65161884308037,77.65161884308037,77.56090433508612,77.56090433508612,82.00591522680452,78.19590589104588,77.65161884308037,77.56090433508612,77.56090433508612,77.56090433508612
2030-01-02 05:00:00,76.83518827113211,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,76.74447376313783,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,74.02303852331028,76.74447376313783,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223
2030-01-02 06:00:00,68.7615970596436,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,68.7615970596436,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,74.83946909525855,68.7615970596436,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945
2030-01-02 07:00:00,81.6430571948275,77.28876081110337,77.19804630310912,77.19804630310912,77.19804630310912,81.6430571948275,77.28876081110337,77.28876081110337,77.19804630310912,77.19804630310912,69.39659861560338,81.6430571948275,77.28876081110337,77.19804630310912,77.19804630310912,77.19804630310912
2030-01-02 08:00:00,66.8565923917643,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,66.76587788377005,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,76.01875769918382,66.76587788377005,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783
2030-01-02 09:00:00,69.03374058362637,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,69.03374058362637,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,73.66018049133325,69.03374058362637,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347
2030-01-02 10:00:00,91.63707454055432,78.46804941502867,78.37733490703438,78.37733490703438,78.37733490703438,91.61167447831593,78.46804941502867,78.46804941502867,78.37733490703438,78.37733490703438,94.21336656759111,91.61167447831593,78.46804941502867,78.37733490703438,78.37733490703438,78.37733490703438
2030-01-02 11:00:00,76.10947220717809,86.72306964250566,86.63235513451141,86.63235513451141,86.63235513451141,76.10947220717809,86.72306964250566,86.72306964250566,86.63235513451141,86.63235513451141,89.35379037433897,76.10947220717809,86.72306964250566,86.63235513451141,86.63235513451141,86.63235513451141
2030-01-02 12:00:00,80.64519760689073,83.09448932273555,83.00377481474129,83.00377481474129,83.00377481474129,80.64519760689073,83.09448932273555,83.09448932273555,83.00377481474129,83.00377481474129,74.02303852331028,80.64519760689073,83.09448932273555,83.00377481474129,83.00377481474129,83.00377481474129
2030-01-02 13:00:00,65.04230223187923,82.55020227477003,82.55020227477003,82.55020227477003,82.55020227477003,65.04230223187923,82.6409167827643,82.55020227477003,82.55020227477003,82.55020227477003,73.93232401531601,65.04230223187923,82.6409167827643,82.55020227477003,82.55020227477003,82.55020227477003
2030-01-02 14:00:00,86.36021161052865,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,86.36021161052865,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,87.81164373843667,86.36021161052865,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278
2030-01-02 15:00:00,75.29304163522981,79.5566235109597,79.46590900296542,79.46590900296542,79.46590900296542,75.29304163522981,79.5566235109597,79.5566235109597,79.46590900296542,79.46590900296542,85.36235202259185,75.29304163522981,79.5566235109597,79.46590900296542,79.46590900296542,79.46590900296542
2030-01-02 16:00:00,73.20660795136199,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,73.20660795136199,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899,73.20660795136199,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336
2030-01-02 17:00:00,79.64733801895393,89.08164685035622,88.99093234236197,88.99093234236197,88.99093234236197,79.64733801895393,89.08164685035622,89.08164685035622,88.99093234236197,88.99093234236197,92.94336345567156,79.64733801895393,89.08164685035622,88.99093234236197,88.99093234236197,88.99093234236197
2030-01-02 18:00:00,76.10947220717809,86.63235513451141,86.54164062651715,86.54164062651715,86.54164062651715,76.01875769918382,86.63235513451141,86.63235513451141,86.54164062651715,86.54164062651715,85.27163751459761,76.01875769918382,86.63235513451141,86.54164062651715,86.54164062651715,86.54164062651715
2030-01-02 19:00:00,87.08592767448268,92.92431340899279,92.88258473531539,92.873513284516,92.86444183371657,87.08592767448268,92.93157056963231,92.92431340899279,92.873513284516,92.88077044515552,87.81164373843667,87.08592767448268,92.93157056963231,92.88258473531539,92.873513284516,92.88077044515552
2030-01-02 20:00:00,97.24776685999886,95.77728468541201,95.73464886665472,95.72557741585533,95.71559881997592,97.22055250760057,95.78454184605155,95.77728468541201,95.72557741585533,95.7319274314149,112.23198929048952,97.22055250760057,95.78454184605155,95.73464886665472,95.72557741585533,95.7319274314149
2030-01-02 21:00:00,91.15719479326472,93.90765867565048,93.86593000197313,93.85595140609377,93.84687995529433,91.13270187610627,93.91491583629002,93.90765867565048,93.85595140609377,93.86320856673328,82.3687732587815,91.13270187610627,93.91491583629002,93.86593000197313,93.85595140609377,93.86320856673328
2030-01-02 22:00:00,95.52146977286824,96.47306496172797,96.4295219978907,96.42045054709128,96.41047195121192,95.4951625655499,96.48032212236748,96.47306496172797,96.42045054709128,96.42680056265088,85.99735357855165,95.4951625655499,96.48032212236748,96.4295219978907,96.42045054709128,96.42680056265088
2030-01-02 23:00:00,92.9079847975538,94.12355920467681,94.0809233859195,94.0718519351201,94.06278048432064,92.88258473531539,94.12990922023639,94.12355920467681,94.0718519351201,94.07910909575962,85.81592456256313,92.88258473531539,94.13081636531632,94.0809233859195,94.0718519351201,94.07910909575962
2030-01-03 00:00:00,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.35807119846542,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966,88.71878881837921,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966
2030-01-03 01:00:00,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.91520071881025,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025
2030-01-03 02:00:00,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.82662662287923,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.82662662287923,80.64519760689073,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.82662662287923
2030-01-03 03:00:00,75.20232712723555,75.20232712723555,75.11161261924131,75.11161261924131,82.82234579875278,75.11161261924131,75.20232712723555,75.20232712723555,75.11161261924131,82.82234579875278,74.83946909525855,75.11161261924131,75.20232712723555,75.11161261924131,75.11161261924131,82.82234579875278
2030-01-03 04:00:00,77.65161884308037,77.65161884308037,77.56090433508612,77.56090433508612,82.00591522680452,77.65161884308037,77.65161884308037,77.65161884308037,77.56090433508612,82.00591522680452,78.19590589104588,77.65161884308037,77.65161884308037,77.56090433508612,77.56090433508612,82.00591522680452
2030-01-03 05:00:00,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,74.02303852331028,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,74.11375303130451,76.74447376313783,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,74.11375303130451
2030-01-03 06:00:00,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,74.83946909525855,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,74.83946909525855,68.7615970596436,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,74.83946909525855
2030-01-03 07:00:00,77.28876081110337,77.28876081110337,77.19804630310912,77.19804630310912,69.39659861560338,77.19804630310912,77.28876081110337,77.28876081110337,77.19804630310912,69.39659861560338,81.55234268683324,77.19804630310912,77.28876081110337,77.19804630310912,77.19804630310912,69.39659861560338
2030-01-03 08:00:00,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,76.01875769918382,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,76.01875769918382,66.76587788377005,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,76.01875769918382
2030-01-03 09:00:00,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,73.66018049133325,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,73.66018049133325,69.03374058362637,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,73.66018049133325
2030-01-03 10:00:00,78.46804941502867,78.46804941502867,78.37733490703438,78.37733490703438,94.20610940695155,78.46804941502867,78.46804941502867,78.46804941502867,78.37733490703438,94.22243801839053,91.57811011035808,78.46804941502867,78.46804941502867,78.37733490703438,78.37733490703438,94.22243801839053
2030-01-03 11:00:00,86.72306964250566,86.72306964250566,86.63235513451141,86.63235513451141,89.35379037433897,86.63235513451141,86.72306964250566,86.72306964250566,86.63235513451141,89.44450488233323,76.10947220717809,86.63235513451141,86.72306964250566,86.63235513451141,86.63235513451141,89.44450488233323
2030-01-03 12:00:00,83.09448932273555,83.09448932273555,83.00377481474129,83.00377481474129,74.02303852331028,83.09448932273555,83.09448932273555,83.09448932273555,83.00377481474129,74.02303852331028,80.64519760689073,83.09448932273555,83.09448932273555,83.00377481474129,83.00377481474129,74.02303852331028
2030-01-03 13:00:00,82.6409167827643,82.55020227477003,82.55020227477003,82.55020227477003,73.93232401531601,82.55020227477003,82.6409167827643,82.55020227477003,82.55020227477003,73.93232401531601,64.951587723885,82.55020227477003,82.6409167827643,82.55020227477003,82.55020227477003,73.93232401531601
2030-01-03 14:00:00,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,87.81164373843667,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,87.81164373843667,86.36021161052865,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,87.81164373843667
2030-01-03 15:00:00,79.5566235109597,79.5566235109597,79.46590900296542,79.46590900296542,85.36235202259185,79.46590900296542,79.5566235109597,79.5566235109597,79.46590900296542,85.36235202259185,75.29304163522981,79.46590900296542,79.5566235109597,79.46590900296542,79.46590900296542,85.36235202259185
2030-01-03 16:00:00,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.37091367084473,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899,73.11589344336774,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899
2030-01-03 17:00:00,89.08164685035622,89.08164685035622,88.99093234236197,88.99093234236197,92.93701344011197,88.99093234236197,89.08164685035622,89.08164685035622,88.99093234236197,92.95243490647101,79.64733801895393,88.99093234236197,89.08164685035622,88.99093234236197,88.99093234236197,92.95243490647101
2030-01-03 18:00:00,86.63235513451141,86.63235513451141,86.54164062651715,86.54164062651715,85.27163751459761,86.63235513451141,86.63235513451141,86.63235513451141,86.54164062651715,85.27163751459761,76.01875769918382,86.63235513451141,86.63235513451141,86.54164062651715,86.54164062651715,85.27163751459761
2030-01-03 19:00:00,92.93157056963231,92.92431340899279,92.88258473531539,92.873513284516,87.81164373843667,92.90617050739392,92.93157056963231,92.92431340899279,92.873513284516,87.81164373843667,87.08592767448268,92.90617050739392,92.93157056963231,92.88258473531539,92.873513284516,87.81164373843667
2030-01-03 20:00:00,95.78454184605155,95.77728468541201,95.73464886665472,95.72557741585533,112.22382498477006,95.75914178381315,95.78454184605155,95.77728468541201,95.72557741585533,112.24287503144885,97.18517384948285,95.75914178381315,95.78454184605155,95.73464886665472,95.72557741585533,112.24287503144885
2030-01-03 21:00:00,93.91491583629002,93.90765867565048,93.86593000197313,93.85595140609377,82.3687732587815,93.8895157740516,93.91491583629002,93.90765867565048,93.85595140609377,82.3687732587815,91.0991375081484,93.8895157740516,93.91491583629002,93.86593000197313,93.85595140609377,82.3687732587815
2030-01-03 22:00:00,96.48032212236748,96.47306496172797,96.4295219978907,96.42045054709128,85.99735357855165,96.45401491504916,96.48032212236748,96.47306496172797,96.42045054709128,85.99735357855165,95.45978390743214,96.45401491504916,96.48032212236748,96.4295219978907,96.42045054709128,85.99735357855165
2030-01-03 23:00:00,94.13081636531632,94.12355920467681,94.0809233859195,94.0718519351201,85.81592456256313,94.10450915799801,94.12990922023639,94.12355920467681,94.0718519351201,85.81592456256313,92.8481132222776,94.10450915799801,94.13081636531632,94.0809233859195,94.0718519351201,85.81592456256313
2030-01-04 00:00:00,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966,88.71878881837921,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,88.71878881837921,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966,88.71878881837921
2030-01-04 01:00:00,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.91520071881025,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.55234268683324,81.55234268683324,81.55234268683324,81.55234268683324,81.91520071881025,81.91520071881025
2030-01-04 02:00:00,80.19162506691946,80.19162506691946,80.19162506691946,80.82662662287923,80.64519760689073,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.64519760689073,80.19162506691946,80.19162506691946,80.19162506691946,80.19162506691946,80.82662662287923,80.64519760689073
2030-01-04 03:00:00,75.20232712723555,75.20232712723555,75.11161261924131,82.82234579875278,74.83946909525855,75.11161261924131,75.20232712723555,75.20232712723555,75.11161261924131,74.83946909525855,75.11161261924131,75.11161261924131,75.20232712723555,75.11161261924131,82.82234579875278,74.83946909525855
2030-01-04 04:00:00,77.65161884308037,77.65161884308037,77.56090433508612,82.00591522680452,78.19590589104588,77.65161884308037,77.65161884308037,77.65161884308037,77.56090433508612,78.19590589104588,77.56090433508612,77.65161884308037,77.65161884308037,77.56090433508612,82.00591522680452,78.19590589104588
2030-01-04 05:00:00,72.57160639540223,72.57160639540223,72.57160639540223,74.02303852331028,76.74447376313783,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,76.74447376313783,72.57160639540223,72.57160639540223,72.57160639540223,72.57160639540223,74.02303852331028,76.74447376313783
2030-01-04 06:00:00,72.29946287141945,72.29946287141945,72.29946287141945,74.83946909525855,68.67088255164936,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,68.7615970596436,72.29946287141945,72.29946287141945,72.29946287141945,72.29946287141945,74.83946909525855,68.7615970596436
2030-01-04 07:00:00,77.28876081110337,77.28876081110337,77.19804630310912,69.39659861560338,81.55234268683324,77.19804630310912,77.28876081110337,77.28876081110337,77.19804630310912,81.55234268683324,77.19804630310912,77.19804630310912,77.28876081110337,77.19804630310912,69.39659861560338,81.55234268683324
2030-01-04 08:00:00,76.74447376313783,76.74447376313783,76.74447376313783,76.01875769918382,66.76587788377005,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,66.76587788377005,76.74447376313783,76.74447376313783,76.74447376313783,76.74447376313783,76.01875769918382,66.76587788377005
2030-01-04 09:00:00,80.91734113087347,80.91734113087347,80.91734113087347,73.66018049133325,69.03374058362637,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,69.03374058362637,80.91734113087347,80.91734113087347,80.91734113087347,80.91734113087347,73.66018049133325,69.03374058362637
2030-01-04 10:00:00,78.46804941502867,78.46804941502867,78.37733490703438,94.21608800283094,91.57085294971853,78.46804941502867,78.46804941502867,78.46804941502867,78.37733490703438,91.58627441607753,78.37733490703438,78.46804941502867,78.46804941502867,78.37733490703438,94.21608800283094,91.58627441607753
2030-01-04 11:00:00,86.72306964250566,86.72306964250566,86.63235513451141,89.44450488233323,76.10947220717809,86.63235513451141,86.72306964250566,86.72306964250566,86.63235513451141,76.10947220717809,86.63235513451141,86.63235513451141,86.72306964250566,86.63235513451141,89.44450488233323,76.10947220717809
2030-01-04 12:00:00,83.09448932273555,83.09448932273555,83.00377481474129,74.02303852331028,80.55448309889648,83.09448932273555,83.09448932273555,83.09448932273555,83.00377481474129,80.64519760689073,83.00377481474129,83.09448932273555,83.09448932273555,83.00377481474129,74.02303852331028,80.64519760689073
2030-01-04 13:00:00,82.6409167827643,82.55020227477003,82.55020227477003,73.93232401531601,64.951587723885,82.55020227477003,82.6409167827643,82.55020227477003,82.55020227477003,64.951587723885,82.55020227477003,82.55020227477003,82.6409167827643,82.55020227477003,73.93232401531601,64.951587723885
2030-01-04 14:00:00,82.82234579875278,82.82234579875278,82.82234579875278,87.81164373843667,86.36021161052865,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,86.36021161052865,82.82234579875278,82.82234579875278,82.82234579875278,82.82234579875278,87.81164373843667,86.36021161052865
2030-01-04 15:00:00,79.5566235109597,79.5566235109597,79.46590900296542,85.36235202259185,75.29304163522981,79.46590900296542,79.5566235109597,79.5566235109597,79.46590900296542,75.29304163522981,79.46590900296542,79.46590900296542,79.5566235109597,79.46590900296542,85.36235202259185,75.29304163522981
2030-01-04 16:00:00,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899,73.11589344336774,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,73.11589344336774,85.18092300660336,85.18092300660336,85.18092300660336,85.18092300660336,81.46162817883899,73.11589344336774
2030-01-04 17:00:00,89.08164685035622,89.08164685035622,88.99093234236197,92.9460848909114,79.64733801895393,88.99093234236197,89.08164685035622,89.08164685035622,88.99093234236197,79.64733801895393,88.99093234236197,88.99093234236197,89.08164685035622,88.99093234236197,92.9460848909114,79.64733801895393
2030-01-04 18:00:00,86.63235513451141,86.63235513451141,86.54164062651715,85.27163751459761,76.01875769918382,86.63235513451141,86.63235513451141,86.63235513451141,86.54164062651715,76.01875769918382,86.54164062651715,86.63235513451141,86.63235513451141,86.54164062651715,85.27163751459761,76.01875769918382
2030-01-04 19:00:00,92.93157056963231,92.92431340899279,92.88258473531539,87.81164373843667,87.08592767448268,92.90617050739392,92.93157056963231,92.92431340899279,92.873513284516,87.08592767448268,92.8716989943561,92.90617050739392,92.93157056963231,92.88258473531539,87.81164373843667,87.08592767448268
2030-01-04 20:00:00,95.78454184605155,95.77728468541201,95.73464886665472,112.23471072572936,97.17791668884328,95.75914178381315,95.78454184605155,95.77728468541201,95.72557741585533,97.19424530028226,95.72285598061549,95.75914178381315,95.78454184605155,95.73464886665472,112.23471072572936,97.19424530028226
2030-01-04 21:00:00,93.91491583629002,93.90765867565048,93.86593000197313,82.3687732587815,91.09188034750886,93.8895157740516,93.91491583629002,93.90765867565048,93.85595140609377,91.1073018138679,93.85413711593385,93.8895157740516,93.91491583629002,93.86593000197313,82.3687732587815,91.1073018138679
2030-01-04 22:00:00,96.48032212236748,96.47306496172797,96.4295219978907,85.99735357855165,95.45252674679261,96.45401491504916,96.48032212236748,96.47306496172797,96.42045054709128,95.46885535823156,96.41772911185144,96.45401491504916,96.48032212236748,96.4295219978907,85.99735357855165,95.46885535823156
2030-01-04 23:00:00,94.13081636531632,94.12355920467681,94.0809233859195,85.81592456256313,92.84085606163806,94.10450915799801,94.12990922023639,94.12355920467681,94.0718519351201,92.85718467307703,94.0700376449602,94.10450915799801,94.13081636531632,94.0809233859195,85.81592456256313,92.85718467307703
2030-01-05 00:00:00,82.6409167827643,82.6409167827643,87.44878570645966,88.71878881837921,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966,82.6409167827643,82.6409167827643,82.6409167827643,82.6409167827643,87.44878570645966,88.71878881837921,82.6409167827643
