names,values
EB3_EnergyBalanceEachYear|2025|Lignite|Diourbel,44.35740467669903
EB3_EnergyBalanceEachYear|2025|Lignite|Thies,43.28906420725109
EB3_EnergyBalanceEachYear|2025|Lignite|LS,138.98028504700937
EB3_EnergyBalanceEachYear|2025|Lignite|FKK,26.271053196753275
EB3_EnergyBalanceEachYear|2025|Lignite|ZS,94.17252176035069
EB3_EnergyBalanceEachYear|2025|Lignite|MTKK,26.271053199494656
EB3_EnergyBalanceEachYear|2025|Biofuel|Dakar,33.16370347644988
EB3_EnergyBalanceEachYear|2025|Biofuel|Diourbel,34.04441353060602
EB3_EnergyBalanceEachYear|2025|Biofuel|Thies,34.04441353060615
EB3_EnergyBalanceEachYear|2025|Biofuel|LS,34.04441353060615
EB3_EnergyBalanceEachYear|2025|Biofuel|FKK,34.04441353060605
EB3_EnergyBalanceEachYear|2025|Biofuel|ZS,33.16370347644833
EB3_EnergyBalanceEachYear|2025|Biofuel|MTKK,33.16370347644828
EB3_EnergyBalanceEachYear|2025|Oil|Dakar,37.81216275660566
EB3_EnergyBalanceEachYear|2025|Oil|Diourbel,37.81216275660551
EB3_EnergyBalanceEachYear|2025|Oil|Thies,37.81216275660566
EB3_EnergyBalanceEachYear|2025|Oil|LS,37.81216275660566
EB3_EnergyBalanceEachYear|2025|Oil|FKK,37.81216275660554
EB3_EnergyBalanceEachYear|2025|Oil|ZS,37.81216275660557
EB3_EnergyBalanceEachYear|2025|Oil|MTKK,37.81216275660551
EB3_EnergyBalanceEachYear|2025|Hardcoal|Dakar,9.954236896467242
EB3_EnergyBalanceEachYear|2025|Hardcoal|Diourbel,9.954236896467242
EB3_EnergyBalanceEachYear|2025|Hardcoal|Thies,9.954236896467245
EB3_EnergyBalanceEachYear|2025|Hardcoal|LS,9.954236896467242
EB3_EnergyBalanceEachYear|2025|Hardcoal|FKK,9.954236896467242
EB3_EnergyBalanceEachYear|2025|Hardcoal|ZS,9.954236896467242
EB3_EnergyBalanceEachYear|2025|Hardcoal|MTKK,9.954236896467242
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|Dakar,1249.7406550080223
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|Diourbel,368.603424137643
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|Thies,359.73834033372515
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|LS,1153.7836061486857
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|FKK,218.5229711714771
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|ZS,781.9690133647882
EB3_EnergyBalanceEachYear|2025|Area_Rooftop_Commercial|MTKK,218.52297119422505
EB3_EnergyBalanceEachYear|2025|Biomass|Dakar,14.484908234701514
EB3_EnergyBalanceEachYear|2025|Biomass|Diourbel,13.680295756812676
EB3_EnergyBalanceEachYear|2025|Biomass|Thies,13.680295756812676
EB3_EnergyBalanceEachYear|2025|Biomass|LS,13.680295756812676
EB3_EnergyBalanceEachYear|2025|Biomass|FKK,13.680295756812676
EB3_EnergyBalanceEachYear|2025|Biomass|ZS,13.680295756812676
EB3_EnergyBalanceEachYear|2025|Biomass|MTKK,13.680295756812676
EB3_EnergyBalanceEachYear|2025|Powerfuel|Dakar,38.57320612680087
EB3_EnergyBalanceEachYear|2025|Powerfuel|Diourbel,39.15107556620475
EB3_EnergyBalanceEachYear|2025|Powerfuel|Thies,39.15107556620491
EB3_EnergyBalanceEachYear|2025|Powerfuel|LS,39.15107556620491
EB3_EnergyBalanceEachYear|2025|Powerfuel|FKK,39.15107556620479
EB3_EnergyBalanceEachYear|2025|Powerfuel|ZS,38.57320612680391
EB3_EnergyBalanceEachYear|2025|Powerfuel|MTKK,38.57320612680386
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|Dakar,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|Diourbel,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|Thies,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|LS,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|FKK,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|ZS,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Residential|MTKK,0.42246574726367914
EB3_EnergyBalanceEachYear|2030|Lignite|Dakar,34.32571908518275
EB3_EnergyBalanceEachYear|2030|Lignite|Diourbel,34.49891238635567
EB3_EnergyBalanceEachYear|2030|Lignite|Thies,34.400535717704486
EB3_EnergyBalanceEachYear|2030|Lignite|LS,34.566431816151365
EB3_EnergyBalanceEachYear|2030|Lignite|FKK,34.311663009334644
EB3_EnergyBalanceEachYear|2030|Lignite|ZS,34.32571908518275
EB3_EnergyBalanceEachYear|2030|Lignite|MTKK,33.96058086008015
EB3_EnergyBalanceEachYear|2030|Oil|Dakar,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Oil|Diourbel,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Oil|Thies,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Oil|LS,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Oil|FKK,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Oil|ZS,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Oil|MTKK,27.781227186238564
EB3_EnergyBalanceEachYear|2030|Hardcoal|Dakar,5.7811490300336565
EB3_EnergyBalanceEachYear|2030|Hardcoal|Diourbel,5.7811490300336565
EB3_EnergyBalanceEachYear|2030|Hardcoal|Thies,5.7811490300336565
