Region,Sector,Emission,Technology,Type,PathwayScenario,Year,Value
LS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2040,0.07809756268172988
LS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2045,0.039974954272603364
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2022,0.0006583749028222517
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2025,0.0007342339498001693
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2030,0.001137728323671443
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2035,0.0012198349364807503
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2040,0.0013659042846250336
LS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2045,0.0006799189797975527
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2030,0.00418350729562716
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2035,0.005467947060796499
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2040,0.007145910120225482
LS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2045,0.009339844709252407
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2022,0.0007046890122319755
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2025,0.0009734057368170134
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2030,0.003808799811297886
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2035,0.011336622703564083
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2040,0.02123454392885029
LS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2045,0.0014163828452004202
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2022,0.3096427406722131
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2025,0.32145923494122447
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2030,0.3030974246311011
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2035,0.29422124934170657
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2040,0.1161717119376167
LS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2045,0.0346518296979947
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2022,0.0005066386179650793
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2025,0.00015329238706507871
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2030,0.0004070724721470327
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2035,0.0001496898353818718
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2040,0.00013033920126320604
FKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2045,8.018932722938245e-5
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2022,0.08873619340109985
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2025,0.07896193824967941
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2030,0.09878261888927295
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2035,0.10876323141848025
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2040,0.10643225237650988
FKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2045,0.0646254907776644
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2022,0.001640788322530397
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2025,0.0018299596206778038
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2030,0.0028029875586953225
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2035,0.003056932733630164
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2040,0.003569016934768408
FKK,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2045,0.002012228144626158
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2022,0.0004083960465870419
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2025,0.0009212753322494836
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2030,0.014021964
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2035,0.020921597858703515
FKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2040,0.03846169194186568
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2022,0.3607138468322208
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2025,0.3744821650926984
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2030,0.3578865811080716
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2035,0.35984706025494173
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2040,0.1447443526433412
FKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2045,0.04012921828913575
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2022,0.03390471895946104
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2025,0.028317939119662246
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2030,0.03829424087594832
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2035,0.0369434510055173
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2040,0.04307470699310893
ZS,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2045,0.020488893361675437
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2022,0.0023643828626901324
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2025,0.00307655275473917
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2030,0.003845375010596278
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2035,0.004642851916731386
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2040,0.0051857893399739835
ZS,Transportation,CO2,FRT_Ship_Conv,Emissions,NZ_NZ,2045,0.0025986317288135
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2022,0.005144417369268245
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2025,0.003912423528629282
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2030,0.0024854875807215917
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2035,0.0032410781188165192
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2040,0.004235864472116641
ZS,Transportation,CO2,PSNG_Air_Conv,Emissions,NZ_NZ,2045,0.00553634917846824
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2030,0.005377367453775215
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2035,0.011059994509460234
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2040,0.005039098391475151
ZS,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2045,0.00039831758317864315
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2022,0.18001980168407822
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2025,0.1895680051456824
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2030,0.18664323074089648
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2035,0.17219795177411076
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2040,0.07623651080757578
ZS,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2045,0.021644226225793334
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2022,0.0014287633141248928
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2025,0.0003920885213510659
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2030,0.0006553467412277868
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2035,0.0001858952943304211
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2040,8.511660476928993e-5
MTKK,Transportation,CO2,FRT_Rail_Conv,Emissions,NZ_NZ,2045,5.1701598896031e-5
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2022,0.10805968914755053
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2025,0.09906004526966317
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2030,0.13050909242676437
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2035,0.12771888941549087
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2040,0.1535794770532075
MTKK,Transportation,CO2,FRT_Road_ICE,Emissions,NZ_NZ,2045,0.08055679622045513
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2030,0.01105819
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2035,0.020602176238473147
MTKK,Transportation,CO2,PSNG_Rail_Conv,Emissions,NZ_NZ,2040,0.035083603862711914
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2022,0.3430916463392446
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2025,0.3579483598974359
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2030,0.34599491152474054
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2035,0.3635312519310115
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2040,0.1617992820717507
MTKK,Transportation,CO2,PSNG_Road_ICE,Emissions,NZ_NZ,2045,0.04698551489008078
