,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,128.03237936759433,-96.78897064296223,-104.2354026052102,0.0,0.0,-77.60735135074844,47.14801997053246
2030-01-01 01:00:00,163.24025203306792,-91.38486643958868,-92.649461260134,-6.384386634234488,0.0,-74.20326698408849,44.55338755773533
2030-01-01 02:00:00,177.66970804350785,-86.02022105321201,-42.993883827356846,-50.753362323686815,0.0,-71.01336195508975,42.12471447243382
2030-01-01 03:00:00,188.6360946114428,-83.82806455338503,-21.2392404104412,-68.89106297982198,0.0,-67.74750680635293,39.63821583748222
2030-01-01 04:00:00,208.83733302605836,-81.2851630135857,-2.2276824458767805,-84.96996465186157,0.0,-66.98800560897233,39.05996034098189
2030-01-01 05:00:00,203.06555062188272,-79.70681033371022,-12.6811078931579,-72.17041417056043,0.0,-67.97535716556717,39.81169248643238
2030-01-01 06:00:00,163.24025203306792,-79.26837903374485,-57.94833740629804,-26.805429447669663,0.0,-69.95006027875684,41.31515677733329
2030-01-01 07:00:00,148.23361778221079,-78.04077139384172,-71.50534185188593,-12.36862811432411,0.0,-70.4817111169233,41.719935624883526
2030-01-01 08:00:00,145.34772658012298,-68.30759653460973,-66.03302138224336,-14.321761032937047,0.0,-70.25386075770916,41.54645897593343
2030-01-01 09:00:00,132.13165292457415,-61.92407706824156,-4.200270014290879,-62.99400573420463,0.0,-59.62063966772428,40.96820347943311
2030-01-01 10:00:00,140.85735060847037,-57.28224956855456,27.201776934182817,-132.34155013770896,54.413842220683925,-50.24797074295168,0.0
2030-01-01 11:00:00,95.27396649248205,-54.471668786235,47.58960678398466,-141.07079218151557,57.24729415353579,-45.5049382430476,0.0
2030-01-01 12:00:00,41.242544104051376,-51.37902632788314,43.96102646421457,-129.21217713097485,59.65572829645976,-41.84062375470944,0.0
2030-01-01 13:00:00,17.433623372988222,-48.850870908037216,43.416739416249015,-126.1443596156705,62.08382312626475,-41.57937936951384,0.0
2030-01-01 14:00:00,11.602902267885838,-46.185152655504794,43.68888294023179,-123.59357004758247,62.623335504499664,-42.07335337973837,0.0
2030-01-01 15:00:00,49.971894892370976,-55.198335532516474,40.423160652438696,-128.11076940567955,62.63952665840157,-45.216304079083216,0.0
2030-01-01 16:00:00,107.24450192171298,-62.12031827649138,46.04746014808245,-146.08415874330194,62.550475311940545,-50.71801657324704,0.0
2030-01-01 17:00:00,121.99796169639193,-68.78874140986443,7.297167185115995,-129.5755031214785,65.29198462084878,-63.15710021397695,0.0
2030-01-01 18:00:00,125.31047775912248,-73.73825913456744,0.0,-102.04300610782455,24.580456098772515,-73.65886290674369,27.66026002943857
2030-01-01 19:00:00,77.62575083557931,-90.57500736415136,-91.6525200578331,-12.932709919692115,0.0,-86.25561129399283,54.55662939169508
2030-01-01 20:00:00,91.1827399390313,-96.10852526541588,-88.54800764043625,-21.50871770543563,0.0,-88.65657477024193,54.808170532672705
2030-01-01 21:00:00,121.49293600957299,-101.06981385582446,-91.24743028767581,-21.819177966424377,0.0,-86.71149220375014,53.978373895194686
2030-01-01 22:00:00,147.21935681210016,-103.75213654901277,-88.65773727074532,-25.35025365325509,0.0,-86.60136453013001,54.002660626047714
2030-01-01 23:00:00,131.79278274784335,-101.82479255436488,-93.40179903880441,-17.45163126653688,0.0,-83.45930807656623,51.608104615039736
2030-01-02 00:00:00,128.03237936759433,-96.78897064296223,-104.2354026052102,0.0,0.0,-77.60735135074844,47.14801997053246
2030-01-02 01:00:00,163.24025203306792,-91.38486643958868,-99.0338478943686,0.0,0.0,-74.20326698408849,44.55338755773533
2030-01-02 02:00:00,177.66970804350785,-86.02022105321201,-48.90384997242911,-44.84339617861497,0.0,-71.01336195508975,42.12471447243382
2030-01-02 03:00:00,188.6360946114428,-83.82806455338503,-25.89333874968554,-64.23696464057775,0.0,-67.74750680635293,39.63821583748222
2030-01-02 04:00:00,208.83733302605836,-81.2851630135857,0.0,-89.03306637659898,1.8354192788603996,-66.98800560897233,37.22454106212149
2030-01-02 05:00:00,203.06555062188272,-79.70681033371022,0.0,-85.91108545785347,1.0595633941350115,-67.97535716556717,38.752129092297366
2030-01-02 06:00:00,163.24025203306792,-79.26837903374485,-40.36618812470817,-44.38757872925953,0.0,-69.95006027875684,41.31515677733329
2030-01-02 07:00:00,148.23361778221079,-78.04077139384172,-49.78621626874553,-34.087753697464905,0.0,-70.4817111169233,41.719935624883526
2030-01-02 08:00:00,145.34772658012298,-68.30759653460973,-26.381581023417535,-53.97320139176281,0.0,-70.25386075770916,41.54645897593343
2030-01-02 09:00:00,132.10355264371535,-61.93144194302988,1.5519788330015558,-121.4955359421292,52.96820347943311,-59.4731134366715,0.0
2030-01-02 10:00:00,105.33146059917544,-57.26479481530646,40.02844228094954,-144.99862640812898,54.413842220683925,-49.86374257882153,0.0
2030-01-02 11:00:00,59.45974691961509,-53.115985973763934,48.2834625084265,-139.95683162579323,57.24729415353579,-44.617188515611474,0.0
2030-01-02 12:00:00,18.346234688096047,-50.064999307978496,44.654882188656416,-127.08246306735508,59.65572829645976,-41.815575977878666,0.0
2030-01-02 13:00:00,6.582694166611873,-49.18420544477408,44.110595140690975,-125.99188330546713,62.08382312626475,-42.07675513681988,0.0
2030-01-02 14:00:00,-3.0613790562556455,-46.696584715899455,44.38273866467364,-124.53104210131504,62.623335504499664,-42.46493582829646,0.0
2030-01-02 15:00:00,30.50568981775632,-56.08489036843264,41.11701637688054,-129.37555781884748,62.63952665840157,-45.38926548328288,0.0
2030-01-02 16:00:00,99.82373869577441,-62.89097938197528,46.7413158725243,-147.43019292128383,62.550475311940545,-50.8882362061986,0.0
2030-01-02 17:00:00,122.81969927717364,-67.88081388960472,0.0,-116.54519903989556,59.79451065118508,-62.62792255431327,0.0
2030-01-02 18:00:00,124.89311986609027,-73.48898752171976,-19.8484842929941,-58.491750463761946,0.0,-73.07363129687779,52.24071612821115
2030-01-02 19:00:00,81.3915404974159,-97.40068275663508,-90.95866433339123,-19.120228078591023,0.0,-86.73875341380835,54.55662939169508
2030-01-02 20:00:00,85.01417576459335,-99.60194586354032,-87.85415191599435,-23.00612125402949,0.0,-88.93075470249642,54.808170532672705
2030-01-02 21:00:00,82.22751420805433,-101.06981385582446,-88.26430377166196,-24.802304482438103,0.0,-86.42591975353503,53.978373895194686
2030-01-02 22:00:00,96.9973767052088,-103.75213654901277,-87.96388154630341,-26.04410937769717,0.0,-86.60136453013001,54.002660626047714
2030-01-02 23:00:00,100.48712677979164,-101.82479255436488,-92.70794331436252,-18.145486990978497,0.0,-83.45930807656623,51.608104615039736
2030-01-03 00:00:00,128.03237936759433,-96.78897064296223,-104.2354026052102,0.0,0.0,-77.60735135074844,47.14801997053246
2030-01-03 01:00:00,163.24025203306792,-91.38486643958868,-94.34857652684227,-4.685271367526184,0.0,-74.20326698408849,44.55338755773533
2030-01-03 02:00:00,177.66970804350785,-86.02022105321201,-50.08584320144354,-43.661402949600415,0.0,-71.01336195508975,42.12471447243382
2030-01-03 03:00:00,188.6360946114428,-83.82806455338503,-29.143820129475326,-60.986483260787736,0.0,-67.74750680635293,39.63821583748222
2030-01-03 04:00:00,208.83733302605836,-81.2851630135857,0.0,-89.47631383747921,2.2786667397408564,-66.98800560897233,36.78129360124103
2030-01-03 05:00:00,203.06555062188272,-79.70681033371022,0.0,-86.64983122598733,1.7983091622689926,-67.97535716556717,38.01338332416333
2030-01-03 06:00:00,163.24025203306792,-79.26837903374485,-37.92832708986589,-46.825439764101695,0.0,-69.95006027875684,41.31515677733329
2030-01-03 07:00:00,148.23361778221079,-78.04077139384172,-32.515817701308265,-51.358152264901946,0.0,-70.4817111169233,41.719935624883526
2030-01-03 08:00:00,145.34772658012298,-68.30759653460973,-21.526543835240716,-58.82823857993981,0.0,-70.25386075770916,41.54645897593343
2030-01-03 09:00:00,132.09652757350068,-62.01982044048907,0.0,-84.61553448212635,17.220221846844538,-59.63117725565667,23.74798163258856
2030-01-03 10:00:00,144.38666646310048,-56.2177887564892,39.7202284462677,-144.52177663991233,54.413842220683925,-49.926335851139584,0.0
2030-01-03 11:00:00,101.33750616281668,-55.51457991390612,48.97731823286847,-143.38345519114273,57.24729415353579,-45.97455850215465,0.0
2030-01-03 12:00:00,47.27899479325606,-52.59031334449151,45.348737913098255,-130.89401407603464,59.65572829645976,-42.65435176580286,0.0
2030-01-03 13:00:00,19.99879092373521,-50.19297295216268,44.804450865132814,-128.1370034752285,62.08382312626475,-42.407975304199795,0.0
