,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,129.76391408884774,-98.48920722422805,0.0,-119.24553618222897,8.88674723822703,-80.86713048990612,40.624602946502414
2030-01-01 01:00:00,162.0858955522326,-91.73736520476086,10.882446769066688,-171.91525812090458,58.51887799034,-76.93291428747443,0.0
2030-01-01 02:00:00,182.28713396684904,-88.77444647959464,47.35714902423376,-202.33710778623933,55.33905101508458,-72.76021470906515,0.0
2030-01-01 03:00:00,174.3088798725057,-86.02022105321201,51.04021774690273,-202.25157944971716,53.026029029083126,-69.72220991954259,0.0
2030-01-01 04:00:00,166.39775601773908,-82.95120195345417,54.39665454269004,-199.15565561261064,51.696041387132254,-67.97535716556717,0.0
2030-01-01 05:00:00,156.53654445530265,-80.40830041365484,53.03593692277627,-195.6704950297321,51.233436989931995,-67.36775620766264,0.0
2030-01-01 06:00:00,136.16626804207044,-80.40830041365484,44.96234571128775,-184.86937807276533,51.927343585732395,-68.2791576445195,0.0
2030-01-01 07:00:00,148.99165037610507,-77.69002635386937,57.843805846471696,-191.36509567604932,51.40691363888209,-67.59560656687688,0.0
2030-01-01 08:00:00,128.65965275471535,-69.62289043450596,43.05734104340842,-172.17964643419873,51.40691363888209,-67.59560656687688,0.0
2030-01-01 09:00:00,95.18625722032355,-63.83875175040305,45.23448923527053,-164.04871699471775,47.6482529116297,-54.734582658781726,0.0
2030-01-01 10:00:00,0.0,-54.76797919838555,67.83782319219847,-162.28244038707453,52.91037792978307,-51.47181026831378,0.0
2030-01-01 11:00:00,-14.920922525796412,-41.88483831351186,52.31022085882228,-123.25290442174172,53.31515677733329,-41.984289335704254,0.0
2030-01-01 12:00:00,-44.1555705041028,-36.04682057525304,56.84594625853492,-114.1924184941422,54.81862106823428,-36.40606728478304,0.0
2030-01-01 13:00:00,-59.65498503794242,-34.57442086776473,41.24305088352344,-97.33584260195856,56.20643425983508,-35.871083039772316,0.0
2030-01-01 14:00:00,-27.58234825915224,-31.476163215097472,62.560960262172784,-119.73751514050308,56.20643425983508,-33.188388920388434,0.0
2030-01-01 15:00:00,0.0,-38.88577583790288,51.493790286873946,-115.12868666867053,55.975132061234945,-32.55231240467526,0.0
2030-01-01 16:00:00,-3.408360557041305,-45.809069104242205,49.40735660300618,-126.19322990403543,57.86313625730861,-39.03731754239152,0.0
2030-01-01 17:00:00,53.3153136518622,-53.40492212860636,55.84808667059815,-156.95149453318572,62.44060676760546,-55.27327754146484,0.0
2030-01-01 18:00:00,140.53401313146787,-59.62088947826192,52.31022085882228,-172.29633853857013,59.33190521841959,-63.05460250868737,0.0
2030-01-01 19:00:00,114.4581008093819,-83.17372543482246,-60.31363459738469,-34.9024420474816,0.0,-80.27933157544076,52.36966710393074
2030-01-01 20:00:00,129.18673584842963,-91.25859822519863,-72.50815964775823,-31.238466908697774,0.0,-85.0367920635258,53.74822820758754
2030-01-01 21:00:00,96.96287468591527,-98.42081194143347,-78.59255723382681,-28.64197520653852,0.0,-86.45781880382502,54.04949932126425
2030-01-01 22:00:00,102.63653678922036,-101.96684429555364,-74.49717106009604,-33.774544155725835,0.0,-86.47984433854911,53.780610515391565
2030-01-01 23:00:00,115.911636318825,-101.85986705836204,-63.91512662784021,-43.51882644041689,0.0,-83.68943693937263,51.65841284323528
2030-01-02 00:00:00,126.87802288675992,-97.0906113773384,-38.75830686543077,-65.5328162093374,0.0,-77.76684660219837,47.15322427000092
2030-01-02 01:00:00,162.0858955522326,-91.66896992196632,0.0,-136.84321129591672,37.75657558828266,-74.35516722356452,6.854637519102653
2030-01-02 02:00:00,175.93817332225535,-86.28327983319126,32.14214322954365,-180.11185906277203,54.124714472433766,-71.16526219456591,0.0
2030-01-02 03:00:00,187.48173813060748,-84.0911233333643,32.154219447633295,-173.92273867537867,51.63821583748222,-67.82345692609101,0.0
2030-01-02 04:00:00,207.68297654522303,-81.54822179356496,30.51773267303952,-168.77534011175976,51.05996034098189,-67.1399058484485,0.0
2030-01-02 05:00:00,201.9111941410474,-79.96986911368947,16.728501157618325,-153.39171570776898,51.81169248643232,-68.12725740504334,0.0
2030-01-02 06:00:00,162.0858955522326,-79.5314378137241,0.0,-110.89528080254284,26.04375873882418,-70.101960518233,15.27139803850912
2030-01-02 07:00:00,146.50208306095735,-78.21614391382785,0.0,-90.8125420271972,6.840816851236298,-70.63361135639946,34.879118773647285
2030-01-02 08:00:00,144.19337009928768,-68.48296905459597,0.0,-83.84479884532858,3.490016430147989,-70.40576099718521,38.05644254578544
2030-01-02 09:00:00,129.50793428604993,-63.97749265923585,0.0,-123.917619870866,52.566919386072875,-61.98543337299225,0.0
2030-01-02 10:00:00,28.518133257985937,-55.80704817044818,55.36265379111467,-159.14514018241834,54.413842220683925,-51.513261610181985,0.0
2030-01-02 11:00:00,-52.37832284680644,-48.64593067647706,63.61767401859174,-151.70598540827496,57.24729415353579,-45.290780527391576,0.0
2030-01-02 12:00:00,-47.02002231964252,-46.17674032786931,59.989093698821534,-140.1782456099963,59.660932595928216,-42.049541954149504,0.0
2030-01-02 13:00:00,-64.65057220530434,-44.326949281132784,59.53552115885032,-137.21242288916483,62.08902742573332,-40.770837611485376,0.0
2030-01-02 14:00:00,-35.16650434120584,-43.325501790880026,59.71695017483887,-137.40292225381427,62.62911805946464,-41.03476222308837,0.0
2030-01-02 15:00:00,6.6215990842374595,-51.08362089630589,56.451227887045775,-139.49888826016783,62.64473095787014,-43.774769750564474,0.0
2030-01-02 16:00:00,79.57699428305477,-57.24881850577356,62.075527382689415,-157.5925493290806,62.556257866905526,-48.68631763822725,0.0
2030-01-02 17:00:00,108.54720509264644,-64.3455382029997,0.0,-114.00830682478409,60.458100679179886,-61.719279683644565,0.0
2030-01-02 18:00:00,113.14201943770422,-69.58716171308288,-11.425729751811502,-63.95155116122305,0.0,-72.13307161485056,52.24592042767961
2030-01-02 19:00:00,74.38924583491551,-91.13296484658099,-75.61141310762157,-31.403490000969214,0.0,-85.14656530357206,54.56241194666006
2030-01-02 20:00:00,89.40582553735294,-98.02797749666445,-72.50747894572118,-40.122163520792576,0.0,-87.37833425505039,54.813374832141214
2030-01-02 21:00:00,80.80765573662666,-101.50736829318988,-75.20632333746426,-37.92089314668101,0.0,-86.48364184453601,53.98415645015973
2030-01-02 22:00:00,93.28047751205122,-104.07482198578737,-52.70229072638716,-61.36630842765862,0.0,-86.77908781031702,54.00844318101269
2030-01-02 23:00:00,92.94571413260928,-102.14221681553975,-77.36127034408935,-33.55081308710214,0.0,-83.63019584597691,51.613308914508245
2030-01-03 00:00:00,126.87802288675992,-97.0906113773384,-92.61739884670686,-11.673724228061472,0.0,-77.76684660219837,47.15322427000092
2030-01-03 01:00:00,162.0858955522326,-91.66896992196632,-46.611146115695874,-52.475489591938185,0.0,-74.35516722356452,44.61121310738537
2030-01-03 02:00:00,175.93817332225535,-86.28327983319126,-21.029316407577028,-72.81568495321788,0.0,-71.16526219456591,42.12471447243382
2030-01-03 03:00:00,187.48173813060748,-84.0911233333643,0.0,-90.24205053576496,0.1117471455016811,-67.82345692609101,39.5264686919806
2030-01-03 04:00:00,207.68297654522303,-81.54822179356496,0.0,-121.58130546028542,34.38365836254718,-67.1399058484485,4.676301978434708
2030-01-03 05:00:00,201.9111941410474,-79.96986911368947,0.0,-115.71124905832492,30.859726994606486,-68.12725740504334,8.951965491825888
2030-01-03 06:00:00,162.0858955522326,-79.5314378137241,-18.201202806259005,-66.65031925745961,0.0,-70.101960518233,41.31515677733329
2030-01-03 07:00:00,146.50208306095735,-78.21614391382785,-40.560066615315456,-43.41165856064572,0.0,-70.63361135639946,41.719935624883526
2030-01-03 08:00:00,144.19337009928768,-68.48296905459597,-44.45162893867786,-35.903153476502666,0.0,-70.40576099718521,41.54645897593343
2030-01-03 09:00:00,128.03969461116955,-65.31053499591212,-11.640830326225853,-59.65827814313889,0.0,-62.10134684024797,40.96820347943311
2030-01-03 10:00:00,139.23181349778133,-59.07101337911229,52.75863987404637,-160.49238675362676,54.413842220683925,-53.11518572765657,0.0
2030-01-03 11:00:00,60.41459368780215,-52.55379234042175,64.31152974303359,-156.134117847369,57.24729415353579,-49.048593397669606,0.0
2030-01-03 12:00:00,20.518652004235264,-51.34446930238903,60.68294942326349,-150.6028698968703,59.660932595928216,-47.11546873882003,0.0
2030-01-03 13:00:00,1.3184708994622267,-49.88089320100892,60.22937688329216,-149.64108508821528,62.08902742573332,-47.28720755488212,0.0
2030-01-03 14:00:00,1.9055229044224689,-48.27854496914165,60.41080589928072,-145.91932986337633,62.62911805946464,-46.2394412429494,0.0
2030-01-03 15:00:00,53.263786600185085,-55.87793647542276,57.145083611487614,-146.29064912116428,62.64473095787014,-50.78534071231536,0.0
2030-01-03 16:00:00,89.42729145734029,-64.48322014972632,0.0,-102.59186569011716,60.315058525037216,-55.91175596819528,0.0
2030-01-03 17:00:00,99.57436706163752,-69.4984789342925,0.0,-58.63139001765603,0.0698065804198222,-66.60075691536031,53.227382339897474
2030-01-03 18:00:00,106.20017379485398,-75.0551575441799,-65.75589241332585,-14.749553207209372,0.0,-74.4633689221206,52.24592042767961
2030-01-03 19:00:00,85.92826962325125,-92.71468275953566,-74.91755738317971,-32.96399794442186,0.0,-85.60039696428953,54.56241194666006
2030-01-03 20:00:00,79.11567589527294,-99.51601332874702,-71.81362322127933,-41.049654196539,0.0,-88.08694887220643,54.813374832141214
2030-01-03 21:00:00,80.80765573662666,-101.52139809478876,-74.5124676130224,-38.61474887112308,0.0,-86.48364184453601,53.98415645015973
2030-01-03 22:00:00,93.28047751205122,-104.07482198578737,-71.92277459609193,-42.145824557954256,0.0,-86.77908781031702,54.00844318101269
