Timestep,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
0,133.80416177177085046,-97.180928225131310683,-80.549680836572292719,-28.40632084750541253,0,-79.347368593947521731,48.412664741378705457
1,156.31411314805700385,-92.680869362286443902,-31.81017269640858558,-71.526859531191348651,0,-75.798219498587741327,45.709898550736056677
2,179.9784210051784612,-88.81039784619179045,0,-115.79839871159083486,16.974724518186576461,-72.456414230112955011,26.190849847947902163
3,195.56223349645370035,-86.283279833191272701,0,-146.13832200238675796,50.72923728557884715,-70.101960518232999675,0
4,209.99168950689363555,-83.828064553385047475,7.027539514812303878,-152.44051752043242232,52.447773532582800726,-68.886758602423924458,0
5,209.41451126647552883,-81.723594313551075174,0,-138.22508656212039568,48.094783171856988702,-68.886758602423924458,0
6,181.70995572643096239,-80.846731713620329174,0,-95.190975191268535127,5.9404686887629054581,-70.405760997185211636,35.663815836820560889
7,197.87094645812430826,-78.917633993772483336,0,-106.54708961259302669,20.033728983110449917,-70.55766123666137446,21.686206641773082993
8,190.3676293326952873,-70.850498074409074434,0,-93.826805858796433313,12.396716136356985771,-71.24121231430399348,29.843649435376846668
9,139.43124301377520169,-63.033404211405468232,0,-85.901677737476347829,17.773255673827975443,-66.172232841684490268,27.242736281107681862
10,141.06634491893328232,-61.815744925043986768,27.018535225202299443,-141.71943175300930307,58.74381937847874724,-59.244651280865696208,0
11,61.484565070792996266,-54.267882093203979821,45.939750959828529631,-138.02675887449322545,53.315156777333299942,-41.541416341262106471,0
12,15.003382454404345481,-54.258531740421631184,30.518284600805600348,-122.96245489604598333,63.731851291290809058,-49.073487773618694519,0
13,-18.671733295986086887,-53.666721016451106152,30.427570092811265567,-116.93276136261738429,62.198895970068292627,-43.640249010074057878,0
14,-15.392818662391619,-50.375812786780443275,44.397604323926202596,-126.14273598987347214,61.302021694996255974,-41.931619700451165045,0
15,3.9479645632236497477,-54.235583033637226436,41.948312608081437247,-126.93133616658087703,59.182715300322456642,-41.740626513250958851,0
16,58.061645961265639926,-60.789218686895765131,37.956874256334231177,-133.46912025119672762,59.344048583846074507,-47.475662939636777082,0
17,146.63178533033260464,-66.109765775073356053,49.473081046204697486,-167.4528392072643328,63.483201427795620475,-61.520401651206157112,0
18,141.62370023394305463,-71.060992272255134594,0,-92.584235914302553283,17.965310990121679424,-73.396266888680884222,34.135467307936323778
19,84.867359126225892396,-88.38475451735621391,-101.60255472255221321,-3.5324490255911769054,0,-85.548197957134334501,54.090555461515805291
20,102.42875262266989012,-94.913361541710287383,-76.458139010951583714,-34.828346873585815047,0,-88.564675125358917285,54.772896947386186639
21,111.63474555733046145,-99.315211793362891513,-105.55706715917176552,-7.1243855685097514652,0,-89.212529646724647137,55.488198996557116516
22,126.87802288675993623,-103.01995627807059464,-88.378023421111208791,-26.196947719443869573,0,-86.632504079222599103,53.959291463810188816
23,118.22034928049561131,-102.48682381731259738,-103.92440999845200622,-9.8655868078039929969,0,-86.37579267450792031,53.764419361489558469
24,129.76391408884774137,-98.335756269240164329,-99.106913434772309301,-11.044634464557930187,0,-80.799534883339219959,49.518867506183937621
25,161.50871731181541691,-91.594436600972130691,-28.808157438661567085,-73.513198159627336281,0,-76.869116186894416387,46.525817056298023999
26,181.70995572643096239,-88.635902188805630431,0,-111.67151406993480123,12.217318773637657614,-72.684264589327085559,31.121732241446864009
27,209.41451126647552883,-85.8448485332258997,7.9247122107238965327,-158.95131656710918833,53.026029029083133537,-69.64625979980462489,0
28,223.84396727691546403,-82.863515693461181399,31.390613024918366136,-175.95410367533713725,51.696041387132254386,-67.899407045829093477,0
29,222.06739774362540629,-80.320614153661836099,34.349888999740187501,-176.788936687194564,51.233436989931988137,-67.291806087924669555,0
30,226.47308836594311288,-80.320614153661836099,26.367012296245889047,-166.13635978787169734,51.985169135382420791,-68.279157644519500536,0
31,233.19882497549588152,-77.602340093876250648,39.248472431429831886,-172.67200705125651439,51.40691363888208798,-67.519656447138800104,0
32,208.65760518876504648,-69.535204174512841746,24.371293120372342855,-153.39584330141178725,51.40691363888208798,-67.519656447138800104,0
33,141.36132746166640572,-60.054590584166135159,26.639155820228666016,-137.93180696933995932,47.648252911629697337,-52.635415656034069798,0
34,101.04709573756281316,-54.705513550922091781,49.217089714918301979,-142.15512968616667422,52.910377929783066975,-48.820802517589299896,0
35,15.751270737282538903,-50.456807304695644234,33.714887443780412468,-113.73283093742566052,53.315156777333299942,-40.603175401020507707,0
36,0,-48.73612403209688182,38.25061284349305879,-107.74515087035115357,54.818621068234278937,-36.385490855023704171,0
37,0,-48.938276816676534509,22.647717468481573633,-91.982111464210902341,56.206434259835077683,-35.411645599610778845,0
38,0,-46.846871803953035851,43.965626847130920396,-112.39644061977151068,56.206434259835077683,-35.28066156274894638,0
39,0,-53.255067246700377837,32.898456871832081561,-105.43471893557807562,55.975132061234944558,-37.544817665537266294,0
40,53.931617650893713289,-59.896020916212592056,30.812023187964314275,-117.84290371870702074,57.87007532326663295,-45.751925135958003921,0
41,146.44549181858747033,-66.174562125752458996,37.252753255556285694,-149.52836577070320345,62.44754583356348121,-60.539438145295207505,0
42,157.85501191848561575,-71.253245206783958565,0,-93.544514210288980394,23.047348258369424912,-67.832087445679576376,24.291496026008132958
43,103.47858682955939003,-87.874601254074491408,-100.77497893191684852,0,0,-82.963810169560474606,52.377184425385223676
44,123.41495344425402436,-93.848850345394225769,-91.417708471258549707,-16.061211993483993865,0,-86.733517738474233738,53.756323784538551536
45,96.495360311177137191,-98.267360986445623894,-97.204866244572599498,-9.8292680158037910587,0,-86.760100280382516758,54.057016642718735966
46,102.17479419688606868,-101.80813216496619589,-93.11071610550521882,-14.957668274034858769,0,-86.407691724797928146,53.788706092342579268
47,115.20170708311161434,-101.70115492777460986,-97.846069863392472143,-9.3865074727782484842,0,-83.61956282921357797,51.665930164689768844
48,126.3008446463418295,-96.938914147550462985,-104.09561265526645002,0,0,-77.702289000421046694,47.160163335958941389
49,161.50871731181541691,-91.526041318177590256,-85.626128776242353524,-13.274772032865257643,0,-74.355167223564535561,44.611213107385367493
50,175.9381733222553521,-86.107907313205146238,-38.983104166789985356,-54.666386774502825574,0,-71.089312074827830656,42.124714472433822721
51,187.48173813060748216,-83.915750813378053863,-2.3610431449155271366,-87.671505035596965172,0,-67.823456926091012065,39.638215837482221104
52,207.10579830480583041,-81.460535533571828637,0,-128.33735005358312264,41.237458165595626269,-67.063955728710425319,0
53,201.33401590062931064,-79.794496593703343024,0,-134.17317583281646876,49.419408978848537117,-68.0513072853052563,0
54,162.08589555223261414,-79.443751553730976411,-1.6768211087173767737,-82.979190535499583348,0,-70.026010398494918263,41.315156777333299942
55,146.50208306095737498,-78.128457653834743724,-23.339047658423453413,-60.437167098035843082,0,-70.55766123666137446,41.71993562488353291
56,143.61619185886956984,-68.395282794602849208,-29.456850770792243566,-50.800176434637251077,0,-70.329810877447130224,41.546458975933433067
57,130.20341623730837455,-62.100141825693867759,0,-93.090107146666468907,25.328221582279979884,-59.454225265018521895,15.639981897153120372
58,114.60513894909217925,-59.137005999233792863,36.767320376072802901,-145.03908597374402234,54.413842220683932283,-50.643738475299187485,0
59,63.998873363952043292,-55.906656448898274903,44.931626095555543543,-140.36454180703367456,57.247294153535790429,-45.611775463302024036,0
60,20.037103882904375496,-52.79003389747174424,41.393760283779670317,-128.40683686796910479,59.667871661886238144,-42.418717647540574944,0
61,8.2300020091697660973,-50.83100690634773855,40.849473235814230065,-126.0719622969440934,62.096544747187749635,-42.597496932943499814,0
62,12.091866412301897071,-49.121058461463690037,41.121616759797007035,-124.54827648014725128,62.636057125422667013,-43.50106492039128625,0
63,54.623459595416534285,-57.297561556153368656,37.765179964009575997,-127.91790618339518915,62.652248279324567193,-46.247671295190684759,0
64,78.522673586325254291,-64.385195185393854445,0,-97.276447504906627728,57.075099682434483839,-51.925862475526741946,0
65,86.258055494272412034,-69.778256891500745951,-10.63393957411892643,-47.610676506544677977,0,-64.084443563921695386,53.305284497268303312
66,89.209436675345386902,-74.334946742455144886,-79.070956591568233307,0,0,-73.986452714453434965,52.254016004630614134
67,118.42603523316211067,-90.790527083344727544,-94.224051007950833991,-12.889052909330985131,0,-86.055178759462705784,54.570507523611070155
68,145.70579663195076137,-97.835067724679674939,-91.120116846050450476,-21.344319315984193963,0,-88.955818242009968344,54.821470409092228238
69,133.3784870587342084,-101.22589539861212415,-93.819539493289994425,-19.094570633598777931,0,-87.038837219821175495,53.991673771614216548
70,92.812963137313090556,-103.91260240480016819,-91.230175365942955068,-22.624339878748742194,0,-86.706935196565837032,54.016538757963758144
