,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,136.11287473344055,-97.57727012030001,-94.73758700004771,-14.321057654268316,0.0,-79.38686265621129,48.41266474137871
2030-01-01 01:00:00,158.6228261097276,-93.05879714285663,-43.32094908653926,-60.11286079871434,0.0,-75.79821949858774,45.70989855073606
2030-01-01 02:00:00,181.70995572643096,-89.17254209996327,0.0,-108.26414326438316,9.347601621715741,-72.45641423011294,33.81797274441868
2030-01-01 03:00:00,197.8709464581243,-86.63402487316365,0.0,-136.98859047455787,41.48175054799924,-70.17791063797108,0.0
2030-01-01 04:00:00,212.30040246856424,-84.1788095933573,8.068565090035293,-153.57929830540616,52.4477735325828,-68.962708722162,0.0
2030-01-01 05:00:00,211.7232242281461,-82.07433935352344,22.33856630702371,-165.01439843962044,52.4477735325828,-68.88675860242392,0.0
2030-01-01 06:00:00,184.0186686881016,-81.10979049359956,9.523000427330203,-152.47554666517044,53.604284525583466,-70.40576099718521,0.0
2030-01-01 07:00:00,183.50618384859357,-79.26837903374485,38.79756116771728,-179.03085742208347,53.719935624883526,-70.55766123666137,0.0
2030-01-01 08:00:00,165.91148763211004,-71.11355685438832,45.51043475929202,-181.27864526321628,54.24036557173383,-71.241212314304,0.0
2030-01-01 09:00:00,98.88001162282852,-63.878288099657766,43.061143043447146,-165.9300795620752,57.01599195493566,-66.33029666066955,0.0
2030-01-01 10:00:00,80.40876143788773,-57.79447569861895,63.649707777822755,-170.3603463108152,58.74381937847875,-56.00007963499934,0.0
2030-01-01 11:00:00,-30.97789969940368,-48.030418387866575,58.845467434447194,-142.81748127182027,53.31515677733329,-37.42072798906247,0.0
2030-01-01 12:00:00,-29.27761803191061,-47.54833126988296,43.42400107542426,-127.77531522206344,63.73185129129081,-44.41650586988203,0.0
2030-01-01 13:00:00,-32.07519798769863,-47.15923160264072,43.33328656742992,-121.87845946887683,62.198895970068286,-39.006095792581505,0.0
