,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,130.3410923292649,-98.73648247740856,-79.43875070858894,-31.2015732394957,0.0,-80.82156041806331,49.514241462211935
2030-01-01 01:00:00,162.66307379265072,-91.96798006854272,0.0,-111.72471272057736,8.948795396947048,-76.88886321802637,37.57297387087544
2030-01-01 02:00:00,182.28713396684904,-88.99716957997715,0.0,-144.77549900881058,44.87945016443939,-72.68426458932707,0.0
2030-01-01 03:00:00,210.56886774731083,-86.19559357319814,37.23727405173713,-188.69986664361116,53.026029029083126,-69.72220991954259,0.0
2030-01-01 04:00:00,195.16044006118497,-83.1265744734403,50.37229134092729,-195.32680283034915,51.696041387132254,-67.97535716556717,0.0
2030-01-01 05:00:00,170.15855018880663,-80.67135919363409,49.01157372101352,-191.84164224747107,51.233436989931995,-67.29180608792467,0.0
2030-01-01 06:00:00,153.9386101863074,-80.67135919363409,40.937982509525,-181.09835084015407,51.985169135382414,-68.2791576445195,0.0
2030-01-01 07:00:00,156.59611634304747,-77.86539887385548,53.81944264470894,-187.53624289378783,51.40691363888209,-67.5196564471388,0.0
2030-01-01 08:00:00,121.71599830979449,-69.79826295449209,39.03297784164568,-168.3507936519377,51.40691363888209,-67.5196564471388,0.0
2030-01-01 09:00:00,56.65693340691996,-61.51006684237848,41.21012603350778,-153.90844099171454,47.6482529116297,-54.08960279069731,0.0
2030-01-01 10:00:00,8.660483925340486,-51.13851010525718,63.81345999043572,-154.07736193410935,52.91037792978307,-48.56301449547027,0.0
2030-01-01 11:00:00,0.0,-44.08709893543664,48.28585765705952,-123.65114722881388,53.31515677733329,-38.63987149660056,0.0
2030-01-01 12:00:00,0.0,-42.5539550775021,52.82158305677217,-117.82745981388553,54.81862106823428,-34.78541760663154,0.0
2030-01-01 13:00:00,0.0,-42.244897051750634,37.21868768176057,-102.24155299404948,56.20643425983508,-32.46494628122764,0.0
2030-01-01 14:00:00,0.0,-40.706859939522126,58.53659706041003,-123.39036152724428,56.20643425983508,-33.56019910052396,0.0
2030-01-01 15:00:00,0.0,-47.17544735553315,47.46942708511119,-116.61009508294636,55.975132061234945,-36.132605539587416,0.0
2030-01-01 16:00:00,31.02580759095872,-53.53637363431801,45.38299340124331,-128.66971837968822,57.8660275347911,-43.44668220656615,0.0
2030-01-01 17:00:00,139.846328855755,-60.64384665637476,51.82372346883528,-161.63078572395625,62.44349804508794,-59.37816175699584,0.0
2030-01-01 18:00:00,163.43128661858555,-65.95998815185749,0.0,-106.00277764960263,36.94642656666576,-66.1903407428689,10.388369929236262
