,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,129.18673584842963,-96.46540834358781,-47.72639082710884,-55.92932338427909,0.0,-77.44633709690379,47.15900682496596
2030-01-01 01:00:00,164.39460851390322,-91.07971825481273,-7.700804753331453,-90.78268131014009,0.0,-74.05136674461232,44.61121310738537
2030-01-01 02:00:00,178.24688628392596,-85.66947601323977,0.0,-123.26165787017725,30.003187767887535,-70.86146171561359,12.121526704546284
2030-01-01 03:00:00,189.7904510922772,-83.56500577340579,0.7236129218061365,-142.00335610079765,51.63821583748222,-67.59560656687688,0.0
2030-01-01 04:00:00,209.41451126647553,-81.02210423360644,18.69535535515263,-156.46418674511867,51.05996034098189,-66.83610536949618,0.0
2030-01-01 05:00:00,203.64272886229992,-79.44375155373098,0.0,-133.55504112128347,49.192295106318845,-67.8994070458291,0.0
2030-01-01 06:00:00,164.39460851390322,-79.0053202537656,-11.525965814576352,-72.83678020038815,0.0,-69.79816003928067,41.31515677733329
2030-01-01 07:00:00,148.81079602262798,-77.77771261386249,-40.59660841812672,-42.7885854993292,0.0,-70.32981087744713,41.719935624883526
2030-01-01 08:00:00,146.50208306095735,-68.04453775463048,-43.36989164264765,-36.496114723778646,0.0,-70.101960518233,41.54645897593343
2030-01-01 09:00:00,131.59184500084848,-63.19291224422193,-0.6895849820684816,-67.59273868255013,0.0,-60.70163721633218,40.96820347943311
2030-01-01 10:00:00,127.7713598553455,-62.2251725581616,10.870536053169984,-118.39438503022348,54.413842220683925,-53.91279940347249,0.0
2030-01-01 11:00:00,117.19626115062147,-59.29081762938642,48.331519145320726,-144.44457501513853,57.24729415353579,-48.85874731233184,0.0
2030-01-01 12:00:00,88.1267447876944,-58.95420072828904,44.70293882555052,-134.1588178400143,59.66671515089331,-45.79549854631546,0.0
2030-01-01 13:00:00,67.69782505621697,-56.6686151890533,44.2493662855793,-132.3492345202758,62.095388236194815,-46.58648995518752,0.0
