Timestep,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
0,128.03237936759433069,-97.086227064338800119,-98.375244848581303359,-5.9276088513570357463,0,-77.671908952525768655,47.154380780993960798
1,163.24025203306791809,-91.665462471566570457,-90.635397512068152537,-8.4619912686384850531,0,-74.279217103826454149,44.611213107385367493
2,177.09252980309065606,-86.283279833191272701,-55.815820986610106047,-38.029180374184761604,0,-71.089312074827830656,42.124714472433822721
3,188.63609461144278612,-84.091123333364294012,-33.981133931497026879,-56.149169458766209573,0,-67.747506806352930653,39.638215837482221104
4,208.26015478564022487,-81.548221793564948712,0,-92.259824278402902564,5.0621771806645483593,-67.063955728710425319,33.997783160317339934
5,202.48837238146461459,-79.969869113689469486,0,-99.781692386932718364,14.930170323214156269,-68.0513072853052563,24.881522163218164678
6,163.24025203306791809,-79.531437813724096486,-18.056172513318017536,-66.795349550400715088,0,-70.026010398494918263,41.315156777333299942
7,147.65643954179267894,-78.216143913827863798,-26.370681750135247512,-57.601043425825992017,0,-70.55766123666137446,41.71993562488353291
8,144.7705483397048738,-68.482969054595969283,-17.325545977439276157,-63.029236437741019472,0,-70.329810877447130224,41.546458975933433067
9,130.26186176464489108,-65.104318501840680256,0,-94.272262253412918653,20.754697120626588003,-63.076968509532434837,20.21350635880645541
10,128.7682437934772679,-59.036914008842586554,50.206792494694809648,-163.70546323779853992,54.413842220683932283,-53.59235359848707958,0
11,53.279770142428787949,-55.613441678821573078,58.461812722171885071,-159.11683727299077873,57.247294153535790429,-51.253424699261699971,0
12,11.361485931010975037,-50.107315204896963223,54.83323240240179075,-146.25856205102945751,59.662089106921257553,-45.710707561542335498,0
13,16.932839366002554016,-49.443931533982549809,54.379659862430457906,-147.22597725915511546,62.090762192222769045,-44.920953294096307218,0
14,23.519596490775256825,-46.632344814449652404,54.651803386413234875,-142.06419448773158365,62.630274570457572736,-42.921253083005922235,0
15,74.557103443450614577,-53.593333818986366168,51.295366590625917524,-145.52381290915354839,62.646465724359586602,-44.081022098986750279,0
16,101.93189633168367436,-60.524832102715549809,12.231227548829110674,-117.81667694190946349,62.557414377898567182,-53.320490613981405659,0
17,109.78112713890186569,-65.488344912435536571,0,-73.502247828305371513,15.199268626576213137,-64.388164824340492487,38.099655060230588788
18,113.53629463127799681,-70.23840728041454895,-63.456589548013425883,-15.067404980859919306,0,-74.194323621505532174,52.247655194169112747
19,114.23824665353913588,-88.656189541532512521,-80.725625254034468981,-26.276693923706716305,0,-84.674497643014433379,54.564146713149568768
