,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,126.30084464634182,-97.72458303708845,-55.5778707978497,-49.17954462743,0.0,-77.84887273151548,47.16305461344143
2030-01-01 01:00:00,161.5087173118154,-92.26874394031891,0.0,-120.80534772467261,21.27588091686709,-74.4311173433026,23.335332190518212
2030-01-01 02:00:00,175.36099508183725,-86.80939739314977,12.148413307418423,-160.50914997965037,54.124714472433766,-71.241212314304,0.0
2030-01-01 03:00:00,186.90455989018935,-84.61724089332279,32.47150690034164,-174.63104696709024,51.63821583748222,-67.8994070458291,0.0
2030-01-01 04:00:00,206.52862006438767,-82.07433935352344,49.16166612035533,-187.81029439807887,51.05996034098189,-67.21585596818659,0.0
2030-01-01 05:00:00,200.75683766021208,-80.49598667364796,40.51679798024053,-177.6288589190449,51.869518036082354,-68.20320752478142,0.0
2030-01-01 06:00:00,161.5087173118154,-80.05755537368259,0.0,-126.07493872047552,40.832395817753536,-70.17791063797108,0.4827609595797639
2030-01-01 07:00:00,145.92490482054015,-78.74226147378636,0.0,-99.39963271030184,15.1346419050883,-70.70956147613742,26.58529371979523
2030-01-01 08:00:00,143.61619185886957,-68.92140035456134,0.0,-102.94032359372476,22.194520339540983,-70.4817111169233,19.409764186042537
2030-01-01 09:00:00,130.061792350205,-62.383218517639534,35.831760001499674,-155.67500998936748,52.96820347943311,-59.64827585622402,0.0
2030-01-01 10:00:00,75.17040078342961,-60.289315523885534,52.565901957797216,-160.14143038835664,54.413842220683925,-51.021041358373736,0.0
2030-01-01 11:00:00,6.415651120973962,-54.92376965839128,60.82092218527418,-154.66510550067323,57.24729415353579,-44.66404274525871,0.0
2030-01-01 12:00:00,-37.02530325513453,-51.022551840673366,57.19234186550409,-141.7455065732711,59.67076293936873,-40.77386802665831,0.0
2030-01-01 13:00:00,-43.02977601045677,-48.15437469931078,56.73876932553276,-138.662283995699,62.09943602467024,-40.48062116879839,0.0
2030-01-01 14:00:00,-45.80607121463981,-41.90771944794574,57.010912849515535,-132.4952319387953,62.63952665840157,-39.2293884938407,0.0
2030-01-01 15:00:00,21.712681972186143,-54.30764212308111,53.65447605372822,-140.13181278898765,62.65571781230358,-43.81268571278599,0.0
2030-01-01 16:00:00,83.67299926860595,-61.08047130131604,43.71269408391368,-142.6852980381991,62.56666646584256,-49.403764878838274,0.0
2030-01-01 17:00:00,88.3375789015854,-67.83970334082846,0.0,-79.29918930059057,22.995365008374616,-62.384032966996074,30.31281076637617
2030-01-01 18:00:00,90.76693078094739,-73.1508512689129,-58.040387596330675,-21.086744535494745,0.0,-73.0563833110624,52.25690728211316
2030-01-01 19:00:00,75.72482227330873,-89.4742025377609,-78.36394260813115,-27.93732779200036,0.0,-85.18643232464387,54.57397705659008
2030-01-01 20:00:00,92.23780028516649,-98.85135147799951,-75.26091559131065,-38.78226720820021,0.0,-88.95126123482567,54.82493994207124
2030-01-01 21:00:00,79.82645272791706,-102.0466387921474,-77.96033823855025,-36.09066497774074,0.0,-86.69706168099992,53.99514330459322
2030-01-01 22:00:00,92.31658985055401,-104.75526736333357,-75.37097411120321,-39.206929685644354,0.0,-86.87098745520007,54.02000829094271
2030-01-01 23:00:00,91.98182647111116,-102.80950925408716,-80.11528524517541,-31.292417099452905,0.0,-83.71905748607048,51.62429576894175
2030-01-02 00:00:00,126.30084464634182,-97.72458303708845,-67.21828786633762,-37.5391275589418,0.0,-77.84887273151548,47.16305461344143
2030-01-02 01:00:00,161.5087173118154,-92.26874394031891,-1.5786969118952925,-97.95076989591008,0.0,-74.4311173433026,44.61121310738537
2030-01-02 02:00:00,175.36099508183725,-86.80939739314977,0.0,-142.69577327263414,48.4597510728363,-71.241212314304,0.0
2030-01-02 03:00:00,186.90455989018935,-84.61724089332279,22.641016963782132,-164.80055703053085,51.63821583748222,-67.8994070458291,0.0
2030-01-02 04:00:00,206.52862006438767,-82.07433935352344,52.3574803133032,-191.00610859102653,51.05996034098189,-67.21585596818659,0.0
2030-01-02 05:00:00,200.75683766021208,-80.49598667364796,44.87096553762251,-181.98302647642683,51.869518036082354,-68.20320752478142,0.0
2030-01-02 06:00:00,161.5087173118154,-80.05755537368259,0.0,-137.07929568259988,51.836752779878,-70.17791063797108,0.0
2030-01-02 07:00:00,145.92490482054015,-78.74226147378636,0.0,-133.29550478959527,49.030513984381855,-70.70956147613742,0.0
2030-01-02 08:00:00,143.61619185886957,-68.92140035456134,11.66502406231632,-146.01511184208357,53.604284525583466,-70.4817111169233,0.0
2030-01-02 09:00:00,106.33594466599696,-62.25801564623907,55.73037833363389,-175.20543330472765,52.96820347943311,-59.49021203723885,0.0
2030-01-02 10:00:00,36.021197153773755,-59.21028711101678,53.190372109794794,-159.29331139532405,54.413842220683925,-50.53512547069647,0.0
2030-01-02 11:00:00,-6.584228088745476,-53.955155569876176,61.44539233727186,-153.54209871158582,57.24729415353579,-44.16577398883237,0.0
2030-01-02 12:00:00,-30.188181494449964,-49.81508001149722,57.816812017501775,-140.87242812047634,59.67076293936873,-40.18282675472892,0.0
2030-01-02 13:00:00,-20.761216885874088,-47.018754649333005,57.36323947753044,-137.86959144079447,62.09943602467024,-39.887484302276334,0.0
2030-01-02 14:00:00,2.5296256054098194,-46.656976844635885,57.63538300151322,-138.08015631185435,62.63952665840157,-40.76372017122628,0.0
2030-01-02 15:00:00,51.27267055232278,-55.31065048067728,54.2789462057259,-142.1421042242073,62.65571781230358,-44.15596821880638,0.0
2030-01-02 16:00:00,83.40018616573525,-62.19222946079981,14.864674669662463,-115.25852642443031,62.56666646584256,-49.78546384234164,0.0
2030-01-02 17:00:00,86.46553521715578,-68.59681307670212,-8.776681428514735,-48.45747041324239,0.0,-62.70532772809997,53.308175774750794
2030-01-02 18:00:00,102.64397819201984,-66.79095364203954,-62.74335796992784,-9.408855050442526,0.0,-70.91872523615268,52.25690728211316
