,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,126.30084464634182,-97.4615242571092,-104.65868266343124,0.0,0.0,-77.77444161417225,47.15438078099396
2030-01-01 01:00:00,161.5087173118154,-92.02059182453854,-99.43562180644454,0.0,0.0,-74.4311173433026,44.61121310738537
2030-01-01 02:00:00,175.36099508183725,-86.54633861317053,-73.908946357699,-20.229320632348394,0.0,-71.16526219456591,42.12471447243382
2030-01-01 03:00:00,186.90455989018935,-84.44186837333655,-39.84487867021437,-50.676445559052354,0.0,-67.8994070458291,39.63821583748222
2030-01-01 04:00:00,207.10579830480583,-81.8989668335372,0.0,-98.40685089255113,10.81818295580922,-67.1399058484485,28.241777385172668
2030-01-01 05:00:00,200.75683766021208,-80.2329278936687,0.0,-114.11437735009758,28.96958965712633,-68.12725740504334,10.842102829305986
2030-01-01 06:00:00,161.5087173118154,-79.79449659370334,0.0,-92.0570394073402,6.912251714369006,-70.101960518233,34.402905062964294
2030-01-01 07:00:00,145.92490482054015,-78.56688895380012,-4.85720576783956,-79.4077850373742,0.0,-70.63361135639946,41.719935624883526
2030-01-01 08:00:00,143.61619185886957,-68.74602783457522,-5.884816460317666,-74.76323158411513,0.0,-70.40576099718521,41.54645897593343
2030-01-01 09:00:00,129.66136334796465,-62.4803463648193,0.0,-103.13262673368716,35.39245645372455,-61.12135116254024,5.575747025708496
2030-01-01 10:00:00,126.46710960759172,-62.037266115037255,29.228521712288167,-139.62495726235056,54.413842220683925,-53.540711716992966,0.0
2030-01-01 11:00:00,85.5790296479363,-56.5105616340785,42.98883006711833,-139.11094514780416,57.24729415353579,-46.9941101920865,0.0
2030-01-01 12:00:00,49.397693456071465,-53.45360911589466,39.36024974734824,-126.75455821949208,59.66208910692126,-43.611664213063925,0.0
2030-01-01 13:00:00,31.645069676735147,-51.758775034703376,38.906677207377015,-124.87661581168868,62.09018393672625,-43.609638316323526,0.0
2030-01-01 14:00:00,22.51406835304988,-50.7470906723147,39.17882073135979,-124.90708553253307,62.629696314961166,-44.07217658879483,0.0
2030-01-01 15:00:00,54.93257675189943,-57.834829171957374,35.82238393557236,-127.45701138651155,62.645887468863066,-46.20060633622506,0.0
2030-01-01 16:00:00,85.60893649817534,-64.93240507834219,6.917090578110504,-110.96192075796124,62.55741437789857,-52.18932040615175,0.0
2030-01-01 17:00:00,103.49026924634563,-67.4328664422452,0.0,-94.21755239036156,37.287187515821294,-63.13954663102152,16.01115791548898
2030-01-01 18:00:00,104.559172680747,-72.96434232907926,-30.829944157935866,-47.99009853196776,0.0,-73.37456922506567,52.24707693867265
2030-01-01 19:00:00,68.11949441090019,-91.21068648603203,-96.21551477602338,-11.214885866208531,0.0,-85.55277461157118,54.563568457653105
