,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,128.03237936759433,-97.0862270643388,-98.37524484858129,-5.927608851357036,0.0,-77.67190895252575,47.15438078099396
2030-01-01 01:00:00,163.24025203306792,-91.66546247156656,-90.63539751206817,-8.461991268638485,0.0,-74.27921710382645,44.61121310738537
2030-01-01 02:00:00,177.09252980309063,-86.28327983319126,-55.815820986610106,-38.02918037418476,0.0,-71.08931207482783,42.12471447243382
2030-01-01 03:00:00,188.6360946114428,-84.0911233333643,-33.98113393149703,-56.14916945876621,0.0,-67.74750680635293,39.63821583748222
2030-01-01 04:00:00,208.26015478564025,-81.54822179356496,0.0,-92.2598242784029,5.062177180664548,-67.06395572871043,33.99778316031733
2030-01-01 05:00:00,202.4883723814646,-79.96986911368947,0.0,-99.78169238693273,14.930170323214156,-68.05130728530526,24.881522163218165
2030-01-01 06:00:00,163.24025203306792,-79.5314378137241,-18.056172513318018,-66.79534955040072,0.0,-70.02601039849492,41.31515677733329
2030-01-01 07:00:00,147.65643954179268,-78.21614391382785,-26.370681750135248,-57.60104342582599,0.0,-70.55766123666137,41.719935624883526
2030-01-01 08:00:00,144.77054833970487,-68.48296905459597,-17.325545977439276,-63.02923643774102,0.0,-70.32981087744713,41.54645897593343
2030-01-01 09:00:00,130.2618617646449,-65.10431850184068,0.0,-94.27226225341293,20.754697120626588,-63.076968509532435,20.213506358806452
2030-01-01 10:00:00,128.76824379347727,-59.03691400884259,50.20679249469481,-163.7054632377985,54.413842220683925,-53.59235359848708,0.0
2030-01-01 11:00:00,53.279770142428795,-55.613441678821566,58.461812722171885,-159.11683727299075,57.24729415353579,-51.25342469926169,0.0
2030-01-01 12:00:00,11.361485931010977,-50.10731520489696,54.83323240240179,-146.25856205102943,59.66208910692126,-45.710707561542335,0.0
2030-01-01 13:00:00,16.932839366002554,-49.44393153398255,54.37965986243046,-147.22597725915512,62.09076219222277,-44.920953294096314,0.0
2030-01-01 14:00:00,23.519596490775257,-46.632344814449645,54.651803386413235,-142.06419448773158,62.630274570457566,-42.92125308300592,0.0
2030-01-01 15:00:00,74.55710344345061,-53.593333818986366,51.29536659062592,-145.52381290915355,62.646465724359594,-44.08102209898675,0.0
2030-01-01 16:00:00,101.93189633168367,-60.52483210271554,12.23122754882911,-117.81667694190946,62.55741437789857,-53.320490613981406,0.0
2030-01-01 17:00:00,109.78112713890187,-65.48834491243554,0.0,-73.50224782830537,15.199268626576211,-64.38816482434049,38.09965506023058
2030-01-01 18:00:00,113.536294631278,-70.23840728041455,-63.45658954801343,-15.06740498085992,0.0,-74.19432362150553,52.24765519416911
2030-01-01 19:00:00,114.23824665353912,-88.65618954153251,-80.72562525403447,-26.27669392370672,0.0,-84.67449764301443,54.56414671314957
2030-01-01 20:00:00,116.30316359136668,-95.55434810225971,-77.62350538229396,-32.93959195008756,0.0,-86.62339006485398,54.81510959863073
2030-01-01 21:00:00,94.86381716182312,-101.38022321619997,-80.321442628957,-32.817504480358366,0.0,-86.37807117810006,53.98589121664918
2030-01-01 22:00:00,94.14624487267793,-104.0713145353876,-77.73356390218646,-36.34676587702961,0.0,-86.67275764268379,54.01017794750226
2030-01-01 23:00:00,93.81725327563981,-102.13783250254016,-82.47638963558222,-28.44840197287704,0.0,-83.52842268552786,51.615043680997694
2030-01-02 00:00:00,128.03237936759433,-97.0862270643388,-46.62502687742165,-57.67782682251664,0.0,-77.67190895252575,47.15438078099396
2030-01-02 01:00:00,163.24025203306792,-91.66546247156656,0.0,-117.52081278096055,18.423424000253927,-74.27921710382645,26.187789107131376
2030-01-02 02:00:00,177.09252980309063,-86.28327983319126,18.2340715495144,-166.20378738274303,54.124714472433766,-71.08931207482783,0.0
2030-01-02 03:00:00,188.6360946114428,-84.0911233333643,47.46717785190208,-189.23569707964768,51.63821583748222,-67.74750680635293,0.0
2030-01-02 04:00:00,171.80588051000447,-81.54822179356496,50.22298879207676,-188.4805962307969,51.05996034098189,-67.06395572871043,0.0
2030-01-02 05:00:00,162.1394831761936,-79.96986911368947,45.2336908523929,-181.89690540254375,51.81169248643232,-68.05130728530526,0.0
2030-01-02 06:00:00,163.24025203306792,-79.5314378137241,38.979558570137215,-177.14623741118885,53.31515677733329,-70.02601039849492,0.0
2030-01-02 07:00:00,147.65643954179268,-78.21614391382785,7.209186282683731,-144.90084708352833,53.719935624883526,-70.55766123666137,0.0
2030-01-02 08:00:00,144.77054833970487,-68.48296905459597,0.0,-133.06824522299212,52.713462807811645,-70.32981087744713,0.0
2030-01-02 09:00:00,130.04408458798753,-63.91857366092972,23.688505898607673,-146.66601746169545,52.96820347943311,-61.87568348524542,0.0
2030-01-02 10:00:00,68.95110202091382,-55.44138213721067,51.039419364025086,-155.1082414409561,54.413842220683925,-51.481780111518326,0.0
2030-01-02 11:00:00,7.928516022894654,-48.24223127531752,59.294439591502055,-147.85433552927407,57.24729415353579,-44.07611094756771,0.0
2030-01-02 12:00:00,-14.992816469733953,-44.5115545589606,55.66585927173196,-136.1417003586489,59.66208910692126,-40.24386911660747,0.0
2030-01-02 13:00:00,-10.795627899038664,-43.26030719008656,55.212286731760734,-134.29811731696145,62.09076219222277,-41.48004754684405,0.0
2030-01-02 14:00:00,20.070303019166204,-42.6152165921028,55.48443025574352,-135.42785986188207,62.630274570457566,-42.581499602428835,0.0
2030-01-02 15:00:00,56.982312987336634,-49.36079786036021,52.12799345995609,-136.97653335080804,62.646465724359594,-44.11799331482712,0.0
2030-01-02 16:00:00,106.44412136889422,-57.042629283698155,26.113919321693515,-123.9555150532492,62.55741437789857,-50.609805625679655,0.0
2030-01-02 17:00:00,111.71963615554068,-62.967376455867445,0.0,-61.20357384895124,7.482392631821541,-63.43082906966072,45.816531054985205
2030-01-02 18:00:00,113.07052651745651,-68.93784313009485,-76.4050783956759,0.0,0.0,-73.20987029489491,52.24765519416911
2030-01-02 19:00:00,136.66759805249694,-88.0332324242911,-79.89299838470424,-25.323228541750268,0.0,-84.9247991494435,54.56414671314957
2030-01-02 20:00:00,140.50914001863111,-94.22765498856438,-76.79087851296366,-32.375296872078245,0.0,-86.40845122599536,54.81510959863073
2030-01-02 21:00:00,132.31828799486175,-101.38022321619997,-79.48881575962685,-33.65013134968876,0.0,-86.37807117810006,53.98589121664918
2030-01-02 22:00:00,99.13235648200498,-104.0713145353876,-76.90093703285618,-37.17939274636001,0.0,-86.67275764268379,54.01017794750226
2030-01-02 23:00:00,93.81725327563981,-102.13783250254016,-81.64376276625194,-29.281028842207437,0.0,-83.52842268552786,51.615043680997694
2030-01-03 00:00:00,134.95851825260615,-97.3291180045196,-79.41519228409345,-29.75684841353359,0.0,-79.31622904485492,48.406882186413725
2030-01-03 01:00:00,157.4684696288923,-92.82204424087523,-29.32756858805129,-74.21474958002545,0.0,-75.72226937884966,45.70989855073606
2030-01-03 02:00:00,181.13277748601377,-88.94543468658115,0.0,-118.03981439237396,19.019652227370443,-72.38046411037486,24.145922138764035
2030-01-03 03:00:00,196.716589977289,-86.45865235317741,10.254420351572833,-159.2319978148657,53.372982326983326,-70.101960518233,0.0
2030-01-03 04:00:00,211.1460459877289,-83.91575081337805,48.80379124350202,-194.41227966862377,52.4477735325828,-68.88675860242392,0.0
2030-01-03 05:00:00,205.98804795836804,-81.8112805735442,47.74723550251383,-190.5208228448614,52.4477735325828,-68.81080848268584,0.0
2030-01-03 06:00:00,182.86431220726624,-80.93441797361332,32.164491662684895,-175.21479311027588,53.604284525583466,-70.40576099718521,0.0
2030-01-03 07:00:00,172.3692147692509,-79.0053202537656,43.03008108681263,-183.3611325509296,53.719935624883526,-70.55766123666137,0.0
2030-01-03 08:00:00,159.8150483581967,-70.9381843344022,49.65224017039316,-185.51820588406824,54.24036557173383,-71.16526219456591,0.0
2030-01-03 09:00:00,97.85827149708076,-63.511428835176616,47.2936629625425,-173.28708626272143,57.01599195493566,-65.9592940788259,0.0
2030-01-03 10:00:00,44.88399853291321,-55.71009701949936,67.85592048959984,-178.5236317161266,58.73861507901017,-56.19700948214768,0.0
2030-01-03 11:00:00,-26.46224332490237,-49.33036182272895,63.07798735354254,-156.67055085962738,53.31515677733329,-39.9291194908684,0.0
2030-01-03 12:00:00,-29.359812881848484,-47.28790717063077,47.6565209945195,-140.30920508563986,63.72606873632583,-48.05767839665066,0.0
2030-01-03 13:00:00,-33.63377548026437,-47.70084236783077,47.56580648652528,-134.82415126175056,62.19311341510331,-44.75320333656407,0.0
2030-01-03 14:00:00,-34.96460019646838,-44.19318617696126,61.44512620964599,-143.61137416169868,61.2968173955278,-42.67137245057097,0.0
2030-01-03 15:00:00,-21.016347313078768,-46.365472973777166,58.99583449380111,-136.47541049281244,59.17693274535748,-40.87498750940392,0.0
2030-01-03 16:00:00,51.58499481013405,-52.741276603454246,55.09511065004824,-142.45479958255328,59.3388442843775,-43.92749191125336,0.0
2030-01-03 17:00:00,151.2458610142412,-59.20365902752712,65.27231298246977,-176.36828337046336,63.47684061733412,-57.42656050420976,0.0
2030-01-03 18:00:00,134.90289803760788,-66.95508608705529,-16.22029764966993,-54.74080148610119,0.0,-70.9464661485681,52.09499574309302
2030-01-03 19:00:00,115.28548903344927,-87.76178583434739,-84.4701008838033,-19.96518470080264,0.0,-83.79145204034033,54.08477290655077
2030-01-03 20:00:00,159.2232120107601,-94.96948074810585,-59.35710636041722,-51.684013947645774,0.0,-86.94238056775384,54.766536136924685
2030-01-03 21:00:00,113.1584961120334,-99.46603216055098,-88.51532782841707,-23.292193324092292,0.0,-88.38619234397446,55.482416441592136
2030-01-03 22:00:00,128.03237936759433,-103.1769146834581,-86.4156550413939,-28.386108185783087,0.0,-86.59832652534045,53.95350890884515
2030-01-03 23:00:00,119.37470576133092,-102.64290536010024,-86.79253441519955,-27.22425447767864,0.0,-86.34237462182318,53.75805855102806
2030-01-04 00:00:00,130.91827056968305,-98.48482291122845,-87.30201688986233,-23.068502679309855,0.0,-80.76839533424662,49.51308495121889
