Timestep,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
0,126.87802288675993623,-97.409789363713230159,-96.854544809774210989,-7.3759700349482955062,0,-77.753935081842882937,47.148598226028923364
1,162.08589555223261414,-91.971487518942467432,-94.612753366652725617,-4.4171843193257700477,0,-74.355167223564535561,44.553387557735334212
2,175.9381733222553521,-86.546338613170519238,-49.374757274802561824,-44.372488876241277467,0,-71.165262194565912068,42.124714472433822721
3,187.48173813060748216,-84.35418211334354055,-17.647027661195807013,-72.483275729067372595,0,-67.823456926091012065,39.638215837482221104
4,207.68297654522302764,-81.811280573544195249,0,-108.35701095263812022,21.159363854899766011,-67.139905848448506731,17.900596486082122283
5,201.91119414104741736,-80.232927893668716024,0,-111.24842058650392573,26.396898522785249952,-68.127257405043337712,13.414793963647070996
6,162.08589555223261414,-79.794496593703343024,-16.182773885883193543,-68.570992968084283348,0,-70.101960518232999675,41.315156777333299942
7,146.50208306095737498,-78.479202693807110336,-27.715318462935556454,-56.158651503274541028,0,-70.633611356399455872,41.71993562488353291
8,144.19337009928767657,-68.74602783457521582,-20.265099002249883142,-60.089683412930753548,0,-70.405760997185211636,41.546458975933433067
9,127.90621827708946512,-65.823999518692517086,0,-80.23325863632680921,5.4430904563063791102,-63.711410789684578049,35.525113023126721146
10,128.4957056746352464,-63.597247212116371884,0,-114.44007677713125304,50.643750278449601865,-55.800541952140406465,0
11,93.804641909323436266,-54.649896629372051393,59.988295315943901187,-158.39197838948848585,57.247294153535790429,-46.682729138668605628,0
12,19.48281267992388166,-49.885132695272091041,56.359714996173806867,-143.30671237498427217,59.656306551956276962,-42.338658721242950378,0
13,-7.9940734816518670414,-46.829033651868030574,55.906142456202587709,-140.48804786327400507,62.084401381761267658,-41.959610053240453453,0
14,-14.650341573224977765,-44.042384155312220173,56.178285980185364679,-137.78460826485979851,62.624492015492592145,-42.314909518477293204,0
15,14.88833287318902876,-53.038127130353359462,52.821849184397933641,-141.16617150204501741,62.640104913898085215,-45.345125832895405438,0
16,75.231796772224697634,-59.988140648536273147,58.536863188035908934,-158.60821230414376259,62.551631822933586591,-51.176585275395268582,0
17,119.62854403196070052,-65.883295571514281619,38.503484974748744207,-160.23566627215086555,65.292562876345300538,-63.055433035297255628,0
18,119.29013561749616201,-72.198276844699080357,0,-101.59998035860871823,21.414154558975951659,-73.410770947779610651,30.827139824731659701
19,70.965444500429839536,-94.641492155060973346,-79.203689180563969785,-33.045588595983190316,0,-86.740718124753925622,54.557785902688067381
20,71.422737547436554451,-101.61785298078120832,-76.100662163743493238,-40.714858384300896432,0,-89.305188792805097364,54.808748788169225463
21,80.674904741330465185,-102.5183908709101388,-77.23464316444352562,-38.692282526965755096,0,-87.509727962197189299,53.979530406187677727
22,93.14772651675502857,-104.41767526236026242,-76.210720683636054673,-38.65262832568396334,0,-86.765416788764241574,54.003817137040698526
23,92.812963137313090556,-102.47805519131327401,-80.954453562111723386,-30.060272839318258775,0,-83.617284325621426433,51.608682870536199516
24,126.87802288675993623,-97.409789363713230159,-47.062450493186815947,-57.168064351536031609,0,-77.753935081842882937,47.148598226028923364
25,162.08589555223261414,-91.971487518942467432,0,-103.64920962392898218,4.6192719379505433608,-74.355167223564535561,39.934115619784734008
26,175.9381733222553521,-86.546338613170519238,0,-135.66669090224468164,41.919444751200671817,-71.165262194565912068,0.20526972123315090357
27,187.48173813060748216,-84.35418211334354055,18.004956464038627928,-159.7734756917843697,51.638215837482221104,-67.823456926091012065,0
28,207.68297654522302764,-81.811280573544195249,46.68443855060434089,-184.9420459893244697,51.059960340981888294,-67.139905848448506731,0
29,198.01324692077105283,-80.232927893668716024,46.552016728832427361,-183.21523127898308303,51.811692486432320948,-68.127257405043337712,0
30,162.08589555223261414,-79.794496593703343024,8.5453885197665044871,-146.61431215106767922,53.315156777333299942,-70.101960518232999675,0
31,146.50208306095737498,-78.479202693807110336,0,-135.37140523721382124,51.497435271003723756,-70.633611356399455872,0
32,144.19337009928767657,-68.74602783457521582,4.0012725251419283268,-137.9025139162558844,53.546458975933433067,-70.405760997185211636,0
33,129.88026300743058528,-63.474604461235344388,38.026307122801767946,-164.09933961159367755,52.968203479433100256,-60.90841239968165155,0
34,82.329030432154468144,-59.565022819372757112,52.357745240464623748,-164.40038582418947044,54.413842220683932283,-51.845866506620723158,0
35,12.186393697325911489,-52.506836268566758008,60.612765467941585484,-156.29332432099636208,57.247294153535790429,-45.249776153120592426,0
36,-36.714940739813755499,-50.358548061941405649,56.984185148171491164,-146.00828580871029772,59.656306551956276962,-41.883176187107210353,0
37,-49.317246291219817067,-47.660749873166651014,56.530612608200272007,-143.16404390061461527,62.084401381761267658,-41.667074419960385967,0
38,-49.637972012460522819,-46.443556105450170435,56.802756132183048976,-143.54822319278673604,62.624492015492592145,-43.514650908968860676,0
39,-27.486866236067726277,-55.03750060695870161,53.446319336395617938,-147.34693848287861329,62.640104913898085215,-46.524672979006709284,0
40,21.732521334773082344,-61.851661584033308827,59.161333340033593231,-166.68034257058252479,62.551631822933586591,-52.121754595849097313,0
41,88.627333542543055955,-67.01840038407681277,62.971342675792129739,-192.07125873137511007,65.292562876345300538,-64.204564544054960606,0
42,119.59069675651244324,-73.107751292484294936,3.6848114917042948946,-152.34953331342603633,64.241294383707668203,-74.156895403643602549,0
43,71.00729765482719813,-95.364207707282048432,-78.579219028566285488,-34.751184368164558691,0,-87.255950152521563723,54.557785902688067381
44,74.672251040988157911,-100.66382647205648482,-75.476192011745808941,-40.77625852813343954,0,-89.644685828034198494,54.808748788169225463
45,80.674904741330465185,-101.87652744776073632,-60.92460732854658545,-54.125454131397418678,0,-87.553019530447954821,53.979530406187677727
46,93.14772651675502857,-104.41767526236026242,-75.586250531638370376,-38.415875079776924395,0,-87.016052183899773809,54.003817137040698526
47,92.812963137313090556,-102.47805519131327401,-80.329983410114039089,-30.518559134739462024,0,-83.660575893872191955,51.608682870536199516
48,126.87802288675993623,-97.409789363713230159,-36.720748485078615886,-67.50976635964389061,0,-77.753935081842882937,47.148598226028923364
49,162.08589555223261414,-91.971487518942467432,0,-118.99813044844995602,19.968192762471289825,-74.355167223564535561,24.585194795263987544
50,175.9381733222553521,-86.546338613170519238,26.9061474810865775,-174.77810810456412582,54.124714472433765877,-71.165262194565912068,0
51,156.96366056045280857,-84.35418211334354055,49.577721959780774341,-191.34624118752617505,51.638215837482221104,-67.823456926091012065,0
52,129.25399780115003523,-81.811280573544195249,52.027013675625653377,-190.28462111434600956,51.059960340981888294,-67.139905848448506731,0
53,122.79449584680969565,-80.232927893668716024,47.037715735941787898,-183.70093028609244357,51.811692486432320948,-68.127257405043337712,0
54,141.93925359569220745,-79.794496593703343024,46.765572211959010929,-184.83449584325990145,53.315156777333299942,-70.101960518232999675,0
55,146.50208306095737498,-78.479202693807110336,22.518834166696933607,-160.11273975779067769,53.71993562488353291,-70.633611356399455872,0
56,144.19337009928767657,-68.74602783457521582,12.191746856443955949,-146.09298824755796886,53.546458975933433067,-70.405760997185211636,0
57,129.40255823282859637,-63.938591572896143589,33.000055132994361884,-158.69474617531159311,52.968203479433100256,-61.329915916975323853,0
58,122.11945897863370192,-63.955448057461353528,30.60690901702184874,-147.81036739344608577,54.413842220683932283,-53.980447080272369931,0
59,77.125629047174697916,-58.67461310330975266,61.098464475050946021,-164.82261639116859442,57.247294153535790429,-47.814443157862569933,0
60,21.006620556239795405,-55.806408386131238331,57.469884155280851701,-152.63166681248867462,59.656306551956276962,-44.408128318576586935,0
61,-6.5857504589021118591,-52.92238221651632557,57.016311615309518857,-147.87142278682222241,62.084401381761267658,-43.763317686148752728,0
62,-19.072832315181585727,-51.703170533871798398,57.288455139292295826,-145.36151299507992007,62.624492015492592145,-44.56680833962275301,0
63,3.6109890371481014881,-59.39893854857621136,53.932018343504978475,-147.36615092710644603,62.640104913898085215,-47.076360794964102752,0
64,68.984339827681651514,-65.976945803146122671,59.647032347142840081,-165.89430130015125542,62.551631822933586591,-52.518772513442172567,0
65,111.86043513696040463,-70.20863107921172741,24.276678769900513544,-151.08867001304315636,65.292562876345300538,-64.318037907751886451,0
66,108.47943445704004262,-75.77177592763530356,-18.211885713395076891,-64.954614481012868055,0,-74.609744708888342757,52.24129438370761136
67,86.097152224358978856,-93.100675362871811558,-78.093520021456981794,-32.013106018691814825,0,-86.855605451571932463,54.557785902688067381
68,124.09519289137097076,-100.25608536308868679,-74.990493004636505248,-38.571734162900156662,0,-90.284185836228743938,54.808748788169225463
69,123.01638147799985745,-103.3347499514457013,-77.688430251299678275,-36.85525922213537342,0,-88.333786761355213457,53.979530406187677727
70,121.53367017023811059,-104.41767526236026242,-75.100551524529066683,-38.901574086886284931,0,-86.765416788764241574,54.003817137040698526
71,92.812963137313090556,-102.47805519131327401,-79.844284403004735395,-31.004258141848822561,0,-83.617284325621426433,51.608682870536199516
72,126.87802288675993623,-97.409789363713230159,-74.684154763718140657,-29.546360081004422682,0,-77.753935081842882937,47.148598226028923364
73,162.08589555223261414,-91.971487518942467432,0,-103.60414613207285583,4.5742084460944170132,-74.355167223564535561,39.979179111640860356
74,175.9381733222553521,-86.546338613170519238,0,-138.40226648164480139,44.655020330600905254,-71.165262194565912068,0
75,187.48173813060748216,-84.35418211334354055,6.2529887845626035414,-148.02150801230800425,51.638215837482221104,-67.823456926091012065,0
76,207.68297654522302764,-81.811280573544195249,29.455409746182567687,-167.71301718490303756,51.059960340981888294,-67.139905848448506731,0
77,201.91119414104741736,-80.232927893668716024,22.946459001478842765,-159.60967355162983949,51.811692486432320948,-68.127257405043337712,0
78,162.08589555223261414,-79.794496593703343024,0,-105.78383354629977475,21.030066692332184175,-70.101960518232999675,20.285090085001115767
79,146.50208306095737498,-78.479202693807110336,-3.2635722834672833415,-80.610397682743041514,0,-70.633611356399455872,41.71993562488353291
80,144.19337009928767657,-68.74602783457521582,-9.5865289238725495125,-70.768253491307859804,0,-70.405760997185211636,41.546458975933433067
81,130.1472156755908145,-62.568724862278486398,0,-105.49965758842108698,37.536832783426689275,-59.917879134041527323,3.4313706960064109808
82,127.09753032135540707,-60.270446289330152467,21.230673777786023493,-129.17429083836032078,54.413842220683932283,-51.860228972051345409,0
83,104.76995538172650413,-57.710507047332725961,61.584163482160192871,-157.86155158060364556,57.247294153535790429,-46.775458700693206993,0
84,69.262481813505473838,-56.887602619063500242,57.955583162390098551,-149.05369885679192521,59.656306551956276962,-43.873538362654358025,0
85,49.201612243909039535,-54.301411985886034017,57.502010622418879393,-146.48323857723653418,62.084401381761267658,-43.52857583891500326,0
86,41.290094077150570229,-50.612741416358744573,57.774154146401656362,-142.92172174577899568,62.624492015492592145,-43.408556709137201324,0
87,71.657221408770965354,-58.72244509671884316,54.417717350614225325,-145.84202030548158291,62.640104913898085215,-46.159177247078218898,0
88,83.721415364734639297,-65.305632386020306512,21.449740340675475636,-124.92405942955747378,62.551631822933586591,-51.548350300510492161,0
89,102.7239853581704665,-69.647044525328851705,0,-116.71193608955172749,58.614609020508169124,-63.482472907045462307,0
90,103.19177713027238497,-74.993971197426617437,-5.8917416172824914611,-74.121167122663791815,0,-73.704446832645089671,52.24129438370761136
91,64.631192750293848803,-92.112674390441156902,-77.607821014347678101,-30.931787551137858827,0,-86.012002267295542879,54.557785902688067381
92,78.734112118479060882,-100.17716772909489009,-74.504793997527258398,-39.728033908900215465,0,-89.25885921976487225,54.808748788169225463
93,80.674904741330465185,-102.12467956354123544,-73.904344463435620582,-39.69698478800137309,0,-87.669982714844536531,53.979530406187677727
94,95.359511896926960617,-104.41767526236026242,-74.614852517419762989,-39.387273093995645468,0,-86.765416788764241574,54.003817137040698526
95,92.812963137313090556,-102.47805519131327401,-79.358585395895488546,-31.489957148958183097,0,-83.617284325621426433,51.608682870536199516
96,133.80416177177085046,-97.653557166494010744,-88.712607307333541939,-20.384161878785562294,0,-79.40053367776408777,48.401099631448744276
97,156.31411314805700385,-93.131576738650892366,-56.655417294786388993,-46.815539570172404638,0,-75.798219498587741327,45.652073001086023396
98,179.9784210051784612,-89.241814245357772961,0,-100.19737515042743325,1.2456416322496579596,-72.456414230112955011,41.862107184234730539
99,196.13941173687089758,-86.721711133156645701,0,-134.55848551730878171,39.051645590749899384,-70.177910637971081087,2.3213367362334338395
100,209.99168950689363555,-84.1788095933573004,10.153231985701324902,-155.66396520107218748,52.447773532582800726,-68.96270872216200587,0
101,209.41451126647552883,-82.074339353523441787,24.130009906984014378,-166.80584203958096623,52.447773532582800726,-68.886758602423924458,0
102,181.70995572643096239,-81.197476753592582099,0,-132.86421358292318473,43.515951870666413015,-70.405760997185211636,0
103,198.4481246985415055,-79.268379033744849949,0,-130.64844924197359433,44.037333402740159727,-70.633611356399455872,0
104,190.94480757311248453,-71.201243114381441046,0,-108.88429910030072278,27.356454168110303726,-71.24121231430399348,14.8839114036236424
105,139.41831535615528992,-63.26631125476546913,0,-88.726531974808040104,22.311504062509129653,-65.489476630293893322,22.704487892426470808
106,142.03130397835411713,-61.664425843060485022,0,-109.81887053528771503,56.598219305890779651,-57.547984570115431779,0
107,104.89422878478126222,-54.584424715423551788,64.88201223709131682,-156.48641182588153242,53.315156777333299942,-40.942616997575328242,0
108,39.548486503203093889,-52.812334920622561185,49.460545878068387537,-138.7338312632114139,63.71970792586432708,-47.192236337770054888,0
109,-14.439029453486909915,-51.901654517055249016,49.369831370074166443,-132.74833488966623918,62.186752604641810649,-41.730365176194482046,0
110,-26.017717846374580404,-50.664825932389362606,63.249151093194768691,-144.51065944862284596,61.290456585066294792,-41.265880918782158915,0
111,-17.349637203918973682,-54.892899019949709327,60.799859377350003342,-145.89107105052835323,59.17115019039249546,-41.714427729933163391,0
112,38.268044215740701475,-61.6486710874110031,56.899135533597132053,-153.34398673071245867,59.332483473915999639,-47.575714384356388109,0
113,110.11039279163287574,-66.699397954441906222,68.392663696468957824,-187.21440470758625452,63.471058062369138497,-61.420191233236096195,0
114,154.74066390458938258,-72.464016682157193827,52.958916501222006445,-193.85669585928189917,64.088634932631521224,-73.257532526760883229,0
115,98.065908222252801352,-90.029044951592936741,-34.310764976195400777,-71.462077123202107032,0,-85.125553223319343488,54.077833840592802517
116,108.65073405437215115,-95.934029608029732117,-48.336037149771868826,-63.158667331534616096,0,-87.957074167454379676,54.760175326463183865
117,113.81647930610961339,-99.79836308592473415,-86.718242010826202204,-25.012052525979925122,0,-88.47961099125234341,55.475477375634113741
118,127.45520112717713346,-103.52152168523093678,-84.618569223803092427,-30.104989835573633172,0,-86.690226170223468216,53.946569842887186041
119,118.72027737513872125,-102.98488177407330113,-84.994870342112221806,-28.942736830867488607,0,-86.434274266706211165,53.751697740566555694
120,129.76391408884774137,-98.813646386202435679,-85.851280678995976814,-24.442989826570737932,0,-80.854218969550629481,49.5067241407573988
121,162.08589555223261414,-92.039882801737007867,-95.646762717457818326,-6.8075399660924631462,0,-76.920762268316366317,46.514830201864526771
122,181.70995572643096239,-89.066441725371646498,-64.199748647031185556,-35.383483526136842556,0,-72.760214709065166971,43.339051015084578466
123,209.99168950689363555,-86.283279833191272701,-3.1548556380116679065,-94.973779014064348303,0,-69.722209919542592615,41.026029029083133537
124,224.42114551733357075,-83.214260733433434325,0,-140.58716771569652337,47.621963242659262505,-67.975357165567174889,0
125,235.38753208526759408,-80.671359193634089024,42.884487381323879163,-185.42129027852888612,51.233436989931988137,-67.36775620766263728,0
126,229.6157496810919838,-80.671359193634089024,37.57616046492012174,-177.38543761664686826,51.92734358573238751,-68.279157644519500536,0
127,235.96471032568570081,-77.953085133848617261,25.860263195746824749,-159.38155302532413771,51.40691363888208798,-67.595606566876881516,0
128,247.11959748797471548,-69.885949214485208358,42.689084245637445747,-171.8113896364275206,51.40691363888208798,-67.519656447138800104,0
129,162.32558881102613668,-60.626281867786474322,44.956946945493768908,-157.757535059399288,47.648252911629697337,-53.151757464718912161,0
130,54.486397169197516632,-50.264785610389935755,67.512202213184764332,-157.92070608418043776,52.910377929783066975,-46.861062779263647826,0
131,0,-43.594757663480663723,52.03267856904551536,-128.19897352907446475,53.315156777333299942,-37.433478470460613607,0
132,0,-40.597078143704607101,56.568403968758161682,-122.81096028437195855,54.818621068234278937,-32.994582245647052332,0
133,0,-39.637494971543219435,40.87479408575245543,-106.59802392638721358,56.206434259835077683,-30.571973985061845269,0
134,0,-38.061160206595786804,62.283417972396023288,-126.70313619448370446,56.206434259835077683,-30.792605187110893894,0
135,0,-44.655775481511682301,51.216247997097184452,-117.08516876307476196,55.917306511584911277,-33.372572800231523615,0
136,0,-51.141123894205520628,49.039099805235196072,-127.68522609813135205,57.859088468833078878,-41.058783475609516245,0
137,104.6412310751466066,-58.507605015107969848,55.570544380821388586,-161.22734375147456376,62.435980723633520029,-56.268672827979571593,0
138,184.52604371381403325,-64.810596089845489587,35.103205816373588277,-160.32879116320691537,59.327279174447539845,-63.939132243582548654,0
139,115.18346427833694179,-88.485620703138579302,-84.625824903691238887,-15.863281431734776561,0,-81.777305947743570869,52.365041059958684855
140,128.60955760801243741,-91.559362096974950873,-73.137131884074847221,-30.548886442335515312,0,-85.271477933516507619,53.743602163615548761
141,140.15802403224552108,-98.745251103407895243,-78.92247536722913992,-28.250471290993573348,0,-86.444147782272239056,54.044295021795733192
142,148.92219444633428793,-102.30268267132714755,-74.830139518321573178,-33.379012363259789709,0,-86.466173316996219,53.775984471419576494
143,143.33498086411418626,-102.19570543413556152,-79.56400787563245558,-27.808359410481898522,0,-83.676525419017139029,51.653786799263230023
144,126.87802288675993623,-97.409789363713230159,-93.732194049785846346,-10.498320794936716993,0,-77.753935081842882937,47.148598226028923364
145,162.08589555223261414,-91.971487518942467432,-97.415978814010486531,-1.613958871967952291,0,-74.355167223564535561,44.553387557735334212
146,175.9381733222553521,-86.546338613170519238,-59.310251743345816067,-34.436994407697966381,0,-71.165262194565912068,42.124714472433822721
147,187.48173813060748216,-84.35418211334354055,-34.544462248634090429,-55.585841141629316553,0,-67.823456926091012065,39.638215837482221104
148,207.68297654522302764,-81.811280573544195249,-1.646559386074500253,-85.551087711663967639,0,-67.139905848448506731,39.059960340981888294
149,201.91119414104741736,-80.232927893668716024,-2.4224152708000588063,-82.429106792918446445,0,-68.127257405043337712,39.811692486432377791
150,162.08589555223261414,-79.794496593703343024,-49.610383781088557953,-35.143383072879259998,0,-70.101960518232999675,41.315156777333299942
151,146.50208306095737498,-78.479202693807110336,-75.033565036365018841,-8.8404049298451354844,0,-70.633611356399455872,41.71993562488353291
