,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
2030-01-01 00:00:00,126.87802288675992,-97.07833530093944,-23.109849794849595,-81.0356180173899,0.0,-77.66811144653887,47.14859822602892
2030-01-01 01:00:00,162.0858955522326,-91.65844757076705,0.0,-138.12136287517933,39.17256201329405,-74.27921710382645,5.380825544441223
2030-01-01 02:00:00,175.93817332225535,-86.19559357319814,22.08792968115904,-169.86213509488607,54.124714472433766,-71.08931207482783,0.0
2030-01-01 03:00:00,162.52593210177292,-84.0911233333643,28.206965646971526,-169.87772966496595,51.63821583748222,-67.74750680635293,0.0
2030-01-01 04:00:00,134.88281523584556,-81.54822179356496,30.656257362816287,-168.8161095917858,51.05996034098189,-67.06395572871043,0.0
2030-01-01 05:00:00,106.75907937162172,-79.88218285369635,25.666959423132425,-162.23241876353268,51.81169248643232,-68.05130728530526,0.0
2030-01-01 06:00:00,93.87842683382496,-79.5314378137241,25.39481589914965,-163.46373953045077,53.31515677733329,-70.02601039849492,0.0
2030-01-01 07:00:00,104.81671494225792,-78.21614391382785,30.29339933083929,-167.78954971218215,53.719935624883526,-70.55766123666137,0.0
2030-01-01 08:00:00,105.64199788242604,-68.48296905459597,29.839826790868077,-163.6433129722309,53.54645897593343,-70.32981087744713,0.0
2030-01-01 09:00:00,25.910553242136302,-61.76707278903325,34.01269415860372,-152.96922168537955,52.96820347943311,-60.49525946610868,0.0
2030-01-01 10:00:00,-75.65183827528381,-56.11033553714822,31.47268793476462,-133.86842175148558,54.413842220683925,-49.45103703801988,0.0
2030-01-01 11:00:00,-52.266126361776514,-50.05048777026673,39.72770816224158,-128.137943520097,57.24729415353579,-42.55696958704732,0.0
2030-01-01 12:00:00,-58.02110662073756,-47.753679437897176,36.09912784247149,-117.19608764317309,59.65630655195628,-39.03499988132194,0.0
2030-01-01 13:00:00,-75.08783048466465,-45.17600266073896,35.64555530250027,-114.54426063365327,62.084401381761275,-38.77926081890337,0.0
2030-01-01 14:00:00,-61.08465420642914,-41.81640954802889,35.91769882648305,-111.12749438393077,62.62449201549259,-39.12925374524718,0.0
2030-01-01 15:00:00,-42.26125025197416,-49.554746235189675,32.56126203069561,-114.3149608860558,62.640104913898085,-41.9414377773428,0.0
2030-01-01 16:00:00,66.30421826930433,-56.83732779625575,38.27627603433359,-133.57891104528835,62.551631822933594,-48.35049230044012,0.0
2030-01-01 17:00:00,106.13134835838353,-61.92321481858176,0.0,-101.87694952148193,49.847512757903246,-59.82968736427961,3.4450501184419977
2030-01-01 18:00:00,104.8579899952283,-69.26675965341838,-75.68816352772257,-0.792001650468137,0.0,-71.7685902125678,52.24129438370761
2030-01-01 19:00:00,116.82168488304796,-90.65808613345337,-99.46427633426627,-6.834593362730176,0.0,-85.86374527541942,54.557785902688074
2030-01-01 20:00:00,106.23590802899798,-96.77932515436304,-96.36124931744585,-14.561587186818542,0.0,-87.21883900360046,54.808748788169225
2030-01-01 21:00:00,80.58832800526761,-101.3723314528006,-99.05918656410893,-13.909666480240048,0.0,-86.37427367211319,53.97953040618768
2030-01-01 22:00:00,93.06114978069216,-104.06254590938828,-96.47130783733837,-17.437950324813755,0.0,-86.66896013669678,54.0038171370407
2030-01-01 23:00:00,92.73215818365406,-102.1299407391408,-101.21504071581408,-9.542589483971367,0.0,-83.52462517954098,51.6086828705362
2030-01-02 00:00:00,126.87802288675992,-97.07833530093944,-75.93977591141834,-28.20569190082097,0.0,-77.66811144653887,47.14859822602892
2030-01-02 01:00:00,162.0858955522326,-91.65844757076705,0.0,-106.7497850855998,7.800984223714465,-74.27921710382645,36.75240333402087
2030-01-02 02:00:00,175.93817332225535,-86.19559357319814,1.2405241044168631,-149.01472951814367,54.124714472433766,-71.08931207482783,0.0
2030-01-02 03:00:00,187.48173813060748,-84.0911233333643,10.278579835625804,-151.94934385362055,51.63821583748222,-67.74750680635293,0.0
2030-01-02 04:00:00,206.6500407393296,-81.54822179356496,32.11335438414426,-170.27320661311387,51.05996034098189,-67.06395572871043,0.0
2030-01-02 05:00:00,201.05140209127967,-79.88218285369635,27.12405644446028,-163.6895157848603,51.81169248643232,-68.05130728530526,0.0
2030-01-02 06:00:00,162.0858955522326,-79.5314378137241,0.0,-129.38373044725313,44.62996359328554,-70.02601039849492,0.0
2030-01-02 07:00:00,146.50208306095735,-78.21614391382785,0.0,-116.36783368987788,32.59161893341866,-70.55766123666137,9.128316691464931
2030-01-02 08:00:00,144.19337009928768,-68.48296905459597,0.0,-117.4435544314524,37.1865272260228,-70.32981087744713,4.359931749910629
2030-01-02 09:00:00,129.8521627265718,-62.629720572982926,17.179726531793335,-139.5951547462746,52.96820347943311,-61.801920369719035,0.0
2030-01-02 10:00:00,77.9034623624666,-58.2138916818127,32.92978495609248,-142.90682989647667,54.413842220683925,-52.08092874754857,0.0
2030-01-02 11:00:00,15.523146572830228,-52.56112994321393,41.18480518356955,-136.21450015382743,57.24729415353579,-46.52426788655748,0.0
2030-01-02 12:00:00,-25.24053556693434,-48.98893108866275,37.55622486379934,-121.68566568520419,59.65630655195628,-42.699652705138526,0.0
2030-01-02 13:00:00,-25.24792367078044,-46.87616945815262,37.10265232382813,-117.93669948914156,62.084401381761275,-42.951630549065605,0.0
2030-01-02 14:00:00,-7.972499968428563,-46.20066192729337,37.374795847810894,-118.07100145325512,62.62449201549259,-42.17424861690552,0.0
2030-01-02 15:00:00,37.07483189703999,-54.99547535537329,34.018359052023584,-122.13816282666905,62.640104913898085,-44.64517581651023,0.0
2030-01-02 16:00:00,94.9426438360315,-63.00672308053288,19.929276033825655,-122.20582091404684,62.551631822933594,-49.69695513112447,0.0
2030-01-02 17:00:00,104.14240766069815,-65.5011904085818,0.0,-80.06639229124174,25.031187227642818,-61.47832840622982,28.261375648702423
2030-01-02 18:00:00,108.184481158165,-70.07716198784374,-61.56263849058655,-15.270480192240028,0.0,-71.00391697522673,52.24129438370761
2030-01-02 19:00:00,120.3732014670668,-91.57158077168015,-98.00717931293843,-10.2539223664362,0.0,-84.93188041798726,54.557785902688074
2030-01-02 20:00:00,117.77900152299571,-94.62399688373308,-94.90415229611796,-15.620820504460424,0.0,-86.99630515276793,54.808748788169225
2030-01-02 21:00:00,114.80986105204828,-101.3723314528006,-97.60208954278109,-15.366763501568128,0.0,-86.37427367211319,53.97953040618768
2030-01-02 22:00:00,93.06114978069216,-104.06254590938828,-95.01421081601046,-18.89504734614184,0.0,-86.66896013669678,54.0038171370407
2030-01-02 23:00:00,92.73215818365406,-102.1299407391408,-99.75794369448613,-10.99968650529945,0.0,-83.52462517954098,51.6086828705362
2030-01-03 00:00:00,126.87802288675992,-97.07833530093944,-77.22076107336272,-26.92470673887692,0.0,-77.66811144653887,47.14859822602892
2030-01-03 01:00:00,162.0858955522326,-91.65844757076705,-5.121156752485888,-93.82764410939944,0.0,-74.27921710382645,44.55338755773533
2030-01-03 02:00:00,175.93817332225535,-86.19559357319814,0.0,-133.88743242406326,40.237941482770225,-71.08931207482783,1.8867729896635408
2030-01-03 03:00:00,187.48173813060748,-84.0911233333643,7.02809845583613,-148.69886247383056,51.63821583748222,-67.74750680635293,0.0
2030-01-03 04:00:00,198.8895768337252,-81.54822179356496,32.94598125347443,-171.1058334824438,51.05996034098189,-67.06395572871043,0.0
2030-01-03 05:00:00,190.01829443284169,-79.88218285369635,27.956683313790563,-164.5221426541907,51.81169248643232,-68.05130728530526,0.0
2030-01-03 06:00:00,162.0858955522326,-79.5314378137241,0.0,-122.03321005431962,37.27944320035192,-70.02601039849492,4.0357135769813794
