Timestep,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
0,129.76391408884774137,-98.489207224228039195,0,-119.24553618222898876,8.8867472382270307207,-80.867130489906116964,40.624602946502420764
1,162.08589555223261414,-91.73736520476086298,10.882446769066689285,-171.91525812090458203,58.518877990340001816,-76.932914287474432058,0
2,182.28713396684906911,-88.774446479594644188,47.357149024233763157,-202.33710778623935767,55.339051015084578466,-72.760214709065166971,0
3,174.30887987250571314,-86.020221053212026163,51.040217746902726503,-202.25157944971715551,53.026029029083133537,-69.722209919542592615,0
4,166.3977560177390842,-82.951201953454187787,54.396654542690043854,-199.15565561261064431,51.696041387132254386,-67.975357165567174889,0
5,156.53654445530264638,-80.408300413654842487,53.035936922776272695,-195.67049502973213748,51.233436989931988137,-67.36775620766263728,0
6,136.16626804207044188,-80.408300413654842487,44.962345711287753147,-184.8693780727653575,51.92734358573238751,-68.279157644519500536,0
7,148.99165037610509899,-77.690026353869370723,57.843805846471695986,-191.36509567604935,51.40691363888208798,-67.595606566876881516,0
8,128.65965275471535278,-69.622890434505961821,43.05734104340842805,-172.17964643419873028,51.40691363888208798,-67.595606566876881516,0
9,95.186257220323568617,-63.838751750403048391,45.234489235270530116,-164.04871699471777902,47.648252911629697337,-54.734582658781732789,0
10,0,-54.767979198385546624,67.837823192198470679,-162.28244038707453001,52.910377929783066975,-51.471810268313788583,0
11,-14.920922525796413538,-41.884838313511863817,52.310220858822276568,-123.25290442174173222,53.315156777333299942,-41.984289335704261248,0
12,-44.155570504102797713,-36.046820575253036623,56.84594625853492289,-114.19241849414220269,54.818621068234278937,-36.406067284783034665,0
13,-59.654985037942424242,-34.574420867764729337,41.243050883523437733,-97.33584260195857496,56.206434259835077683,-35.871083039772315715,0
14,-27.582348259152240644,-31.476163215097471948,62.560960262172784496,-119.73751514050309197,56.206434259835077683,-33.188388920388433689,0
15,0,-38.885775837902883723,51.493790286873945661,-115.12868666867052525,55.975132061234944558,-32.552312404675262769,0
16,-3.408360557041305583,-45.809069104242212234,49.407356603006178375,-126.19322990403543372,57.863136257308610766,-39.037317542391519964,0
17,53.31531365186219773,-53.404922128606358456,55.848086670598149794,-156.95149453318572341,62.440606767605459027,-55.273277541464835849,0
18,140.53401313146787288,-59.620889478261915428,52.310220858822276568,-172.29633853857012582,59.331905218419592529,-63.054602508687366935,0
19,114.45810080938190367,-83.17372543482247238,-60.31363459738469146,-34.90244204748159973,0,-80.279331575440778579,52.369667103930737539
20,129.18673584842963464,-91.258598225198625187,-72.508159647758247957,-31.238466908697773761,0,-85.036792063525808771,53.748228207587544603
21,96.962874685915267037,-98.42081194143349876,-78.592557233826823904,-28.64197520653851825,0,-86.457818803825034593,54.049499321264249829
22,102.63653678922037216,-101.96684429555364204,-74.497171060096036399,-33.774544155725834571,0,-86.479844338549128224,53.780610515391572335
23,115.9116363188250034,-101.85986705836205601,-63.915126627840209039,-43.518826440416887635,0,-83.689436939372626512,51.658412843235282708
24,126.87802288675993623,-97.090611377338404964,-38.758306865430768084,-65.532816209337397595,0,-77.76684660219837042,47.153224270000919205
25,162.08589555223261414,-91.668969921966322545,0,-136.84321129591671706,37.756575588282657918,-74.355167223564535561,6.8546375191026527318
26,175.9381733222553521,-86.283279833191272701,32.142143229543648886,-180.11185906277205504,54.124714472433765877,-71.165262194565912068,0
27,187.48173813060748216,-84.091123333364294012,32.154219447633295204,-173.92273867537869592,51.638215837482221104,-67.823456926091012065,0
28,207.68297654522302764,-81.548221793564948712,30.517732673039517977,-168.77534011175976048,51.059960340981888294,-67.139905848448506731,0
29,201.91119414104741736,-79.969869113689469486,16.728501157618325124,-153.39171570776898079,51.811692486432320948,-68.127257405043337712,0
30,162.08589555223261414,-79.531437813724096486,0,-110.89528080254285669,26.043758738824180909,-70.101960518232999675,15.271398038509119033
31,146.50208306095737498,-78.216143913827863798,0,-90.812542027197196148,6.8408168512362976799,-70.633611356399455872,34.879118773647292073
32,144.19337009928767657,-68.482969054595969283,0,-83.844798845328568859,3.4900164301479890128,-70.405760997185211636,38.056442545785444054
33,129.50793428604993096,-63.977492659235849715,0,-123.91761987086601948,52.566919386072868292,-61.985433372992247314,0
34,28.518133257985937234,-55.807048170448183555,55.362653791114667001,-159.14514018241834492,54.413842220683932283,-51.513261610181984906,0
