Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,48.461722389592196691,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
1,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,46.023861354749911357,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
2,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,46.023861354749911357,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
3,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,57.400546184013940376,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
4,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,74.726350684061301877,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
5,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,93.300635532255171256,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
6,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,114.184239651635977,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
7,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,119.87332081203612688,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
8,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,114.82103850376751097,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
9,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,5.6692316632932335807,6.9671715497005228812,50.111967465685019363,8.5249086372644065079,17.111351783755885947,91.051893414055186327,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
10,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,13.360559537196536439,15.126642678873585268,114.87177543332313689,19.827103949976788044,36.200569465652250756,64.640254711727408221,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
11,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,19.89289132707243013,21.617896019756305037,168.1058308838537414,29.516521429644271279,52.135279350870867177,40.778766400998328834,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
12,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,23.015043282608260711,25.81476991785021724,194.90419648430480493,35.651399747974274135,62.691349654293027527,31.32282056888277566,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
13,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,25.339147261749896956,28.035721558999998848,212.17241365574452061,39.033965474255943207,68.01014249819255042,27.85071545865282161,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
14,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,27.013080992517569001,27.644425761499380911,222.94500755911167289,38.935228275329905046,67.325000533303267503,25.04348153974353508,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
15,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,25.019928071192222063,26.256294161406824372,209.40885993635598084,36.77186147282016293,62.901157183701883469,23.935362887542495969,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
16,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,21.527906168850456936,21.876992314807534257,177.08397853782980746,30.695045263997368323,53.335137656350916302,30.214701916681708127,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
17,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,16.073922656936783682,16.482884371132943357,133.36113901384410951,22.832950907677247443,39.358516730025201014,45.949986777936501881,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
18,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,8.5255549619033903497,8.496193204492621831,71.014041829264556327,11.480702052286245518,20.251929736267939575,75.956362388004464492,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,1.3488134812296170839,1.3404072114645821934,10.47204042671338442,1.9599913554155496964,3.4738623721795867105,114.98873379313394594,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,145.87273937574508409,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,165.97401172667198921,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,187.39025154487748637,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
23,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,191.29156794639328609,43.643525067393056815,1500000,1500000,1500000,1500000,1500000,1500000,1500000
24,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,186.63746960714891543,42.880283770506999019,1500000,1500000,1500000,1500000,1500000,1500000,1500000
25,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,187.03860855924568796,42.880283770506999019,1500000,1500000,1500000,1500000,1500000,1500000,1500000
26,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,175.62720267887931413,42.880283770506999019,1500000,1500000,1500000,1500000,1500000,1500000,1500000
27,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,160.11797402267359303,42.880283770506999019,1500000,1500000,1500000,1500000,1500000,1500000,1500000
