Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,90.33161629012451499,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
1,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,68.998854743718169402,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
2,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,61.537522485564508656,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
3,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,60.20778010292325888,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
4,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,66.782617439316098285,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
5,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,76.466096968016927349,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
6,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,86.420696193622944747,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
7,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,95.692694329473141579,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
8,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,101.16236799673748692,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
9,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,4.5381953587204808542,4.080140632699883696,36.977543879637700286,6.4173910507960760796,11.040691301679672165,98.873733607058269968,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
10,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,12.028044218865108661,10.585976425663368161,92.2782003025134685,16.661507159222029628,26.548735219305356736,97.222636815278704603,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
11,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,19.704830197423905958,15.938546475532133329,161.29308819946930953,22.418191446660280519,41.54154687618598274,94.207815335523761746,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
12,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,24.70920921559437744,23.19839814931839328,203.81253053543608189,30.751315983556072098,53.186036731762818874,70.993468317680068935,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
13,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,26.400003114877414134,23.949468080225852162,219.11117580967083995,34.799330387765124328,54.97576374697435142,49.422091888166455931,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
14,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,26.756595678977497244,24.481212039938721858,218.57988245920819281,36.876499720988313413,58.309811757342941974,30.805698531188944855,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
15,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,24.585005974197812861,23.219829934952247896,195.07222244369384612,35.537488422425653312,53.367296679301290396,20.463257777312566787,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
16,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,21.343568326415745418,19.44503701097390902,169.8464378293560344,26.162828694297214582,45.342674599566443305,15.883034014881573626,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
17,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,16.090853076154299828,13.955406641295494907,128.26119616196444895,18.884305957670179055,33.586917964049007423,18.616393356977482654,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
18,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,8.3659453666245511272,6.3116976935447661745,64.808322505208209918,7.7345895423387798218,15.907538090426326605,32.578688374710623066,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,1.4682396748801542774,1.141555592181375367,11.536993690446950112,0.75343753716242356511,2.3388380327545674753,55.99692922455928823,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,87.513301184693204959,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,116.22908793783099668,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,149.8663989982777025,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
23,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,162.71688163496907009,28.170542412339560912,1500000,1500000,1500000,1500000,1500000,1500000,1500000
24,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,170.5926502690459472,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
25,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,178.05767625604030968,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
26,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,189.71212949412273474,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
27,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,193.29430772380467829,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
28,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,199.45766366734682151,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
29,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,198.93019918889913811,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
30,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,196.77158405441147693,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
31,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,182.99249798717562498,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
32,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,171.20137678198838671,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
33,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,4.3204181820636158307,5.2658854736108633432,38.456645634823189539,7.6186760750830258004,14.548948350811533814,147.61913437161396701,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
34,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,11.330876250754551293,14.181508297295287946,102.57748164422122272,18.772080646190744346,34.805521368468049559,132.4371700906915521,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
35,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,18.366624572218544387,20.679169079243802543,157.3154877594244283,28.836004000973652239,50.606263986957564782,114.49081914541162064,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
36,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,22.345273088335172673,25.28670839553148042,189.16114018927049756,35.250549903027994958,61.496134630201531479,84.565705569838399924,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
37,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,24.785360976722131454,27.502504624329471739,215.63942816989941775,37.451114390938904819,66.878901573232269584,52.894196998396381559,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
38,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,24.621044584399417232,26.393870022451650925,208.34213175051618805,36.812958065756291148,64.21468989650919923,29.402081571734289156,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
39,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,24.244430570187333274,25.523268173730613739,202.95465151742845933,35.1632986749482086,60.987609331462167006,13.96229501773311199,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
40,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,20.534209986975824336,20.559710810178110307,172.35144456193822293,28.595536244357617761,50.740403227071446679,5.2081576653448777847,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
41,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,14.808707511262541701,14.634963638008883891,121.7945632882934035,19.603917837569792226,36.702387802385906923,4.4324746088041573344,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
42,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,6.7111900775431116983,6.2969679439682320066,54.785929012071228783,8.8094235114376360229,16.853391706613837897,15.070413669934152878,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
43,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0.87110870662745731874,0.81750110149762877931,7.0405243546830016399,0.51528804989150611693,2.5452060944682046717,34.499427371859084701,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
44,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,506.49999999999982947,99.999999999999900524,12,16.689364201981398139,0,0,0,0,0,60.13390552610985651,27.337915543009323471,1500000,1500000,1500000,1500000,1500000,1500000,1500000
