time,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-01 00:00:00,0.0,164.0161654332645,0.0,28.131564488830175,0.0,84.74226580842243,0.0,0
2030-01-01 01:00:00,0.0,164.0161654332645,0.0,0.0,0.0,75.56852085973408,0.0,0
2030-01-01 02:00:00,0.0,164.0161654332645,0.0,0.0,0.0,77.01424632797239,0.0,0
2030-01-01 03:00:00,0.0,164.0161654332645,0.0,0.0,0.0,92.28855382991152,0.0,0
2030-01-01 04:00:00,0.0,164.0161654332645,0.0,0.0,0.0,112.08029170399028,0.0,0
2030-01-01 05:00:00,0.0,164.0161654332645,0.0,0.0,0.0,134.2397097649386,0.0,0
2030-01-01 06:00:00,0.0,164.0161654332645,0.0,0.0,0.0,151.2714934492686,0.0,0
2030-01-01 07:00:00,0.0,164.0161654332645,0.0,0.0,0.0,148.94148929657385,0.0,0
2030-01-01 08:00:00,0.0,164.0161654332645,0.0,0.0,0.0,148.8720471943693,0.0,0
2030-01-01 09:00:00,0.0,164.0161654332645,0.0,0.0,51.11775665921116,132.49774724367853,0.0,0
2030-01-01 10:00:00,0.0,164.0161654332645,0.0,0.0,119.19844388759182,102.18479213983498,0.0,0
2030-01-01 11:00:00,0.0,164.0161654332645,0.0,0.0,173.97254008562155,90.9373878199944,0.0,0
2030-01-01 12:00:00,0.0,164.0161654332645,0.0,0.0,210.49511226536416,81.45041466561722,0.0,0
2030-01-01 13:00:00,0.0,164.0161654332645,0.0,0.0,229.5719750630448,65.45287505667486,0.0,0
2030-01-01 14:00:00,0.0,164.0161654332645,0.0,0.0,230.3245420360832,48.75722069684584,0.0,0
2030-01-01 15:00:00,0.0,164.0161654332645,0.0,0.0,215.74533185557064,35.53367144724672,0.0,0
2030-01-01 16:00:00,0.0,164.0161654332645,0.0,0.0,185.25217007066624,30.214701916681708,0.0,0
2030-01-01 17:00:00,0.0,164.0161654332645,0.0,0.0,137.87772413347852,36.56791552263436,0.0,0
2030-01-01 18:00:00,0.0,164.0161654332645,0.0,0.0,73.8284766490315,54.81493599554484,0.0,0
2030-01-01 19:00:00,0.0,164.0161654332645,0.0,99.9999999999999,13.016095445632468,80.63705557490167,0.0,0
2030-01-01 20:00:00,0.0,164.0161654332645,0.0,99.9999999999999,0.0,95.7591814486052,0.0,0
2030-01-01 21:00:00,0.0,164.0161654332645,0.0,99.9999999999999,0.0,108.40577025329162,0.0,0
2030-01-01 22:00:00,0.0,164.0161654332645,0.0,59.25823047617586,0.0,146.75258558559275,0.0,0
2030-01-01 23:00:00,0.0,164.0161654332645,0.0,21.654499453786,0.0,163.49773591188676,0.0,0
2030-01-02 00:00:00,0.0,164.0161654332645,0.0,0.0,0.0,181.82380218198756,0.0,0
2030-01-02 01:00:00,0.0,164.0161654332645,0.0,0.0,0.0,199.90903733167673,0.0,0
2030-01-02 02:00:00,0.0,164.0161654332645,0.0,0.0,0.0,212.20028942189063,0.0,0
2030-01-02 03:00:00,0.0,164.0161654332645,0.0,0.0,0.0,227.3660012959141,0.0,0
2030-01-02 04:00:00,0.0,164.0161654332645,0.0,0.0,0.0,239.25611443403128,0.0,0
2030-01-02 05:00:00,0.0,164.0161654332645,0.0,0.0,0.0,237.85619120341727,0.0,0
2030-01-02 06:00:00,0.0,164.0161654332645,0.0,0.0,0.0,232.50250062175,0.0,0
2030-01-02 07:00:00,0.0,164.0161654332645,0.0,0.0,0.0,216.60543043727392,0.0,0
2030-01-02 08:00:00,0.0,164.0161654332645,0.0,0.0,0.0,211.6883386045738,0.0,0
2030-01-02 09:00:00,0.0,164.0161654332645,0.0,0.0,50.11196746568502,192.11526947786277,0.0,0
2030-01-02 10:00:00,0.0,164.0161654332645,0.0,0.0,117.89269285811405,153.0998892254003,0.0,0
2030-01-02 11:00:00,0.0,164.0161654332645,0.0,0.0,172.64785655367743,117.07642933388068,0.0,0
2030-01-02 12:00:00,0.0,164.0161654332645,0.0,0.0,209.137888494806,92.62616064594879,0.0,0
2030-01-02 13:00:00,0.0,164.0161654332645,0.0,0.0,228.3821856111736,73.28358019889555,0.0,0
2030-01-02 14:00:00,0.0,164.0161654332645,0.0,0.0,229.81218118808692,62.86726486820574,0.0,0
2030-01-02 15:00:00,0.0,164.0161654332645,0.0,0.0,216.4381431176996,57.40054618401393,0.0,0
2030-01-02 16:00:00,0.0,164.0161654332645,0.0,0.0,185.8970584359271,50.01308850267366,0.0,0
