Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,105.99471783137300918,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,195.14486587298037534,46.904646972269794958,0,0,0,0,0,0,0
1,40.028521259004683941,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,199.8573251279073304,46.904646972269794958,0,0,0,0,0,0,0
2,11.199048413490586995,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,194.43714742710793075,46.904646972269794958,0,0,0,0,0,0,0
3,0,473.82447791831890527,164.01616543326449005,193.73241454885129542,0,0,0,0,0,0,0,0,0,200.26215780884476203,46.904646972269794958,0,0,0,0,0,0,0
4,0,473.82447791831890527,164.01616543326449005,146.46523750872603387,0,0,0,0,0,0,0,0,0,216.71624230249395282,46.904646972269794958,0,0,0,0,0,0,0
5,0,473.82447791831890527,164.01616543326449005,124.113284048677599,0,0,0,0,0,0,0,0,0,234.5584300944670133,46.904646972269794958,0,0,0,0,0,0,0
6,0,473.82447791831890527,164.01616543326449005,150.48075185927763187,0,0,0,0,0,0,0,0,0,252.66656636296832517,46.904646972269794958,0,0,0,0,0,0,0
7,0,473.82447791831890527,164.01616543326449005,177.00285245898606945,0,0,0,0,0,0,0,0,0,248.72092521536450249,46.904646972269794958,0,0,0,0,0,0,0
8,0,473.82447791831890527,164.01616543326449005,180.13684836082455831,0,0,0,0,0,0,0,0,0,240.90499498850641658,46.904646972269794958,0,0,0,0,0,0,0
9,0,473.82447791831890527,164.01616543326449005,114.10732970370952444,0,0,0,0,5.9221341910237850215,7.4173863455072801543,53.543483537715403031,8.999100094219784296,18.472177177372575585,239.4371071472241681,46.904646972269794958,0,0,0,0,0,0,0
10,0,473.82447791831890527,159.82543847940445403,0,0,0,0,0,14.426824694389409842,16.143142697150189235,124.19307469450221504,22.169925874974307334,39.020245082199593867,238.30756486774720315,46.904646972269794958,0,0,0,0,0,0,0
11,0,473.82447791831890527,47.668683014498242301,0,0,0,0,0,21.074367635786998676,23.167539323955548269,180.84977160653210149,32.026047995731445894,55.448174634913819148,252.81579300813137934,46.904646972269794958,0,0,0,0,0,0,0
12,0,473.82447791831890527,36.01969900236747435,0,0,0,0,0,25.708595704342947386,27.656504156152131202,215.18978123632302868,38.475894817359133526,66.148014687996479211,220.84435365482693214,46.904646972269794958,0,0,0,0,0,0,0
