Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,28.510816007761775381,12,0,0,0,0,0,0,90.33161629012451499,28.170542412339560912,0,0,0,0,0,0,0
1,188.62841089394726168,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,68.998854743718169402,28.170542412339560912,0,0,0,0,0,0,0
2,149.96161811362378558,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,61.537522485564508656,28.170542412339560912,0,0,0,0,0,0,0
3,120.56041997588101822,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,60.20778010292325888,28.170542412339560912,0,0,0,0,0,0,0
4,83.38814508306390394,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,66.782617439316098285,28.170542412339560912,0,0,0,0,0,0,0
5,69.282586146280834782,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,76.466096968016927349,28.170542412339560912,0,0,0,0,0,0,0
6,103.50024974973123904,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,86.420696193622944747,28.170542412339560912,0,0,0,0,0,0,0
7,117.11812126578831794,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,95.692694329473141579,28.170542412339560912,0,0,0,0,0,0,0
8,107.44593630417099916,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,101.16236799673748692,28.170542412339560912,0,0,0,0,0,0,0
9,72.960305077340365187,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,4.5381953587204808542,4.080140632699883696,36.977543879637700286,6.4173910507960760796,11.040691301679672165,98.873733607058269968,28.170542412339560912,0,0,0,0,0,0,0
10,0,473.82447791831890527,164.01616543326449005,205.66450606345040342,0,0,0,0,12.028044218865108661,10.585976425663368161,92.2782003025134685,16.661507159222029628,26.548735219305356736,97.222636815278704603,28.170542412339560912,0,0,0,0,0,0,0
11,0,473.82447791831890527,164.01616543326449005,105.1838992213154711,0,0,0,0,19.704830197423905958,15.938546475532133329,161.29308819946930953,22.418191446660280519,41.54154687618598274,94.207815335523761746,28.170542412339560912,0,0,0,0,0,0,0
12,0,473.82447791831890527,164.01616543326449005,67.49608783840869819,0,0,0,0,24.70920921559437744,23.19839814931839328,203.81253053543608189,30.751315983556072098,53.186036731762818874,70.993468317680068935,28.170542412339560912,0,0,0,0,0,0,0
13,0,473.82447791831890527,164.01616543326449005,91.577885788733397021,0,0,0,0,26.400003114877414134,23.949468080225852162,219.11117580967083995,34.799330387765124328,54.97576374697435142,49.422091888166455931,28.170542412339560912,0,0,0,0,0,0,0
14,0,473.82447791831890527,164.01616543326449005,86.26448554105400035,0,0,0,0,26.756595678977497244,24.481212039938721858,218.57988245920819281,36.876499720988313413,58.309811757342941974,30.805698531188944855,28.170542412339560912,0,0,0,0,0,0,0
15,0,473.82447791831890527,164.01616543326449005,178.02331687600030818,0,0,0,0,24.585005974197812861,23.219829934952247896,195.07222244369384612,35.537488422425653312,53.367296679301290396,20.463257777312566787,28.170542412339560912,0,0,0,0,0,0,0
16,44.779153045434640035,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,21.343568326415745418,19.44503701097390902,169.8464378293560344,26.162828694297214582,45.342674599566443305,15.883034014881573626,28.170542412339560912,0,0,0,0,0,0,0
17,98.920044990252975481,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,16.090853076154299828,13.955406641295494907,128.26119616196444895,18.884305957670179055,33.586917964049007423,18.616393356977482654,28.170542412339560912,0,0,0,0,0,0,0
18,174.07534295636014576,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,8.3659453666245511272,6.3116976935447661745,64.808322505208209918,7.7345895423387798218,15.907538090426326605,32.578688374710623066,28.170542412339560912,0,0,0,0,0,0,0
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,38.37480149307202737,99.999999999999900524,12,0,1.4682396748801542774,1.141555592181375367,11.536993690446950112,0.75343753716242356511,2.3388380327545674753,55.99692922455928823,28.170542412339560912,0,0,0,0,0,0,0
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,40.591991717627706748,99.999999999999900524,12,0,0,0,0,0,0,87.513301184693204959,28.170542412339560912,0,0,0,0,0,0,0
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,13.167306934953103337,99.999999999999900524,12,0,0,0,0,0,0,116.22908793783099668,28.170542412339560912,0,0,0,0,0,0,0
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,70.79394208836913549,12,0,0,0,0,0,0,149.8663989982777025,28.170542412339560912,0,0,0,0,0,0,0
23,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,37.06040608448427065,12,0,0,0,0,0,0,162.71688163496907009,28.170542412339560912,0,0,0,0,0,0,0
24,149.08240889817056996,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,170.5926502690459472,27.337915543009323471,0,0,0,0,0,0,0
25,80.402216250955319765,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,178.05767625604030968,27.337915543009323471,0,0,0,0,0,0,0
26,34.619637974395786273,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,189.71212949412273474,27.337915543009323471,0,0,0,0,0,0,0
27,0.30651922432983980116,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,193.29430772380467829,27.337915543009323471,0,0,0,0,0,0,0
28,0,473.82447791831890527,164.01616543326449005,182.23394630204933264,0,0,0,0,0,0,0,0,0,199.45766366734682151,27.337915543009323471,0,0,0,0,0,0,0
29,0,473.82447791831890527,164.01616543326449005,178.33933137241473332,0,0,0,0,0,0,0,0,0,198.93019918889913811,27.337915543009323471,0,0,0,0,0,0,0
30,5.9819887582729691644,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,196.77158405441147693,27.337915543009323471,0,0,0,0,0,0,0
31,42.650944477416054212,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,182.99249798717562498,27.337915543009323471,0,0,0,0,0,0,0
32,49.406558220128523828,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0.83299616812177390557,0,0,0,0,0,0,171.20137678198838671,27.337915543009323471,0,0,0,0,0,0,0
33,29.890919689256534753,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,4.3204181820636158307,5.2658854736108633432,38.456645634823189539,7.6186760750830258004,14.548948350811533814,147.61913437161396701,27.337915543009323471,0,0,0,0,0,0,0
34,0,473.82447791831890527,164.01616543326449005,146.54453225899726476,0,0,0,0,11.330876250754551293,14.181508297295287946,102.57748164422122272,18.772080646190744346,34.805521368468049559,132.4371700906915521,27.337915543009323471,0,0,0,0,0,0,0
35,0,473.82447791831890527,164.01616543326449005,59.439316005734099235,0,0,0,0,18.366624572218544387,20.679169079243802543,157.3154877594244283,28.836004000973652239,50.606263986957564782,114.49081914541162064,27.337915543009323471,0,0,0,0,0,0,0
36,0,473.82447791831890527,164.01616543326449005,31.962156756570891503,0,0,0,0,22.345273088335172673,25.28670839553148042,189.16114018927049756,35.250549903027994958,61.496134630201531479,84.565705569838399924,27.337915543009323471,0,0,0,0,0,0,0
37,0,473.82447791831890527,164.01616543326449005,53.920495853494855965,0,0,0,0,24.785360976722131454,27.502504624329471739,215.63942816989941775,37.451114390938904819,66.878901573232269584,52.894196998396381559,27.337915543009323471,0,0,0,0,0,0,0
38,0,473.82447791831890527,164.01616543326449005,76.293069557758656174,0,0,0,0,24.621044584399417232,26.393870022451650925,208.34213175051618805,36.812958065756291148,64.21468989650919923,29.402081571734289156,27.337915543009323471,0,0,0,0,0,0,0
39,0,473.82447791831890527,164.01616543326449005,154.63060999864097766,0,0,0,0,24.244430570187333274,25.523268173730613739,202.95465151742845933,35.1632986749482086,60.987609331462167006,13.96229501773311199,27.337915543009323471,0,0,0,0,0,0,0
40,31.729088141900525954,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,20.534209986975824336,20.559710810178110307,172.35144456193822293,28.595536244357617761,50.740403227071446679,5.2081576653448777847,27.337915543009323471,0,0,0,0,0,0,0
41,107.46954785433786128,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,14.808707511262541701,14.634963638008883891,121.7945632882934035,19.603917837569792226,36.702387802385906923,4.4324746088041573344,27.337915543009323471,0,0,0,0,0,0,0
42,187.8564586733528472,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,8.7031189434790121595,12,0,6.7111900775431116983,6.2969679439682320066,54.785929012071228783,8.8094235114376360229,16.853391706613837897,15.070413669934152878,27.337915543009323471,0,0,0,0,0,0,0
43,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,60.639408582931196179,99.999999999999900524,12,0,0.87110870662745731874,0.81750110149762877931,7.0405243546830016399,0.51528804989150611693,2.5452060944682046717,34.499427371859084701,27.337915543009323471,0,0,0,0,0,0,0
44,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,64.797968144891797238,99.999999999999900524,12,0,0,0,0,0,0,60.13390552610985651,27.337915543009323471,0,0,0,0,0,0,0
45,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,50.621777767991488872,99.999999999999900524,12,0,0,0,0,0,0,79.607243974122823715,27.337915543009323471,0,0,0,0,0,0,0
46,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,4.9861116093277360051,99.999999999999900524,12,0,0,0,0,0,0,116.5068563466493714,27.337915543009323471,0,0,0,0,0,0,0
47,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,73.396415824567782238,12,0,0,0,0,0,0,127.21349876421582792,27.337915543009323471,0,0,0,0,0,0,0
48,188.90434264817614007,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,145.23889550668613424,26.36651752879072319,0,0,0,0,0,0,0
49,130.58615032880686613,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,148.61791865013117331,26.36651752879072319,0,0,0,0,0,0,0
50,78.606031232852544122,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,150.78613747960454816,26.36651752879072319,0,0,0,0,0,0,0
51,46.201407918389264751,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,166.40174552642162098,26.36651752879072319,0,0,0,0,0,0,0
52,6.8356064545118115916,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,181.02226302356217502,26.36651752879072319,0,0,0,0,0,0,0
53,0,473.82447791831890527,164.01616543326449005,214.10740078874329129,0,0,0,0,0,0,0,0,0,174.50135412824312198,26.36651752879072319,0,0,0,0,0,0,0
54,16.30845990378297472,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,181.52756512896584695,26.36651752879072319,0,0,0,0,0,0,0
55,0,473.82447791831890527,164.01616543326449005,192.03213240797771277,0,0,0,0,0,0,0,0,0,196.23525462674615483,26.36651752879072319,0,0,0,0,0,0,0
56,0,473.82447791831890527,164.01616543326449005,186.98128312235229487,0,0,0,0,0,0,0,0,0,204.13392437963520365,26.36651752879072319,0,0,0,0,0,0,0
57,0,473.82447791831890527,164.01616543326449005,177.14110437623156713,0,0,0,0,4.446869445928891551,5.9360890793431497769,39.994911460216130195,8.8515738631669975689,13.723476103956986805,205.97635632536145067,26.36651752879072319,0,0,0,0,0,0,0
58,0,473.82447791831890527,164.01616543326449005,105.76770827640586958,0,0,0,0,12.456784254070544904,14.000479674999690261,103.09871710274860845,19.852604912773053059,30.869566511434666012,185.46064759851137183,26.36651752879072319,0,0,0,0,0,0,0
59,0,473.82447791831890527,164.01616543326449005,17.32528152723432413,0,0,0,0,19.740939058327658273,19.240293491860086306,158.62123878890218975,28.122187794436822372,42.325745510697807106,155.48973178531389294,26.36651752879072319,0,0,0,0,0,0,0
60,0,473.82447791831890527,141.66451230318688204,0,0,0,0,0,24.356620941516698764,24.001022203743715977,200.60347136738556628,32.892237723769930824,52.503474367644955123,129.55975532380952586,26.36651752879072319,0,0,0,0,0,0,0
61,0,473.82447791831890527,127.75136019879562355,0,0,0,0,0,27.585975468529419175,25.604870986384614895,226.99360488340542474,34.089096961125299856,57.635676089078394568,113.19579781387267303,26.36651752879072319,0,0,0,0,0,0,0
62,0,473.82447791831890527,145.3636784383325562,0,0,0,0,0,27.986685473578049255,26.218880597482424832,237.70525979445889675,34.676988991870643986,58.898820600150621374,87.89080027220968816,26.36651752879072319,0,0,0,0,0,0,0
63,0,473.82447791831890527,164.01616543326449005,26.264509749936735261,0,0,0,0,25.482458694130539101,27.290985420410446949,219.26086090729558009,33.935880432589044631,63.616222517539654291,65.896122517555269837,26.36651752879072319,0,0,0,0,0,0,0
64,0,473.82447791831890527,164.01616543326449005,95.705504933598717798,0,0,0,0,20.562310267834778443,23.89651463049821345,180.6060156372775225,31.263126629429905279,55.462104479079485486,50.160837656300472531,26.36651752879072319,0,0,0,0,0,0,0
65,1.3136043952105325161,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,15.710164521217667044,16.557269606494436687,134.01490198963605849,23.238542667193080149,39.969538166082337227,45.358990163429290021,26.36651752879072319,0,0,0,0,0,0,0
66,127.22041337856984455,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,6.8705186700133618061,8.0166662070285639174,60.033782039469407721,10.797128723115243076,20.049001142249533558,46.540983392443735056,26.36651752879072319,0,0,0,0,0,0,0
67,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,32.383667961913943145,99.999999999999900524,12,0,1.1591365854316995065,1.1047312182400397251,8.2829698290388318327,1.1169843208282117519,3.2674943104659495141,51.786078346195338895,26.36651752879072319,0,0,0,0,0,0,0
68,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,59.132031261781548892,99.999999999999900524,12,0,0,0,0,0,0,67.151990323383117243,26.36651752879072319,0,0,0,0,0,0,0
69,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,94.421075326736797706,12,0,0,0,0,0,0,94.045291266534277952,26.36651752879072319,0,0,0,0,0,0,0
70,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,79.795869891024722165,12,0,0,0,0,0,0,100.96881660548635296,26.36651752879072319,0,0,0,0,0,0,0
71,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,72.815445367194627124,12,0,0,0,0,0,0,112.2095722134137219,26.36651752879072319,0,0,0,0,0,0,0
72,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,41.364791077491418037,12,0,0,0,0,0,0,108.27205726925937768,25.533890659460478645,0,0,0,0,0,0,0
73,164.50603303738841987,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,109.49320402398491581,25.533890659460478645,0,0,0,0,0,0,0
74,95.890002246289824939,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,135.1956467889040141,25.533890659460478645,0,0,0,0,0,0,0
75,31.11632949549467142,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,161.40339165922679854,25.533890659460478645,0,0,0,0,0,0,0
76,3.5937761802774410569,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,161.39822043884984737,25.533890659460478645,0,0,0,0,0,0,0
77,0,473.82447791831890527,164.01616543326449005,177.00575865268291409,0,0,0,0,0,0,0,0,0,184.23728460648143823,25.533890659460478645,0,0,0,0,0,0,0
78,0,473.82447791831890527,164.01616543326449005,200.35520941938528949,0,0,0,0,0,0,0,0,0,154.11492591081645287,25.533890659460478645,0,0,0,0,0,0,0
79,0,473.82447791831890527,164.01616543326449005,216.41738501662217686,0,0,0,0,0,0,0,0,0,128.46493409543487019,25.533890659460478645,0,0,0,0,0,0,0
