Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,190.81045515979644733,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,67.007513616689379887,12,0,0,0,0,0,0,48.461722389592196691,43.643525067393056815,0,0,0,0,0,0,0
1,181.95565253327009714,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,17.085831668610751422,12,0,0,0,0,0,0,46.023861354749911357,43.643525067393056815,0,0,0,0,0,0,0
2,152.58176082965920273,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,46.023861354749911357,43.643525067393056815,0,0,0,0,0,0,0
3,110.95118205954486257,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,57.400546184013940376,43.643525067393056815,0,0,0,0,0,0,0
4,62.159156652865760861,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,74.726350684061301877,43.643525067393056815,0,0,0,0,0,0,0
5,39.770184157315156881,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,93.300635532255171256,43.643525067393056815,0,0,0,0,0,0,0
6,63.058842866990715947,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,114.184239651635977,43.643525067393056815,0,0,0,0,0,0,0
7,80.131662628439130458,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,119.87332081203612688,43.643525067393056815,0,0,0,0,0,0,0
8,80.532224131995889138,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,114.82103850376751097,43.643525067393056815,0,0,0,0,0,0,0
9,42.849563089188933418,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,5.6692316632932335807,6.9671715497005228812,50.111967465685019363,8.5249086372644065079,17.111351783755885947,91.051893414055186327,43.643525067393056815,0,0,0,0,0,0,0
10,5.5052881273531752981,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,13.360559537196536439,15.126642678873585268,114.87177543332313689,19.827103949976788044,36.200569465652250756,64.640254711727408221,43.643525067393056815,0,0,0,0,0,0,0
11,0,473.82447791831890527,164.01616543326449005,159.22787073304272099,0,0,0,0,19.89289132707243013,21.617896019756305037,168.1058308838537414,29.516521429644271279,52.135279350870867177,40.778766400998328834,43.643525067393056815,0,0,0,0,0,0,0
12,0,473.82447791831890527,164.01616543326449005,123.38745202814845925,0,0,0,0,23.015043282608260711,25.81476991785021724,194.90419648430480493,35.651399747974274135,62.691349654293027527,31.32282056888277566,43.643525067393056815,0,0,0,0,0,0,0
13,0,473.82447791831890527,164.01616543326449005,121.24365219944519367,0,0,0,0,25.339147261749896956,28.035721558999998848,212.17241365574452061,39.033965474255943207,68.01014249819255042,27.85071545865282161,43.643525067393056815,0,0,0,0,0,0,0
14,0,473.82447791831890527,164.01616543326449005,103.32210944064252089,0,0,0,0,27.013080992517569001,27.644425761499380911,222.94500755911167289,38.935228275329905046,67.325000533303267503,25.04348153974353508,43.643525067393056815,0,0,0,0,0,0,0
15,0,473.82447791831890527,164.01616543326449005,177.26470844701856322,0,0,0,0,25.019928071192222063,26.256294161406824372,209.40885993635598084,36.77186147282016293,62.901157183701883469,23.935362887542495969,43.643525067393056815,0,0,0,0,0,0,0
16,34.620307361099804666,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,21.527906168850456936,21.876992314807534257,177.08397853782980746,30.695045263997368323,53.335137656350916302,30.214701916681708127,43.643525067393056815,0,0,0,0,0,0,0
17,61.358565190457881044,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,16.073922656936783682,16.482884371132943357,133.36113901384410951,22.832950907677247443,39.358516730025201014,45.949986777936501881,43.643525067393056815,0,0,0,0,0,0,0
18,125.97513665573256958,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,8.5255549619033903497,8.496193204492621831,71.014041829264556327,11.480702052286245518,20.251929736267939575,75.956362388004464492,43.643525067393056815,0,0,0,0,0,0,0
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,79.359912014326766894,12,0,1.3488134812296170839,1.3404072114645821934,10.47204042671338442,1.9599913554155496964,3.4738623721795867105,114.98873379313394594,43.643525067393056815,0,0,0,0,0,0,0
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,68.677129177998551768,12,0,0,0,0,0,0,145.87273937574508409,43.643525067393056815,0,0,0,0,0,0,0
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,51.086000897957319467,12,0,0,0,0,0,0,165.97401172667198921,43.643525067393056815,0,0,0,0,0,0,0
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,20.854816199941296873,12,0,0,0,0,0,0,187.39025154487748637,43.643525067393056815,0,0,0,0,0,0,0
23,196.03420459867510317,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,191.29156794639328609,43.643525067393056815,0,0,0,0,0,0,0
24,120.40546285581518759,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,186.63746960714891543,42.880283770506999019,0,0,0,0,0,0,0
25,58.789978294271158177,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,187.03860855924568796,42.880283770506999019,0,0,0,0,0,0,0
26,35.741660802415843534,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,175.62720267887931413,42.880283770506999019,0,0,0,0,0,0,0
27,20.996995517771246398,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,160.11797402267359303,42.880283770506999019,0,0,0,0,0,0,0
28,4.9284526563570878466,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,144.72029597745603269,42.880283770506999019,0,0,0,0,0,0,0
29,16.588272614103786395,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,129.24578837235256401,42.880283770506999019,0,0,0,0,0,0,0
