Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,159.57040924481819388,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,165.17173382247847258,25.811432949237218537,0,0,0,0,0,0,0
1,79.076241928114285429,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,184.34218650555644103,25.811432949237218537,0,0,0,0,0,0,0
2,42.231778810263833179,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,186.85835459182098361,25.811432949237218537,0,0,0,0,0,0,0
3,16.828672769662457398,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,181.53052011203837424,25.811432949237218537,0,0,0,0,0,0,0
4,2.5878052654936105625,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,165.17395005978286804,25.811432949237218537,0,0,0,0,0,0,0
5,6.2433754659244762308,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,157.15412600091983109,25.811432949237218537,0,0,0,0,0,0,0
6,46.970790881761999458,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,148.75680285454035356,25.811432949237218537,0,0,0,0,0,0,0
7,77.971907073667154009,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,140.3321461147399134,25.811432949237218537,0,0,0,0,0,0,0
8,70.342804999943155053,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,143.24945315310117167,25.811432949237218537,0,0,0,0,0,0,0
9,19.274148180136609909,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,6.0696606655332772107,7.2396719168664009914,53.66181167813020636,10.073934063318633392,18.074230765034769775,138.07380030155420059,25.811432949237218537,0,0,0,0,0,0,0
10,0,473.82447791831890527,164.01616543326449005,160.09544778876806959,0,0,0,0,14.38846781101693928,15.910044410101537693,123.36241114879004499,22.118923949381777305,38.532700536401122804,122.18559506629561895,25.811432949237218537,0,0,0,0,0,0,0
11,0,473.82447791831890527,164.01616543326449005,76.564748840203321834,0,0,0,0,21.083921731279041012,22.853942955471143961,179.14111325894180027,31.810132818997761461,54.901987164911709272,120.11932315282479067,25.811432949237218537,0,0,0,0,0,0,0
12,0,473.82447791831890527,164.01616543326449005,34.956758971846966233,0,0,0,0,25.599917868120950715,27.544337113126825756,216.67775760203963387,38.305396644613843193,65.9321880901209596,105.31264172211444929,25.811432949237218537,0,0,0,0,0,0,0
13,0,473.82447791831890527,164.01616543326449005,44.389777409821590481,0,0,0,0,27.991462521324070423,29.974082954523971978,236.28058898386422015,41.632850786009370836,71.577042471528031342,84.391361568558778572,25.811432949237218537,0,0,0,0,0,0,0
14,0,473.82447791831890527,164.01616543326449005,22.818500733037637929,0,0,0,0,28.380229907007649359,30.258072526359548249,238.98083714813085976,41.958251501360081193,72.104484842591133997,63.901508943593398726,25.811432949237218537,0,0,0,0,0,0,0
15,0,473.82447791831890527,164.01616543326449005,142.08498569440075698,0,0,0,0,26.668079794271804417,28.029756010421500889,223.10179234516132851,38.819525559832790407,66.699705306310931974,48.535596966405599062,25.811432949237218537,0,0,0,0,0,0,0
16,15.656795973452414472,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,23.043494816977943884,24.062887151965160371,192.06550439575278233,33.17148380397698304,57.048043033348804443,41.222013861878750163,25.811432949237218537,0,0,0,0,0,0,0
17,93.492310159500959799,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,17.266920080803519255,17.82977267241120245,143.0800208268170195,24.343408761899102188,42.020320779361625796,40.261644363304490923,25.811432949237218537,0,0,0,0,0,0,0
18,171.02750255572374272,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,9.5033042343905673732,9.5372919045620410117,77.519131348570411433,12.631301278618634498,22.215693816857974952,60.355529256550042305,25.811432949237218537,0,0,0,0,0,0,0
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,14.058808416437273081,99.999999999999900524,12,0,1.9599945899117838799,1.8633133214315351633,15.50098639434409975,2.4341828123709219334,4.2305452651295967215,97.537342512503826697,25.811432949237218537,0,0,0,0,0,0,0
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,27.348720419257119829,99.999999999999900524,12,0,0,0,0,0,0,129.37137515293534307,25.811432949237218537,0,0,0,0,0,0,0
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,96.960708889413297129,12,0,0,0,0,0,0,139.15089163149360729,25.811432949237218537,0,0,0,0,0,0,0
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,60.378204140867410388,12,0,0,0,0,0,0,166.43425034021950637,25.811432949237218537,0,0,0,0,0,0,0
23,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,52.07361399704473115,12,0,0,0,0,0,0,153.80613017973644219,25.811432949237218537,0,0,0,0,0,0,0
24,171.83529646530377022,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,153.53131675399058054,25.186962797239559109,0,0,0,0,0,0,0
25,102.55528990887432883,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,161.48760867679408193,25.186962797239559109,0,0,0,0,0,0,0
26,55.00466226967989769,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,5.6649633995974895129,0,0,0,0,0,0,169.04497788480514942,25.186962797239559109,0,0,0,0,0,0,0
27,27.283632858219618811,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,171.70003017547887225,25.186962797239559109,0,0,0,0,0,0,0
28,0.016461224543405705845,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,168.36976425273067548,25.186962797239559109,0,0,0,0,0,0,0
29,2.5136780605401085609,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,161.50829355830182976,25.186962797239559109,0,0,0,0,0,0,0
30,47.112500074179905596,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,1.4784039974552740659,0,0,0,0,0,0,159.76115981666484345,25.186962797239559109,0,0,0,0,0,0,0
31,52.011083505869549981,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,4.6894216405016635463,0,0,0,0,0,0,174.22801819403352397,25.186962797239559109,0,0,0,0,0,0,0
32,39.892486903581968249,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,186.32424140146005698,25.186962797239559109,0,0,0,0,0,0,0
33,0,473.82447791831890527,164.01616543326449005,194.87104698068662856,0,0,0,0,6.1609865783248656257,7.3648747882669400866,54.490108661034120985,10.231997882303756953,18.442425781808857721,180.2185076278323379,25.186962797239559109,0,0,0,0,0,0,0
34,0,473.82447791831890527,164.01616543326449005,117.87580436248322258,0,0,0,0,14.573016405558096409,16.112210223039468815,124.98705651668583982,22.376989477844826837,39.125492793673551262,156.00316009416704333,25.186962797239559109,0,0,0,0,0,0,0
35,0,473.82447791831890527,164.01616543326449005,61.032337931772531192,0,0,0,0,21.307740468320581328,23.121066964041588676,181.20061454286209823,32.138273307210880603,55.671912008488355639,127.39153649433612259,25.186962797239559109,0,0,0,0,0,0,0
