time,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-01 00:00:00,200.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 01:00:00,188.6284108939473,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 02:00:00,149.96161811362379,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 03:00:00,120.560419975881,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 04:00:00,83.3881450830639,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 05:00:00,69.28258614628083,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 06:00:00,103.50024974973124,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 07:00:00,117.11812126578832,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 08:00:00,107.445936304171,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 09:00:00,72.96030507734035,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 16:00:00,44.77915304543464,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 17:00:00,98.92004499025296,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 18:00:00,174.07534295636015,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 19:00:00,200.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 20:00:00,200.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 21:00:00,200.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 22:00:00,200.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-01 23:00:00,200.0,0.0,0.0,0.0,0.0,0.0,28.17054241233956,0
2030-01-02 00:00:00,149.08240889817057,0.0,0.0,0.0,0.0,0.0,27.337915543009323,0
2030-01-02 01:00:00,80.40221625095533,0.0,0.0,0.0,0.0,0.0,27.337915543009323,0
2030-01-02 02:00:00,34.619637974395786,0.0,0.0,0.0,0.0,0.0,27.337915543009323,0
2030-01-02 03:00:00,0.3065192243298398,0.0,0.0,0.0,0.0,0.0,27.337915543009323,0
2030-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,27.337915543009323,0
2030-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,27.337915543009323,0
