time,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-01 00:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 01:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 02:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 03:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 04:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 05:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 06:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 07:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 08:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-01 09:00:00,0.0,473.8244779183189,218.68822057768588,0.0,5.830808278232199,0.0,0.0,0
2030-01-01 10:00:00,0.0,473.8244779183189,218.68822057768588,0.0,13.97932772171062,0.0,0.0,0
2030-01-01 11:00:00,0.0,473.8244779183189,156.05733683535504,0.0,20.63761902053676,0.0,0.0,0
2030-01-01 12:00:00,0.0,473.8244779183189,98.59971439564413,0.0,25.218175552652113,0.0,0.0,0
2030-01-01 13:00:00,0.0,473.8244779183189,86.1559858264795,0.0,27.705261160775656,0.0,0.0,0
2030-01-01 14:00:00,0.0,473.8244779183189,64.36722673976357,0.0,28.07948665111473,0.0,0.0,0
2030-01-01 15:00:00,0.0,473.8244779183189,145.04619571637963,0.0,26.52406585486968,0.0,0.0,0
2030-01-01 16:00:00,0.0,473.8244779183189,213.24706686160968,0.0,22.925965392285388,0.0,0.0,0
2030-01-01 17:00:00,0.0,473.8244779183189,218.68822057768588,0.0,17.168147593584308,0.0,0.0,0
2030-01-01 18:00:00,0.0,473.8244779183189,218.68822057768588,0.0,9.39884144029742,0.0,0.0,0
2030-01-01 19:00:00,0.0,473.8244779183189,218.68822057768588,0.0,1.931894309052836,0.0,0.0,0
2030-01-01 20:00:00,0.0,473.8244779183189,218.68822057768588,14.934792301703853,0.0,0.0,0.0,0
2030-01-01 21:00:00,0.0,473.8244779183189,218.68822057768588,39.265421801518414,0.0,0.0,0.0,0
2030-01-01 22:00:00,0.0,473.8244779183189,218.68822057768588,52.54787974064277,0.0,0.0,0.0,0
2030-01-01 23:00:00,0.0,473.8244779183189,218.68822057768588,37.45606905582838,0.0,0.0,0.0,0
2030-01-02 00:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 01:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 02:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 03:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 04:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 05:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 06:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 07:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 08:00:00,0.0,473.8244779183189,218.68822057768588,0.0,0.0,0.0,0.0,0
2030-01-02 09:00:00,0.0,473.8244779183189,218.68822057768588,0.0,5.802707997373247,0.0,0.0,0
2030-01-02 10:00:00,0.0,473.8244779183189,180.26864153836493,0.0,13.98712554964898,0.0,0.0,0
2030-01-02 11:00:00,0.0,473.8244779183189,113.23120227015475,0.0,20.72339512785871,0.0,0.0,0
2030-01-02 12:00:00,0.0,473.8244779183189,69.79519571194281,0.0,25.35460241622232,0.0,0.0,0
2030-01-02 13:00:00,0.0,473.8244779183189,75.78472688594006,0.0,27.802769135356215,0.0,0.0,0
2030-01-02 14:00:00,0.0,473.8244779183189,51.31357867847862,0.0,28.200388109510367,0.0,0.0,0
2030-01-02 15:00:00,0.0,473.8244779183189,127.3946623343022,0.0,26.63716948532696,0.0,0.0,0
2030-01-02 16:00:00,0.0,473.8244779183189,206.73659543279115,0.0,23.054594427917237,0.0,0.0,0
2030-01-02 17:00:00,0.0,473.8244779183189,218.68822057768588,0.0,17.331901980289842,0.0,0.0,0
2030-01-02 18:00:00,0.0,473.8244779183189,218.68822057768588,0.0,9.558661787682698,0.0,0.0,0
