Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,55.628726727465867441,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,265.20160455666649568,29.766410578555841937,0,0,0,0,0,0,0
1,0,473.82447791831890527,164.01616543326449005,216.74882193297111144,0,0,0,0,0,0,0,0,0,272.94661518978364256,29.766410578555841937,0,0,0,0,0,0,0
2,0,473.82447791831890527,164.01616543326449005,163.44100636673096005,0,0,0,0,0,0,0,0,0,279.9580512751437027,29.766410578555841937,0,0,0,0,0,0,0
3,0,473.82447791831890527,164.01616543326449005,131.31963638896667135,0,0,0,0,0,0,0,0,0,281.82855556005898734,29.766410578555841937,0,0,0,0,0,0,0
4,0,473.82447791831890527,164.01616543326449005,100.66477613125090329,0,0,0,0,0,0,0,0,0,281.59437315156060322,29.766410578555841937,0,0,0,0,0,0,0
5,0,473.82447791831890527,164.01616543326449005,98.498977520536357133,0,0,0,0,0,0,0,0,0,279.24737784619873082,29.766410578555841937,0,0,0,0,0,0,0
6,0,473.82447791831890527,164.01616543326449005,145.28831706349097885,0,0,0,0,0,0,0,0,0,276.74820091260136223,29.766410578555841937,0,0,0,0,0,0,0
7,0,473.82447791831890527,164.01616543326449005,169.31280776800934973,0,0,0,0,0,0,0,0,0,275.4886393779328273,29.766410578555841937,0,0,0,0,0,0,0
8,0,473.82447791831890527,164.01616543326449005,164.88291399855717145,0,0,0,0,0,0,0,0,0,275.62530734503764052,29.766410578555841937,0,0,0,0,0,0,0
9,0,473.82447791831890527,164.01616543326449005,103.01170616448098372,0,0,0,0,6.1258612272511756558,7.434104611276645791,54.490108661034120985,10.326836173694831089,18.141128411706944235,267.43187803066308561,29.766410578555841937,0,0,0,0,0,0,0
10,0,473.82447791831890527,147.7138100224241839,0,0,0,0,0,14.594723872521639052,16.39524236115256528,125.86150147435148483,22.804499420259926268,39.185855451724798115,258.57948749111307052,29.766410578555841937,0,0,0,0,0,0,0
11,0,473.82447791831890527,30.891813550840197422,0,0,0,0,0,21.359023480888165381,23.391652463762515168,182.30816593714499163,32.536910258691371212,55.616880525364720711,271.80229799494401277,29.766410578555841937,0,0,0,0,0,0,0
12,0,455.68985242640951583,0,0,0,0,0,0,25.881552933029784214,28.008987063518588911,219.8412604360303817,38.954195933608119162,66.470292811039271896,266.7707005681831447,29.766410578555841937,0,0,0,0,0,0,0
13,0,462.34543694638250599,0,0,0,0,0,0,28.259960704931344821,30.396384874883203508,239.43166736311144405,42.24824592125813183,72.04085469022942334,251.51116798160671806,29.766410578555841937,0,0,0,0,0,0,0
14,0,448.85199736514726965,0,0,0,0,0,0,28.623156835033274348,30.608272322541637323,241.81183790755594032,42.492612585409133885,72.451527133039562045,226.42410044154320303,29.766410578555841937,0,0,0,0,0,0,0
15,0,473.82447791831890527,104.50267449997431868,0,0,0,0,0,26.916486277064926469,28.441084267346212755,226.35167472165488789,39.424804610666505766,67.287682308810047971,192.31399208949076751,29.766410578555841937,0,0,0,0,0,0,0
16,0,473.82447791831890527,164.01616543326449005,55.120721924206293352,0,0,0,0,23.233593216988747798,24.353799706101707301,194.69889716068502139,33.627445233809410752,57.496893567575966699,164.52828625843372379,29.766410578555841937,0,0,0,0,0,0,0
17,0,473.82447791831890527,164.01616543326449005,164.8619974714058003,0,0,0,0,17.38325524355957441,17.965801909750489074,144.89931598569518201,24.600525907448240304,42.28120440404461533,147.37460952236159528,29.766410578555841937,0,0,0,0,0,0,0
18,56.865944555955572071,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,7.4423537387078368965,0,9.5527607287023172944,9.5211628287757310574,78.628457664959512385,12.701481614248024243,22.391794562853622352,131.79889374702372606,29.766410578555841937,0,0,0,0,0,0,0
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,71.88207809152658001,12,0,1.9670196601265228509,1.7896645735488643236,15.619314534758943935,2.4341828123709219334,4.1617559112250477327,130.40118675371417112,29.766410578555841937,0,0,0,0,0,0,0
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,79.024140723528034869,12,0,0,0,0,0,0,146.2332473105945212,29.766410578555841937,0,0,0,0,0,0,0
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,62.684872178344903659,12,0,0,0,0,0,0,168.50421598253103639,29.766410578555841937,0,0,0,0,0,0,0
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,43.576781850544364261,12,0,0,0,0,0,0,178.83040432950849663,29.766410578555841937,0,0,0,0,0,0,0
23,189.96768077422126453,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,211.53246324749750329,29.766410578555841937,0,0,0,0,0,0,0
24,92.121633219195786069,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,229.19439707204583101,29.280711571446538244,0,0,0,0,0,0,0
25,34.053376961988455207,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,237.43953859018969865,29.280711571446538244,0,0,0,0,0,0,0
26,0,473.82447791831890527,164.01616543326449005,202.8866796936926562,0,0,0,0,0,0,0,0,0,240.99807695529131024,29.280711571446538244,0,0,0,0,0,0,0
27,0,473.82447791831890527,164.01616543326449005,171.16423243072057403,0,0,0,0,0,0,0,0,0,242.46965852541435993,29.280711571446538244,0,0,0,0,0,0,0
28,0,473.82447791831890527,164.01616543326449005,134.03131053223768276,0,0,0,0,0,0,0,0,0,248.71353775768307059,29.280711571446538244,0,0,0,0,0,0,0
29,0,473.82447791831890527,164.01616543326449005,122.78189395654698046,0,0,0,0,0,0,0,0,0,255.45016041729732592,29.280711571446538244,0,0,0,0,0,0,0
30,0,473.82447791831890527,164.01616543326449005,156.20289007934837855,0,0,0,0,0,0,0,0,0,266.31932690385332307,29.280711571446538244,0,0,0,0,0,0,0
31,0,473.82447791831890527,164.01616543326449005,175.96260146442892847,0,0,0,0,0,0,0,0,0,269.32454468862249541,29.280711571446538244,0,0,0,0,0,0,0
32,0,473.82447791831890527,164.01616543326449005,171.37978732097309376,0,0,0,0,0,0,0,0,0,269.61413302973102191,29.280711571446538244,0,0,0,0,0,0,0
33,0,473.82447791831890527,164.01616543326449005,110.9640209278093721,0,0,0,0,6.097760946392225101,7.4427951635268030373,54.430944590826698004,10.337373761627176805,18.169160073423046953,260.00526682361174835,29.280711571446538244,0,0,0,0,0,0,0
